代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399330,2003-01-02,993.3600,997.6000,974.0600,975.9400,112343700,910374976.00
SZ399330,2003-01-03,973.6300,981.4000,971.3100,976.3500,78615200,619195008.00
SZ399330,2003-01-06,976.2000,991.0200,972.0300,990.4500,88100500,718804992.00
SZ399330,2003-01-07,990.5700,998.9100,983.6400,988.9700,88618700,737112000.00
SZ399330,2003-01-08,988.5500,1017.1800,987.4800,1017.1200,121275300,995294016.00
SZ399330,2003-01-09,1018.2800,1041.0100,1011.2300,1035.5400,260796600,2239034112.00
SZ399330,2003-01-10,1035.0200,1045.3300,1022.8600,1023.3800,218831500,1852179968.00
SZ399330,2003-01-13,1020.8800,1031.9600,1019.2600,1028.8900,137726200,1190499968.00
SZ399330,2003-01-14,1029.0900,1098.3900,1029.0900,1088.0400,593529100,4964209152.00
SZ399330,2003-01-15,1092.0700,1100.7900,1072.4500,1079.6800,445731400,4010393088.00
SZ399330,2003-01-16,1079.7900,1098.6600,1078.2500,1098.4400,301790800,2667193088.00
SZ399330,2003-01-17,1100.1200,1103.2200,1087.5000,1091.7600,245624000,2159474944.00
SZ399330,2003-01-20,1090.6700,1098.4900,1077.0300,1098.3800,203537900,1750456960.00
SZ399330,2003-01-21,1100.2500,1102.9100,1073.4300,1073.5100,216344900,1939161984.00
SZ399330,2003-01-22,1070.3900,1080.3200,1068.0500,1076.6000,169537400,1474273024.00
SZ399330,2003-01-23,1075.2200,1084.7100,1068.4400,1069.5500,139911100,1202576000.00
SZ399330,2003-01-24,1068.9200,1089.5000,1066.9200,1088.1600,218809700,1726546048.00
SZ399330,2003-01-27,1088.9500,1106.3400,1088.9500,1103.5500,242857800,1990470016.00
SZ399330,2003-01-28,1103.9500,1107.7200,1097.6200,1106.2700,177355100,1542947968.00
SZ399330,2003-01-29,1106.2600,1113.6800,1105.3200,1106.9500,203247600,1824388992.00
SZ399330,2003-02-10,1106.6000,1106.6000,1089.3500,1090.7800,127219200,1095854976.00
SZ399330,2003-02-11,1088.1000,1101.8700,1087.2300,1101.6400,103474200,891902976.00
SZ399330,2003-02-12,1101.3200,1115.3200,1096.8300,1115.1400,176463600,1497917952.00
SZ399330,2003-02-13,1116.6700,1122.1600,1107.6500,1108.6000,205844600,1861588992.00
SZ399330,2003-02-14,1107.6900,1115.6800,1105.9200,1113.4600,153505200,1333629056.00
SZ399330,2003-02-17,1113.3800,1116.3000,1099.3200,1104.1900,156264500,1321686016.00
SZ399330,2003-02-18,1103.0100,1105.6900,1097.8200,1103.5500,128993500,1074466048.00
SZ399330,2003-02-19,1103.3300,1114.7100,1097.7900,1114.6300,125084900,1062174016.00
SZ399330,2003-02-20,1115.1900,1119.0000,1111.4700,1113.4400,147820500,1279446016.00
SZ399330,2003-02-21,1112.6900,1112.6900,1089.2200,1090.9900,182928400,1534909952.00
SZ399330,2003-02-24,1089.2900,1096.2500,1087.2600,1089.9100,115909700,989878976.00
SZ399330,2003-02-25,1090.1200,1110.7500,1090.1200,1110.4900,193903600,1602424064.00
SZ399330,2003-02-26,1111.0500,1112.3900,1106.1500,1109.4000,119650700,1043148992.00
SZ399330,2003-02-27,1110.0400,1117.5000,1108.9200,1111.7800,155072100,1386560000.00
