代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399685,2015-08-31,1834.2700,1834.2700,1779.3900,1809.0700,561273900,11785697280.00
SZ399685,2015-09-01,1787.6500,1787.6500,1709.2900,1739.5400,581059300,12524961792.00
SZ399685,2015-09-02,1660.2100,1766.7200,1660.2100,1747.2600,676622700,14116098048.00
SZ399685,2015-09-07,1751.7900,1805.7600,1721.4800,1731.9900,507793500,10717111296.00
SZ399685,2015-09-08,1721.3800,1799.1700,1707.6000,1798.0200,433979900,8445315072.00
SZ399685,2015-09-09,1805.5500,1854.1300,1799.2900,1839.8600,690630100,13939863552.00
SZ399685,2015-09-10,1815.7500,1845.8700,1811.6300,1815.4700,406743700,8699752448.00
SZ399685,2015-09-11,1815.6300,1834.6000,1792.7800,1812.9700,384259700,7712965632.00
SZ399685,2015-09-14,1814.2100,1817.8300,1696.8100,1703.5200,534203700,9518021632.00
SZ399685,2015-09-15,1667.0700,1699.4400,1634.1400,1638.4200,433509200,7758501376.00
SZ399685,2015-09-16,1645.7700,1746.1200,1641.4200,1737.9000,458972100,8705900544.00
SZ399685,2015-09-17,1731.3700,1763.3500,1705.4600,1705.4600,539130800,10287456256.00
SZ399685,2015-09-18,1707.9500,1732.6800,1696.7400,1724.6300,421053000,6840579072.00
SZ399685,2015-09-21,1708.0100,1777.9700,1701.4400,1775.8500,783472200,11599290368.00
SZ399685,2015-09-22,1781.6300,1800.6500,1768.6300,1785.7800,729937400,11945767936.00
SZ399685,2015-09-23,1761.1600,1780.4000,1751.6300,1764.0200,500753400,8694395904.00
SZ399685,2015-09-24,1770.9900,1791.2100,1767.3400,1791.2100,446011400,8539500032.00
SZ399685,2015-09-25,1784.9800,1791.9700,1725.7100,1735.8700,481702900,8622401536.00
SZ399685,2015-09-28,1735.3600,1775.7500,1721.4200,1775.0700,344526700,6979380736.00
SZ399685,2015-09-29,1749.7500,1767.3300,1733.2000,1741.8100,414462900,8172731904.00
SZ399685,2015-09-30,1751.9400,1761.2600,1730.0700,1749.5900,318132800,6572299264.00
SZ399685,2015-10-08,1811.2500,1841.1300,1800.5600,1824.3300,617927300,12381751296.00
SZ399685,2015-10-09,1821.6900,1844.6900,1816.1300,1837.1500,542550300,10436162560.00
SZ399685,2015-10-12,1845.2800,1922.7200,1844.8200,1902.8100,813390300,16015501312.00
SZ399685,2015-10-13,1893.4900,1921.2800,1888.9800,1911.5500,567251000,11592624128.00
SZ399685,2015-10-14,1897.6300,1916.8000,1885.0000,1888.5500,626534800,13297507328.00
SZ399685,2015-10-15,1881.6400,1935.8000,1881.0100,1935.7300,674576200,14786793472.00
SZ399685,2015-10-16,1946.2800,1958.4900,1914.1400,1946.6300,793090400,16310202368.00
SZ399685,2015-10-19,1952.1700,1958.8800,1910.5800,1931.6700,729761100,15656341504.00
SZ399685,2015-10-20,1931.9900,1968.5400,1924.2100,1968.4500,695474100,14795303936.00
SZ399685,2015-10-21,1971.2300,2013.3600,1880.6700,1890.2000,1074319600,23852224512.00
SZ399685,2015-10-22,1899.4100,1988.4100,1899.4100,1988.4100,915836100,21002727424.00
SZ399685,2015-10-23,2032.6100,2072.7800,2031.8700,2067.1700,1201877400,27187654656.00
SZ399685,2015-10-26,2093.4900,2093.4900,2017.3300,2045.7300,1122192800,25723781120.00
SZ399685,2015-10-27,2031.6400,2081.5400,1977.1500,2067.2500,988838600,22713784320.00
SZ399685,2015-10-28,2043.9800,2062.6600,1985.8800,1995.0800,815703400,19533844480.00
SZ399685,2015-10-29,2000.1200,2015.0500,1973.7700,1999.8200,649299500,15670847488.00
SZ399685,2015-10-30,1994.2400,2012.1400,1958.9900,1983.5200,743017700,19092396032.00
SZ399685,2015-11-02,1944.1700,1992.8300,1932.8100,1940.8900,681829000,16241872896.00
SZ399685,2015-11-03,1941.8000,1954.6700,1912.5700,1922.1100,555533800,13317527552.00
SZ399685,2015-11-04,1932.2400,2028.7900,1932.2400,2028.7900,931148900,23159861248.00
SZ399685,2015-11-05,2028.9200,2048.3800,2002.4400,2016.5800,1064644700,27012902912.00
SZ399685,2015-11-06,2018.2500,2061.3000,2018.2500,2058.5600,881224100,22190854144.00
SZ399685,2015-11-09,2051.8700,2096.4700,2039.6900,2085.4000,1007948100,25928693760.00
SZ399685,2015-11-10,2068.7000,2100.6100,2061.4400,2084.2800,977033900,23808430080.00
SZ399685,2015-11-11,2075.0100,2124.6500,2066.8600,2123.5000,1156900600,25998436352.00
SZ399685,2015-11-12,2135.5200,2148.2300,2104.9100,2131.4300,1106358900,27643617280.00
SZ399685,2015-11-13,2106.8900,2116.2600,2060.5900,2077.0300,964782600,22545573888.00
SZ399685,2015-11-16,2037.0000,2102.5400,2034.0900,2102.5400,689739300,15792266240.00
SZ399685,2015-11-17,2118.4600,2129.4300,2075.4700,2081.3700,942914700,23518294016.00
SZ399685,2015-11-18,2080.6800,2086.7300,2038.4900,2041.4900,685805000,16172112896.00
SZ399685,2015-11-19,2043.8300,2085.1800,2043.8300,2085.1800,555912100,13394794496.00
SZ399685,2015-11-20,2088.0300,2103.1100,2074.6600,2096.9600,737860800,17901969408.00
SZ399685,2015-11-23,2099.5300,2137.3000,2094.3700,2107.5600,818716600,20632592384.00
