代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000856,2015-12-03,7413.2800,7529.4900,7410.6400,7529.4900,1957161600,27935578112.00
SH000856,2015-12-04,7499.5300,7540.8300,7392.4300,7440.4000,2021395800,28237942784.00
SH000856,2015-12-07,7454.8300,7512.7100,7401.1400,7501.2700,1734442000,24819042304.00
SH000856,2015-12-08,7467.3300,7467.3300,7324.0000,7325.8200,1906185200,27228268544.00
SH000856,2015-12-09,7292.7100,7321.2100,7212.1400,7263.5100,1718903200,25480009728.00
SH000856,2015-12-10,7259.4500,7303.2000,7211.0600,7229.1200,1498872600,22106484736.00
SH000856,2015-12-11,7193.1200,7204.1800,7120.9900,7156.2200,1321204100,18559985664.00
SH000856,2015-12-14,7088.9800,7294.7000,7069.4300,7294.6000,1498017600,21000370176.00
SH000856,2015-12-15,7287.4900,7348.5600,7271.3900,7302.1100,1778383400,24922075136.00
SH000856,2015-12-16,7328.1700,7366.0100,7298.1100,7326.0800,1711594800,24489232384.00
SH000856,2015-12-17,7371.3500,7511.4200,7371.3500,7511.0600,2832985200,41456836608.00
SH000856,2015-12-18,7513.9800,7550.3800,7448.0900,7484.9100,2577717800,37229494272.00
SH000856,2015-12-21,7474.9300,7565.4000,7462.0300,7560.0800,2409424400,33089435648.00
SH000856,2015-12-22,7595.2100,7609.2300,7513.2900,7600.5500,2268179400,31840438272.00
SH000856,2015-12-23,7605.5500,7607.5200,7478.9100,7493.6700,2389295600,33676406784.00
SH000856,2015-12-24,7476.7800,7501.4400,7363.9000,7460.0700,1795088000,24230037504.00
SH000856,2015-12-25,7460.4100,7524.6200,7445.9200,7513.9200,1903229600,25500905472.00
SH000856,2015-12-28,7532.2700,7556.6900,7345.1200,7345.1200,2350877400,31772946432.00
SH000856,2015-12-29,7334.7400,7400.1300,7287.3800,7400.1300,1653584900,24034533376.00
SH000856,2015-12-30,7413.2400,7479.4100,7385.4100,7466.3000,1797581400,26487451648.00
SH000856,2015-12-31,7472.6100,7504.0200,7369.8100,7369.9500,1820952000,26748786688.00
SH000856,2016-01-04,7386.3700,7405.6600,6756.5500,6756.5700,1771691200,23984316416.00
SH000856,2016-01-05,6447.2100,6807.5800,6399.5600,6668.3900,2499440600,31568990208.00
SH000856,2016-01-06,6696.7000,6841.3700,6667.7900,6840.8300,2046659800,27272427520.00
SH000856,2016-01-07,6724.6700,6724.6700,6233.5300,6241.1700,577278500,6931013632.00
SH000856,2016-01-08,6413.7000,6481.8100,5993.6900,6347.9200,2213441600,26917036032.00
SH000856,2016-01-11,6228.5800,6331.0800,5915.2400,5922.1300,2526583200,27654825984.00
SH000856,2016-01-12,5931.8100,6006.2300,5771.7500,5916.9700,1937620800,21194092544.00
