代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399680,2015-08-31,958.1000,959.6200,926.8800,927.5300,333457100,3857939456.00
SZ399680,2015-09-01,909.5300,909.5300,879.7800,889.9500,319568500,3077778944.00
SZ399680,2015-09-02,844.9800,902.6200,844.7700,855.0400,309197000,3132931840.00
SZ399680,2015-09-07,865.1800,889.4700,846.8100,851.5000,342095600,3817893888.00
SZ399680,2015-09-08,845.7800,880.5900,835.5700,871.4900,266320200,2662636288.00
SZ399680,2015-09-09,876.3200,902.1900,875.0700,902.0500,453442700,4693860352.00
SZ399680,2015-09-10,893.8400,918.6200,887.8500,902.6000,394331500,4168162560.00
SZ399680,2015-09-11,900.0900,911.4200,892.9300,904.2700,261926600,2938199296.00
SZ399680,2015-09-14,912.4700,920.0500,843.9200,845.4000,362546700,3780761600.00
SZ399680,2015-09-15,824.2900,842.9200,809.4300,811.6400,261475200,2296637440.00
SZ399680,2015-09-16,816.6900,862.6400,810.9900,859.9100,310667800,2884092160.00
SZ399680,2015-09-17,858.7300,882.2300,842.0700,842.0700,370572100,3637896192.00
SZ399680,2015-09-18,846.3500,855.4000,835.8700,850.6000,249489000,2375962368.00
SZ399680,2015-09-21,842.5700,880.0800,841.5700,879.9200,290257600,2928625920.00
SZ399680,2015-09-22,880.5900,898.0500,878.2300,885.7100,351404600,3547301120.00
SZ399680,2015-09-23,873.2900,888.0700,865.9800,876.4100,305631700,3161132288.00
SZ399680,2015-09-24,877.1800,892.4700,877.1800,887.8700,260623100,2688277248.00
SZ399680,2015-09-25,886.0900,892.1800,856.8900,863.0300,264874500,2591538176.00
SZ399680,2015-09-28,863.5700,867.1700,847.7700,866.4800,153521700,1439991680.00
SZ399680,2015-09-29,853.9900,857.7100,845.8400,849.9400,150158300,1382861056.00
SZ399680,2015-09-30,830.4300,834.8600,824.4700,828.6600,124698100,1131516672.00
SZ399680,2015-10-08,830.1500,837.3000,825.6900,833.8800,194084000,1872374656.00
SZ399680,2015-10-09,813.4500,827.3600,809.9600,823.9300,225054900,2084966912.00
SZ399680,2015-10-12,807.9200,846.2800,807.1000,837.2000,512351700,7790567424.00
SZ399680,2015-10-13,822.8400,840.9500,818.3000,837.2500,387821800,5345193472.00
SZ399680,2015-10-14,833.5500,842.1100,822.2300,824.1900,340512400,4471515136.00
SZ399680,2015-10-15,816.3600,852.5100,816.3600,851.9100,480799900,6279032832.00
SZ399680,2015-10-16,870.2800,883.8100,858.7000,881.8600,628940400,8106358272.00
SZ399680,2015-10-19,882.2000,894.3100,870.6000,883.8100,561362700,7638072832.00
SZ399680,2015-10-20,881.0400,897.9200,867.4500,894.4700,458482900,6007355904.00
SZ399680,2015-10-21,891.4800,901.0200,817.1500,817.3300,544725300,7224861184.00
SZ399680,2015-10-22,815.6600,853.3500,806.8500,852.5200,413078600,5501968896.00
SZ399680,2015-10-23,855.8100,878.3100,847.1500,869.3000,430778900,5955612672.00
SZ399680,2015-10-26,876.2800,887.7200,865.0500,874.7700,382427800,5079625216.00
SZ399680,2015-10-27,870.3400,886.0800,839.6800,882.0200,391755100,4986952192.00
SZ399680,2015-10-28,875.8600,886.5500,858.9700,864.1800,381219500,4643548672.00
SZ399680,2015-10-29,874.5600,892.6600,871.9700,886.1700,365357700,4800150528.00
SZ399680,2015-10-30,879.8200,896.9900,863.2200,867.2500,395286300,4858649088.00
SZ399680,2015-11-02,844.8900,871.1200,840.2500,845.0100,319248100,3789474560.00
SZ399680,2015-11-03,846.0600,853.2000,834.8300,841.9700,211026500,2526888704.00
SZ399680,2015-11-04,846.5500,884.5600,846.5500,882.5100,365997900,4576476672.00
SZ399680,2015-11-05,882.1900,910.5500,878.6500,891.4300,547326900,6811725312.00
SZ399680,2015-11-06,891.1000,908.6500,890.6400,904.0400,424811600,5403269632.00
SZ399680,2015-11-09,900.2300,946.4400,899.6800,942.0700,566314900,7902965760.00
SZ399680,2015-11-10,941.6600,957.7300,937.2200,950.8800,555356300,8063856128.00
SZ399680,2015-11-11,951.1000,961.3100,946.7400,958.8600,359627200,5042314752.00
SZ399680,2015-11-12,967.2500,980.5900,957.6800,968.6200,425127300,5961449472.00
SZ399680,2015-11-13,963.7400,974.8100,946.3300,948.7500,403408500,5719327744.00
SZ399680,2015-11-16,929.0200,959.1600,927.3800,959.1600,316243000,4461566464.00
SZ399680,2015-11-17,967.3700,978.0700,949.5900,956.3000,424831400,5722285056.00
SZ399680,2015-11-18,954.8800,957.5600,923.4300,926.6800,279745700,3740487168.00
SZ399680,2015-11-19,931.5200,944.5400,925.3200,944.5400,234702600,3189565696.00
SZ399680,2015-11-20,946.8600,954.9200,938.3100,950.8700,313405900,4593295872.00
SZ399680,2015-11-23,948.8600,968.6700,942.6900,946.7500,313854800,4219588608.00
SZ399680,2015-11-24,948.2100,960.5700,940.6200,960.5700,249256900,3542040576.00
SZ399680,2015-11-25,962.7800,968.3700,957.0000,967.3900,271755600,3923228672.00
SZ399680,2015-11-26,974.7900,980.4400,959.9300,962.7200,352737100,4741982208.00
SZ399680,2015-11-27,956.1400,958.3100,879.4600,885.1800,380482900,4960320512.00
SZ399680,2015-11-30,890.3800,894.7600,831.2700,875.0200,294732200,3755078656.00
SZ399680,2015-12-01,875.4200,886.3200,864.2300,879.1600,199076900,2581095168.00
SZ399680,2015-12-02,877.0400,886.7400,859.2000,883.4100,201951100,2422948608.00
SZ399680,2015-12-03,882.4900,905.1100,878.7100,902.5800,217679800,2662481920.00
SZ399680,2015-12-04,898.5500,908.9300,886.2000,892.6500,215341900,2695647232.00
SZ399680,2015-12-07,895.0000,904.7800,887.7500,904.7800,180977000,2560222720.00
SZ399680,2015-12-08,903.4200,908.8200,873.3100,873.9300,253258800,3131696640.00
SZ399680,2015-12-09,869.9600,876.9800,855.4700,858.6300,183330000,2219163648.00
SZ399680,2015-12-10,858.6700,867.6100,846.1900,846.1900,170651600,2029229824.00
SZ399680,2015-12-11,842.9800,846.3900,824.0000,833.4900,169601200,1877551104.00
SZ399680,2015-12-14,824.1900,869.5000,821.3200,867.7300,232828300,2580113408.00
SZ399680,2015-12-15,869.0800,873.7700,860.8500,864.3000,201438300,2432378112.00
SZ399680,2015-12-16,875.1200,893.0100,874.0300,879.3400,262990700,3234343936.00
SZ399680,2015-12-17,878.6500,892.7800,878.6500,891.5400,259865800,3087321600.00
SZ399680,2015-12-18,889.0400,896.4000,878.8900,891.4300,271077700,3436420352.00
SZ399680,2015-12-21,884.7800,903.7600,884.5100,900.8500,295820700,3399787776.00
SZ399680,2015-12-22,901.5000,908.6300,896.9300,906.8900,309037300,3449677824.00
SZ399680,2015-12-23,909.0700,913.1300,891.7400,893.0400,296868500,3434587648.00
SZ399680,2015-12-24,893.8600,898.6300,872.2400,887.6000,218781600,2604472576.00
SZ399680,2015-12-25,889.1100,901.7100,885.2400,896.6100,236163100,3025460736.00
SZ399680,2015-12-28,897.7900,901.1500,869.6300,869.6300,287582000,3350635008.00
SZ399680,2015-12-29,870.2900,883.9800,866.3800,883.1200,236712400,2811664384.00
SZ399680,2015-12-30,884.7400,888.0100,876.0900,886.4600,201820900,2429368832.00
SZ399680,2015-12-31,887.2800,894.9800,874.8700,875.0900,231365600,2630295552.00
SZ399680,2016-01-04,877.4400,883.6300,808.5700,809.6800,198201700,2178905600.00
SZ399680,2016-01-05,774.3600,817.8400,769.7600,803.0000,278505000,3118384128.00
SZ399680,2016-01-06,805.8000,839.9900,804.5100,839.9900,345840900,3350450688.00
SZ399680,2016-01-07,834.1700,834.1700,773.0400,777.4700,220896100,1707062784.00
SZ399680,2016-01-08,805.9800,816.2600,756.2700,805.3200,478237800,4248657408.00
SZ399680,2016-01-11,794.9000,799.6800,741.9300,741.9300,541044600,4435664384.00
SZ399680,2016-01-12,737.8300,748.3600,708.7800,731.1800,345294600,2880659200.00
SZ399680,2016-01-13,729.5400,744.1600,694.1900,694.5600,355535900,2896279040.00
SZ399680,2016-01-14,665.7800,727.0300,660.4400,721.1300,375811700,2926531584.00
SZ399680,2016-01-15,713.3200,719.9800,670.8500,676.2200,312010000,2491319040.00
SZ399680,2016-01-18,658.5600,696.1300,657.8900,684.1900,254726000,2122822016.00
SZ399680,2016-01-19,682.7400,721.8400,682.0600,721.0200,342382800,3015538688.00
SZ399680,2016-01-20,715.0200,726.2400,704.7300,715.3200,347483900,3190428416.00
SZ399680,2016-01-21,703.0300,727.7000,694.2700,694.2700,336520100,2985035264.00
SZ399680,2016-01-22,708.1900,727.1700,693.1600,725.3200,360853900,3181067008.00
SZ399680,2016-01-25,740.3600,757.6400,734.0500,754.7000,467160700,4170761984.00
SZ399680,2016-01-26,737.3000,745.7500,686.7000,691.9100,390924100,3491797248.00
SZ399680,2016-01-27,696.3200,710.8300,659.4600,710.8300,447599600,3685696000.00
SZ399680,2016-01-28,697.9300,706.4300,670.5100,672.5700,300041000,2569506304.00
SZ399680,2016-01-29,673.3200,706.1600,663.7400,701.1400,288033800,2461842432.00
SZ399680,2016-02-01,699.1400,703.5800,662.5600,677.6400,286720600,2317579264.00
SZ399680,2016-02-02,674.7800,697.8000,674.7800,693.8700,216605300,1850415104.00
SZ399680,2016-02-03,682.9800,687.1700,667.9800,682.4300,221327200,1815638784.00
SZ399680,2016-02-04,689.1400,701.8500,688.4300,693.9600,238117300,2047938304.00
SZ399680,2016-02-05,698.0200,701.4700,690.9400,691.5100,212191100,1809450624.00
