代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399686,2015-08-31,1620.3600,1620.3600,1568.1800,1617.5500,2398140600,25846620160.00
SZ399686,2015-09-01,1597.2600,1627.0400,1537.3600,1618.9000,2692193400,29121193984.00
SZ399686,2015-09-02,1547.9300,1634.4400,1544.1500,1620.6400,2697209200,30153838592.00
SZ399686,2015-09-07,1611.5500,1648.8700,1564.5300,1568.3300,1932113200,20823046144.00
SZ399686,2015-09-08,1557.2000,1607.8300,1524.4700,1603.8200,1386157100,14148577280.00
SZ399686,2015-09-09,1610.6500,1655.2100,1599.0700,1645.0500,2080222600,22342901760.00
SZ399686,2015-09-10,1620.3400,1640.9800,1607.1000,1611.3300,1483166400,15185794048.00
SZ399686,2015-09-11,1610.9900,1630.1100,1598.1700,1613.9300,1235215500,12268668928.00
SZ399686,2015-09-14,1619.0600,1621.7500,1508.6600,1523.8800,1826463600,17876459520.00
SZ399686,2015-09-15,1497.0100,1521.6400,1455.5500,1461.6300,1416814300,12701363200.00
SZ399686,2015-09-16,1468.6200,1560.6200,1460.1100,1548.2900,1642128600,15326290944.00
SZ399686,2015-09-17,1539.0300,1568.5600,1510.3400,1510.3400,1679069800,15972745216.00
SZ399686,2015-09-18,1520.6600,1531.0100,1506.1900,1518.5900,984494100,9196824576.00
SZ399686,2015-09-21,1502.4900,1549.3100,1498.8600,1547.2900,1185778900,11137946624.00
SZ399686,2015-09-22,1550.2900,1595.9500,1548.0400,1576.9300,1674398000,16907210752.00
SZ399686,2015-09-23,1552.6800,1565.9800,1536.6600,1542.5800,1261305000,12368846848.00
SZ399686,2015-09-24,1543.0100,1554.5300,1534.2000,1546.0300,1050229500,10579991552.00
SZ399686,2015-09-25,1533.4600,1550.1300,1493.3300,1505.4700,1511856300,20339795968.00
SZ399686,2015-09-28,1505.8800,1518.6600,1488.2200,1514.4200,835463800,10389236736.00
SZ399686,2015-09-29,1493.4700,1505.5600,1469.8600,1488.3200,970423900,10760517632.00
SZ399686,2015-09-30,1492.4900,1510.3800,1491.3100,1500.4100,838344300,9786139648.00
SZ399686,2015-10-08,1564.6100,1571.6700,1550.3900,1554.8900,1407844700,16937811968.00
SZ399686,2015-10-09,1556.4300,1589.7700,1552.6500,1582.6200,1324703300,13463214080.00
SZ399686,2015-10-12,1588.4500,1668.1600,1585.8100,1647.5800,2162048400,24783079424.00
SZ399686,2015-10-13,1631.6800,1650.1000,1628.4600,1643.6600,1619227000,17366013952.00
SZ399686,2015-10-14,1633.5300,1658.6800,1620.5400,1622.9700,1734166400,19087044608.00
SZ399686,2015-10-15,1615.5200,1665.1500,1615.5200,1665.1500,1822832800,20584978432.00
SZ399686,2015-10-16,1674.9900,1704.7400,1670.5800,1701.1800,2851114600,29719314432.00
SZ399686,2015-10-19,1715.2500,1749.7900,1701.3000,1719.1900,2534674400,29863743488.00
SZ399686,2015-10-20,1718.3400,1745.2800,1708.2800,1745.2800,1948736800,24737662976.00
SZ399686,2015-10-21,1748.6100,1763.4300,1650.5500,1660.5500,2856692000,32962840576.00
SZ399686,2015-10-22,1659.1900,1714.0600,1657.8000,1712.8400,2330499600,26408984576.00
SZ399686,2015-10-23,1723.1300,1771.9300,1716.2500,1760.3600,2671007000,31211345920.00
SZ399686,2015-10-26,1795.1900,1805.4700,1752.1900,1769.3400,2768998400,35092660224.00
SZ399686,2015-10-27,1751.7700,1772.9100,1692.3800,1765.3300,1966859200,23871670272.00
SZ399686,2015-10-28,1754.1200,1777.6800,1718.5500,1724.3300,1697693600,20116598784.00
SZ399686,2015-10-29,1734.6900,1750.6800,1720.1100,1733.7500,1379557300,16868513792.00
SZ399686,2015-10-30,1737.8600,1780.2800,1718.3900,1753.1100,1951625200,25015484416.00
SZ399686,2015-11-02,1720.2800,1756.8800,1712.1700,1712.9200,1540711400,19371259904.00
SZ399686,2015-11-03,1714.9100,1729.6800,1700.8900,1711.7500,1183603800,14568676352.00
SZ399686,2015-11-04,1718.2500,1824.0100,1718.2500,1824.0100,2578452800,32924106752.00
