代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399101,2005-06-08,998.6500,1097.2300,998.6500,1095.3200,132102100,1054902016.00
SZ399101,2005-06-09,1095.3100,1158.5900,1083.5900,1132.5500,172384600,1422780032.00
SZ399101,2005-06-10,1133.3600,1133.3600,1095.1700,1102.6600,110740900,917926016.00
SZ399101,2005-06-13,1104.2300,1116.5700,1084.6000,1105.7100,75719500,612262016.00
SZ399101,2005-06-14,1107.5200,1119.7600,1076.5700,1076.6100,68327600,561712000.00
SZ399101,2005-06-15,1073.2300,1093.5200,1057.1900,1076.2000,60518500,476252992.00
SZ399101,2005-06-16,1077.6800,1130.8700,1076.5000,1129.9300,101672400,812656000.00
SZ399101,2005-06-17,1140.1300,1144.3900,1116.9400,1122.0200,89446400,752131968.00
SZ399101,2005-06-20,1129.7800,1186.9200,1119.6800,1186.9200,147475500,1195363968.00
SZ399101,2005-06-21,1186.5600,1211.1700,1172.9900,1194.1900,161235900,1346873984.00
SZ399101,2005-06-22,1184.0200,1211.2700,1174.1700,1197.7900,123547700,1028096000.00
SZ399101,2005-06-23,1193.2900,1210.1500,1168.0000,1171.3600,117924100,971268992.00
SZ399101,2005-06-24,1168.1100,1187.5100,1166.8200,1185.6600,67883700,568664000.00
SZ399101,2005-06-27,1189.5100,1262.9300,1189.5100,1243.0000,162841900,1443952000.00
SZ399101,2005-06-28,1238.9900,1247.7200,1217.6800,1223.0200,115061100,918054016.00
SZ399101,2005-06-29,1235.4400,1253.4500,1211.5400,1211.9700,104635000,954182016.00
SZ399101,2005-06-30,1214.1200,1218.4000,1174.7600,1175.0400,90390500,765014016.00
SZ399101,2005-07-01,1175.2000,1185.2500,1141.4400,1144.2700,74127200,608716992.00
SZ399101,2005-07-04,1133.3800,1165.3400,1125.8100,1165.3400,61924600,501665984.00
SZ399101,2005-07-05,1168.6000,1195.7600,1154.9100,1163.3400,72223600,692356992.00
SZ399101,2005-07-06,1162.6500,1179.1100,1124.8300,1133.2200,57032400,522456000.00
SZ399101,2005-07-07,1126.3500,1150.2000,1126.3500,1143.0200,42448800,376248000.00
SZ399101,2005-07-08,1141.4900,1141.4900,1107.3700,1111.7700,46537500,381393984.00
SZ399101,2005-07-11,1134.4800,1159.2600,1113.3500,1114.9500,55948100,475616992.00
SZ399101,2005-07-12,1111.0000,1181.3400,1106.7500,1173.8900,92636200,788041024.00
SZ399101,2005-07-13,1170.9700,1177.7500,1154.6700,1159.1000,75300000,638614016.00
SZ399101,2005-07-14,1158.8800,1177.2800,1155.0200,1168.1800,53128500,462145984.00
SZ399101,2005-07-15,1169.3000,1175.4200,1141.9900,1147.2100,49086100,425292992.00
SZ399101,2005-07-18,1145.5400,1157.1000,1137.6800,1153.5600,36305500,312916992.00
SZ399101,2005-07-19,1152.7100,1163.8000,1146.6300,1162.6200,34967500,311412992.00
SZ399101,2005-07-20,1162.9300,1184.3200,1159.1100,1177.7500,38290700,363367008.00
SZ399101,2005-07-21,1176.4500,1180.0000,1154.1100,1162.6300,35033400,309233984.00
SZ399101,2005-07-22,1165.8100,1183.7000,1144.1900,1170.5600,79890800,664563008.00
SZ399101,2005-07-25,1165.8100,1165.8100,1143.9000,1144.8900,59695000,490417984.00
SZ399101,2005-07-26,1139.6600,1163.9100,1139.1400,1154.3300,57893000,473564992.00
SZ399101,2005-07-27,1151.8300,1181.9200,1147.7200,1181.9200,63668200,520166016.00
SZ399101,2005-07-28,1185.8400,1201.9200,1181.3900,1185.7100,80629000,673729024.00
SZ399101,2005-07-29,1184.6000,1187.9700,1176.1800,1183.2300,39043600,338436992.00
SZ399101,2005-08-01,1177.2500,1203.4700,1177.2500,1203.4700,62454000,526732000.00
SZ399101,2005-08-02,1207.8400,1208.9500,1183.8500,1198.5900,70298400,582305984.00
SZ399101,2005-08-03,1199.1900,1217.1800,1197.4200,1203.8900,73044100,608312000.00
SZ399101,2005-08-04,1198.2400,1226.9300,1192.1400,1208.8300,71736000,643305024.00
SZ399101,2005-08-05,1193.9500,1261.8200,1193.9500,1258.5800,139973100,1219523968.00
SZ399101,2005-08-08,1284.7200,1310.6100,1268.7400,1274.8000,177016100,1562476032.00
SZ399101,2005-08-09,1267.3200,1293.0700,1257.0600,1290.6800,119164500,1054009984.00
SZ399101,2005-08-10,1286.1900,1303.7500,1273.0800,1303.0700,116058700,1031686976.00
SZ399101,2005-08-11,1303.2800,1307.2700,1282.3100,1297.8100,106421900,1046043008.00
SZ399101,2005-08-12,1300.1900,1315.1200,1272.4900,1288.7600,133678000,1255467008.00
SZ399101,2005-08-15,1286.6500,1352.5400,1286.6500,1351.7800,166399600,1552920960.00
SZ399101,2005-08-16,1357.1000,1362.7800,1313.7100,1322.7700,142189000,1356664064.00
SZ399101,2005-08-17,1314.5200,1368.9000,1299.9700,1357.7400,158723100,1541155968.00
SZ399101,2005-08-18,1362.4500,1363.8800,1278.1800,1279.5600,154512100,1504059008.00
SZ399101,2005-08-19,1271.5100,1300.2900,1247.5800,1274.7200,111733400,1047692032.00
SZ399101,2005-08-22,1268.7100,1280.2300,1251.5700,1275.6400,51696700,483412992.00
SZ399101,2005-08-23,1274.6900,1282.7800,1253.7300,1275.9400,55888900,528961984.00
SZ399101,2005-08-24,1278.0200,1303.4100,1278.0200,1293.3800,72562300,680555008.00
SZ399101,2005-08-25,1293.0000,1299.1900,1275.4900,1299.1900,57021100,538620992.00
SZ399101,2005-08-26,1298.9700,1300.3100,1285.7800,1295.2100,56842000,555588992.00
SZ399101,2005-08-29,1296.2800,1300.0900,1271.7700,1275.9100,47179700,465542016.00
SZ399101,2005-08-30,1271.9500,1290.7800,1266.7300,1267.5400,43913900,422262016.00
SZ399101,2005-08-31,1266.5600,1305.5100,1266.5600,1305.5100,67285800,627305984.00
SZ399101,2005-09-01,1309.0300,1320.4500,1302.2600,1318.6100,68894700,661020032.00
SZ399101,2005-09-02,1323.9000,1354.7700,1323.9000,1342.5200,103681700,1048739968.00
SZ399101,2005-09-05,1353.5700,1358.6100,1334.4000,1350.6700,65664800,657140992.00
SZ399101,2005-09-06,1354.2600,1354.4400,1312.8600,1315.3000,68570800,688654976.00
SZ399101,2005-09-07,1309.8700,1366.7000,1307.5700,1366.7000,79450000,830241024.00
SZ399101,2005-09-08,1370.5800,1372.2400,1340.1800,1356.9000,96314600,884001024.00
SZ399101,2005-09-09,1358.5000,1386.5900,1353.7400,1368.0200,117681200,1135739008.00
SZ399101,2005-09-12,1368.0600,1370.0300,1357.2300,1370.0300,34823400,371811008.00
SZ399101,2005-09-13,1369.7200,1381.4400,1363.6400,1381.4400,50030700,535041984.00
SZ399101,2005-09-14,1379.9500,1387.3300,1376.5300,1385.0800,44901500,460260000.00
SZ399101,2005-09-15,1382.8300,1388.1200,1380.1900,1384.2900,32011400,341087008.00
SZ399101,2005-09-16,1384.5100,1388.3200,1372.4700,1372.6200,42681200,452310016.00
SZ399101,2005-09-19,1369.2500,1377.9300,1369.2500,1376.0100,17460800,148598000.00
SZ399101,2005-09-20,1374.5900,1390.9900,1374.1900,1384.7800,40371900,347137984.00
