代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000844,2005-01-04,995.3500,995.3500,981.9600,983.9600,327058400,2038114688.00
SH000844,2005-01-05,983.1700,993.9400,981.2700,991.0800,303369100,1961547392.00
SH000844,2005-01-06,991.8700,991.8700,980.3300,982.1400,273466800,1702238464.00
SH000844,2005-01-07,981.9700,994.3000,980.1500,983.9600,298700700,1978931712.00
SH000844,2005-01-10,983.6300,993.1200,980.2500,993.1200,251400100,1636520064.00
SH000844,2005-01-11,993.2100,998.1300,991.3400,996.0900,252031900,1653827584.00
SH000844,2005-01-12,993.2800,995.4300,989.4900,995.4300,211385600,1269795712.00
SH000844,2005-01-13,994.7500,997.7800,991.8200,994.6000,265966200,1522711936.00
SH000844,2005-01-14,994.6600,1002.9300,988.0100,988.4100,366878000,1869173504.00
SH000844,2005-01-17,980.3700,982.1800,966.4300,967.6600,367836500,2053613824.00
SH000844,2005-01-18,967.4600,972.2700,959.1300,972.2700,385568100,2045342336.00
SH000844,2005-01-19,971.8700,971.8700,964.4500,966.1700,328674500,1621511680.00
SH000844,2005-01-20,962.0300,962.0300,950.8600,954.7500,409758600,2233544192.00
SH000844,2005-01-21,952.9800,980.3500,946.8600,980.3500,721210100,3907626240.00
SH000844,2005-01-24,990.8900,994.5100,982.7100,994.3100,734300800,4126861824.00
SH000844,2005-01-25,991.9500,995.6400,982.9000,995.6400,482113900,2827258112.00
SH000844,2005-01-26,991.3600,997.9900,989.4300,990.1900,343973500,2017934848.00
SH000844,2005-01-27,988.2600,988.2600,976.2600,976.5000,369113700,2021847168.00
SH000844,2005-01-28,976.5000,976.5000,968.2500,971.1500,269084200,1494632960.00
SH000844,2005-01-31,968.4000,968.4000,957.6300,958.7100,323728300,1816701952.00
SH000844,2005-02-01,957.5100,968.3400,957.5100,960.6700,352983800,2004403072.00
SH000844,2005-02-02,961.1800,1009.1400,961.1800,1009.1400,853050500,4990183936.00
SH000844,2005-02-03,1005.5700,1014.4100,996.0200,996.7800,788247600,4595729920.00
SH000844,2005-02-04,995.7500,1023.1200,994.1900,1018.9200,771681600,4594409472.00
SH000844,2005-02-16,1025.7100,1032.3200,1019.7100,1022.7800,576928100,3513491200.00
SH000844,2005-02-17,1024.4400,1024.4400,1010.1500,1017.0100,428728500,2583984128.00
SH000844,2005-02-18,1016.9300,1018.8300,1005.7200,1005.9600,369435600,2151740672.00
SH000844,2005-02-21,1006.5300,1024.7800,1006.5300,1024.7800,455511200,2735200512.00
SH000844,2005-02-22,1025.7000,1044.9100,1023.6700,1043.3400,826792300,4899886080.00
SH000844,2005-02-23,1043.7100,1045.7800,1034.9200,1041.1800,859774800,5261603840.00
SH000844,2005-02-24,1039.2200,1040.3700,1031.1900,1040.3700,586576300,3638914816.00
SH000844,2005-02-25,1041.4800,1053.7200,1041.4800,1041.9900,821101900,5289220096.00
SH000844,2005-02-28,1041.8300,1041.8300,1031.1800,1034.3700,565153300,3540466688.00
SH000844,2005-03-01,1033.4100,1036.1000,1026.2800,1030.2000,444798900,2821965824.00
SH000844,2005-03-02,1030.6700,1038.9200,1017.2200,1017.3800,666822400,4326150656.00
SH000844,2005-03-03,1016.3500,1024.3900,1012.2700,1024.3900,419776200,2403272704.00
SH000844,2005-03-04,1024.7900,1027.8000,1019.9900,1021.4700,388085300,2458062848.00
SH000844,2005-03-07,1021.8900,1028.4900,1021.8900,1027.4600,373895000,2472781312.00
SH000844,2005-03-08,1030.6100,1042.9900,1029.8600,1042.9400,651160000,4340389376.00
SH000844,2005-03-09,1045.3000,1048.5500,1035.3600,1038.8500,789629800,4765636608.00
SH000844,2005-03-10,1038.5600,1038.5600,1012.1400,1014.6100,671990100,3917825536.00
SH000844,2005-03-11,1013.3400,1019.6600,1009.9000,1018.8300,509861000,3361830912.00
SH000844,2005-03-14,1019.0100,1034.3400,1009.0500,1024.8200,666457300,4627951616.00
SH000844,2005-03-15,1024.9200,1024.9200,1005.4800,1006.9900,543670800,3501290496.00
SH000844,2005-03-16,1005.7700,1005.8000,993.0800,998.4900,455712200,3009174272.00
SH000844,2005-03-17,999.4100,1000.2600,990.2200,990.2800,427085200,2815654912.00
SH000844,2005-03-18,989.2300,992.3200,974.4100,976.6700,443344800,2905727744.00
