代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000060,2010-01-04,2979.9100,2984.6300,2936.3900,2936.5300,6860646400,86009143296.00
SH000060,2010-01-05,2945.3000,2977.9100,2907.7400,2967.4900,8181214400,107597078528.00
SH000060,2010-01-06,2962.2100,2981.2000,2943.2000,2943.9700,7956380800,104523857920.00
SH000060,2010-01-07,2942.5200,2955.9700,2865.2100,2881.0100,7876387200,101148925952.00
SH000060,2010-01-08,2867.8700,2893.3200,2845.1300,2891.6000,6213930800,79784689664.00
SH000060,2010-01-11,2994.5800,2994.5800,2888.9000,2902.9000,8946478400,120013479936.00
SH000060,2010-01-12,2894.9500,2948.1400,2864.7200,2947.5000,9222259200,116033036288.00
SH000060,2010-01-13,2877.4600,2909.9200,2846.7900,2851.2600,10885585600,137754394624.00
SH000060,2010-01-14,2862.6400,2896.5600,2848.2900,2894.1700,8584555200,107923611648.00
SH000060,2010-01-15,2895.3200,2917.8800,2874.1600,2902.6600,7251135200,91487592448.00
SH000060,2010-01-18,2892.6000,2921.3000,2880.9700,2920.5200,8537420000,108412502016.00
SH000060,2010-01-19,2924.5300,2945.7100,2918.4500,2929.9600,8233405600,104075419648.00
SH000060,2010-01-20,2933.2100,2935.7900,2828.5700,2834.0700,9897912800,121685467136.00
SH000060,2010-01-21,2837.2300,2868.6200,2817.5000,2852.3600,7169980000,89636159488.00
SH000060,2010-01-22,2815.4600,2850.0200,2759.5200,2829.9300,9054241600,108633563136.00
SH000060,2010-01-25,2802.7000,2834.1800,2786.1500,2787.8600,5176434800,61595607040.00
SH000060,2010-01-26,2788.8200,2801.2400,2702.0300,2721.2300,5859273600,68958191616.00
SH000060,2010-01-27,2721.9500,2730.5500,2670.4600,2681.4400,4925704800,58152751104.00
SH000060,2010-01-28,2680.3800,2696.9300,2658.4700,2684.0900,4500756400,53029019648.00
SH000060,2010-01-29,2670.9700,2718.3400,2660.5300,2682.3600,4931433600,58987450368.00
SH000060,2010-02-01,2677.5600,2677.5600,2611.8900,2643.2800,5776908000,68978761728.00
SH000060,2010-02-02,2657.9200,2691.7800,2634.8900,2638.8700,5135549200,61811224576.00
SH000060,2010-02-03,2650.5200,2710.6400,2596.4500,2709.9000,6579164800,78534901760.00
SH000060,2010-02-04,2688.7500,2723.7200,2676.1000,2704.3500,6195036800,72021925888.00
SH000060,2010-02-05,2647.0800,2673.2100,2630.6100,2650.1800,6196753600,70452355072.00
SH000060,2010-02-08,2648.8000,2664.3200,2632.2000,2645.1100,3934548400,45816381440.00
SH000060,2010-02-09,2642.1500,2671.8800,2639.6300,2664.7200,4055104000,45001474048.00
SH000060,2010-02-10,2683.3200,2698.1300,2674.3000,2697.8100,3558227600,43783438336.00
SH000060,2010-02-11,2699.7200,2714.4200,2691.4300,2697.9000,3508981200,40817061888.00
SH000060,2010-02-12,2708.8500,2727.5900,2706.0600,2727.4400,3482997200,42122977280.00
SH000060,2010-02-22,2723.8000,2738.9000,2714.1900,2715.0800,4251614400,49644867584.00
SH000060,2010-02-23,2708.8000,2708.8000,2648.7000,2692.0900,5092528400,64268140544.00
SH000060,2010-02-24,2673.7000,2729.2400,2664.5200,2728.2900,5924230000,66751987712.00
SH000060,2010-02-25,2734.1100,2769.6400,2730.7500,2767.6000,7364995200,86595321856.00
SH000060,2010-02-26,2761.0400,2777.1200,2750.6700,2761.1100,5903688800,70165225472.00
SH000060,2010-03-01,2767.2800,2807.0700,2767.2800,2802.1600,6662636400,80238272512.00
SH000060,2010-03-02,2804.9700,2812.8100,2779.5600,2790.7100,6324063200,75393384448.00
SH000060,2010-03-03,2791.2800,2813.0500,2778.0900,2812.3500,7213919200,83001057280.00
SH000060,2010-03-04,2813.5800,2817.2500,2733.6100,2738.8000,7659400000,88164950016.00
SH000060,2010-03-05,2742.1500,2762.4100,2730.6000,2750.2800,5646232800,63148843008.00
SH000060,2010-03-08,2757.3200,2780.6900,2749.8200,2774.4400,4978820000,56114393088.00
SH000060,2010-03-09,2774.2500,2802.4100,2751.6800,2788.1600,5674361200,66445836288.00
