代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000920,2006-04-14,1102.2900,1128.3100,1102.2900,1128.3100,2882928000,14700000256.00
SH000920,2006-04-17,1128.5300,1137.6100,1126.8100,1133.1200,2696024800,15100000256.00
SH000920,2006-04-18,1138.4100,1145.8200,1131.0600,1142.9000,2670470600,15299997696.00
SH000920,2006-04-19,1148.8200,1155.2900,1141.6900,1155.2200,2748280400,16899997696.00
SH000920,2006-04-20,1156.2200,1160.9300,1148.8700,1154.6600,3086252800,19000000512.00
SH000920,2006-04-21,1153.2600,1174.1400,1147.5700,1170.3800,3398016000,20099997696.00
SH000920,2006-04-24,1180.8200,1181.0500,1162.6000,1168.6800,3723950800,22799996928.00
SH000920,2006-04-25,1164.7400,1180.8600,1149.8000,1172.2500,3398366800,20899997696.00
SH000920,2006-04-26,1174.0600,1192.9500,1174.0600,1183.9200,3602221200,22699997184.00
SH000920,2006-04-27,1184.7300,1187.0400,1173.0700,1182.0400,2745160000,16700000256.00
SH000920,2006-04-28,1173.1700,1201.4600,1158.3100,1200.4200,3328380800,20999997440.00
SH000920,2006-05-08,1210.0500,1251.2400,1210.0500,1251.0600,3748214000,23199997952.00
SH000920,2006-05-09,1259.3900,1285.8600,1256.3900,1283.0500,4697022800,28899997696.00
SH000920,2006-05-10,1290.4700,1306.8000,1276.8600,1298.6800,4721956000,29599997952.00
SH000920,2006-05-11,1299.2600,1328.9000,1286.6300,1287.3200,5174529600,32999997440.00
SH000920,2006-05-12,1287.6200,1331.2300,1287.6200,1331.2300,4663525600,30499997696.00
SH000920,2006-05-15,1348.8100,1390.0000,1336.6100,1390.0000,6384228000,41000001536.00
SH000920,2006-05-16,1403.8600,1425.4700,1356.8500,1366.1400,6631274400,44100001792.00
SH000920,2006-05-17,1366.5500,1383.7900,1337.6900,1366.4100,5254020000,34500001792.00
SH000920,2006-05-18,1350.2200,1370.0100,1330.1400,1359.9700,4543621600,28500000768.00
SH000920,2006-05-19,1360.2000,1393.5700,1356.9700,1389.7200,4677497600,29300000768.00
SH000920,2006-05-22,1387.8100,1405.4200,1385.3800,1391.1400,5244907200,32600000512.00
SH000920,2006-05-23,1385.7900,1385.7900,1334.8600,1335.5800,4541214400,27900000256.00
SH000920,2006-05-24,1345.7200,1356.8200,1301.1900,1331.3100,4055695600,26699997184.00
SH000920,2006-05-25,1330.8700,1342.7800,1310.9000,1332.2200,2728838800,17799997440.00
SH000920,2006-05-26,1337.1300,1354.1400,1333.8200,1354.1400,2870773600,18699997184.00
SH000920,2006-05-29,1364.7800,1393.2900,1356.1900,1392.5900,3650848000,23800000512.00
SH000920,2006-05-30,1402.2500,1413.7300,1393.6500,1409.0600,3634594400,25200001024.00
SH000920,2006-05-31,1406.8000,1413.9400,1382.8800,1390.3200,3751270400,25099997184.00
SH000920,2006-06-01,1387.5400,1426.1200,1387.5400,1426.1200,4217320400,26499997696.00
SH000920,2006-06-02,1428.6500,1432.3900,1401.1300,1408.7800,5151504000,31900000256.00
SH000920,2006-06-05,1408.3200,1418.6000,1380.9200,1418.6000,4177479600,24700000256.00
SH000920,2006-06-06,1415.1600,1427.5700,1408.8900,1412.2500,3512823600,21600000000.00
SH000920,2006-06-07,1414.2400,1414.2400,1335.4700,1336.2800,4019982000,26200000512.00
SH000920,2006-06-08,1325.6800,1346.5000,1307.6400,1343.7000,3664618400,22799996928.00
SH000920,2006-06-09,1337.6600,1346.7000,1310.6200,1311.5400,3034240200,18800001024.00
SH000920,2006-06-12,1301.4700,1329.3700,1301.4700,1319.6600,1988731600,12899997696.00
SH000920,2006-06-13,1320.1300,1337.1600,1311.2300,1323.0900,2320796600,14799997952.00
SH000920,2006-06-14,1314.8900,1314.8900,1296.2800,1310.5600,2424642800,14099997696.00
SH000920,2006-06-15,1311.4700,1327.1600,1310.8500,1312.9100,1965913400,11500000256.00
SH000920,2006-06-16,1324.6800,1344.4700,1324.6800,1344.4700,2393017600,14300000256.00
SH000920,2006-06-19,1332.6900,1370.1300,1332.6900,1362.4500,2545956800,16499997696.00
SH000920,2006-06-20,1360.3400,1366.7900,1352.9800,1365.5000,2291432000,14399997952.00
SH000920,2006-06-21,1363.7500,1371.8000,1347.3100,1359.0600,2642919200,15900000256.00
SH000920,2006-06-22,1357.8000,1365.1100,1354.5200,1356.9400,2130416800,12700000256.00
SH000920,2006-06-23,1355.3300,1365.4700,1348.0000,1365.4700,2109318000,13199997952.00
SH000920,2006-06-26,1367.2500,1388.9800,1367.2500,1388.9800,2404409800,16199997440.00
SH000920,2006-06-27,1390.7300,1391.2900,1382.1600,1389.9100,2203210400,13999997952.00
SH000920,2006-06-28,1387.8600,1390.2600,1379.3700,1386.0300,2108306400,12899997696.00
SH000920,2006-06-29,1388.3800,1418.8600,1388.3800,1418.8600,3347318000,20600000512.00
SH000920,2006-06-30,1427.1100,1432.3200,1409.2800,1418.5700,2970678400,19299997696.00
SH000920,2006-07-03,1423.2300,1446.7100,1421.7500,1446.7100,2921424800,20500000768.00
SH000920,2006-07-04,1449.2700,1451.9100,1430.5000,1439.7300,3315640400,23700000768.00
SH000920,2006-07-05,1438.3700,1438.3700,1407.1100,1419.8000,2652433400,17899997184.00
SH000920,2006-07-06,1419.1500,1446.6100,1419.1500,1446.6100,2569710000,18400000000.00
SH000920,2006-07-07,1451.4700,1451.4700,1436.6200,1438.0800,2698475200,19499997184.00
SH000920,2006-07-10,1437.5000,1442.7500,1427.8500,1440.5900,2168006800,15800000512.00
SH000920,2006-07-11,1442.8400,1447.6600,1434.6100,1447.6600,2184393200,15800000512.00
SH000920,2006-07-12,1448.1600,1461.9700,1447.7300,1448.8400,2875665400,21099997184.00
SH000920,2006-07-13,1444.8200,1446.6100,1372.5700,1372.6900,3643761200,25899997184.00
SH000920,2006-07-14,1360.0300,1394.8000,1360.0300,1385.8400,2513316000,17500000256.00
SH000920,2006-07-17,1382.9100,1400.8300,1382.3900,1400.8300,1814006400,12999997440.00
SH000920,2006-07-18,1399.3800,1400.1800,1387.9400,1400.1800,1754796000,12199997440.00
SH000920,2006-07-19,1396.5800,1396.5800,1357.1100,1362.1000,1905518000,13100000256.00
SH000920,2006-07-20,1361.6200,1371.6500,1354.3000,1370.2400,1402699500,9511885824.00
SH000920,2006-07-21,1369.4500,1383.5300,1369.4500,1383.5300,1573613600,10400000000.00
SH000920,2006-07-24,1364.6000,1391.0900,1364.6000,1389.7400,1531559400,10499997696.00
SH000920,2006-07-25,1395.1300,1411.0500,1395.1300,1405.1500,1673256700,11699997696.00
SH000920,2006-07-26,1409.0400,1409.0400,1399.5700,1400.7100,1532019200,10200000512.00
SH000920,2006-07-27,1400.0800,1406.2000,1375.4400,1383.6300,1768204400,12199997440.00
SH000920,2006-07-28,1382.8300,1386.9400,1354.0300,1367.2100,1644271700,11500000256.00
SH000920,2006-07-31,1364.0500,1364.0500,1318.8100,1319.3400,1634227500,10599997440.00
SH000920,2006-08-01,1318.3100,1325.8500,1304.9300,1307.9000,1266704100,8209542144.00
SH000920,2006-08-02,1308.0500,1311.2300,1283.1100,1299.2900,1293576900,8212576768.00
SH000920,2006-08-03,1302.4800,1306.1600,1286.5800,1294.7500,967979200,6797327872.00
SH000920,2006-08-04,1295.1000,1300.2300,1263.2700,1265.4100,1185098300,7954873856.00
SH000920,2006-08-07,1259.0400,1268.0900,1248.6500,1249.8900,1105745400,6940416000.00
SH000920,2006-08-08,1251.0700,1276.5200,1251.0700,1276.5200,1074660300,6894801920.00
SH000920,2006-08-09,1278.6600,1281.5900,1270.1900,1275.1400,977010400,6174241792.00
SH000920,2006-08-10,1275.1400,1295.1800,1275.1400,1295.1800,1224151000,7880057856.00
SH000920,2006-08-11,1298.4100,1301.6400,1292.6600,1300.2700,1156294500,7459660800.00
SH000920,2006-08-14,1300.1700,1304.0200,1265.7700,1269.3300,1268217900,8335906816.00
SH000920,2006-08-15,1267.7300,1289.6100,1262.5100,1289.6100,1097927500,7158258176.00
SH000920,2006-08-16,1290.5000,1308.0700,1286.2300,1308.0700,1548132800,9894320128.00
SH000920,2006-08-17,1306.9700,1306.9700,1289.0800,1296.2200,1174466100,7220590080.00
SH000920,2006-08-18,1294.4700,1305.5700,1291.2500,1292.5900,990229100,6415456256.00
SH000920,2006-08-21,1259.7200,1297.2200,1259.7200,1297.2200,1156824500,7153466880.00
SH000920,2006-08-22,1296.8900,1318.2000,1296.8900,1315.3800,1362064200,9534977024.00
SH000920,2006-08-23,1315.1300,1326.4700,1314.5400,1316.4800,1496192100,10300000256.00
SH000920,2006-08-24,1316.7800,1324.4300,1306.2800,1324.4300,1166154700,7977367040.00
SH000920,2006-08-25,1325.5400,1333.3000,1324.0200,1326.6900,1358536000,9322019840.00
SH000920,2006-08-28,1329.3500,1360.0200,1329.3500,1360.0200,2073595600,14200000512.00
SH000920,2006-08-29,1362.8900,1385.8300,1361.9900,1365.7700,2490772800,17400000512.00
SH000920,2006-08-30,1363.0100,1371.4500,1358.2000,1370.1900,1681988800,11100000256.00
SH000920,2006-08-31,1370.8300,1379.1200,1366.4900,1373.3500,1855179200,11800000512.00
SH000920,2006-09-01,1371.1200,1373.7000,1350.5600,1351.2400,1924707000,12399997952.00
SH000920,2006-09-04,1353.9700,1372.9800,1353.9700,1372.9800,1670060100,10700000256.00
SH000920,2006-09-05,1373.9100,1383.1400,1371.9900,1376.8900,2190479600,13900000256.00
SH000920,2006-09-06,1379.1900,1381.2200,1366.3100,1381.0400,1759945400,11500000256.00
SH000920,2006-09-07,1377.2800,1379.5000,1361.2100,1363.6200,1697628800,11000000512.00
SH000920,2006-09-08,1362.9400,1370.4200,1360.9800,1368.6300,1382614700,8654752768.00
SH000920,2006-09-11,1371.8400,1376.0300,1357.6100,1376.0300,1670507100,11000000512.00
SH000920,2006-09-12,1375.3700,1383.2100,1372.7600,1381.2100,1856963400,12199997440.00
SH000920,2006-09-13,1382.0500,1389.2400,1371.7700,1371.9000,2215769600,14200000512.00
SH000920,2006-09-14,1371.9100,1377.3700,1359.0100,1372.6000,1661964800,11199997952.00
SH000920,2006-09-15,1373.1100,1395.7200,1373.1100,1395.7200,2189599400,14099997696.00
SH000920,2006-09-18,1400.1600,1406.9100,1395.0500,1406.9100,2164448000,13999997952.00
SH000920,2006-09-19,1409.1800,1419.1700,1404.2000,1412.2200,1971980600,12899997696.00
SH000920,2006-09-20,1410.3500,1418.1000,1401.2200,1415.0600,1698930400,11199997952.00
