代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000041,2009-01-09,1435.5700,1469.9300,1435.5700,1450.8300,264678400,1670450048.00
SH000041,2009-01-12,1450.8000,1475.4200,1441.3300,1459.4300,257371900,1720632960.00
SH000041,2009-01-13,1445.4300,1446.3800,1420.1700,1423.8800,245709400,1556450048.00
SH000041,2009-01-14,1422.4100,1467.4700,1420.1300,1465.5500,300102100,2090539008.00
SH000041,2009-01-15,1454.3600,1479.0600,1447.9800,1466.1500,327589700,2282472960.00
SH000041,2009-01-16,1475.0900,1507.5200,1474.2200,1495.8400,366937400,2578825984.00
SH000041,2009-01-19,1523.4000,1540.9600,1483.7000,1503.2700,427825700,2952776960.00
SH000041,2009-01-20,1505.0800,1509.0600,1475.4100,1507.1800,229369100,1603905024.00
SH000041,2009-01-21,1487.0000,1501.7000,1475.6900,1490.7600,269168600,1929240064.00
SH000041,2009-01-22,1493.2900,1503.4600,1482.5500,1502.4100,224959400,1562273024.00
SH000041,2009-01-23,1500.6600,1508.5600,1489.9400,1495.4700,267565900,1899393024.00
SH000041,2009-02-02,1512.2400,1557.0400,1503.8800,1556.6700,281870400,1895053952.00
SH000041,2009-02-03,1553.4300,1601.2700,1546.5800,1598.9500,443581600,2924936960.00
SH000041,2009-02-04,1606.5000,1619.5600,1594.6200,1618.7800,427631400,2919305984.00
SH000041,2009-02-05,1620.5200,1631.5500,1590.3900,1601.1900,512347900,3480520960.00
SH000041,2009-02-06,1602.6100,1670.3200,1602.6100,1663.6000,541104000,3669647104.00
SH000041,2009-02-09,1681.6000,1707.7900,1666.2200,1698.2800,595985900,4198697984.00
SH000041,2009-02-10,1690.7900,1708.6400,1660.2800,1707.9700,511334300,3640212992.00
SH000041,2009-02-11,1680.8400,1756.4600,1669.4800,1734.6400,677527900,4889454080.00
SH000041,2009-02-12,1733.2900,1744.1800,1682.3200,1735.8600,543923300,3911151104.00
SH000041,2009-02-13,1731.3000,1797.0700,1721.1400,1791.1900,631618800,4615264256.00
SH000041,2009-02-16,1812.0000,1828.5500,1782.3800,1826.2500,783976600,5752064000.00
SH000041,2009-02-17,1821.6500,1854.5700,1793.9200,1795.0100,815288000,6110257152.00
SH000041,2009-02-18,1753.0000,1776.2500,1687.8900,1691.8700,597274500,4415251968.00
SH000041,2009-02-19,1701.6600,1743.2100,1685.2600,1741.3300,388978300,2884232960.00
SH000041,2009-02-20,1736.9700,1810.6400,1717.8300,1797.1800,454049200,3360221952.00
SH000041,2009-02-23,1795.8900,1849.7400,1772.0800,1842.0100,571751700,4294829056.00
SH000041,2009-02-24,1825.4500,1857.6400,1743.0800,1756.7700,619962600,4631497216.00
SH000041,2009-02-25,1769.7100,1784.3900,1710.3300,1750.8400,503044200,3675529984.00
SH000041,2009-02-26,1749.3300,1788.0600,1626.3400,1651.1600,492652800,3527796992.00
SH000041,2009-02-27,1630.8300,1654.3100,1576.8200,1586.4800,386820600,2545250048.00
SH000041,2009-03-02,1577.8200,1636.2500,1574.4100,1632.6200,266560800,1810679040.00
SH000041,2009-03-03,1596.7500,1651.9900,1581.6400,1639.6700,287498400,2057508992.00
SH000041,2009-03-04,1645.8000,1723.3300,1645.8000,1719.2000,430940100,3111824896.00
SH000041,2009-03-05,1734.2200,1754.4200,1696.2600,1738.0400,555869300,4002706944.00
