代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399302,2013-04-15,126.7700,126.8200,126.6300,126.8100,3020500,307950464.00
SZ399302,2013-04-16,126.8300,126.8900,126.8000,126.8300,3089000,316722400.00
SZ399302,2013-04-17,126.9000,126.9500,126.8900,126.9000,3798600,388421184.00
SZ399302,2013-04-18,126.9200,126.9700,126.7600,126.8200,4454400,454933248.00
SZ399302,2013-04-19,126.8400,126.8600,126.7900,126.8200,2807800,282831712.00
SZ399302,2013-04-22,126.8800,126.8800,126.6700,126.7300,5238500,532083872.00
SZ399302,2013-04-23,126.7500,126.7500,126.5000,126.6000,5041800,509182464.00
SZ399302,2013-04-24,126.6200,126.7700,126.6000,126.7700,7381000,742266944.00
SZ399302,2013-04-25,126.7900,126.9100,126.7800,126.9100,4590400,462367680.00
SZ399302,2013-04-26,126.9300,127.0100,126.8400,126.9700,4866400,489632096.00
SZ399302,2013-05-02,127.0900,127.0900,127.0100,127.0800,1795700,182505552.00
SZ399302,2013-05-03,127.1000,127.1400,127.0800,127.1200,2509800,255725568.00
SZ399302,2013-05-06,127.1800,127.1800,127.1100,127.1500,3676400,374563040.00
SZ399302,2013-05-07,127.1700,127.2400,127.1700,127.2400,3791600,386525824.00
SZ399302,2013-05-08,127.2600,127.3500,127.2400,127.3300,2984900,302213536.00
SZ399302,2013-05-09,127.3500,127.4100,127.3300,127.3900,2273700,230715392.00
SZ399302,2013-05-10,127.4100,127.4700,127.3700,127.4600,4091900,418056512.00
SZ399302,2013-05-13,127.5200,127.5300,127.5000,127.5200,1886400,193511488.00
SZ399302,2013-05-14,127.5400,127.5800,127.5200,127.5300,6537400,663793792.00
SZ399302,2013-05-15,127.5500,127.6000,127.5300,127.6000,3963500,406609344.00
SZ399302,2013-05-16,127.6200,127.6700,127.6200,127.6400,2266600,232485328.00
SZ399302,2013-05-17,127.6600,127.6700,127.5400,127.5500,1569300,160394832.00
SZ399302,2013-05-20,127.6100,127.6100,127.5200,127.5300,1811300,184772880.00
SZ399302,2013-05-21,127.5500,127.6000,127.5200,127.5400,2274100,233225312.00
SZ399302,2013-05-22,127.5600,127.6200,127.5600,127.5900,1919500,197352848.00
SZ399302,2013-05-23,127.6100,127.6600,127.5900,127.6400,1396400,143479536.00
SZ399302,2013-05-24,127.6600,127.8400,127.6300,127.8100,3681000,377695808.00
SZ399302,2013-05-27,127.8700,128.1000,127.8300,127.8500,3291100,335821056.00
SZ399302,2013-05-28,127.8600,128.0300,127.8300,127.9800,2220300,227351136.00
SZ399302,2013-05-29,128.0000,128.0400,127.9900,128.0400,1775500,181348512.00
SZ399302,2013-05-30,128.0600,128.0800,128.0300,128.0500,3779700,383395296.00
SZ399302,2013-05-31,128.0700,128.1600,128.0700,128.1500,3048900,309725504.00
SZ399302,2013-06-03,128.2100,128.2300,128.1800,128.2000,3713100,377274240.00
SZ399302,2013-06-04,128.2100,128.2300,128.1600,128.1700,3246500,330839552.00
SZ399302,2013-06-05,128.1900,128.1900,128.1400,128.1800,1460600,149490560.00
SZ399302,2013-06-06,128.2000,128.2000,128.1600,128.1700,3222300,326433120.00
SZ399302,2013-06-07,128.1900,128.1900,128.1100,128.1400,3067900,312360800.00
SZ399302,2013-06-13,128.2500,128.2500,128.1000,128.1800,2261700,231486560.00
SZ399302,2013-06-14,128.2000,128.2100,128.1200,128.1300,2240400,228472960.00
SZ399302,2013-06-17,128.1900,128.1900,128.1100,128.1600,1518100,154454144.00
SZ399302,2013-06-18,128.1700,128.1900,128.1300,128.1300,1981300,200462368.00
