代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399918,2008-01-21,5663.6000,5675.9900,5320.4100,5348.5500,1539174500,44588826624.00
SZ399918,2008-01-22,5218.5100,5233.6200,4895.0600,4947.1800,1965216800,55204290560.00
SZ399918,2008-01-23,4984.1900,5149.1900,4933.9200,5145.9100,1552052600,44673093632.00
SZ399918,2008-01-24,5215.1900,5235.3800,5080.0500,5181.8000,1602517200,45353938944.00
SZ399918,2008-01-25,5180.1900,5311.5200,5121.7200,5264.3900,1534543400,43455262720.00
SZ399918,2008-01-28,5217.8000,5217.8000,4892.5500,4917.6900,1256480200,34338738176.00
SZ399918,2008-01-29,4925.4100,5036.0600,4874.2000,4939.0000,929218900,24979113984.00
SZ399918,2008-01-30,5003.7600,5048.4500,4773.6200,4880.3200,1178547000,33013069824.00
SZ399918,2008-01-31,4868.2300,4905.0500,4797.3200,4807.0000,1083329400,28184743936.00
SZ399918,2008-02-01,4811.3100,4860.5500,4627.8600,4779.5000,1144589000,29080078336.00
SZ399918,2008-02-04,4913.3200,5175.0700,4913.3200,5173.1500,1417258000,40078233600.00
SZ399918,2008-02-05,5161.2200,5223.9500,5092.5500,5139.1600,1341877200,36901498880.00
SZ399918,2008-02-13,5057.6400,5074.0400,4971.2300,5003.1400,690207600,19050932224.00
SZ399918,2008-02-14,5047.5700,5103.2400,5030.3900,5070.8700,615871500,17370836992.00
SZ399918,2008-02-15,5030.7300,5031.7700,4920.3600,4990.0800,692065500,19325261824.00
SZ399918,2008-02-18,5056.4800,5119.3800,5024.1000,5085.9700,884680200,24261804032.00
SZ399918,2008-02-19,5102.7500,5193.5600,5057.1900,5193.5200,1186507800,31865352192.00
SZ399918,2008-02-20,5203.4000,5245.4100,5076.2800,5080.4200,1255030900,36849532928.00
SZ399918,2008-02-21,5045.7300,5082.4500,4945.0700,5030.1100,1014829900,27012804608.00
SZ399918,2008-02-22,5001.5900,5001.5900,4792.9600,4839.8800,1196718500,32699879424.00
SZ399918,2008-02-25,4844.6800,4867.4200,4623.0300,4630.7600,959018300,25729527808.00
SZ399918,2008-02-26,4752.3300,4782.2300,4492.8300,4620.8100,1052937700,29659604992.00
SZ399918,2008-02-27,4653.0400,4801.2300,4618.5200,4769.7700,981425500,27759712256.00
SZ399918,2008-02-28,4782.4400,4806.5900,4728.8100,4757.2900,747537900,20259731456.00
SZ399918,2008-02-29,4754.7200,4830.5500,4730.4800,4807.3000,686817700,19065632768.00
SZ399918,2008-03-03,4779.8600,4944.4000,4732.3200,4926.3300,1225016000,34143178752.00
SZ399918,2008-03-04,4958.7800,4983.1000,4785.1700,4798.1200,1403096300,38002978816.00
SZ399918,2008-03-05,4779.5800,4817.7600,4632.1700,4751.2800,1211656500,30180038656.00
SZ399918,2008-03-06,4767.3300,4890.4600,4713.1000,4825.8100,1469553400,38255775744.00
SZ399918,2008-03-07,4776.6700,4849.5800,4735.2200,4767.3000,1035036400,29161914368.00
SZ399918,2008-03-10,4725.1700,4725.2500,4538.5900,4564.1500,1063764300,27727726592.00
SZ399918,2008-03-11,4522.4600,4573.0000,4444.4600,4573.0000,890909000,23968458752.00
SZ399918,2008-03-12,4675.6500,4695.6400,4435.7300,4439.6500,904253300,25347112960.00
SZ399918,2008-03-13,4393.0400,4429.2600,4261.8900,4332.8400,1144393600,30243057664.00
SZ399918,2008-03-14,4317.3200,4345.3300,4235.4200,4309.8000,837553500,21588568064.00
SZ399918,2008-03-17,4289.4400,4289.4400,4139.2700,4147.7300,1019205400,26203668480.00
SZ399918,2008-03-18,4108.4300,4181.8900,3889.6900,3953.7300,1214112300,28765583360.00
SZ399918,2008-03-19,4037.0500,4157.1500,3976.3700,4092.7300,1372265500,34607820800.00
SZ399918,2008-03-20,4032.9600,4226.4000,3836.6400,4182.3600,1618366700,39344599040.00
SZ399918,2008-03-21,4177.3500,4256.8500,4134.6500,4194.6600,1326886700,32412581888.00
SZ399918,2008-03-24,4244.9300,4258.7800,3999.4500,4000.7400,1118469900,28083124224.00
SZ399918,2008-03-25,3918.3900,4065.6200,3883.9000,4020.7200,1209580000,28462424064.00
SZ399918,2008-03-26,4044.9600,4128.8700,4009.2900,4035.0700,1039946900,25117849600.00
SZ399918,2008-03-27,3957.8100,3994.3600,3866.1600,3869.5200,1192271900,26469021696.00
SZ399918,2008-03-28,3833.9200,4070.2400,3797.6700,4061.9400,1519442800,36293644288.00
SZ399918,2008-03-31,3940.5400,4031.9500,3923.2500,3938.0200,1017557600,24189018112.00
SZ399918,2008-04-01,3924.0500,3964.9700,3733.0200,3763.1700,1238832100,28543664128.00
SZ399918,2008-04-02,3809.0200,3908.2800,3699.7800,3772.1000,1505067700,34855362560.00
SZ399918,2008-04-03,3735.0300,3884.8900,3670.2500,3874.0500,1178870000,26600695808.00
SZ399918,2008-04-07,3837.1900,4086.1900,3804.4800,4076.9000,1484690000,35809366016.00
SZ399918,2008-04-08,4081.8400,4174.1500,4049.8000,4113.7200,1563151500,37362020352.00
SZ399918,2008-04-09,4074.8700,4125.9700,3903.5200,3903.9700,1388674400,30923673600.00
SZ399918,2008-04-10,3858.3900,3967.7600,3829.0000,3967.7600,1043348500,21892591616.00
SZ399918,2008-04-11,4019.9800,4053.7800,3971.7500,3998.1000,896747900,20706942976.00
SZ399918,2008-04-14,3904.0600,3916.1100,3710.1700,3721.9500,1245430600,27007881216.00
SZ399918,2008-04-15,3697.3500,3760.1000,3579.7200,3759.3000,1238796500,25614700544.00
SZ399918,2008-04-16,3746.3100,3767.6200,3666.9800,3674.3100,902802900,18611562496.00
SZ399918,2008-04-17,3683.3000,3752.9400,3537.8400,3580.7900,1059410000,22611359744.00
SZ399918,2008-04-18,3549.6000,3596.9200,3442.9200,3481.9700,1043319700,21000814592.00
SZ399918,2008-04-21,3757.1000,3757.1000,3418.9000,3472.4400,1541364300,33684267008.00
SZ399918,2008-04-22,3397.2900,3505.7700,3306.8100,3501.6200,1141351200,23050596352.00
SZ399918,2008-04-23,3465.6300,3680.3300,3445.4200,3661.3000,1575439600,33325611008.00
SZ399918,2008-04-24,3965.2500,4011.7400,3892.3900,4005.5500,3105265200,66890899456.00
SZ399918,2008-04-25,4044.2400,4156.8700,3995.6100,4050.6800,3115601200,73779773440.00
SZ399918,2008-04-28,3983.6200,4026.1200,3935.3900,3950.6000,1842504800,43334844416.00
SZ399918,2008-04-29,3916.3300,4011.0100,3911.4600,3995.5600,1680637200,41016799232.00
SZ399918,2008-04-30,4007.6600,4203.9400,4007.2800,4188.1700,2667468400,63321460736.00
SZ399918,2008-05-05,4243.5300,4291.8300,4203.8000,4288.7800,2328497800,54917046272.00
SZ399918,2008-05-06,4254.1000,4310.3000,4179.9800,4241.2800,2118397600,52455055360.00
SZ399918,2008-05-07,4213.2600,4276.1700,4032.0900,4032.2900,1942188000,48155500544.00
SZ399918,2008-05-08,3977.8900,4125.0100,3962.4500,4124.5200,1462186300,35802308608.00
SZ399918,2008-05-09,4164.8000,4175.2900,3978.1700,4049.1800,1927108000,45012824064.00
SZ399918,2008-05-12,3957.1700,4122.2500,3911.6500,4063.3800,1553141800,36480077824.00
SZ399918,2008-05-13,3943.9000,4074.6300,3932.6300,3991.7100,1497780200,30559094784.00
SZ399918,2008-05-14,3976.3200,4122.4900,3976.1000,4122.1300,1654031800,36539809792.00
SZ399918,2008-05-15,4157.1400,4192.0000,4093.4000,4094.5100,1739844800,36033298432.00
SZ399918,2008-05-16,4093.1500,4130.4300,4043.9800,4093.1800,1597410200,31762546688.00
SZ399918,2008-05-19,4080.0900,4083.4800,4007.8100,4050.5600,1108369000,22980003840.00
SZ399918,2008-05-20,4044.8500,4082.6700,3825.1800,3835.7200,1491278400,29915000832.00
SZ399918,2008-05-21,3797.1900,3932.1200,3717.9300,3917.6200,1634121700,33277145088.00
SZ399918,2008-05-22,3857.4800,3911.4000,3827.3500,3830.2300,1403540500,29443536896.00
SZ399918,2008-05-23,3815.0100,3863.4700,3752.1900,3785.2600,1243664900,23967600640.00
SZ399918,2008-05-26,3751.2700,3751.2700,3658.2000,3667.2100,1085962400,21388834816.00
SZ399918,2008-05-27,3658.4500,3707.4900,3645.5700,3686.8700,1031504300,20440473600.00
SZ399918,2008-05-28,3694.6400,3824.6100,3669.7000,3797.9600,1267986200,25721452544.00
SZ399918,2008-05-29,3781.7800,3803.8500,3691.7700,3696.3900,1261338000,24222570496.00
SZ399918,2008-05-30,3703.3500,3742.8700,3669.4000,3734.1400,1191846600,24223215616.00
SZ399918,2008-06-02,3720.4500,3767.4600,3698.4700,3738.8500,1020028600,19799185408.00
SZ399918,2008-06-03,3736.2200,3753.2900,3691.0300,3721.8200,925289500,17505673216.00
SZ399918,2008-06-04,3711.2700,3718.4600,3617.7000,3663.4700,1056389500,19541776384.00
SZ399918,2008-06-05,3643.7700,3662.4100,3600.9500,3635.9800,912540600,17038657536.00
SZ399918,2008-06-06,3641.0600,3649.5200,3583.9500,3603.5400,769346400,14346640384.00
SZ399918,2008-06-10,3448.6900,3459.6700,3285.8200,3311.2400,1249102500,22806747136.00
SZ399918,2008-06-11,3253.1000,3288.8100,3192.7900,3240.6900,1182058300,21258811392.00
SZ399918,2008-06-12,3221.1400,3248.2900,3118.0600,3177.5500,1272773500,22472929280.00
SZ399918,2008-06-13,3178.5300,3197.8300,3057.5800,3061.6000,1029063600,17083538432.00
SZ399918,2008-06-16,3065.9300,3105.0700,2981.8700,3045.3100,1095198900,17134422016.00
