代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399335,2009-08-03,4155.3000,4199.7900,4096.5500,4194.8900,1647157200,24453431296.00
SZ399335,2009-08-04,4213.4200,4241.4600,4124.6800,4205.3200,1471938000,21571270656.00
SZ399335,2009-08-05,4202.5100,4203.6400,4086.7400,4157.8600,1390512000,19795927040.00
SZ399335,2009-08-06,4121.7600,4199.2700,3995.9200,4108.8700,1310442000,18440654848.00
SZ399335,2009-08-07,4084.9800,4110.8300,3935.7300,3944.7700,1062653700,15494283264.00
SZ399335,2009-08-10,3987.8500,4026.1200,3888.8300,3958.1800,929793300,13114376192.00
SZ399335,2009-08-11,3966.7900,4004.2200,3937.9400,3980.5800,757193400,10542123008.00
SZ399335,2009-08-12,3969.7200,3982.0200,3833.2800,3845.0300,1124817600,15580179456.00
SZ399335,2009-08-13,3858.4600,3937.2600,3777.8500,3928.6600,972539000,14266628096.00
SZ399335,2009-08-14,3934.4700,3985.2100,3839.7500,3841.5800,1032372200,15443009536.00
SZ399335,2009-08-17,3775.8600,3798.4000,3560.5900,3565.0300,1008637300,13266473984.00
SZ399335,2009-08-18,3523.4400,3623.7900,3511.3200,3604.5200,812010300,10997963776.00
SZ399335,2009-08-19,3611.0900,3614.0300,3349.6300,3404.0400,863905300,11240275968.00
SZ399335,2009-08-20,3387.5900,3529.2300,3372.9300,3519.0600,954938400,12271878144.00
SZ399335,2009-08-21,3494.7400,3599.2500,3468.9400,3575.1900,946229000,12386307072.00
SZ399335,2009-08-24,3592.0700,3652.7600,3558.2100,3636.9500,992449700,13584827392.00
SZ399335,2009-08-25,3612.0400,3612.0400,3413.2100,3510.1300,1169384800,15682709504.00
SZ399335,2009-08-26,3482.2000,3643.9200,3458.4800,3612.5000,1061993000,14197477376.00
SZ399335,2009-08-27,3564.4900,3649.8500,3531.0100,3582.8900,998051300,12710406144.00
SZ399335,2009-08-28,3579.4200,3603.4000,3440.8200,3451.7300,928388500,12114737152.00
SZ399335,2009-08-31,3395.6900,3395.6900,3163.4600,3174.2500,1014641600,12488984576.00
SZ399335,2009-09-01,3135.5300,3253.8800,3087.8200,3172.0100,915619200,11177129984.00
SZ399335,2009-09-02,3136.6900,3227.6400,3120.8100,3205.2600,720556300,8837723136.00
SZ399335,2009-09-03,3217.2700,3445.8900,3217.2700,3434.0800,1053179900,13315638272.00
SZ399335,2009-09-04,3431.2800,3509.0400,3415.0000,3471.7600,991967700,13295933440.00
SZ399335,2009-09-07,3493.5900,3552.9200,3452.4200,3488.9600,945451800,12803579904.00
SZ399335,2009-09-08,3461.7900,3591.6600,3420.4400,3590.7100,1050321700,13921587200.00
SZ399335,2009-09-09,3609.0600,3631.7400,3562.8400,3613.3900,986734100,13410268160.00
SZ399335,2009-09-10,3593.6700,3631.0100,3562.8000,3578.8200,782894900,10437438464.00
SZ399335,2009-09-11,3570.6500,3655.9500,3567.9400,3624.4100,757759100,10077993984.00
SZ399335,2009-09-14,3651.3000,3729.5700,3651.3000,3729.5700,984701800,13081344000.00
SZ399335,2009-09-15,3738.7800,3781.7600,3707.9200,3760.2500,896611800,12605044736.00
SZ399335,2009-09-16,3745.1700,3772.8800,3661.3000,3721.9500,1075556800,14441252864.00
SZ399335,2009-09-17,3730.0500,3794.1400,3729.6600,3779.3200,1121127000,14595017728.00
SZ399335,2009-09-18,3780.4400,3782.1500,3595.9800,3634.7500,1143741300,15463394304.00
SZ399335,2009-09-21,3584.8700,3629.2400,3479.6000,3629.2400,845991800,11420533760.00
SZ399335,2009-09-22,3611.3300,3666.0800,3520.1500,3521.1100,819745900,10712126464.00
SZ399335,2009-09-23,3511.5800,3551.3100,3370.9800,3399.1000,809759300,10413331456.00
SZ399335,2009-09-24,3372.1600,3482.7800,3289.8100,3419.4300,773774900,10010852352.00
SZ399335,2009-09-25,3393.3700,3434.0100,3354.9800,3385.1000,544690700,6521020928.00
SZ399335,2009-09-28,3394.5800,3421.5800,3263.7500,3278.5000,514477600,6114256384.00
SZ399335,2009-09-29,3281.7600,3299.2000,3187.3800,3252.1400,532432700,6260612096.00
SZ399335,2009-09-30,3273.9500,3325.8900,3272.8200,3284.8600,436482800,5311728128.00
SZ399335,2009-10-09,3364.9700,3468.2700,3347.6300,3468.2700,613199200,7737492480.00
SZ399335,2009-10-12,3475.6300,3504.9300,3446.5500,3460.0400,631991500,8167809024.00
SZ399335,2009-10-13,3445.6300,3508.6500,3438.7100,3508.6500,526359800,6761082880.00
SZ399335,2009-10-14,3527.6400,3625.2000,3518.8600,3571.8000,905651800,11897777152.00
SZ399335,2009-10-15,3602.6500,3644.5100,3573.8500,3585.7000,692591800,9036934144.00
SZ399335,2009-10-16,3592.9900,3621.8600,3519.6300,3583.5700,598211600,7770543616.00
SZ399335,2009-10-19,3584.5600,3745.2500,3582.3700,3744.8600,1063799900,14771542016.00
SZ399335,2009-10-20,3773.6400,3789.5000,3742.9900,3787.6000,1048456500,14600526848.00
SZ399335,2009-10-21,3786.6100,3854.6900,3764.0700,3798.1700,1018464900,14223719424.00
SZ399335,2009-10-22,3783.3400,3825.0000,3771.4400,3781.1100,770274400,10434693120.00
SZ399335,2009-10-23,3788.1600,3871.5200,3788.1600,3836.8800,985775100,13822954496.00
SZ399335,2009-10-26,3839.7000,3861.8500,3793.6800,3832.1900,826691100,11858567168.00
SZ399335,2009-10-27,3802.0500,3802.0500,3693.0300,3693.0300,925416300,12771904512.00
SZ399335,2009-10-28,3670.3800,3727.7500,3626.0300,3725.7400,827143400,10966052864.00
SZ399335,2009-10-29,3650.5300,3671.6400,3612.3400,3621.1500,835941100,10999165952.00
SZ399335,2009-10-30,3685.8400,3714.9800,3654.1600,3659.1600,807777800,10877538304.00
SZ399335,2009-11-02,3573.7700,3770.9000,3556.9000,3763.9800,976408300,12577277952.00
SZ399335,2009-11-03,3778.6400,3817.7600,3765.7600,3809.1900,1147400000,15177929728.00
SZ399335,2009-11-04,3815.1900,3843.2200,3772.0000,3812.3400,1083203700,14691143680.00
SZ399335,2009-11-05,3811.6300,3836.0400,3782.9100,3820.1900,893030200,11318544384.00
SZ399335,2009-11-06,3850.3600,3907.9300,3840.4100,3880.1100,1224545000,15988132864.00
SZ399335,2009-11-09,3885.3700,3908.9800,3853.9800,3898.0500,897610300,11542812672.00
SZ399335,2009-11-10,3926.5700,3946.1600,3902.2600,3914.4500,1035619900,13782411264.00
SZ399335,2009-11-11,3916.7100,3929.1900,3862.1100,3898.2900,846834000,11693777920.00
SZ399335,2009-11-12,3913.0300,3944.3700,3892.1500,3903.4700,983198100,12799688704.00
SZ399335,2009-11-13,3887.5800,3925.4700,3833.6700,3925.4700,987371100,13312761856.00
SZ399335,2009-11-16,3953.3300,4045.5300,3948.6400,4041.1400,1438193100,20201834496.00
SZ399335,2009-11-17,4063.0200,4072.8600,4019.6900,4037.5100,1219797500,16849727488.00
SZ399335,2009-11-18,4036.8500,4057.4100,4009.3800,4033.4400,1083985200,14265660416.00
SZ399335,2009-11-19,4037.2000,4067.0800,4009.4500,4067.0800,1247448300,16381848576.00
SZ399335,2009-11-20,4057.6700,4099.1400,4025.1200,4075.1600,1193703800,14983183360.00
SZ399335,2009-11-23,4077.3300,4117.3200,4056.1200,4117.3200,1226399800,16664934400.00
SZ399335,2009-11-24,4132.4800,4165.8100,3957.2900,3974.5600,1808077800,24947800064.00
SZ399335,2009-11-25,3960.8500,4078.3900,3932.8400,4078.3900,1253955000,16804407296.00
SZ399335,2009-11-26,4087.7700,4147.7500,3947.3200,3964.1300,1552686900,21466324992.00
SZ399335,2009-11-27,3890.3900,3949.1200,3790.5200,3818.6700,1131332700,14732778496.00
SZ399335,2009-11-30,3846.5300,3948.7900,3846.5300,3948.7900,954015300,12860078080.00
SZ399335,2009-12-01,3945.6000,4002.2200,3911.4000,3995.0000,1092216000,14464649216.00
SZ399335,2009-12-02,4008.7200,4082.0500,4002.6500,4069.3100,1242061600,17508812800.00
