代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
sh000171,2017-01-25,1074.2300,1082.4500,1072.6600,1082.3500,841707900,16778610688.00
sh000171,2017-01-26,1083.7500,1090.7600,1083.6200,1089.2300,851350800,17337851904.00
sh000171,2017-02-03,1089.7000,1090.7200,1083.5500,1087.0400,707409500,14339066880.00
sh000171,2017-02-06,1086.6700,1096.8800,1086.5500,1093.7600,1056108000,21100752896.00
sh000171,2017-02-07,1093.3000,1093.9700,1083.9000,1088.0300,1003734500,20597401600.00
sh000171,2017-02-08,1087.0500,1095.1900,1083.2600,1095.1600,1044140700,21352841216.00
sh000171,2017-02-09,1095.4700,1101.5000,1094.7500,1099.6200,1354764000,26626009088.00
sh000171,2017-02-10,1099.9200,1102.6800,1098.1100,1099.7100,1539104900,28310290432.00
sh000171,2017-02-13,1098.7700,1108.5900,1098.7200,1107.8000,1520662800,29444722688.00
sh000171,2017-02-14,1109.2100,1112.1700,1106.6200,1108.3300,1247390000,26207043584.00
sh000171,2017-02-15,1108.4100,1114.4000,1096.8400,1099.2600,1618822700,31601414144.00
sh000171,2017-02-16,1098.6800,1108.8300,1096.3000,1108.8300,1388611800,25343608832.00
sh000171,2017-02-17,1108.9500,1113.4600,1101.5100,1104.0700,1558197900,27522588672.00
sh000171,2017-02-20,1106.2700,1120.8000,1106.2700,1118.8400,1816910000,32476143616.00
sh000171,2017-02-21,1120.2300,1126.2000,1118.9800,1126.2000,1741120400,33425915904.00
sh000171,2017-02-22,1126.0500,1130.1300,1124.4300,1130.1000,1534563000,31299977216.00
sh000171,2017-02-23,1129.7300,1131.7500,1124.4000,1130.5300,1683262000,32894640128.00
sh000171,2017-02-24,1130.0900,1133.3600,1126.3600,1131.8500,1578031100,32181858304.00
sh000171,2017-02-27,1133.1200,1133.9500,1122.7400,1123.6400,1751180400,34482511872.00
sh000171,2017-02-28,1123.2100,1128.3500,1121.2500,1127.1900,1530209200,28471304192.00
sh000171,2017-03-01,1127.1300,1133.8500,1126.1400,1131.5400,1877827600,35539243008.00
sh000171,2017-03-02,1133.4500,1135.2000,1125.1800,1125.7300,1666880400,34235228160.00
sh000171,2017-03-03,1124.1300,1132.8900,1120.2500,1132.8700,1872358400,40805576704.00
sh000171,2017-03-06,1133.6100,1148.0500,1133.6100,1147.9400,2003513200,44986945536.00
sh000171,2017-03-07,1148.5800,1153.1700,1146.6800,1153.1400,1880326000,41935515648.00
sh000171,2017-03-08,1153.1400,1153.1400,1145.4600,1147.6600,1550919900,33438119936.00
sh000171,2017-03-09,1146.8800,1147.6600,1139.1900,1142.9100,1512293100,32839204864.00
sh000171,2017-03-10,1141.9500,1153.2700,1141.9500,1150.7600,1688001600,39962533888.00
sh000171,2017-03-13,1150.2600,1163.8700,1146.2700,1163.3800,2071570400,46801604608.00
sh000171,2017-03-14,1162.7300,1165.7700,1156.8500,1160.3600,1853928000,43651108864.00
sh000171,2017-03-15,1158.4000,1165.8400,1156.1200,1165.6300,1746277600,41897525248.00
sh000171,2017-03-16,1169.5200,1174.6600,1168.5500,1171.9300,2290595200,48467714048.00
sh000171,2017-03-17,1171.9200,1175.3000,1159.2800,1159.9300,2363091800,49544953856.00
sh000171,2017-03-20,1161.1600,1163.8600,1155.7700,1163.7000,1967885600,39300116480.00
sh000171,2017-03-21,1163.4700,1174.4800,1162.1900,1174.4800,1751933200,39304310784.00
sh000171,2017-03-22,1168.9200,1175.9900,1165.7900,1173.7100,1899064200,41295110144.00
sh000171,2017-03-23,1174.6300,1180.5500,1165.2600,1178.3100,1942903800,42532233216.00
sh000171,2017-03-24,1179.1600,1194.2900,1178.7400,1189.6200,2311020400,47023271936.00
sh000171,2017-03-27,1189.2200,1193.3400,1178.3400,1178.4900,1851714400,39192690688.00
sh000171,2017-03-28,1179.4200,1183.9600,1173.8600,1177.6200,1873688000,39547707392.00
sh000171,2017-03-29,1179.6500,1183.0800,1170.4100,1175.0000,2207715200,46548176896.00
sh000171,2017-03-30,1173.0900,1174.0900,1151.0800,1156.2500,2143706800,44493733888.00
sh000171,2017-03-31,1157.3400,1168.8200,1157.0400,1168.5600,1685132600,38964604928.00
sh000171,2017-04-05,1176.4000,1190.3000,1176.4000,1189.3800,2565535400,55652921344.00
sh000171,2017-04-06,1192.8900,1195.1500,1187.9100,1194.8500,2360431400,50512744448.00
sh000171,2017-04-07,1195.3200,1202.2000,1194.0300,1198.2800,2303867800,47950454784.00
sh000171,2017-04-10,1199.5100,1199.6500,1188.3000,1188.3800,2587410000,54728822784.00
sh000171,2017-04-11,1188.4200,1194.9500,1166.7300,1187.3500,3098310000,66347024384.00
sh000171,2017-04-12,1183.4100,1187.2000,1176.5000,1178.3900,2616897400,63525478400.00
sh000171,2017-04-13,1177.8800,1191.3100,1177.5500,1188.8300,1790308400,36427694080.00
sh000171,2017-04-14,1189.2900,1189.2900,1173.5800,1174.7600,1827411600,36656574464.00
sh000171,2017-04-17,1171.3900,1178.2800,1167.1000,1174.5600,1871868000,40898912256.00
sh000171,2017-04-18,1173.9200,1184.4400,1173.1100,1173.5700,1926212400,43674148864.00
sh000171,2017-04-19,1170.3700,1175.9500,1160.1400,1175.9500,1997808000,40003538944.00
sh000171,2017-04-20,1176.2100,1187.0400,1175.5000,1179.5000,2074946800,46456250368.00
sh000171,2017-04-21,1177.3100,1185.4300,1169.6400,1173.3500,1745001800,39337185280.00
sh000171,2017-04-24,1169.0900,1169.4800,1145.0100,1155.8100,1909511800,39173640192.00
sh000171,2017-04-25,1156.2400,1170.5000,1155.9300,1165.3400,1821195200,40289202176.00
sh000171,2017-04-26,1164.7900,1177.7100,1164.7500,1170.7600,2150910000,48411357184.00
sh000171,2017-04-27,1167.6400,1176.4700,1151.8400,1174.0200,2432699200,49923338240.00
sh000171,2017-04-28,1171.1500,1173.8600,1164.5500,1172.3300,1852290400,39530749952.00
sh000171,2017-05-02,1166.8200,1173.7400,1164.1700,1173.6100,1721758400,37933236224.00
sh000171,2017-05-03,1171.7800,1176.2200,1165.1100,1169.0000,1740717000,36005396480.00
sh000171,2017-05-04,1166.3400,1177.0400,1161.3900,1168.9000,1778159400,37043335168.00
sh000171,2017-05-05,1166.1800,1169.1300,1160.8400,1161.1300,1710942800,35574214656.00
sh000171,2017-05-08,1158.2700,1162.1700,1142.8100,1142.8500,1840604800,37509582848.00
sh000171,2017-05-09,1139.1700,1146.2200,1128.3000,1144.5500,1501937900,31712301056.00
sh000171,2017-05-10,1144.0600,1152.2200,1135.0800,1135.8900,1738664000,36098899968.00
sh000171,2017-05-11,1130.6700,1144.7700,1122.9200,1143.5000,1995812800,37022412800.00
sh000171,2017-05-12,1143.0000,1146.1900,1136.2900,1143.5400,1490020900,29093947392.00
sh000171,2017-05-15,1146.2600,1153.4600,1146.2600,1150.9100,1550602800,30089416704.00
sh000171,2017-05-16,1146.0200,1173.4400,1140.8700,1173.3900,2163213600,43772182528.00
sh000171,2017-05-17,1171.2600,1177.0300,1165.0100,1165.5400,2048495600,42667503616.00
sh000171,2017-05-18,1158.2000,1167.2200,1155.8700,1159.8800,1562819300,31042203648.00
sh000171,2017-05-19,1161.5500,1163.9400,1151.9800,1159.3700,1363272800,29521016832.00
sh000171,2017-05-22,1157.3000,1166.4700,1153.1800,1161.1400,1616681500,32488624128.00
sh000171,2017-05-23,1157.9500,1165.2500,1150.7600,1154.9000,1930933200,38730375168.00
sh000171,2017-05-24,1149.6500,1159.1800,1136.6200,1159.1000,1476805400,29873903616.00
sh000171,2017-05-25,1154.9600,1161.9000,1146.1700,1157.4800,1662110200,33396533248.00
sh000171,2017-05-26,1156.7000,1159.9600,1149.4700,1151.7100,1576639100,32611815424.00
sh000171,2017-05-31,1159.6500,1162.6600,1150.0400,1156.5900,1610345300,32539987968.00
sh000171,2017-06-01,1153.9900,1161.0500,1152.2600,1154.3900,1802664000,35523293184.00
sh000171,2017-06-02,1151.4200,1160.3600,1143.3000,1157.4600,1541928100,30403637248.00
sh000171,2017-06-05,1156.7400,1165.6600,1156.6500,1161.0900,1309056300,27036178432.00
sh000171,2017-06-06,1161.2800,1173.7800,1159.5800,1173.7400,1286159600,27815510016.00
sh000171,2017-06-07,1174.3100,1197.3900,1173.2200,1194.9100,2041018800,42842370048.00
sh000171,2017-06-08,1194.9200,1205.5600,1194.0000,1204.7900,1862618200,39772958720.00
sh000171,2017-06-09,1206.3800,1214.2600,1206.3800,1211.1700,1797644800,38246952960.00
