代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SZ399687,2015-08-31,2465.0500,2465.0500,2375.7800,2386.3300,2573558800,44035952640.00
SZ399687,2015-09-01,2346.1200,2346.1200,2249.2600,2281.3000,3040894400,41841524736.00
SZ399687,2015-09-02,2160.6300,2339.6500,2153.6300,2228.0300,2916021600,43521404928.00
SZ399687,2015-09-07,2256.4200,2329.7700,2241.1700,2261.9700,2572323000,41410945024.00
SZ399687,2015-09-08,2229.6700,2368.2400,2204.0800,2364.1000,2452626000,39732465664.00
SZ399687,2015-09-09,2373.8400,2480.7500,2373.8400,2450.2000,3664641600,65312702464.00
SZ399687,2015-09-10,2398.6000,2444.2300,2384.9300,2390.9200,2508530000,44210458624.00
SZ399687,2015-09-11,2388.0200,2452.2700,2388.0200,2428.2400,2219140200,40200126464.00
SZ399687,2015-09-14,2442.9600,2447.4900,2228.1700,2230.8200,2599826400,41809952768.00
SZ399687,2015-09-15,2152.5900,2206.4200,2083.3600,2090.1300,2255030600,33681065984.00
SZ399687,2015-09-16,2100.7700,2254.1500,2099.6200,2248.8600,2700600000,39814074368.00
SZ399687,2015-09-17,2261.4900,2355.2200,2235.5700,2245.8700,3303629400,56378826752.00
SZ399687,2015-09-18,2263.9300,2305.5100,2223.3000,2286.7500,2247032800,40781160448.00
SZ399687,2015-09-21,2249.3100,2396.4500,2239.9900,2396.4500,2562718800,48117862400.00
SZ399687,2015-09-22,2400.5100,2439.3200,2358.1200,2400.2700,2835193600,53470949376.00
SZ399687,2015-09-23,2353.6900,2425.0700,2350.4200,2390.2100,2403902800,45233180672.00
SZ399687,2015-09-24,2406.8100,2447.6500,2394.4900,2422.3500,2408729800,48748265472.00
SZ399687,2015-09-25,2404.2900,2418.0500,2289.8900,2307.3300,2293393600,41570705408.00
SZ399687,2015-09-28,2315.1300,2409.9500,2288.1600,2407.7500,1855472000,36221476864.00
SZ399687,2015-09-29,2365.8400,2410.8000,2344.0200,2369.5900,2081704800,38561652736.00
SZ399687,2015-09-30,2383.7700,2396.8200,2329.1800,2366.4000,1629111300,31362158592.00
SZ399687,2015-10-08,2456.5700,2507.1100,2433.9000,2486.4700,2466182800,45525143552.00
SZ399687,2015-10-09,2484.3200,2532.8700,2477.3300,2517.0800,2341256800,43995664384.00
SZ399687,2015-10-12,2540.5900,2670.3900,2538.1100,2639.5100,3384995200,59970805760.00
SZ399687,2015-10-13,2624.6900,2689.4000,2614.8600,2678.1700,2758167600,53877723136.00
SZ399687,2015-10-14,2663.6400,2689.1100,2629.2700,2638.2600,2796417200,53719871488.00
SZ399687,2015-10-15,2631.0100,2751.7800,2629.8600,2751.4600,3177259600,61938348032.00
SZ399687,2015-10-16,2769.6000,2799.1000,2737.0700,2795.8800,3304360000,67197358080.00
SZ399687,2015-10-19,2814.1900,2822.4000,2745.5700,2789.1000,3315834400,65718263808.00
SZ399687,2015-10-20,2782.9300,2889.3500,2780.3700,2875.3700,3172719000,67601285120.00
SZ399687,2015-10-21,2870.1600,2885.2900,2674.0800,2680.9900,3975868400,82685624320.00
SZ399687,2015-10-22,2687.4000,2808.2500,2687.4000,2799.8700,3036613600,67469463552.00
SZ399687,2015-10-23,2824.6800,2882.2300,2791.6700,2863.1400,3774397600,74288340992.00
SZ399687,2015-10-26,2902.0600,2906.0000,2828.9800,2876.3900,3653406400,77438566400.00
SZ399687,2015-10-27,2850.2300,2949.5300,2761.3100,2929.9700,3227362000,73045786624.00
SZ399687,2015-10-28,2916.9900,2950.3000,2837.9200,2850.6800,2839368000,68943077376.00
SZ399687,2015-10-29,2873.7900,2908.6700,2809.8400,2859.8800,2210328000,55398334464.00
SZ399687,2015-10-30,2850.3200,2926.2900,2805.4200,2869.2600,2378081200,59286347776.00
SZ399687,2015-11-02,2792.8100,2908.5900,2784.0200,2806.2000,2384085200,54640250880.00
SZ399687,2015-11-03,2818.1500,2841.3000,2777.9600,2801.3700,1801560200,44759998464.00
SZ399687,2015-11-04,2821.7700,2962.5600,2821.7700,2962.5600,3114201000,72288845824.00
SZ399687,2015-11-05,2965.6700,3013.0000,2921.9600,2952.0000,4076658000,86827433984.00
SZ399687,2015-11-06,2969.2800,3069.7700,2969.2800,3059.3400,3717018800,80981213184.00
SZ399687,2015-11-09,3044.3800,3151.6400,3010.4700,3127.7300,3995992000,91018657792.00
SZ399687,2015-11-10,3111.3300,3182.1500,3102.0900,3139.0700,3410554000,77220896768.00
