代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000162,2015-10-29,3098.9000,3131.4300,3048.3300,3093.2200,1373164300,28600416256.00
SH000162,2015-10-30,3090.5100,3148.7800,3048.1600,3106.4300,1581156100,31436314624.00
SH000162,2015-11-02,3047.9000,3135.2600,3034.7800,3048.9500,1216981600,27301158912.00
SH000162,2015-11-03,3057.3200,3076.1500,3015.2700,3048.1400,1044957900,22064207872.00
SH000162,2015-11-04,3057.8800,3227.4100,3057.8800,3226.1200,2261198000,45964570624.00
SH000162,2015-11-05,3228.3200,3300.8900,3221.1500,3252.5700,3492989200,73568632832.00
SH000162,2015-11-06,3281.5100,3387.4700,3281.0100,3379.3000,2563597600,55367770112.00
SH000162,2015-11-09,3391.8400,3473.0300,3357.9600,3439.6200,3097044800,65696624640.00
SH000162,2015-11-10,3432.7600,3489.9500,3414.0500,3455.5600,2698510400,56257413120.00
SH000162,2015-11-11,3444.0000,3490.8100,3421.9700,3483.4900,2116343600,43998298112.00
SH000162,2015-11-12,3483.7600,3487.4500,3417.0400,3458.1500,1923577200,41102823424.00
SH000162,2015-11-13,3415.5900,3461.1400,3367.1300,3408.7900,1826678400,39652552704.00
SH000162,2015-11-16,3352.0900,3497.9100,3347.3200,3496.4400,1564380300,34533371904.00
SH000162,2015-11-17,3536.2000,3550.2000,3433.7700,3438.2900,2276787400,49499394048.00
SH000162,2015-11-18,3439.1300,3460.0800,3360.7100,3376.6800,1855821400,35822514176.00
SH000162,2015-11-19,3381.3600,3478.4300,3372.7100,3477.2000,1547570000,30668314624.00
SH000162,2015-11-20,3486.1200,3545.0500,3468.3200,3526.7400,1928260800,38959300608.00
SH000162,2015-11-23,3530.8300,3550.3400,3453.1600,3474.5200,1762337000,36565192704.00
SH000162,2015-11-24,3460.0400,3510.8100,3410.1200,3509.0200,1409876800,28853377024.00
SH000162,2015-11-25,3512.3000,3591.8400,3506.6700,3589.2500,1651975500,36842717184.00
SH000162,2015-11-26,3604.1100,3613.2000,3543.9100,3548.3400,1811800400,39261188096.00
SH000162,2015-11-27,3522.8500,3528.8600,3265.1800,3288.5000,1979929200,40535654400.00
SH000162,2015-11-30,3294.1000,3332.9200,3136.4000,3294.7600,1597727400,30259355648.00
SH000162,2015-12-01,3295.4300,3333.5400,3260.9400,3299.2800,1272117400,24786907136.00
SH000162,2015-12-02,3296.7200,3308.9000,3189.9400,3308.5900,1668417900,31596826624.00
SH000162,2015-12-03,3305.2300,3376.8200,3302.0200,3376.0000,1570664200,29931055104.00
SH000162,2015-12-04,3351.2900,3390.0300,3313.9200,3331.3500,1300618100,25601552384.00
SH000162,2015-12-07,3336.0500,3386.0800,3324.5500,3385.1700,1126442700,23594833920.00
SH000162,2015-12-08,3363.6000,3363.6000,3299.0500,3309.5100,1185772300,24236070912.00
SH000162,2015-12-09,3292.2200,3329.4800,3280.0600,3297.3600,988480800,20706969600.00
SH000162,2015-12-10,3296.7100,3340.0300,3288.6200,3300.1300,1135114200,23698087936.00
SH000162,2015-12-11,3286.8900,3302.4100,3263.0900,3275.6800,975722200,19015575552.00
