代码,时间,开盘价,最高价,最低价,收盘价,成交量(股),成交额(元)
SH000908,2005-01-04,981.3200,981.3200,946.3000,959.1500,71997300,344072992.00
SH000908,2005-01-05,957.1300,965.3300,947.9200,957.7400,38480300,181014000.00
SH000908,2005-01-06,959.0500,961.1500,936.9400,945.5800,33537400,163996992.00
SH000908,2005-01-07,947.1300,965.5900,942.3200,959.0300,26659900,148215008.00
SH000908,2005-01-10,957.0700,959.2900,944.6400,956.2100,24566700,122663000.00
SH000908,2005-01-11,956.3100,967.5900,953.6200,964.8100,29268300,160130000.00
SH000908,2005-01-12,964.9600,966.2200,955.4700,965.8100,29583200,148420992.00
SH000908,2005-01-13,964.6900,964.9400,954.0000,959.0300,19065300,97960000.00
SH000908,2005-01-14,959.3300,973.2100,947.4800,949.3500,29867700,156927008.00
SH000908,2005-01-17,941.6100,941.6100,915.5100,919.2300,33483900,155107008.00
SH000908,2005-01-18,917.2200,923.7000,901.8900,914.8000,42023800,180303008.00
SH000908,2005-01-19,914.5600,918.4500,907.5000,910.6900,26238400,117529000.00
SH000908,2005-01-20,905.8900,915.5000,900.1600,903.4300,36276400,175192000.00
SH000908,2005-01-21,902.7600,938.5000,899.5400,933.5500,68740500,301856000.00
SH000908,2005-01-24,952.8000,952.8000,933.9000,951.9600,75778900,351416992.00
SH000908,2005-01-25,948.8500,958.7800,938.8200,958.5900,41838000,215910000.00
SH000908,2005-01-26,959.3700,965.0600,954.4500,954.8900,32228100,187579008.00
SH000908,2005-01-27,953.0100,956.3000,937.5100,942.7800,28971400,150382000.00
SH000908,2005-01-28,942.7800,943.9500,932.7000,935.6100,17869400,95462000.00
SH000908,2005-01-31,936.2000,938.2500,918.2400,919.9300,27326000,142299008.00
SH000908,2005-02-01,919.0600,930.4900,915.5600,917.9900,23180800,170216992.00
SH000908,2005-02-02,918.3800,977.6900,918.3800,975.5900,90000700,464390016.00
SH000908,2005-02-03,974.6200,997.3400,960.9000,979.2200,101278500,519399008.00
SH000908,2005-02-04,977.0400,1012.8300,971.8200,1004.5400,91448600,464079008.00
SH000908,2005-02-16,1012.4600,1033.3800,1006.1900,1016.1100,74280800,389407008.00
SH000908,2005-02-17,1017.0200,1017.0200,999.5800,1006.0200,32386800,176430000.00
SH000908,2005-02-18,1006.2000,1020.0400,997.8700,997.8700,48937100,253442000.00
SH000908,2005-02-21,998.8700,1027.7600,998.8700,1027.7000,49861000,262864992.00
SH000908,2005-02-22,1027.9400,1046.0200,1025.6200,1040.3700,67414000,376832992.00
SH000908,2005-02-23,1041.0500,1052.7000,1033.5300,1042.9600,78624300,438516992.00
SH000908,2005-02-24,1039.9400,1039.9400,1026.1700,1037.5100,45471200,250407008.00
SH000908,2005-02-25,1037.1300,1060.6300,1037.1300,1040.9900,59768400,353820000.00
SH000908,2005-02-28,1040.0800,1050.9000,1035.9100,1041.3300,53796700,315968992.00
SH000908,2005-03-01,1041.4200,1047.4800,1035.1000,1043.6500,31285400,196504000.00
SH000908,2005-03-02,1046.2300,1064.7500,1033.4900,1034.9700,69676000,407012992.00
SH000908,2005-03-03,1033.9300,1039.3700,1020.5900,1037.0500,44452400,230794000.00
SH000908,2005-03-04,1037.1200,1047.6100,1031.3100,1034.3100,27755700,189291008.00
SH000908,2005-03-07,1035.4700,1049.6100,1035.4700,1047.0100,34742100,222007008.00
SH000908,2005-03-08,1053.3700,1073.2200,1052.2100,1065.1100,70670600,430791008.00
SH000908,2005-03-09,1067.9100,1075.3600,1059.5700,1065.2700,56361900,316324000.00
SH000908,2005-03-10,1065.1000,1065.7000,1031.8600,1035.4200,44817800,263080992.00
SH000908,2005-03-11,1034.9200,1043.1000,1025.6800,1032.8700,39139400,221116000.00
SH000908,2005-03-14,1032.8600,1042.8800,1013.7400,1031.7200,51028400,321544000.00
SH000908,2005-03-15,1031.2800,1031.2800,1006.7100,1007.7600,47570300,277420000.00
SH000908,2005-03-16,1005.7100,1009.8400,988.9300,996.2700,38253000,250476992.00
SH000908,2005-03-17,998.0400,1011.0800,996.3200,999.1000,32837100,221976992.00
