市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1604,2016-02-22,2988.0000,3003.0000,2951.0000,2984.0000,358.00,372.00,332265780.00,2982.4000,2983.0000,1.0000,-0.6000
SF,IF1604,2016-02-23,2985.2000,2988.8000,2928.2000,2956.2000,453.00,375.00,333045000.00,2949.4000,2982.4000,-26.2000,-33.0000
SF,IF1604,2016-02-24,2950.0000,2981.6000,2917.4000,2980.0000,668.00,484.00,428746920.00,2956.6000,2949.4000,30.6000,7.2000
SF,IF1604,2016-02-25,2981.6000,2981.6000,2760.2000,2796.0000,887.00,625.00,541380120.00,2817.0000,2956.6000,-160.6000,-139.6000
SF,IF1604,2016-02-26,2847.0000,2847.0000,2790.2000,2822.6000,955.00,426.00,360969840.00,2833.8000,2817.0000,5.6000,16.8000
SF,IF1604,2016-02-29,2822.6000,2822.6000,2699.0000,2730.0000,1211.00,704.00,578977740.00,2726.2000,2833.8000,-103.8000,-107.6000
SF,IF1604,2016-03-01,2739.8000,2840.4000,2732.4000,2800.2000,1311.00,669.00,557033280.00,2815.2000,2726.2000,74.0000,89.0000
SF,IF1604,2016-03-02,2827.0000,2968.0000,2820.0000,2949.0000,1553.00,992.00,862331400.00,2945.4000,2815.2000,133.8000,130.2000
SF,IF1604,2016-03-03,2953.8000,2979.6000,2940.6000,2950.8000,1919.00,977.00,867618480.00,2951.4000,2945.4000,5.4000,6.0000
SF,IF1604,2016-03-04,2955.2000,3007.0000,2927.6000,2972.0000,2705.00,1761.00,1570113720.00,2982.8000,2951.4000,20.6000,31.4000
SF,IF1604,2016-03-07,3000.0000,3075.2000,2996.8000,3023.2000,3065.00,2069.00,1883604960.00,3013.6000,2982.8000,40.4000,30.8000
SF,IF1604,2016-03-08,3023.2000,3023.4000,2918.0000,3015.6000,3441.00,1928.00,1714746840.00,2999.6000,3013.6000,2.0000,-14.0000
SF,IF1604,2016-03-09,2962.0000,2982.2000,2934.2000,2961.8000,3986.00,1903.00,1690502040.00,2963.2000,2999.6000,-37.8000,-36.4000
SF,IF1604,2016-03-10,2956.8000,2999.6000,2923.6000,2926.2000,4856.00,2148.00,1913363700.00,2949.2000,2963.2000,-37.0000,-14.0000
SF,IF1604,2016-03-11,2920.0000,2954.0000,2902.4000,2931.0000,6030.00,2885.00,2533622760.00,2925.2000,2949.2000,-18.2000,-24.0000
SF,IF1604,2016-03-14,2953.0000,3056.0000,2953.0000,2993.6000,9100.00,5439.00,4919009520.00,3005.4000,2925.2000,68.4000,80.2000
SF,IF1604,2016-03-15,3000.4000,3006.0000,2950.0000,2981.4000,12625.00,7212.00,6441552840.00,2979.4000,3005.4000,-24.0000,-26.0000
SF,IF1604,2016-03-16,2999.4000,3027.6000,2973.4000,2987.2000,17376.00,10419.00,9378158460.00,2998.0000,2979.4000,7.8000,18.6000
SF,IF1604,2016-03-17,3010.0000,3099.6000,3002.0000,3067.8000,25668.00,17904.00,16390778280.00,3073.0000,2998.0000,69.8000,75.0000
SF,IF1604,2016-03-18,3094.2000,3164.2000,3080.2000,3125.0000,31003.00,21475.00,20125418880.00,3131.0000,3073.0000,52.0000,58.0000
SF,IF1604,2016-03-21,3161.0000,3245.0000,3161.0000,3210.2000,33803.00,20669.00,19880531400.00,3208.6000,3131.0000,79.2000,77.6000
SF,IF1604,2016-03-22,3195.0000,3220.0000,3187.0000,3194.6000,34343.00,16594.00,15945582540.00,3201.8000,3208.6000,-14.0000,-6.8000
SF,IF1604,2016-03-23,3205.0000,3226.8000,3166.0000,3196.0000,34932.00,17323.00,16585739220.00,3190.2000,3201.8000,-5.8000,-11.6000
SF,IF1604,2016-03-24,3170.0000,3186.0000,3130.2000,3144.8000,34318.00,19095.00,18093630660.00,3154.6000,3190.2000,-45.4000,-35.6000
SF,IF1604,2016-03-25,3150.0000,3178.0000,3143.4000,3162.8000,34305.00,15121.00,14333042400.00,3157.2000,3154.6000,8.2000,2.6000
SF,IF1604,2016-03-28,3175.2000,3216.8000,3120.0000,3129.8000,34930.00,18261.00,17394152100.00,3140.8000,3157.2000,-27.4000,-16.4000
SF,IF1604,2016-03-29,3136.2000,3149.6000,3082.0000,3104.0000,34524.00,18588.00,17383150920.00,3102.4000,3140.8000,-36.8000,-38.4000
SF,IF1604,2016-03-30,3142.8000,3197.6000,3131.0000,3190.0000,34696.00,19986.00,18959413440.00,3185.2000,3102.4000,87.6000,82.8000
SF,IF1604,2016-03-31,3203.4000,3208.6000,3172.8000,3191.0000,34448.00,18153.00,17392662540.00,3192.4000,3185.2000,5.8000,7.2000
SF,IF1604,2016-04-01,3185.2000,3210.0000,3123.6000,3206.6000,34992.00,19905.00,18940835880.00,3189.4000,3192.4000,14.2000,-3.0000
SF,IF1604,2016-04-05,3190.2000,3286.6000,3180.8000,3236.2000,35953.00,19764.00,19127360880.00,3243.6000,3189.4000,46.8000,54.2000
