市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1707,2017-05-22,2336.6000,2341.4000,2316.2000,2333.6000,1102.00,1118.00,781783980.00,2329.4000,2348.2000,-14.6000,-18.8000
SF,IH1707,2017-05-23,2333.6000,2363.8000,2333.0000,2361.6000,1445.00,879.00,620631660.00,2359.8000,2329.4000,32.2000,30.4000
SF,IH1707,2017-05-24,2343.0000,2366.8000,2340.4000,2361.8000,1593.00,695.00,490752900.00,2359.4000,2359.8000,2.0000,-0.4000
SF,IH1707,2017-05-25,2361.0000,2441.4000,2361.0000,2441.4000,2409.00,1536.00,1107412860.00,2428.0000,2359.4000,82.0000,68.6000
SF,IH1707,2017-05-26,2436.2000,2452.8000,2421.6000,2435.6000,2672.00,1083.00,792107160.00,2432.6000,2428.0000,7.6000,4.6000
SF,IH1707,2017-05-31,2433.0000,2474.4000,2428.6000,2446.4000,3329.00,1312.00,963046320.00,2443.2000,2432.6000,13.8000,10.6000
SF,IH1707,2017-06-01,2447.0000,2465.0000,2436.0000,2464.0000,3485.00,836.00,614712120.00,2460.6000,2443.2000,20.8000,17.4000
SF,IH1707,2017-06-02,2465.4000,2473.0000,2441.0000,2443.0000,3916.00,1068.00,785945340.00,2446.0000,2460.6000,-17.6000,-14.6000
SF,IH1707,2017-06-05,2440.8000,2445.0000,2410.8000,2416.8000,4236.00,1094.00,793814820.00,2415.2000,2446.0000,-29.2000,-30.8000
SF,IH1707,2017-06-06,2415.0000,2434.4000,2412.0000,2428.0000,4568.00,1180.00,857648340.00,2423.6000,2415.2000,12.8000,8.4000
SF,IH1707,2017-06-07,2430.0000,2459.0000,2430.0000,2448.8000,4934.00,1166.00,856359300.00,2446.8000,2423.6000,25.2000,23.2000
SF,IH1707,2017-06-08,2445.0000,2480.2000,2440.2000,2473.2000,5648.00,1561.00,1149987960.00,2469.4000,2446.8000,26.4000,22.6000
SF,IH1707,2017-06-09,2473.2000,2504.8000,2472.4000,2488.2000,6019.00,1660.00,1239694020.00,2484.2000,2469.4000,18.8000,14.8000
SF,IH1707,2017-06-12,2487.8000,2510.0000,2476.2000,2479.2000,6838.00,2288.00,1709779440.00,2480.8000,2484.2000,-5.0000,-3.4000
SF,IH1707,2017-06-13,2479.2000,2485.6000,2460.0000,2481.8000,8106.00,3194.00,2371108740.00,2482.4000,2480.8000,1.0000,1.6000
SF,IH1707,2017-06-14,2479.8000,2479.8000,2447.8000,2451.2000,10237.00,4212.00,3108539820.00,2453.2000,2482.4000,-31.2000,-29.2000
SF,IH1707,2017-06-15,2449.8000,2461.6000,2431.2000,2439.0000,13597.00,6375.00,4669468980.00,2439.2000,2453.2000,-14.2000,-14.0000
SF,IH1707,2017-06-16,2439.2000,2454.2000,2425.2000,2426.6000,16009.00,7662.00,5614659120.00,2434.0000,2439.2000,-12.6000,-5.2000
SF,IH1707,2017-06-19,2438.0000,2470.6000,2430.4000,2468.8000,17430.00,8859.00,6528746100.00,2461.6000,2434.0000,34.8000,27.6000
SF,IH1707,2017-06-20,2474.8000,2478.8000,2448.2000,2454.4000,17118.00,7846.00,5786521140.00,2454.6000,2461.6000,-7.2000,-7.0000
SF,IH1707,2017-06-21,2464.6000,2481.0000,2443.8000,2480.2000,17725.00,9271.00,6853326060.00,2471.4000,2454.6000,25.6000,16.8000
SF,IH1707,2017-06-22,2474.8000,2525.0000,2474.6000,2489.4000,18477.00,11407.00,8549846760.00,2502.2000,2471.4000,18.0000,30.8000
SF,IH1707,2017-06-23,2493.8000,2517.4000,2473.8000,2515.8000,17836.00,11037.00,8249789880.00,2503.6000,2502.2000,13.6000,1.4000
SF,IH1707,2017-06-26,2516.6000,2541.4000,2513.8000,2525.4000,17986.00,9638.00,7309408200.00,2523.8000,2503.6000,21.8000,20.2000
SF,IH1707,2017-06-27,2524.8000,2540.0000,2509.2000,2535.6000,17681.00,8727.00,6603959520.00,2531.8000,2523.8000,11.8000,8.0000
SF,IH1707,2017-06-28,2529.0000,2540.8000,2513.8000,2515.2000,17946.00,8596.00,6515198700.00,2523.4000,2531.8000,-16.6000,-8.4000
SF,IH1707,2017-06-29,2524.6000,2536.8000,2511.6000,2532.0000,17747.00,8631.00,6538219260.00,2531.2000,2523.4000,8.6000,7.8000
SF,IH1707,2017-06-30,2519.4000,2532.8000,2517.0000,2524.0000,17173.00,7383.00,5589697020.00,2527.6000,2531.2000,-7.2000,-3.6000
SF,IH1707,2017-07-03,2528.4000,2528.6000,2500.8000,2509.0000,17154.00,8009.00,6035949300.00,2511.4000,2527.6000,-18.6000,-16.2000
SF,IH1707,2017-07-04,2510.0000,2510.0000,2481.8000,2482.6000,17130.00,8542.00,6389077860.00,2486.4000,2511.4000,-28.8000,-25.0000
SF,IH1707,2017-07-05,2487.0000,2533.0000,2484.0000,2532.0000,17140.00,8803.00,6622838760.00,2524.0000,2486.4000,45.6000,37.6000
SF,IH1707,2017-07-06,2526.8000,2544.8000,2512.0000,2531.4000,17293.00,9254.00,7010938440.00,2534.2000,2524.0000,7.4000,10.2000
SF,IH1707,2017-07-07,2528.0000,2532.0000,2515.2000,2523.4000,16738.00,7886.00,5968577520.00,2524.8000,2534.2000,-10.8000,-9.4000
SF,IH1707,2017-07-10,2518.2000,2542.8000,2516.2000,2536.2000,16592.00,7488.00,5691688020.00,2536.4000,2524.8000,11.4000,11.6000
SF,IH1707,2017-07-11,2537.0000,2586.6000,2533.0000,2567.0000,17359.00,9687.00,7441041600.00,2574.2000,2536.4000,30.6000,37.8000
SF,IH1707,2017-07-12,2566.6000,2594.4000,2544.2000,2554.4000,16514.00,12079.00,9320681040.00,2552.8000,2574.2000,-19.8000,-21.4000
SF,IH1707,2017-07-13,2565.6000,2598.4000,2558.2000,2597.6000,16115.00,10111.00,7826184360.00,2590.2000,2552.8000,44.8000,37.4000
SF,IH1707,2017-07-14,2601.8000,2626.6000,2590.2000,2626.2000,15404.00,9250.00,7227507000.00,2616.0000,2590.2000,36.0000,25.8000
SF,IH1707,2017-07-17,2633.0000,2664.6000,2601.6000,2630.8000,15027.00,11279.00,8908979820.00,2636.8000,2616.0000,14.8000,20.8000
SF,IH1707,2017-07-18,2628.6000,2642.0000,2599.0000,2619.2000,12263.00,10275.00,8081389380.00,2619.8000,2636.8000,-17.6000,-17.0000
SF,IH1707,2017-07-19,2625.0000,2663.6000,2619.6000,2663.2000,9551.00,9613.00,7618305420.00,2652.4000,2619.8000,43.4000,32.6000
SF,IH1707,2017-07-20,2662.8000,2672.6000,2647.0000,2670.0000,4591.00,7540.00,6012456840.00,2664.0000,2652.4000,17.6000,11.6000
SF,IH1707,2017-07-21,2664.2000,2664.6000,2646.2000,2648.2000,0.00,3648.00,2904566880.00,2648.0500,2664.0000,-15.8000,-15.9500
