市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH2005,2020-03-23,2527.2000,2544.0000,2499.0000,2525.2000,266.00,289.00,218055420.00,2528.8000,2595.0000,-69.8000,-66.2000
SF,IH2005,2020-03-24,2579.6000,2623.8000,2565.2000,2610.8000,676.00,763.00,594581340.00,2610.2000,2528.8000,82.0000,81.4000
SF,IH2005,2020-03-25,2682.6000,2686.4000,2650.0000,2661.0000,667.00,685.00,548734080.00,2674.4000,2610.2000,50.8000,64.2000
SF,IH2005,2020-03-26,2647.0000,2685.0000,2638.0000,2658.8000,679.00,550.00,439221300.00,2658.4000,2674.4000,-15.6000,-16.0000
SF,IH2005,2020-03-27,2688.8000,2710.0000,2675.8000,2676.0000,1095.00,880.00,709523400.00,2685.4000,2658.4000,17.6000,27.0000
SF,IH2005,2020-03-30,2644.0000,2674.8000,2644.0000,2673.2000,999.00,960.00,765735540.00,2664.2000,2685.4000,-12.2000,-21.2000
SF,IH2005,2020-03-31,2700.0000,2700.0000,2657.0000,2657.6000,1387.00,946.00,760774800.00,2663.2000,2664.2000,-6.6000,-1.0000
SF,IH2005,2020-04-01,2659.6000,2702.0000,2651.2000,2657.0000,1196.00,876.00,702218280.00,2657.2000,2663.2000,-6.2000,-6.0000
SF,IH2005,2020-04-02,2644.0000,2699.4000,2642.0000,2699.4000,1624.00,955.00,764601360.00,2682.8000,2657.2000,42.2000,25.6000
SF,IH2005,2020-04-03,2690.0000,2700.0000,2672.0000,2680.6000,2058.00,1278.00,1029561960.00,2678.4000,2682.8000,-2.2000,-4.4000
SF,IH2005,2020-04-07,2734.2000,2744.8000,2725.4000,2730.2000,2792.00,1479.00,1212742200.00,2734.4000,2678.4000,51.8000,56.0000
SF,IH2005,2020-04-08,2721.0000,2730.0000,2712.4000,2717.6000,2746.00,1157.00,944568300.00,2719.0000,2734.4000,-16.8000,-15.4000
SF,IH2005,2020-04-09,2728.2000,2736.0000,2720.0000,2723.6000,3147.00,1054.00,862750200.00,2726.8000,2719.0000,4.6000,7.8000
SF,IH2005,2020-04-10,2723.6000,2757.4000,2714.0000,2725.4000,3556.00,2204.00,1808648940.00,2722.0000,2726.8000,-1.4000,-4.8000
SF,IH2005,2020-04-13,2715.4000,2723.0000,2707.4000,2711.4000,5164.00,3276.00,2667441060.00,2712.6000,2722.0000,-10.6000,-9.4000
SF,IH2005,2020-04-14,2725.4000,2750.0000,2719.8000,2749.4000,7747.00,5362.00,4396158360.00,2740.8000,2712.6000,36.8000,28.2000
SF,IH2005,2020-04-15,2744.8000,2754.0000,2729.4000,2730.6000,11741.00,8705.00,7152518280.00,2732.0000,2740.8000,-10.2000,-8.8000
SF,IH2005,2020-04-16,2721.8000,2744.8000,2721.8000,2740.8000,19381.00,16404.00,13453118460.00,2737.6000,2732.0000,8.8000,5.6000
SF,IH2005,2020-04-17,2772.0000,2798.8000,2756.8000,2771.8000,31668.00,31984.00,26670991800.00,2778.0000,2737.6000,34.2000,40.4000
SF,IH2005,2020-04-20,2777.0000,2787.2000,2764.2000,2784.6000,28716.00,23566.00,19634707320.00,2782.6000,2778.0000,6.6000,4.6000
SF,IH2005,2020-04-21,2779.4000,2781.4000,2732.6000,2746.4000,29995.00,26674.00,22012752780.00,2746.0000,2782.6000,-36.2000,-36.6000
SF,IH2005,2020-04-22,2739.6000,2771.0000,2733.2000,2769.8000,28605.00,24563.00,20249235180.00,2759.8000,2746.0000,23.8000,13.8000
SF,IH2005,2020-04-23,2779.2000,2785.2000,2755.8000,2764.2000,29552.00,23608.00,19595254140.00,2762.6000,2759.8000,4.4000,2.8000
SF,IH2005,2020-04-24,2748.4000,2761.0000,2735.2000,2756.6000,27047.00,22449.00,18531894240.00,2752.4000,2762.6000,-6.0000,-10.2000
SF,IH2005,2020-04-27,2769.0000,2802.6000,2765.2000,2782.4000,29943.00,25293.00,21149479800.00,2783.0000,2752.4000,30.0000,30.6000
SF,IH2005,2020-04-28,2790.0000,2813.2000,2758.8000,2801.0000,30560.00,30155.00,25264028100.00,2804.2000,2783.0000,18.0000,21.2000
SF,IH2005,2020-04-29,2803.0000,2826.8000,2793.0000,2820.8000,28329.00,24658.00,20822479320.00,2817.0000,2804.2000,16.6000,12.8000
SF,IH2005,2020-04-30,2830.6000,2869.6000,2830.0000,2852.2000,27348.00,26393.00,22580805900.00,2848.4000,2817.0000,35.2000,31.4000
SF,IH2005,2020-05-06,2801.0000,2850.6000,2801.0000,2845.6000,26689.00,25361.00,21516641160.00,2842.2000,2848.4000,-2.8000,-6.2000
SF,IH2005,2020-05-07,2842.8000,2846.6000,2828.2000,2840.6000,24555.00,19427.00,16536105960.00,2841.0000,2842.2000,-1.6000,-1.2000
SF,IH2005,2020-05-08,2858.0000,2875.4000,2849.6000,2861.4000,25183.00,23954.00,20577104640.00,2864.4000,2841.0000,20.4000,23.4000
SF,IH2005,2020-05-11,2873.0000,2893.0000,2859.0000,2863.2000,22390.00,22552.00,19458684480.00,2864.4000,2864.4000,-1.2000,0.0000
SF,IH2005,2020-05-12,2864.0000,2875.8000,2851.6000,2861.4000,20802.00,20093.00,17260138680.00,2861.6000,2864.4000,-3.0000,-2.8000
SF,IH2005,2020-05-13,2855.8000,2866.6000,2839.6000,2862.8000,16754.00,17622.00,15082010400.00,2862.0000,2861.6000,1.2000,0.4000
SF,IH2005,2020-05-14,2850.0000,2851.8000,2831.2000,2833.2000,10800.00,14212.00,12108594840.00,2834.4000,2862.0000,-28.8000,-27.6000
SF,IH2005,2020-05-15,2845.8000,2849.0000,2824.0000,2825.4000,0.00,9722.00,8267663640.00,2825.8300,2834.4000,-9.0000,-8.5700
