市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1511,2015-09-21,2068.4000,2151.0000,2068.4000,2150.2000,66.00,73.00,46487820.00,2144.2000,2155.4000,-5.2000,-11.2000
SF,IH1511,2015-09-22,2152.8000,2190.6000,2141.2000,2162.0000,81.00,69.00,44685900.00,2168.8000,2144.2000,17.8000,24.6000
SF,IH1511,2015-09-23,2147.0000,2150.4000,2106.0000,2111.4000,92.00,53.00,33835740.00,2115.4000,2168.8000,-57.4000,-53.4000
SF,IH1511,2015-09-24,2130.0000,2136.2000,2112.6000,2115.8000,92.00,28.00,17855040.00,2116.0000,2115.4000,0.4000,0.6000
SF,IH1511,2015-09-25,2120.0000,2120.0000,2078.4000,2097.8000,94.00,25.00,15715680.00,2090.8000,2116.0000,-18.2000,-25.2000
SF,IH1511,2015-09-28,2097.0000,2103.0000,2077.2000,2094.6000,105.00,38.00,23835240.00,2098.4000,2090.8000,3.8000,7.6000
SF,IH1511,2015-09-29,2063.6000,2076.8000,2040.0000,2050.0000,138.00,55.00,33903420.00,2050.0000,2098.4000,-48.4000,-48.4000
SF,IH1511,2015-09-30,2072.4000,2098.8000,2072.2000,2081.0000,146.00,31.00,19383600.00,2085.8000,2050.0000,31.0000,35.8000
SF,IH1511,2015-10-08,2197.0000,2270.0000,2140.0000,2150.0000,251.00,153.00,99664080.00,2149.0000,2085.8000,64.2000,63.2000
SF,IH1511,2015-10-09,2159.2000,2188.0000,2144.8000,2179.0000,468.00,326.00,212397480.00,2177.0000,2149.0000,30.0000,28.0000
SF,IH1511,2015-10-12,2208.6000,2289.2000,2185.4000,2253.0000,626.00,366.00,246123960.00,2255.8000,2177.0000,76.0000,78.8000
SF,IH1511,2015-10-13,2251.6000,2257.4000,2237.2000,2241.8000,1177.00,703.00,473421660.00,2243.6000,2255.8000,-14.0000,-12.2000
SF,IH1511,2015-10-14,2233.0000,2257.4000,2215.0000,2215.4000,1897.00,1124.00,755051100.00,2227.4000,2243.6000,-28.2000,-16.2000
SF,IH1511,2015-10-15,2227.4000,2287.0000,2221.0000,2287.0000,3648.00,2569.00,1741081620.00,2277.4000,2227.4000,59.6000,50.0000
SF,IH1511,2015-10-16,2299.8000,2317.6000,2270.0000,2291.0000,5324.00,4181.00,2878744560.00,2282.4000,2277.4000,13.6000,5.0000
SF,IH1511,2015-10-19,2297.4000,2305.0000,2255.0000,2263.2000,6194.00,4703.00,3221434980.00,2268.6000,2282.4000,-19.2000,-13.8000
SF,IH1511,2015-10-20,2267.4000,2299.0000,2252.0000,2298.0000,6613.00,4810.00,3273581880.00,2276.6000,2268.6000,29.4000,8.0000
SF,IH1511,2015-10-21,2291.0000,2313.4000,2202.8000,2251.0000,7336.00,6584.00,4498434720.00,2243.6000,2276.6000,-25.6000,-33.0000
SF,IH1511,2015-10-22,2251.6000,2305.0000,2251.6000,2291.0000,7505.00,5604.00,3828532380.00,2291.0000,2243.6000,47.4000,47.4000
SF,IH1511,2015-10-23,2308.8000,2321.0000,2280.2000,2320.0000,7995.00,4829.00,3330177120.00,2310.4000,2291.0000,29.0000,19.4000
SF,IH1511,2015-10-26,2331.8000,2348.8000,2301.6000,2316.4000,8293.00,4726.00,3302322180.00,2310.6000,2310.4000,6.0000,0.2000
SF,IH1511,2015-10-27,2314.0000,2319.8000,2271.0000,2314.8000,8551.00,4974.00,3427033860.00,2311.4000,2310.6000,4.2000,0.8000
SF,IH1511,2015-10-28,2301.8000,2311.0000,2275.6000,2279.0000,8675.00,4753.00,3270675960.00,2283.6000,2311.4000,-32.4000,-27.8000
