市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1508,2015-06-23,2946.2000,3053.8000,2842.4000,3003.6000,264.00,6232.00,5552469240.00,3019.8000,2946.2000,57.4000,73.6000
SF,IH1508,2015-06-24,3010.0000,3070.0000,2982.6000,3050.8000,345.00,3965.00,3596451720.00,3052.2000,3019.8000,31.0000,32.4000
SF,IH1508,2015-06-25,3122.0000,3122.0000,2916.8000,2931.6000,513.00,5405.00,4913472300.00,2969.4000,3052.2000,-120.6000,-82.8000
SF,IH1508,2015-06-26,2888.0000,2981.0000,2672.6000,2706.0000,837.00,8097.00,6942237900.00,2710.2000,2969.4000,-263.4000,-259.2000
SF,IH1508,2015-06-29,2796.2000,2847.4000,2480.0000,2674.2000,859.00,10525.00,8533490940.00,2693.4000,2710.2000,-36.0000,-16.8000
SF,IH1508,2015-06-30,2726.2000,2899.0000,2648.4000,2878.6000,1007.00,6291.00,5239403520.00,2868.6000,2693.4000,185.2000,175.2000
SF,IH1508,2015-07-01,2878.6000,2895.6000,2655.0000,2709.8000,1188.00,5147.00,4357256520.00,2756.0000,2868.6000,-158.8000,-112.6000
SF,IH1508,2015-07-02,2764.0000,2829.0000,2620.0000,2740.6000,1159.00,5916.00,4882486620.00,2699.0000,2756.0000,-15.4000,-57.0000
SF,IH1508,2015-07-03,2748.4000,2769.8000,2538.6000,2611.6000,1138.00,4321.00,3450635220.00,2635.6000,2699.0000,-87.4000,-63.4000
SF,IH1508,2015-07-06,2850.0000,2886.0000,2643.0000,2758.0000,1572.00,5970.00,4933889160.00,2741.6000,2635.6000,122.4000,106.0000
SF,IH1508,2015-07-07,2752.2000,2805.0000,2666.6000,2720.0000,1875.00,5232.00,4294682880.00,2756.4000,2741.6000,-21.6000,14.8000
SF,IH1508,2015-07-08,2646.4000,2750.4000,2480.8000,2480.8000,1788.00,2430.00,1886371380.00,2480.8000,2756.4000,-275.6000,-275.6000
SF,IH1508,2015-07-09,2480.6000,2728.8000,2250.0000,2706.0000,1765.00,5728.00,4458316080.00,2706.4000,2480.8000,225.2000,225.6000
SF,IH1508,2015-07-10,2706.6000,2975.0000,2569.0000,2809.8000,2036.00,11984.00,10212151860.00,2826.8000,2706.4000,103.4000,120.4000
SF,IH1508,2015-07-13,2800.0000,2858.0000,2755.8000,2772.6000,2778.00,10279.00,8647874940.00,2793.2000,2826.8000,-54.2000,-33.6000
SF,IH1508,2015-07-14,2769.0000,2785.2000,2615.0000,2660.6000,3850.00,17441.00,14099828100.00,2660.0000,2793.2000,-132.6000,-133.2000
SF,IH1508,2015-07-15,2659.8000,2682.0000,2550.0000,2614.8000,6627.00,36882.00,28909138200.00,2584.0000,2660.0000,-45.2000,-76.0000
SF,IH1508,2015-07-16,2609.8000,2711.8000,2566.2000,2692.4000,9423.00,152400.00,121427790600.00,2677.4000,2584.0000,108.4000,93.4000
SF,IH1508,2015-07-17,2694.0000,2816.0000,2674.4000,2742.0000,13146.00,312219.00,255615673380.00,2770.2000,2677.4000,64.6000,92.8000
SF,IH1508,2015-07-20,2747.2000,2763.0000,2641.2000,2690.4000,15128.00,300532.00,243355885980.00,2689.0000,2770.2000,-79.8000,-81.2000
SF,IH1508,2015-07-21,2684.0000,2711.0000,2624.6000,2666.0000,14811.00,313348.00,250766358060.00,2665.4000,2689.0000,-23.0000,-23.6000
SF,IH1508,2015-07-22,2660.0000,2662.0000,2591.2000,2632.6000,16163.00,232780.00,183770524800.00,2637.6000,2665.4000,-32.8000,-27.8000
SF,IH1508,2015-07-23,2627.0000,2762.0000,2622.6000,2745.8000,14793.00,282957.00,230004649440.00,2743.4000,2637.6000,108.2000,105.8000
SF,IH1508,2015-07-24,2743.6000,2754.4000,2642.0000,2666.2000,15848.00,263171.00,213170111460.00,2669.8000,2743.4000,-77.2000,-73.6000
SF,IH1508,2015-07-27,2660.6000,2661.0000,2403.2000,2435.0000,19625.00,256129.00,196543588620.00,2465.6000,2669.8000,-234.8000,-204.2000
SF,IH1508,2015-07-28,2411.0000,2487.4000,2380.2000,2422.4000,16916.00,346447.00,252711358500.00,2445.8000,2465.6000,-43.2000,-19.8000
SF,IH1508,2015-07-29,2450.8000,2487.0000,2402.0000,2478.4000,15566.00,272411.00,199412514300.00,2460.4000,2445.8000,32.6000,14.6000
SF,IH1508,2015-07-30,2478.6000,2487.2000,2360.0000,2410.4000,17956.00,282109.00,206826645780.00,2408.0000,2460.4000,-50.0000,-52.4000
SF,IH1508,2015-07-31,2412.6000,2470.0000,2363.2000,2412.2000,17775.00,262487.00,188976621660.00,2391.6000,2408.0000,4.2000,-16.4000
SF,IH1508,2015-08-03,2398.0000,2409.4000,2347.0000,2405.2000,17708.00,178356.00,126960554160.00,2390.4000,2391.6000,13.6000,-1.2000
SF,IH1508,2015-08-04,2390.4000,2507.6000,2390.4000,2483.6000,15190.00,197170.00,145312561560.00,2489.8000,2390.4000,93.2000,99.4000
SF,IH1508,2015-08-05,2486.0000,2487.6000,2423.0000,2448.8000,15713.00,177623.00,130967374560.00,2453.4000,2489.8000,-41.0000,-36.4000
SF,IH1508,2015-08-06,2430.0000,2484.8000,2404.8000,2439.6000,15009.00,216145.00,158516052600.00,2436.4000,2453.4000,-13.8000,-17.0000
SF,IH1508,2015-08-07,2431.0000,2519.8000,2431.0000,2464.8000,15008.00,239727.00,178736008140.00,2472.8000,2436.4000,28.4000,36.4000
SF,IH1508,2015-08-10,2472.2000,2608.0000,2472.2000,2575.4000,15355.00,213187.00,162629065680.00,2593.4000,2472.8000,102.6000,120.6000
SF,IH1508,2015-08-11,2585.2000,2594.6000,2548.8000,2562.4000,14944.00,207352.00,160132501200.00,2566.6000,2593.4000,-31.0000,-26.8000
SF,IH1508,2015-08-12,2554.0000,2589.0000,2530.0000,2548.0000,14096.00,228056.00,175194698640.00,2552.8000,2566.6000,-18.6000,-13.8000
SF,IH1508,2015-08-13,2555.2000,2582.0000,2510.6000,2553.2000,13539.00,208055.00,158626821300.00,2542.2000,2552.8000,0.4000,-10.6000
SF,IH1508,2015-08-14,2558.2000,2574.2000,2530.2000,2549.2000,13118.00,195238.00,149627355360.00,2545.6000,2542.2000,7.0000,3.4000
SF,IH1508,2015-08-17,2546.6000,2546.6000,2467.2000,2502.6000,14714.00,198816.00,148877659200.00,2494.0000,2545.6000,-43.0000,-51.6000
SF,IH1508,2015-08-18,2510.0000,2531.8000,2293.0000,2402.6000,13937.00,262702.00,193596439260.00,2380.2000,2494.0000,-91.4000,-113.8000
SF,IH1508,2015-08-19,2382.0000,2440.0000,2318.0000,2391.0000,9362.00,217036.00,154472190900.00,2389.0000,2380.2000,10.8000,8.8000
SF,IH1508,2015-08-20,2391.0000,2394.0000,2348.0000,2357.0000,4929.00,101131.00,71930090880.00,2362.2000,2389.0000,-32.0000,-26.8000
SF,IH1508,2015-08-21,2343.0000,2358.6000,2275.6000,2300.8000,0.00,33591.00,23420233380.00,2300.6600,2362.2000,-61.4000,-61.5400
