市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1807,2018-05-21,6028.0000,6030.0000,5977.0000,5990.0000,232.00,235.00,282308400.00,5997.8000,5960.2000,29.8000,37.6000
SF,IC1807,2018-05-22,5979.8000,6029.4000,5979.8000,6025.2000,285.00,182.00,218342240.00,6010.0000,5997.8000,27.4000,12.2000
SF,IC1807,2018-05-23,6015.8000,6015.8000,5935.0000,5951.0000,394.00,274.00,327199760.00,5948.6000,6010.0000,-59.0000,-61.4000
SF,IC1807,2018-05-24,5955.0000,5960.2000,5907.4000,5923.8000,527.00,305.00,361980840.00,5926.8000,5948.6000,-24.8000,-21.8000
SF,IC1807,2018-05-25,5921.6000,5921.6000,5820.8000,5838.8000,697.00,385.00,451642760.00,5849.2000,5926.8000,-88.0000,-77.6000
SF,IC1807,2018-05-28,5839.0000,5880.8000,5799.0000,5836.2000,934.00,495.00,577295080.00,5825.8000,5849.2000,-13.0000,-23.4000
SF,IC1807,2018-05-29,5829.6000,5860.6000,5750.0000,5750.0000,1205.00,579.00,672874320.00,5776.8000,5825.8000,-75.8000,-49.0000
SF,IC1807,2018-05-30,5700.0000,5700.0000,5592.2000,5599.0000,1513.00,872.00,985641360.00,5632.4000,5776.8000,-177.8000,-144.4000
SF,IC1807,2018-05-31,5648.0000,5703.0000,5607.0000,5697.0000,1723.00,702.00,794113200.00,5687.0000,5632.4000,64.6000,54.6000
SF,IC1807,2018-06-01,5666.0000,5683.0000,5580.0000,5618.0000,2014.00,635.00,715729400.00,5596.4000,5687.0000,-69.0000,-90.6000
SF,IC1807,2018-06-04,5640.4000,5647.4000,5585.0000,5628.2000,2565.00,966.00,1085518080.00,5616.4000,5596.4000,31.8000,20.0000
SF,IC1807,2018-06-05,5650.0000,5730.0000,5631.0000,5729.6000,3096.00,1121.00,1273441880.00,5711.6000,5616.4000,113.2000,95.2000
SF,IC1807,2018-06-06,5723.0000,5726.4000,5684.8000,5723.0000,3598.00,1007.00,1149396440.00,5710.6000,5711.6000,11.4000,-1.0000
SF,IC1807,2018-06-07,5750.8000,5752.2000,5666.0000,5689.8000,4462.00,1424.00,1622711320.00,5680.4000,5710.6000,-20.8000,-30.2000
SF,IC1807,2018-06-08,5689.8000,5689.8000,5566.0000,5614.0000,5584.00,1937.00,2173124080.00,5586.0000,5680.4000,-66.4000,-94.4000
SF,IC1807,2018-06-11,5600.8000,5632.0000,5551.6000,5598.6000,7713.00,3285.00,3676242600.00,5583.0000,5586.0000,12.6000,-3.0000
SF,IC1807,2018-06-12,5613.8000,5659.2000,5550.0000,5642.8000,9849.00,3828.00,4298264840.00,5649.8000,5583.0000,59.8000,66.8000
SF,IC1807,2018-06-13,5621.0000,5639.8000,5551.8000,5555.8000,13557.00,5295.00,5928744280.00,5569.6000,5649.8000,-94.0000,-80.2000
SF,IC1807,2018-06-14,5530.6000,5610.4000,5519.6000,5543.0000,18760.00,8466.00,9409586680.00,5544.2000,5569.6000,-26.6000,-25.4000
