市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1512,2015-04-16,3118.8000,3325.8000,3107.4000,3318.4000,240.00,717.00,691124040.00,3259.4000,3066.6000,251.8000,192.8000
SF,IH1512,2015-04-17,3356.8000,3408.8000,3294.4000,3315.4000,326.00,574.00,577585200.00,3336.6000,3259.4000,56.0000,77.2000
SF,IH1512,2015-04-20,3331.4000,3382.8000,3212.8000,3212.8000,447.00,482.00,479471580.00,3244.8000,3336.6000,-123.8000,-91.8000
SF,IH1512,2015-04-21,3234.2000,3304.2000,3220.2000,3298.8000,482.00,411.00,401641200.00,3279.2000,3244.8000,54.0000,34.4000
SF,IH1512,2015-04-22,3298.8000,3398.0000,3297.4000,3380.4000,545.00,311.00,311242620.00,3375.0000,3279.2000,101.2000,95.8000
SF,IH1512,2015-04-23,3393.8000,3416.0000,3320.0000,3334.6000,556.00,284.00,286842240.00,3340.8000,3375.0000,-40.4000,-34.2000
SF,IH1512,2015-04-24,3334.6000,3334.6000,3229.2000,3289.4000,554.00,329.00,324510840.00,3293.8000,3340.8000,-51.4000,-47.0000
SF,IH1512,2015-04-27,3299.8000,3400.0000,3299.8000,3393.8000,520.00,374.00,376503900.00,3381.6000,3293.8000,100.0000,87.8000
SF,IH1512,2015-04-28,3390.2000,3431.0000,3328.6000,3352.4000,525.00,434.00,439879200.00,3346.2000,3381.6000,-29.2000,-35.4000
SF,IH1512,2015-04-29,3343.2000,3379.8000,3322.0000,3353.4000,504.00,296.00,297503340.00,3361.4000,3346.2000,7.2000,15.2000
SF,IH1512,2015-04-30,3368.4000,3390.8000,3309.6000,3325.8000,504.00,264.00,265842480.00,3327.8000,3361.4000,-35.6000,-33.6000
SF,IH1512,2015-05-04,3331.4000,3361.0000,3293.4000,3333.2000,551.00,298.00,297234180.00,3327.2000,3327.8000,5.4000,-0.6000
SF,IH1512,2015-05-05,3333.2000,3333.2000,3201.4000,3221.2000,545.00,377.00,370250040.00,3219.2000,3327.2000,-106.0000,-108.0000
SF,IH1512,2015-05-06,3221.2000,3305.0000,3176.4000,3205.8000,553.00,372.00,362064000.00,3205.0000,3219.2000,-13.4000,-14.2000
SF,IH1512,2015-05-07,3204.8000,3216.8000,3165.0000,3169.6000,631.00,464.00,444299760.00,3182.8000,3205.0000,-35.4000,-22.2000
SF,IH1512,2015-05-08,3190.0000,3208.0000,3110.0000,3169.8000,654.00,572.00,541946160.00,3159.0000,3182.8000,-13.0000,-23.8000
SF,IH1512,2015-05-11,3172.2000,3235.0000,3140.6000,3233.4000,658.00,376.00,359255640.00,3225.2000,3159.0000,74.4000,66.2000
SF,IH1512,2015-05-12,3229.2000,3257.6000,3200.0000,3227.6000,649.00,461.00,446519400.00,3227.6000,3225.2000,2.4000,2.4000
SF,IH1512,2015-05-13,3246.0000,3254.8000,3148.4000,3163.2000,722.00,654.00,627960060.00,3161.8000,3227.6000,-64.4000,-65.8000
SF,IH1512,2015-05-14,3163.0000,3214.6000,3147.4000,3167.0000,833.00,758.00,722095920.00,3164.6000,3161.8000,5.2000,2.8000
SF,IH1512,2015-05-15,3180.6000,3180.8000,3073.2000,3094.2000,855.00,846.00,793330020.00,3129.8000,3164.6000,-70.4000,-34.8000
SF,IH1512,2015-05-18,3091.4000,3099.0000,3009.2000,3014.0000,822.00,545.00,500622300.00,3029.0000,3129.8000,-115.8000,-100.8000
SF,IH1512,2015-05-19,3009.8000,3192.0000,3009.8000,3192.0000,794.00,615.00,576490440.00,3163.0000,3029.0000,163.0000,134.0000
SF,IH1512,2015-05-20,3193.4000,3267.6000,2847.8000,3196.0000,798.00,834.00,800678400.00,3180.6000,3163.0000,33.0000,17.6000
SF,IH1512,2015-05-21,3204.2000,3251.4000,3192.6000,3246.6000,784.00,561.00,542004780.00,3234.6000,3180.6000,66.0000,54.0000
SF,IH1512,2015-05-22,3255.6000,3368.0000,3249.8000,3366.4000,834.00,754.00,749601000.00,3343.2000,3234.6000,131.8000,108.6000
SF,IH1512,2015-05-25,3349.6000,3502.2000,3349.6000,3486.4000,947.00,1007.00,1036511460.00,3472.8000,3343.2000,143.2000,129.6000
SF,IH1512,2015-05-26,3505.2000,3552.6000,3464.2000,3515.0000,1051.00,1179.00,1243577100.00,3517.8000,3472.8000,42.2000,45.0000
SF,IH1512,2015-05-27,3539.0000,3607.6000,3439.2000,3486.0000,1022.00,1059.00,1116245700.00,3484.0000,3517.8000,-31.8000,-33.8000
SF,IH1512,2015-05-28,3505.2000,3516.0000,3196.2000,3238.0000,944.00,1638.00,1650226140.00,3260.6000,3484.0000,-246.0000,-223.4000
SF,IH1512,2015-05-29,3221.2000,3294.2000,3162.0000,3212.6000,878.00,1342.00,1304070180.00,3209.8000,3260.6000,-48.0000,-50.8000
SF,IH1512,2015-06-01,3195.8000,3442.8000,3173.4000,3436.0000,888.00,1105.00,1093636260.00,3415.4000,3209.8000,226.2000,205.6000
SF,IH1512,2015-06-02,3441.2000,3455.0000,3329.2000,3399.0000,964.00,1160.00,1179593340.00,3412.2000,3415.4000,-16.4000,-3.2000
SF,IH1512,2015-06-03,3405.0000,3437.6000,3311.8000,3354.2000,948.00,953.00,965040720.00,3377.6000,3412.2000,-58.0000,-34.6000
SF,IH1512,2015-06-04,3351.6000,3500.0000,3117.6000,3480.0000,967.00,1946.00,1956744240.00,3398.0000,3377.6000,102.4000,20.4000
SF,IH1512,2015-06-05,3475.0000,3536.0000,3307.8000,3393.0000,960.00,1442.00,1482094200.00,3404.4000,3398.0000,-5.0000,6.4000
SF,IH1512,2015-06-08,3402.8000,3626.8000,3376.4000,3625.0000,941.00,1469.00,1545720780.00,3604.0000,3404.4000,220.6000,199.6000
SF,IH1512,2015-06-09,3620.0000,3676.6000,3473.0000,3515.8000,987.00,1959.00,2096902140.00,3528.8000,3604.0000,-88.2000,-75.2000
SF,IH1512,2015-06-10,3491.2000,3550.0000,3450.2000,3468.4000,1045.00,1192.00,1248816000.00,3497.2000,3528.8000,-60.4000,-31.6000
SF,IH1512,2015-06-11,3475.0000,3516.0000,3428.0000,3456.8000,1031.00,874.00,908603400.00,3452.0000,3497.2000,-40.4000,-45.2000
SF,IH1512,2015-06-12,3479.4000,3502.4000,3428.2000,3497.8000,1032.00,599.00,622776660.00,3467.2000,3452.0000,45.8000,15.2000
SF,IH1512,2015-06-15,3497.0000,3514.6000,3351.0000,3357.2000,1029.00,752.00,772175220.00,3373.4000,3467.2000,-110.0000,-93.8000
SF,IH1512,2015-06-16,3349.0000,3390.0000,3257.8000,3292.6000,1051.00,789.00,787568940.00,3282.8000,3373.4000,-80.8000,-90.6000
SF,IH1512,2015-06-17,3311.2000,3337.0000,3257.0000,3311.2000,1076.00,876.00,866450220.00,3317.4000,3282.8000,28.4000,34.6000
SF,IH1512,2015-06-18,3315.0000,3315.0000,3158.4000,3174.4000,1287.00,1352.00,1315904700.00,3195.4000,3317.4000,-143.0000,-122.0000
SF,IH1512,2015-06-19,3163.8000,3184.6000,2884.6000,2899.6000,1374.00,2736.00,2508050640.00,2974.2000,3195.4000,-295.8000,-221.2000
SF,IH1512,2015-06-23,2939.0000,3124.8000,2911.6000,3085.4000,1086.00,3138.00,2847214620.00,3097.8000,2974.2000,111.2000,123.6000
SF,IH1512,2015-06-24,3090.4000,3148.2000,3059.4000,3139.0000,1164.00,1520.00,1416078180.00,3132.0000,3097.8000,41.2000,34.2000
SF,IH1512,2015-06-25,3179.0000,3190.0000,2984.6000,2986.8000,1218.00,2200.00,2047377600.00,3028.6000,3132.0000,-145.2000,-103.4000
SF,IH1512,2015-06-26,2986.8000,3058.6000,2726.2000,2769.8000,1182.00,3778.00,3277074660.00,2761.8000,3028.6000,-258.8000,-266.8000
SF,IH1512,2015-06-29,2849.0000,2917.4000,2531.0000,2751.2000,1233.00,4545.00,3783808020.00,2760.4000,2761.8000,-10.6000,-1.4000
SF,IH1512,2015-06-30,2800.0000,2959.8000,2718.6000,2933.0000,1361.00,3000.00,2568627480.00,2929.4000,2760.4000,172.6000,169.0000
SF,IH1512,2015-07-01,2933.0000,2955.2000,2716.0000,2753.2000,1342.00,2179.00,1886148060.00,2821.6000,2929.4000,-176.2000,-107.8000
SF,IH1512,2015-07-02,2813.0000,2880.8000,2670.0000,2805.4000,1316.00,2490.00,2090600220.00,2755.8000,2821.6000,-16.2000,-65.8000
SF,IH1512,2015-07-03,2805.4000,2829.8000,2600.0000,2677.0000,1400.00,2593.00,2114078280.00,2694.8000,2755.8000,-78.8000,-61.0000
SF,IH1512,2015-07-06,2918.0000,2941.4000,2702.6000,2826.0000,1539.00,3216.00,2733464340.00,2811.0000,2694.8000,131.2000,116.2000
SF,IH1512,2015-07-07,2821.8000,2857.0000,2722.4000,2752.2000,1545.00,2344.00,1956379860.00,2791.6000,2811.0000,-58.8000,-19.4000
SF,IH1512,2015-07-08,2600.0000,2700.0000,2512.6000,2512.6000,1375.00,1543.00,1184813040.00,2512.6000,2791.6000,-279.0000,-279.0000
SF,IH1512,2015-07-09,2318.8000,2763.8000,2261.4000,2723.6000,1363.00,3604.00,2802739020.00,2742.6000,2512.6000,211.0000,230.0000
SF,IH1512,2015-07-10,2676.0000,3016.0000,2676.0000,2805.0000,1524.00,4145.00,3562560960.00,2831.0000,2742.6000,62.4000,88.4000
SF,IH1512,2015-07-13,2801.4000,2847.4000,2765.2000,2773.0000,1745.00,2026.00,1707981540.00,2799.8000,2831.0000,-58.0000,-31.2000
SF,IH1512,2015-07-14,2776.6000,2787.0000,2590.6000,2623.4000,1628.00,2320.00,1860238200.00,2628.4000,2799.8000,-176.4000,-171.4000
SF,IH1512,2015-07-15,2637.8000,2647.0000,2537.8000,2585.8000,1571.00,1677.00,1304776860.00,2563.0000,2628.4000,-42.6000,-65.4000
SF,IH1512,2015-07-16,2552.2000,2682.2000,2500.0000,2674.8000,1604.00,1598.00,1253917920.00,2648.4000,2563.0000,111.8000,85.4000
SF,IH1512,2015-07-17,2670.4000,2755.2000,2654.6000,2703.4000,1650.00,1696.00,1372884300.00,2720.2000,2648.4000,55.0000,71.8000
SF,IH1512,2015-07-20,2705.2000,2726.4000,2614.0000,2653.0000,1660.00,1129.00,906855660.00,2659.6000,2720.2000,-67.2000,-60.6000
SF,IH1512,2015-07-21,2650.2000,2655.0000,2581.8000,2618.2000,1738.00,1681.00,1322220780.00,2618.4000,2659.6000,-41.4000,-41.2000
SF,IH1512,2015-07-22,2608.2000,2614.4000,2543.8000,2577.6000,1808.00,823.00,637516320.00,2583.6000,2618.4000,-40.8000,-34.8000
SF,IH1512,2015-07-23,2600.0000,2710.0000,2568.2000,2702.0000,1838.00,1356.00,1078310520.00,2694.0000,2583.6000,118.4000,110.4000
SF,IH1512,2015-07-24,2715.0000,2718.2000,2603.2000,2623.0000,1864.00,1139.00,909950040.00,2621.8000,2694.0000,-71.0000,-72.2000
SF,IH1512,2015-07-27,2606.2000,2606.2000,2359.8000,2378.0000,1870.00,1400.00,1043334420.00,2414.0000,2621.8000,-243.8000,-207.8000
SF,IH1512,2015-07-28,2358.8000,2422.8000,2323.2000,2360.0000,2294.00,3226.00,2288933700.00,2379.6000,2414.0000,-54.0000,-34.4000
SF,IH1512,2015-07-29,2378.6000,2424.8000,2346.2000,2420.8000,2321.00,1876.00,1342386900.00,2406.6000,2379.6000,41.2000,27.0000
SF,IH1512,2015-07-30,2423.8000,2423.8000,2295.8000,2348.0000,2501.00,1857.00,1327301160.00,2348.2000,2406.6000,-58.6000,-58.4000
SF,IH1512,2015-07-31,2345.4000,2383.6000,2295.4000,2327.4000,2848.00,1780.00,1243792080.00,2316.4000,2348.2000,-20.8000,-31.8000
SF,IH1512,2015-08-03,2318.2000,2327.0000,2219.6000,2271.4000,2834.00,1349.00,919763340.00,2270.0000,2316.4000,-45.0000,-46.4000
SF,IH1512,2015-08-04,2275.0000,2380.0000,2270.0000,2364.0000,2820.00,1445.00,1008057840.00,2366.6000,2270.0000,94.0000,96.6000
SF,IH1512,2015-08-05,2361.0000,2370.8000,2313.0000,2323.0000,2934.00,1055.00,741349260.00,2330.6000,2366.6000,-43.6000,-36.0000
SF,IH1512,2015-08-06,2313.8000,2368.6000,2281.2000,2323.2000,2934.00,1403.00,980697180.00,2331.6000,2330.6000,-7.4000,1.0000
SF,IH1512,2015-08-07,2321.2000,2442.0000,2320.4000,2399.6000,2931.00,1631.00,1175551140.00,2401.4000,2331.6000,68.0000,69.8000
SF,IH1512,2015-08-10,2400.2000,2534.4000,2400.2000,2513.0000,3024.00,1962.00,1460901720.00,2521.2000,2401.4000,111.6000,119.8000
SF,IH1512,2015-08-11,2522.4000,2532.6000,2491.0000,2500.6000,3167.00,1489.00,1123783620.00,2510.8000,2521.2000,-20.6000,-10.4000
SF,IH1512,2015-08-12,2500.6000,2523.0000,2465.0000,2483.4000,3200.00,1349.00,1011196380.00,2494.4000,2510.8000,-27.4000,-16.4000
SF,IH1512,2015-08-13,2487.2000,2516.8000,2450.8000,2485.4000,3469.00,1756.00,1308083340.00,2478.6000,2494.4000,-9.0000,-15.8000
SF,IH1512,2015-08-14,2490.2000,2510.0000,2429.8000,2457.0000,3552.00,1608.00,1196586900.00,2456.8000,2478.6000,-21.6000,-21.8000
SF,IH1512,2015-08-17,2456.4000,2456.4000,2375.0000,2405.0000,3609.00,1815.00,1310031300.00,2389.6000,2456.8000,-51.8000,-67.2000
SF,IH1512,2015-08-18,2408.8000,2428.2000,2152.0000,2247.0000,3568.00,2773.00,1931887020.00,2256.0000,2389.6000,-142.6000,-133.6000
SF,IH1512,2015-08-19,2249.0000,2305.0000,2201.0000,2275.6000,3630.00,2449.00,1654590540.00,2273.6000,2256.0000,19.6000,17.6000
SF,IH1512,2015-08-20,2277.6000,2277.6000,2198.0000,2217.0000,3929.00,2647.00,1772533440.00,2213.0000,2273.6000,-56.6000,-60.6000
SF,IH1512,2015-08-21,2190.0000,2227.8000,2125.8000,2158.0000,3810.00,4034.00,2636148300.00,2159.4000,2213.0000,-55.0000,-53.6000
SF,IH1512,2015-08-24,2100.0000,2112.0000,1943.6000,1943.6000,3955.00,4726.00,2823553440.00,1944.6000,2159.4000,-215.8000,-214.8000
SF,IH1512,2015-08-25,1855.0000,1937.0000,1750.2000,1750.2000,4166.00,6425.00,3574285800.00,1753.4000,1944.6000,-194.4000,-191.2000
SF,IH1512,2015-08-26,1800.0000,1890.0000,1721.0000,1758.8000,4302.00,8923.00,4862559660.00,1789.4000,1753.4000,5.4000,36.0000
SF,IH1512,2015-08-27,1802.2000,1967.0000,1802.2000,1965.6000,4467.00,7060.00,3957357780.00,1917.4000,1789.4000,176.2000,128.0000
SF,IH1512,2015-08-28,2020.0000,2021.4000,1943.0000,2001.8000,4569.00,4639.00,2759170020.00,1998.6000,1917.4000,84.4000,81.2000
SF,IH1512,2015-08-31,1998.0000,1999.8000,1913.4000,1968.8000,4547.00,3244.00,1911263100.00,1966.8000,1998.6000,-29.8000,-31.8000
SF,IH1512,2015-09-01,1975.0000,1977.8000,1879.2000,1891.0000,4319.00,3401.00,1970727660.00,1918.6000,1966.8000,-75.8000,-48.2000
SF,IH1512,2015-09-02,1872.0000,1980.0000,1825.8000,1827.0000,4219.00,4921.00,2810978040.00,1872.6000,1918.6000,-91.6000,-46.0000
SF,IH1512,2015-09-07,1889.6000,2040.0000,1875.0000,1882.0000,4019.00,1201.00,703329000.00,1912.2000,1872.6000,9.4000,39.6000
SF,IH1512,2015-09-08,1904.8000,2070.0000,1894.0000,2069.8000,3964.00,1090.00,645878700.00,2037.4000,1912.2000,157.6000,125.2000
SF,IH1512,2015-09-09,2100.0000,2127.0000,2060.8000,2110.0000,3780.00,1131.00,714570540.00,2102.6000,2037.4000,72.6000,65.2000
SF,IH1512,2015-09-10,2108.6000,2113.4000,2060.2000,2082.0000,3860.00,816.00,511270740.00,2086.4000,2102.6000,-20.6000,-16.2000
SF,IH1512,2015-09-11,2077.8000,2122.8000,2060.0000,2062.2000,4039.00,683.00,429123360.00,2068.2000,2086.4000,-24.2000,-18.2000
SF,IH1512,2015-09-14,2110.2000,2110.2000,1953.0000,1976.4000,4116.00,730.00,441166560.00,1971.6000,2068.2000,-91.8000,-96.6000
SF,IH1512,2015-09-15,1960.0000,2009.8000,1960.0000,1989.6000,4215.00,708.00,422209560.00,1984.6000,1971.6000,18.0000,13.0000
SF,IH1512,2015-09-16,2002.2000,2147.8000,1985.0000,2111.6000,4402.00,882.00,539122020.00,2088.2000,1984.6000,127.0000,103.6000
SF,IH1512,2015-09-17,2111.6000,2128.6000,2065.6000,2071.6000,4483.00,841.00,529551060.00,2093.4000,2088.2000,-16.6000,5.2000
SF,IH1512,2015-09-18,2068.2000,2106.6000,2068.2000,2084.2000,4599.00,517.00,323834580.00,2091.0000,2093.4000,-9.2000,-2.4000
SF,IH1512,2015-09-21,2072.6000,2149.0000,2040.0000,2125.8000,4638.00,626.00,393105600.00,2117.0000,2091.0000,34.8000,26.0000
SF,IH1512,2015-09-22,2129.0000,2159.8000,2112.0000,2138.6000,4770.00,661.00,423784680.00,2148.6000,2117.0000,21.6000,31.6000
SF,IH1512,2015-09-23,2133.6000,2133.6000,2070.0000,2077.0000,4820.00,587.00,369762420.00,2083.8000,2148.6000,-71.6000,-64.8000
SF,IH1512,2015-09-24,2082.0000,2110.0000,2079.8000,2091.8000,4958.00,448.00,281677320.00,2090.4000,2083.8000,8.0000,6.6000
SF,IH1512,2015-09-25,2091.8000,2095.8000,2047.8000,2065.8000,5034.00,428.00,265807260.00,2059.8000,2090.4000,-24.6000,-30.6000
SF,IH1512,2015-09-28,2055.2000,2074.6000,2040.4000,2069.6000,5170.00,445.00,275137140.00,2067.8000,2059.8000,9.8000,8.0000
SF,IH1512,2015-09-29,2050.2000,2050.2000,2001.8000,2023.6000,5245.00,459.00,278500620.00,2017.4000,2067.8000,-44.2000,-50.4000
SF,IH1512,2015-09-30,2025.2000,2067.8000,2025.2000,2042.4000,5359.00,496.00,304721640.00,2052.2000,2017.4000,25.0000,34.8000
SF,IH1512,2015-10-08,2110.2000,2162.0000,2105.4000,2109.8000,5583.00,669.00,428267640.00,2115.0000,2052.2000,57.6000,62.8000
SF,IH1512,2015-10-09,2116.8000,2150.0000,2116.8000,2146.4000,6051.00,861.00,552384720.00,2145.4000,2115.0000,31.4000,30.4000
SF,IH1512,2015-10-12,2148.4000,2260.0000,2148.4000,2217.0000,6450.00,1116.00,738910620.00,2221.8000,2145.4000,71.6000,76.4000
SF,IH1512,2015-10-13,2211.0000,2224.8000,2200.0000,2209.0000,6900.00,1000.00,663731820.00,2211.4000,2221.8000,-12.8000,-10.4000
SF,IH1512,2015-10-14,2193.2000,2225.6000,2187.0000,2190.6000,7432.00,1231.00,816209760.00,2201.4000,2211.4000,-20.8000,-10.0000
SF,IH1512,2015-10-15,2199.4000,2272.8000,2199.4000,2262.2000,7645.00,1393.00,933882480.00,2258.4000,2201.4000,60.8000,57.0000
SF,IH1512,2015-10-16,2280.0000,2294.8000,2252.6000,2272.6000,7878.00,1373.00,938084880.00,2264.6000,2258.4000,14.2000,6.2000
SF,IH1512,2015-10-19,2269.8000,2277.0000,2225.2000,2239.4000,7804.00,880.00,595747560.00,2240.0000,2264.6000,-25.2000,-24.6000
SF,IH1512,2015-10-20,2239.4000,2268.0000,2225.0000,2264.2000,8077.00,860.00,578274240.00,2250.8000,2240.0000,24.2000,10.8000
SF,IH1512,2015-10-21,2264.2000,2275.2000,2178.0000,2215.8000,8099.00,1121.00,753339600.00,2208.0000,2250.8000,-35.0000,-42.8000
SF,IH1512,2015-10-22,2214.8000,2273.4000,2214.0000,2256.6000,7996.00,986.00,663333660.00,2258.6000,2208.0000,48.6000,50.6000
SF,IH1512,2015-10-23,2261.6000,2292.6000,2250.0000,2292.6000,8026.00,728.00,495462300.00,2281.6000,2258.6000,34.0000,23.0000
SF,IH1512,2015-10-26,2292.6000,2323.2000,2272.2000,2290.0000,8207.00,909.00,627551880.00,2283.4000,2281.6000,8.4000,1.8000
SF,IH1512,2015-10-27,2280.4000,2295.6000,2245.0000,2292.2000,8164.00,725.00,494336820.00,2286.0000,2283.4000,8.8000,2.6000
SF,IH1512,2015-10-28,2279.2000,2285.0000,2245.2000,2249.4000,8253.00,776.00,527873160.00,2255.8000,2286.0000,-36.6000,-30.2000
SF,IH1512,2015-10-29,2250.2000,2275.8000,2247.0000,2261.0000,8107.00,668.00,452929920.00,2263.4000,2255.8000,5.2000,7.6000
SF,IH1512,2015-10-30,2261.6000,2287.6000,2248.8000,2263.8000,8098.00,708.00,481375560.00,2272.4000,2263.4000,0.4000,9.0000
SF,IH1512,2015-11-02,2251.0000,2271.0000,2225.6000,2243.8000,7973.00,892.00,602931960.00,2248.8000,2272.4000,-28.6000,-23.6000
SF,IH1512,2015-11-03,2247.6000,2259.0000,2228.0000,2228.0000,7860.00,737.00,496631160.00,2236.0000,2248.8000,-20.8000,-12.8000
SF,IH1512,2015-11-04,2244.0000,2351.6000,2240.0000,2351.0000,8097.00,1442.00,990973980.00,2338.2000,2236.0000,115.0000,102.2000
SF,IH1512,2015-11-05,2324.0000,2452.0000,2324.0000,2402.0000,8158.00,1873.00,1346756340.00,2405.0000,2338.2000,63.8000,66.8000
SF,IH1512,2015-11-06,2414.8000,2475.0000,2399.0000,2472.0000,8560.00,1932.00,1407921480.00,2460.0000,2405.0000,67.0000,55.0000
SF,IH1512,2015-11-09,2469.4000,2544.0000,2455.0000,2482.2000,8783.00,1999.00,1505795340.00,2505.0000,2460.0000,22.2000,45.0000
SF,IH1512,2015-11-10,2483.4000,2515.4000,2465.0000,2473.6000,8931.00,1780.00,1325792940.00,2484.0000,2505.0000,-31.4000,-21.0000
SF,IH1512,2015-11-11,2479.6000,2488.6000,2435.4000,2479.4000,8889.00,1498.00,1106817780.00,2470.8000,2484.0000,-4.6000,-13.2000
SF,IH1512,2015-11-12,2488.0000,2492.8000,2422.0000,2440.8000,8864.00,1625.00,1194637440.00,2442.2000,2470.8000,-30.0000,-28.6000
SF,IH1512,2015-11-13,2434.2000,2446.8000,2412.6000,2414.4000,9197.00,1781.00,1296159060.00,2421.2000,2442.2000,-27.8000,-21.0000
SF,IH1512,2015-11-16,2386.6000,2415.6000,2380.0000,2413.4000,9576.00,1886.00,1356180060.00,2406.4000,2421.2000,-7.8000,-14.8000
SF,IH1512,2015-11-17,2439.2000,2484.2000,2380.4000,2383.0000,10471.00,3416.00,2499528000.00,2399.0000,2406.4000,-23.4000,-7.4000
