市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1508,2015-06-23,10018.0000,10068.8000,9311.8000,9835.0000,176.00,3382.00,6653485520.00,9872.6000,10100.8000,-265.8000,-228.2000
SF,IC1508,2015-06-24,9853.6000,10155.0000,9638.8000,9973.8000,249.00,1740.00,3443505680.00,9902.4000,9872.6000,101.2000,29.8000
SF,IC1508,2015-06-25,9987.8000,10042.8000,9231.2000,9259.4000,393.00,2629.00,5089635680.00,9466.0000,9902.4000,-643.0000,-436.4000
SF,IC1508,2015-06-26,9300.2000,9300.2000,8519.4000,8519.4000,472.00,3372.00,6038607280.00,8519.4000,9466.0000,-946.6000,-946.6000
SF,IC1508,2015-06-29,8788.6000,8788.6000,7667.6000,7667.6000,730.00,3965.00,6420969440.00,7741.0000,8519.4000,-851.8000,-778.4000
SF,IC1508,2015-06-30,7641.0000,8487.8000,7450.6000,8205.8000,714.00,6199.00,9773752240.00,8200.0000,7741.0000,464.8000,459.0000
SF,IC1508,2015-07-01,8289.8000,8616.8000,7380.0000,7380.0000,767.00,4286.00,6927371960.00,7652.2000,8200.0000,-820.0000,-547.8000
SF,IC1508,2015-07-02,7552.2000,8118.0000,7149.0000,7510.0000,779.00,5208.00,7943945000.00,7378.0000,7652.2000,-142.2000,-274.2000
SF,IC1508,2015-07-03,7510.0000,7816.6000,6972.6000,7275.8000,908.00,4685.00,6896093680.00,7294.6000,7378.0000,-102.2000,-83.4000
SF,IC1508,2015-07-06,7996.6000,8024.0000,6578.8000,7323.8000,833.00,5746.00,8284279320.00,7144.8000,7294.6000,29.2000,-149.8000
SF,IC1508,2015-07-07,7320.8000,7320.8000,6430.4000,6430.4000,807.00,1323.00,1818412480.00,6522.8000,7144.8000,-714.4000,-622.0000
SF,IC1508,2015-07-08,6100.0000,7175.0000,5870.6000,5870.6000,824.00,664.00,798015560.00,5870.6000,6522.8000,-652.2000,-652.2000
SF,IC1508,2015-07-09,5870.0000,6457.6000,5450.2000,6457.6000,776.00,774.00,952102840.00,6457.6000,5870.6000,587.0000,587.0000
SF,IC1508,2015-07-10,7103.2000,7103.2000,6657.6000,7103.2000,798.00,736.00,1030853600.00,7103.2000,6457.6000,645.6000,645.6000
SF,IC1508,2015-07-13,7499.0000,7813.4000,6466.6000,7400.0000,2128.00,7403.00,11260205880.00,7612.6000,7103.2000,296.8000,509.4000
SF,IC1508,2015-07-14,7598.0000,7910.0000,7412.4000,7510.2000,4118.00,15548.00,23731130000.00,7596.0000,7612.6000,-102.4000,-16.6000
SF,IC1508,2015-07-15,7516.0000,7520.0000,6836.4000,6836.4000,6569.00,23277.00,33046962680.00,6857.8000,7596.0000,-759.6000,-738.2000
SF,IC1508,2015-07-16,6800.0000,7444.0000,6418.8000,7226.6000,8451.00,118069.00,166537663160.00,7143.4000,6857.8000,368.8000,285.6000
SF,IC1508,2015-07-17,7224.8000,7857.6000,7224.8000,7857.6000,10762.00,134674.00,203348456200.00,7782.6000,7143.4000,714.2000,639.2000
SF,IC1508,2015-07-20,7920.0000,8087.8000,7413.2000,7589.0000,11187.00,189519.00,292884550520.00,7701.4000,7782.6000,-193.6000,-81.2000
SF,IC1508,2015-07-21,7587.8000,7935.2000,7402.2000,7715.0000,9804.00,185925.00,286085887480.00,7706.6000,7701.4000,13.6000,5.2000
SF,IC1508,2015-07-22,7715.0000,7918.0000,7572.2000,7773.0000,10619.00,151210.00,234709516120.00,7757.2000,7706.6000,66.4000,50.6000
SF,IC1508,2015-07-23,7802.2000,8498.6000,7702.2000,8386.0000,11372.00,172241.00,278127306200.00,8372.0000,7757.2000,628.8000,614.8000
SF,IC1508,2015-07-24,8414.2000,8538.0000,7912.4000,7980.0000,11838.00,185487.00,309134691440.00,8157.0000,8372.0000,-392.0000,-215.0000
SF,IC1508,2015-07-27,7978.8000,8180.0000,7341.4000,7341.4000,12095.00,153759.00,243508812760.00,7591.8000,8157.0000,-815.6000,-565.2000
SF,IC1508,2015-07-28,7198.0000,7528.8000,7034.0000,7221.0000,11401.00,168856.00,245264910720.00,7258.2000,7591.8000,-370.8000,-333.6000
SF,IC1508,2015-07-29,7300.6000,7715.8000,6955.2000,7702.8000,11127.00,179005.00,262818960560.00,7486.0000,7258.2000,444.6000,227.8000
SF,IC1508,2015-07-30,7700.0000,7731.0000,7146.0000,7232.0000,11345.00,190390.00,286248776000.00,7372.4000,7486.0000,-254.0000,-113.6000
SF,IC1508,2015-07-31,7275.0000,7642.2000,7210.0000,7399.0000,10625.00,149888.00,221605753160.00,7358.8000,7372.4000,26.6000,-13.6000
SF,IC1508,2015-08-03,7335.0000,7351.0000,6990.0000,7065.2000,11396.00,98428.00,140933050920.00,7093.8000,7358.8000,-293.6000,-265.0000
SF,IC1508,2015-08-04,7088.8000,7708.6000,7069.2000,7657.6000,11310.00,131506.00,195281903560.00,7605.8000,7093.8000,563.8000,512.0000
SF,IC1508,2015-08-05,7677.0000,7737.2000,7460.0000,7486.4000,10723.00,118095.00,179221411520.00,7556.8000,7605.8000,-119.4000,-49.0000
SF,IC1508,2015-08-06,7415.0000,7727.8000,7361.0000,7545.4000,11038.00,122864.00,185961413720.00,7560.8000,7556.8000,-11.4000,4.0000
SF,IC1508,2015-08-07,7600.0000,7966.0000,7583.8000,7851.2000,11483.00,131512.00,206253696640.00,7838.6000,7560.8000,290.4000,277.8000
SF,IC1508,2015-08-10,7855.0000,8440.0000,7855.0000,8330.0000,12475.00,108046.00,176162890840.00,8356.2000,7838.6000,491.4000,517.6000
SF,IC1508,2015-08-11,8356.8000,8396.2000,8185.2000,8200.6000,11063.00,103813.00,172459176360.00,8279.6000,8356.2000,-155.6000,-76.6000
SF,IC1508,2015-08-12,8202.2000,8330.0000,8051.0000,8082.2000,10608.00,113709.00,186463966720.00,8136.4000,8279.6000,-197.4000,-143.2000
SF,IC1508,2015-08-13,8100.0000,8387.0000,8052.6000,8345.8000,11158.00,112898.00,185490658920.00,8323.4000,8136.4000,209.4000,187.0000
SF,IC1508,2015-08-14,8388.0000,8527.8000,8308.0000,8397.0000,10775.00,116621.00,197021646400.00,8414.2000,8323.4000,73.6000,90.8000
SF,IC1508,2015-08-17,8406.0000,8690.0000,8200.0000,8659.0000,10505.00,114466.00,194086933400.00,8633.4000,8414.2000,244.8000,219.2000
SF,IC1508,2015-08-18,8689.0000,8761.6000,7770.2000,7802.0000,8469.00,136282.00,226159493640.00,7871.8000,8633.4000,-831.4000,-761.6000
SF,IC1508,2015-08-19,7793.8000,8198.8000,7603.2000,8151.2000,5614.00,117489.00,185695899920.00,8107.0000,7871.8000,279.4000,235.2000
SF,IC1508,2015-08-20,8122.0000,8298.4000,7993.8000,8003.0000,3146.00,54692.00,89008155840.00,8072.4000,8107.0000,-104.0000,-34.6000
SF,IC1508,2015-08-21,7913.2000,8030.0000,7632.0000,7749.4000,0.00,17348.00,27201021080.00,7747.2800,8072.4000,-323.0000,-325.1200
