市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1902,2018-12-24,2304.0000,2319.8000,2292.0000,2318.6000,66.00,70.00,48502080.00,2316.6000,2302.0000,16.6000,14.6000
SF,IH1902,2018-12-25,2288.2000,2314.0000,2260.0000,2308.0000,113.00,118.00,80834640.00,2306.4000,2316.6000,-8.6000,-10.2000
SF,IH1902,2018-12-26,2308.0000,2309.6000,2281.6000,2290.6000,114.00,73.00,50307120.00,2295.0000,2306.4000,-15.8000,-11.4000
SF,IH1902,2018-12-27,2319.8000,2324.2000,2283.4000,2291.2000,197.00,162.00,111853080.00,2290.8000,2295.0000,-3.8000,-4.2000
SF,IH1902,2018-12-28,2298.2000,2320.0000,2290.2000,2290.2000,218.00,145.00,100240680.00,2295.2000,2290.8000,-0.6000,4.4000
SF,IH1902,2019-01-02,2305.4000,2305.4000,2256.8000,2266.8000,259.00,152.00,103781820.00,2266.4000,2295.2000,-28.4000,-28.8000
SF,IH1902,2019-01-03,2270.4000,2298.0000,2268.0000,2272.4000,279.00,202.00,138265320.00,2271.6000,2266.4000,6.0000,5.2000
SF,IH1902,2019-01-04,2265.0000,2324.0000,2261.0000,2322.2000,429.00,373.00,257170740.00,2313.4000,2271.6000,50.6000,41.8000
SF,IH1902,2019-01-07,2343.0000,2343.0000,2311.6000,2317.4000,429.00,239.00,166496940.00,2320.4000,2313.4000,4.0000,7.0000
SF,IH1902,2019-01-08,2317.4000,2320.4000,2307.0000,2313.4000,396.00,165.00,114491700.00,2313.0000,2320.4000,-7.0000,-7.4000
SF,IH1902,2019-01-09,2329.6000,2368.0000,2328.4000,2341.4000,740.00,657.00,464199000.00,2347.8000,2313.0000,28.4000,34.8000
SF,IH1902,2019-01-10,2340.2000,2354.6000,2311.6000,2341.0000,883.00,548.00,384376380.00,2341.4000,2347.8000,-6.8000,-6.4000
SF,IH1902,2019-01-11,2346.0000,2369.2000,2341.2000,2360.6000,996.00,755.00,533706960.00,2359.2000,2341.4000,19.2000,17.8000
SF,IH1902,2019-01-14,2351.0000,2359.0000,2336.2000,2337.2000,1500.00,1120.00,787249800.00,2339.0000,2359.2000,-22.0000,-20.2000
SF,IH1902,2019-01-15,2343.0000,2381.4000,2340.0000,2378.0000,3003.00,2841.00,2015450040.00,2377.2000,2339.0000,39.0000,38.2000
SF,IH1902,2019-01-16,2378.0000,2386.2000,2367.2000,2384.0000,4208.00,3588.00,2559911400.00,2383.0000,2377.2000,6.8000,5.8000
SF,IH1902,2019-01-17,2388.0000,2400.8000,2368.0000,2370.8000,11889.00,11556.00,8267088000.00,2380.4000,2383.0000,-12.2000,-2.6000
SF,IH1902,2019-01-18,2386.6000,2424.4000,2383.2000,2415.2000,18779.00,22599.00,16305865680.00,2417.0000,2380.4000,34.8000,36.6000
SF,IH1902,2019-01-21,2414.8000,2446.2000,2414.4000,2434.0000,18813.00,21143.00,15432069900.00,2431.0000,2417.0000,17.0000,14.0000
SF,IH1902,2019-01-22,2432.8000,2433.0000,2399.0000,2405.6000,17848.00,18870.00,13663824240.00,2403.0000,2431.0000,-25.4000,-28.0000
SF,IH1902,2019-01-23,2404.0000,2419.6000,2394.0000,2396.4000,18338.00,19222.00,13876256460.00,2399.0000,2403.0000,-6.6000,-4.0000
SF,IH1902,2019-01-24,2403.0000,2419.6000,2386.6000,2413.8000,19522.00,22748.00,16414286100.00,2414.4000,2399.0000,14.8000,15.4000
SF,IH1902,2019-01-25,2424.0000,2455.8000,2420.4000,2441.0000,19853.00,23140.00,16954056240.00,2446.0000,2414.4000,26.6000,31.6000
SF,IH1902,2019-01-28,2456.8000,2475.6000,2429.2000,2440.0000,19304.00,20710.00,15252352800.00,2438.4000,2446.0000,-6.0000,-7.6000
SF,IH1902,2019-01-29,2437.0000,2465.2000,2429.4000,2458.8000,21083.00,23753.00,17425103640.00,2458.0000,2438.4000,20.4000,19.6000
SF,IH1902,2019-01-30,2448.2000,2466.6000,2443.6000,2448.6000,18986.00,19821.00,14590963860.00,2454.2000,2458.0000,-9.4000,-3.8000
SF,IH1902,2019-01-31,2458.4000,2488.8000,2455.8000,2486.8000,20262.00,22476.00,16690653900.00,2478.4000,2454.2000,32.6000,24.2000
SF,IH1902,2019-02-01,2502.0000,2506.0000,2479.6000,2505.6000,17025.00,21146.00,15810433500.00,2499.8000,2478.4000,27.2000,21.4000
SF,IH1902,2019-02-11,2485.6000,2527.4000,2485.6000,2522.0000,17833.00,18677.00,14032701840.00,2522.0000,2499.8000,22.2000,22.2000
SF,IH1902,2019-02-12,2522.6000,2536.8000,2513.8000,2531.6000,15764.00,17454.00,13221858300.00,2530.2000,2522.0000,9.6000,8.2000
SF,IH1902,2019-02-13,2533.6000,2593.4000,2526.2000,2581.8000,14052.00,20582.00,15750452760.00,2580.2000,2530.2000,51.6000,50.0000
SF,IH1902,2019-02-14,2578.8000,2589.6000,2569.4000,2578.8000,6872.00,13135.00,10163414100.00,2581.6000,2580.2000,-1.4000,1.4000
SF,IH1902,2019-02-15,2570.4000,2573.0000,2527.4000,2528.2000,0.00,6467.00,4943811000.00,2528.2500,2581.6000,-53.4000,-53.3500
