市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1903,2018-07-23,2495.8000,2532.2000,2490.2000,2527.0000,48.00,49.00,36847740.00,2527.6000,2495.8000,31.2000,31.8000
SF,IH1903,2018-07-24,2544.0000,2578.8000,2543.8000,2564.6000,82.00,76.00,58538580.00,2562.0000,2527.6000,37.0000,34.4000
SF,IH1903,2018-07-25,2567.6000,2567.6000,2552.0000,2555.0000,97.00,40.00,30685680.00,2555.0000,2562.0000,-7.0000,-7.0000
SF,IH1903,2018-07-26,2570.0000,2575.4000,2522.4000,2522.4000,111.00,46.00,35106960.00,2524.8000,2555.0000,-32.6000,-30.2000
SF,IH1903,2018-07-27,2524.0000,2540.8000,2516.2000,2533.6000,131.00,74.00,56102760.00,2527.4000,2524.8000,8.8000,2.6000
SF,IH1903,2018-07-30,2539.4000,2559.0000,2522.2000,2543.8000,171.00,70.00,53276880.00,2528.8000,2527.4000,16.4000,1.4000
SF,IH1903,2018-07-31,2542.4000,2557.6000,2531.0000,2551.6000,176.00,49.00,37335360.00,2546.8000,2528.8000,22.8000,18.0000
SF,IH1903,2018-08-01,2565.4000,2575.8000,2486.0000,2486.0000,202.00,71.00,54269280.00,2505.0000,2546.8000,-60.8000,-41.8000
SF,IH1903,2018-08-02,2482.4000,2490.4000,2418.4000,2434.2000,244.00,97.00,71132160.00,2438.0000,2505.0000,-70.8000,-67.0000
SF,IH1903,2018-08-03,2437.8000,2448.8000,2402.6000,2403.0000,237.00,92.00,67101780.00,2418.6000,2438.0000,-35.0000,-19.4000
SF,IH1903,2018-08-06,2414.4000,2444.8000,2388.0000,2408.2000,248.00,75.00,54290640.00,2402.8000,2418.6000,-10.4000,-15.8000
SF,IH1903,2018-08-07,2433.2000,2478.2000,2413.0000,2478.2000,256.00,55.00,40377480.00,2467.6000,2402.8000,75.4000,64.8000
SF,IH1903,2018-08-08,2475.2000,2482.8000,2437.0000,2444.0000,262.00,38.00,28003380.00,2445.4000,2467.6000,-23.6000,-22.2000
SF,IH1903,2018-08-09,2435.0000,2514.0000,2435.0000,2504.0000,277.00,58.00,43244460.00,2506.8000,2445.4000,58.6000,61.4000
SF,IH1903,2018-08-10,2514.0000,2514.0000,2485.2000,2503.0000,277.00,39.00,29211360.00,2498.6000,2506.8000,-3.8000,-8.2000
SF,IH1903,2018-08-13,2480.8000,2482.0000,2434.8000,2477.0000,292.00,56.00,41314260.00,2472.6000,2498.6000,-21.6000,-26.0000
SF,IH1903,2018-08-14,2478.8000,2482.8000,2450.4000,2471.0000,299.00,38.00,28096380.00,2463.8000,2472.6000,-1.6000,-8.8000
SF,IH1903,2018-08-15,2462.0000,2462.0000,2400.0000,2400.4000,294.00,78.00,56780400.00,2405.8000,2463.8000,-63.4000,-58.0000
SF,IH1903,2018-08-16,2379.2000,2430.0000,2355.8000,2406.2000,321.00,155.00,111604740.00,2408.6000,2405.8000,0.4000,2.8000
SF,IH1903,2018-08-17,2418.2000,2422.6000,2368.0000,2377.6000,309.00,79.00,56865180.00,2380.8000,2408.6000,-31.0000,-27.8000
SF,IH1903,2018-08-20,2396.0000,2410.0000,2374.2000,2410.0000,354.00,115.00,82449600.00,2400.6000,2380.8000,29.2000,19.8000
SF,IH1903,2018-08-21,2416.2000,2459.8000,2410.2000,2448.0000,344.00,66.00,48337560.00,2450.6000,2400.6000,47.4000,50.0000
SF,IH1903,2018-08-22,2454.6000,2454.6000,2435.0000,2451.6000,347.00,35.00,25670520.00,2446.4000,2450.6000,1.0000,-4.2000
SF,IH1903,2018-08-23,2469.8000,2478.2000,2430.2000,2455.0000,362.00,59.00,43485540.00,2464.0000,2446.4000,8.6000,17.6000
SF,IH1903,2018-08-24,2445.0000,2497.2000,2439.0000,2470.2000,372.00,44.00,32569440.00,2480.4000,2464.0000,6.2000,16.4000
SF,IH1903,2018-08-27,2493.2000,2523.0000,2490.0000,2521.0000,379.00,47.00,35325240.00,2520.0000,2480.4000,40.6000,39.6000
