市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1907,2019-05-20,4800.0000,4800.0000,4680.0000,4773.6000,590.00,639.00,605314560.00,4761.6000,4820.6000,-47.0000,-59.0000
SF,IC1907,2019-05-21,4782.8000,4912.4000,4777.8000,4854.4000,818.00,833.00,806988160.00,4869.6000,4761.6000,92.8000,108.0000
SF,IC1907,2019-05-22,4851.8000,4868.8000,4772.0000,4824.4000,1045.00,987.00,952996680.00,4797.6000,4869.6000,-45.2000,-72.0000
SF,IC1907,2019-05-23,4819.4000,4819.4000,4705.2000,4723.0000,1153.00,943.00,897113560.00,4720.0000,4797.6000,-74.6000,-77.6000
SF,IC1907,2019-05-24,4718.8000,4753.6000,4694.8000,4710.4000,1547.00,1195.00,1128634400.00,4712.8000,4720.0000,-9.6000,-7.2000
SF,IC1907,2019-05-27,4730.0000,4871.8000,4687.0000,4841.8000,1966.00,1768.00,1692723240.00,4849.6000,4712.8000,129.0000,136.8000
SF,IC1907,2019-05-28,4855.4000,4880.0000,4812.4000,4827.6000,2289.00,1672.00,1621661560.00,4830.0000,4849.6000,-22.0000,-19.6000
SF,IC1907,2019-05-29,4815.2000,4866.4000,4795.6000,4806.8000,2469.00,1782.00,1721684360.00,4824.2000,4830.0000,-23.2000,-5.8000
SF,IC1907,2019-05-30,4800.8000,4808.2000,4706.2000,4805.0000,3055.00,2024.00,1922617960.00,4775.8000,4824.2000,-19.2000,-48.4000
SF,IC1907,2019-05-31,4800.2000,4858.0000,4732.2000,4746.0000,3391.00,2228.00,2135112280.00,4750.6000,4775.8000,-29.8000,-25.2000
SF,IC1907,2019-06-03,4779.8000,4824.0000,4676.2000,4725.6000,3648.00,2070.00,1962468400.00,4720.4000,4750.6000,-25.0000,-30.2000
SF,IC1907,2019-06-04,4720.0000,4729.8000,4651.8000,4682.4000,4283.00,2223.00,2084460720.00,4672.0000,4720.4000,-38.0000,-48.4000
SF,IC1907,2019-06-05,4737.0000,4737.0000,4654.4000,4655.0000,4908.00,2735.00,2568721080.00,4676.8000,4672.0000,-17.0000,4.8000
SF,IC1907,2019-06-06,4655.2000,4655.2000,4546.4000,4552.0000,5868.00,3305.00,3037832880.00,4570.2000,4676.8000,-124.8000,-106.6000
SF,IC1907,2019-06-10,4570.2000,4647.2000,4540.0000,4593.0000,7025.00,4507.00,4147837720.00,4597.0000,4570.2000,22.8000,26.8000
SF,IC1907,2019-06-11,4592.0000,4818.4000,4590.6000,4814.2000,9065.00,6590.00,6243687600.00,4807.6000,4597.0000,217.2000,210.6000
SF,IC1907,2019-06-12,4805.0000,4814.4000,4736.0000,4753.0000,10800.00,6335.00,6045130240.00,4758.6000,4807.6000,-54.6000,-49.0000
SF,IC1907,2019-06-13,4747.0000,4788.8000,4712.0000,4766.2000,13867.00,8998.00,8554380440.00,4769.8000,4758.6000,7.6000,11.2000
SF,IC1907,2019-06-14,4766.0000,4785.0000,4660.8000,4682.0000,14807.00,8244.00,7779498760.00,4684.8000,4769.8000,-87.8000,-85.0000
SF,IC1907,2019-06-17,4678.8000,4723.4000,4667.2000,4699.0000,20863.00,13755.00,12914146200.00,4690.8000,4684.8000,14.2000,6.0000
SF,IC1907,2019-06-18,4700.4000,4730.6000,4662.6000,4705.0000,26686.00,18137.00,17033131640.00,4696.2000,4690.8000,14.2000,5.4000
SF,IC1907,2019-06-19,4863.2000,4888.0000,4780.6000,4785.0000,41236.00,37859.00,36592894320.00,4798.6000,4696.2000,88.8000,102.4000
SF,IC1907,2019-06-20,4782.4000,4973.6000,4769.0000,4901.8000,64751.00,71248.00,69531402080.00,4900.8000,4798.6000,103.2000,102.2000
SF,IC1907,2019-06-21,4998.2000,5034.4000,4953.6000,4975.0000,77065.00,83949.00,83856900000.00,4976.2000,4900.8000,74.2000,75.4000
SF,IC1907,2019-06-24,4986.0000,4994.0000,4939.6000,4974.6000,71748.00,56601.00,56251001800.00,4968.8000,4976.2000,-1.6000,-7.4000
SF,IC1907,2019-06-25,4961.0000,4968.0000,4841.6000,4920.8000,75681.00,78196.00,76630026160.00,4909.0000,4968.8000,-48.0000,-59.8000
SF,IC1907,2019-06-26,4890.0000,4953.2000,4887.0000,4916.2000,68854.00,58065.00,57126138200.00,4923.6000,4909.0000,7.2000,14.6000
SF,IC1907,2019-06-27,4940.2000,5004.0000,4923.0000,4957.2000,76644.00,77888.00,77316108360.00,4949.2000,4923.6000,33.6000,25.6000
SF,IC1907,2019-06-28,4949.2000,4954.4000,4865.2000,4920.0000,73139.00,70531.00,69143266880.00,4906.4000,4949.2000,-29.2000,-42.8000
SF,IC1907,2019-07-01,5039.2000,5081.6000,4971.2000,5050.0000,75819.00,79679.00,80245258040.00,5054.4000,4906.4000,143.6000,148.0000
SF,IC1907,2019-07-02,5038.2000,5056.0000,5012.4000,5033.4000,71522.00,54108.00,54499200520.00,5031.8000,5054.4000,-21.0000,-22.6000
SF,IC1907,2019-07-03,5006.2000,5017.0000,4980.0000,5004.6000,71472.00,55798.00,55724113720.00,4992.6000,5031.8000,-27.2000,-39.2000
SF,IC1907,2019-07-04,5006.0000,5038.8000,4950.0000,4984.0000,72341.00,61859.00,61825917560.00,4971.4000,4992.6000,-8.6000,-21.2000
SF,IC1907,2019-07-05,4983.2000,5029.8000,4964.4000,5017.0000,69874.00,55873.00,55829445840.00,5016.0000,4971.4000,45.6000,44.6000
SF,IC1907,2019-07-08,4995.4000,4996.0000,4806.0000,4821.6000,75132.00,75411.00,73421876120.00,4835.2000,5016.0000,-194.4000,-180.8000
SF,IC1907,2019-07-09,4834.4000,4853.6000,4803.8000,4829.4000,66316.00,52896.00,51095615040.00,4835.8000,4835.2000,-5.8000,0.6000
SF,IC1907,2019-07-10,4850.0000,4864.4000,4793.4000,4809.8000,67541.00,49192.00,47408963640.00,4804.6000,4835.8000,-26.0000,-31.2000
SF,IC1907,2019-07-11,4825.2000,4880.0000,4771.2000,4800.6000,71437.00,69402.00,67028805160.00,4791.2000,4804.6000,-4.0000,-13.4000
SF,IC1907,2019-07-12,4801.0000,4855.4000,4788.0000,4843.0000,64746.00,64621.00,62425319800.00,4838.2000,4791.2000,51.8000,47.0000
SF,IC1907,2019-07-15,4812.4000,4949.2000,4745.2000,4906.0000,69727.00,86145.00,83767707400.00,4900.8000,4838.2000,67.8000,62.6000
SF,IC1907,2019-07-16,4898.2000,4933.0000,4894.2000,4921.2000,54782.00,52679.00,51815294080.00,4921.8000,4900.8000,20.4000,21.0000
SF,IC1907,2019-07-17,4922.0000,4949.4000,4903.8000,4911.4000,42246.00,54806.00,54005122600.00,4916.4000,4921.8000,-10.4000,-5.4000
SF,IC1907,2019-07-18,4890.6000,4895.0000,4844.4000,4848.2000,19430.00,41908.00,40790788680.00,4866.8000,4916.4000,-68.2000,-49.6000
SF,IC1907,2019-07-19,4896.0000,4927.6000,4864.6000,4881.4000,0.00,17644.00,17264135800.00,4881.2000,4866.8000,14.6000,14.4000
