市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1103,2010-07-19,2670.2000,2792.0000,2668.0000,2771.4000,222.00,1042.00,851452140.00,2768.8000,2668.4000,103.0000,100.4000
SF,IF1103,2010-07-20,2781.0000,2839.0000,2780.0000,2831.6000,356.00,686.00,578904180.00,2829.2000,2768.8000,62.8000,60.4000
SF,IF1103,2010-07-21,2832.2000,2841.2000,2815.0000,2826.8000,364.00,571.00,484634160.00,2825.6000,2829.2000,-2.4000,-3.6000
SF,IF1103,2010-07-22,2826.8000,2867.8000,2821.6000,2865.4000,384.00,455.00,388615800.00,2858.4000,2825.6000,39.8000,32.8000
SF,IF1103,2010-07-23,2876.0000,2883.6000,2852.8000,2871.0000,345.00,339.00,291923280.00,2868.8000,2858.4000,12.6000,10.4000
SF,IF1103,2010-07-26,2883.0000,2889.8000,2858.2000,2883.0000,366.00,226.00,195020820.00,2881.4000,2868.8000,14.2000,12.6000
SF,IF1103,2010-07-27,2884.2000,2885.0000,2860.0000,2865.6000,437.00,314.00,270427800.00,2870.2000,2881.4000,-15.8000,-11.2000
SF,IF1103,2010-07-28,2863.0000,2975.0000,2853.0000,2975.0000,485.00,570.00,499578960.00,2965.4000,2870.2000,104.8000,95.2000
SF,IF1103,2010-07-29,2978.8000,2986.2000,2952.2000,2969.6000,554.00,489.00,435604920.00,2969.6000,2965.4000,4.2000,4.2000
SF,IF1103,2010-07-30,2961.6000,2969.8000,2945.4000,2960.4000,590.00,378.00,335453340.00,2959.6000,2969.6000,-9.2000,-10.0000
SF,IF1103,2010-08-02,2955.2000,3039.0000,2955.2000,3016.0000,569.00,557.00,502369680.00,3015.6000,2959.6000,56.4000,56.0000
SF,IF1103,2010-08-03,3020.2000,3022.0000,2940.2000,2947.0000,603.00,482.00,432429420.00,2966.6000,3015.6000,-68.6000,-49.0000
SF,IF1103,2010-08-04,2955.0000,2981.0000,2930.2000,2971.2000,607.00,591.00,525155280.00,2967.4000,2966.6000,4.6000,0.8000
SF,IF1103,2010-08-05,2970.0000,2976.0000,2922.2000,2943.6000,642.00,355.00,314446860.00,2936.4000,2967.4000,-23.8000,-31.0000
SF,IF1103,2010-08-06,2946.0000,3013.8000,2930.0000,3012.8000,704.00,626.00,558172440.00,3009.0000,2936.4000,76.4000,72.6000
SF,IF1103,2010-08-09,3006.0000,3020.0000,2983.6000,3005.2000,710.00,461.00,415382640.00,3005.2000,3009.0000,-3.8000,-3.8000
SF,IF1103,2010-08-10,3006.8000,3011.4000,2926.6000,2933.0000,760.00,552.00,491182680.00,2937.8000,3005.2000,-72.2000,-67.4000
SF,IF1103,2010-08-11,2933.0000,2961.6000,2915.4000,2932.2000,699.00,444.00,391188960.00,2932.4000,2937.8000,-5.6000,-5.4000
SF,IF1103,2010-08-12,2902.0000,2955.0000,2902.0000,2909.6000,703.00,492.00,431135580.00,2908.4000,2932.4000,-22.8000,-24.0000
