市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1902,2018-12-24,4182.4000,4245.6000,4164.2000,4236.4000,183.00,186.00,157157480.00,4236.4000,4178.0000,58.4000,58.4000
SF,IC1902,2018-12-25,4199.4000,4212.8000,4071.0000,4170.4000,279.00,305.00,251551720.00,4182.6000,4236.4000,-66.0000,-53.8000
SF,IC1902,2018-12-26,4185.6000,4202.0000,4140.0000,4160.4000,255.00,140.00,116757320.00,4165.6000,4182.6000,-22.2000,-17.0000
SF,IC1902,2018-12-27,4231.2000,4231.2000,4109.6000,4110.8000,351.00,213.00,177595880.00,4125.2000,4165.6000,-54.8000,-40.4000
SF,IC1902,2018-12-28,4119.2000,4160.2000,4097.4000,4099.8000,330.00,263.00,216920520.00,4108.6000,4125.2000,-25.4000,-16.6000
SF,IC1902,2019-01-02,4116.0000,4149.4000,4064.6000,4073.0000,463.00,324.00,265539240.00,4079.0000,4108.6000,-35.6000,-29.6000
SF,IC1902,2019-01-03,4081.8000,4142.0000,4054.4000,4059.0000,499.00,321.00,262482480.00,4069.4000,4079.0000,-20.0000,-9.6000
SF,IC1902,2019-01-04,4035.0000,4185.0000,4034.2000,4185.0000,676.00,467.00,385158440.00,4160.4000,4069.4000,115.6000,91.0000
SF,IC1902,2019-01-07,4201.2000,4268.6000,4171.2000,4249.0000,1023.00,844.00,713472120.00,4253.2000,4160.4000,88.6000,92.8000
SF,IC1902,2019-01-08,4243.2000,4259.8000,4223.6000,4244.6000,1495.00,1024.00,869245240.00,4248.8000,4253.2000,-8.6000,-4.4000
SF,IC1902,2019-01-09,4261.0000,4335.2000,4236.8000,4245.6000,2064.00,1549.00,1328244280.00,4261.2000,4248.8000,-3.2000,12.4000
SF,IC1902,2019-01-10,4242.0000,4296.8000,4238.2000,4251.6000,2808.00,1647.00,1405552200.00,4261.8000,4261.2000,-9.6000,0.6000
SF,IC1902,2019-01-11,4261.8000,4294.0000,4227.0000,4286.4000,3656.00,2062.00,1757183360.00,4281.0000,4261.8000,24.6000,19.2000
SF,IC1902,2019-01-14,4286.0000,4314.0000,4252.6000,4269.0000,5912.00,3501.00,2990075680.00,4262.2000,4281.0000,-12.0000,-18.8000
SF,IC1902,2019-01-15,4266.0000,4341.4000,4244.0000,4333.2000,8411.00,5551.00,4765033880.00,4325.6000,4262.2000,71.0000,63.4000
SF,IC1902,2019-01-16,4329.2000,4354.2000,4310.6000,4325.2000,12053.00,7190.00,6226308760.00,4326.0000,4325.6000,-0.4000,0.4000
SF,IC1902,2019-01-17,4323.4000,4338.0000,4281.6000,4293.4000,22607.00,17352.00,14950917760.00,4301.6000,4326.0000,-32.6000,-24.4000
SF,IC1902,2019-01-18,4303.6000,4352.0000,4279.8000,4341.0000,30006.00,28956.00,25009413200.00,4339.8000,4301.6000,39.4000,38.2000
SF,IC1902,2019-01-21,4349.6000,4404.4000,4340.0000,4360.0000,29447.00,25465.00,22246482400.00,4356.4000,4339.8000,20.2000,16.6000
SF,IC1902,2019-01-22,4356.0000,4358.8000,4275.6000,4294.2000,28088.00,22851.00,19724305560.00,4290.0000,4356.4000,-62.2000,-66.4000
SF,IC1902,2019-01-23,4290.6000,4318.2000,4276.2000,4302.6000,27496.00,21956.00,18870280280.00,4301.0000,4290.0000,12.6000,11.0000
SF,IC1902,2019-01-24,4308.0000,4368.4000,4274.0000,4330.8000,30595.00,27224.00,23542695640.00,4334.8000,4301.0000,29.8000,33.8000
SF,IC1902,2019-01-25,4336.6000,4362.0000,4305.2000,4310.0000,29114.00,25670.00,22254842480.00,4328.0000,4334.8000,-24.8000,-6.8000
SF,IC1902,2019-01-28,4339.0000,4378.8000,4286.0000,4291.6000,29109.00,24321.00,21062371800.00,4297.2000,4328.0000,-36.4000,-30.8000
SF,IC1902,2019-01-29,4291.0000,4291.6000,4177.0000,4242.4000,29366.00,29386.00,24897371520.00,4248.4000,4297.2000,-54.8000,-48.8000
SF,IC1902,2019-01-30,4215.0000,4268.2000,4200.6000,4201.8000,27284.00,23662.00,20047391720.00,4216.8000,4248.4000,-46.6000,-31.6000
SF,IC1902,2019-01-31,4210.0000,4246.6000,4137.2000,4183.6000,27935.00,26675.00,22400608000.00,4167.4000,4216.8000,-33.2000,-49.4000
SF,IC1902,2019-02-01,4200.0000,4315.8000,4200.0000,4313.2000,25952.00,28819.00,24517213280.00,4298.2000,4167.4000,145.8000,130.8000
SF,IC1902,2019-02-11,4318.0000,4413.4000,4314.8000,4406.8000,23034.00,22228.00,19399986320.00,4398.4000,4298.2000,108.6000,100.2000
SF,IC1902,2019-02-12,4398.8000,4462.8000,4398.6000,4433.4000,20635.00,22654.00,20077118080.00,4427.2000,4398.4000,35.0000,28.8000
SF,IC1902,2019-02-13,4439.8000,4537.2000,4426.0000,4512.0000,16631.00,24426.00,21874904680.00,4517.8000,4427.2000,84.8000,90.6000
SF,IC1902,2019-02-14,4501.4000,4561.4000,4496.0000,4533.8000,7696.00,15894.00,14368797680.00,4539.8000,4517.8000,16.0000,22.0000
SF,IC1902,2019-02-15,4530.8000,4549.2000,4518.6000,4522.6000,0.00,6843.00,6202373520.00,4522.8800,4539.8000,-17.2000,-16.9200
