市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1606,2015-10-19,3177.0000,3219.8000,3106.2000,3131.2000,102.00,107.00,101616240.00,3121.4000,3228.8000,-97.6000,-107.4000
SF,IF1606,2015-10-20,3133.4000,3168.0000,3115.4000,3168.0000,112.00,50.00,47073180.00,3139.2000,3121.4000,46.6000,17.8000
SF,IF1606,2015-10-21,3244.8000,3244.8000,3047.2000,3047.2000,176.00,108.00,101211480.00,3076.2000,3139.2000,-92.0000,-63.0000
SF,IF1606,2015-10-22,3059.6000,3135.2000,3059.6000,3113.4000,195.00,60.00,55754940.00,3114.8000,3076.2000,37.2000,38.6000
SF,IF1606,2015-10-23,3140.0000,3165.0000,3120.0000,3165.0000,190.00,64.00,60275220.00,3152.8000,3114.8000,50.2000,38.0000
SF,IF1606,2015-10-26,3201.0000,3225.8000,3150.0000,3188.8000,212.00,50.00,47796660.00,3169.2000,3152.8000,36.0000,16.4000
SF,IF1606,2015-10-27,3171.2000,3183.6000,3100.4000,3183.6000,224.00,44.00,41422680.00,3170.0000,3169.2000,14.4000,0.8000
SF,IF1606,2015-10-28,3165.0000,3192.8000,3101.0000,3101.0000,239.00,41.00,38742600.00,3119.4000,3170.0000,-69.0000,-50.6000
SF,IF1606,2015-10-29,3135.8000,3159.8000,3109.6000,3130.0000,255.00,39.00,36592860.00,3129.2000,3119.4000,10.6000,9.8000
SF,IF1606,2015-10-30,3134.0000,3159.8000,3102.8000,3124.0000,271.00,51.00,47807340.00,3129.2000,3129.2000,-5.2000,0.0000
SF,IF1606,2015-11-02,3077.0000,3141.0000,3055.0000,3092.8000,299.00,60.00,55853700.00,3085.4000,3129.2000,-36.4000,-43.8000
SF,IF1606,2015-11-03,3096.0000,3114.0000,3080.0000,3088.8000,326.00,55.00,51089160.00,3085.8000,3085.4000,3.4000,0.4000
SF,IF1606,2015-11-04,3098.0000,3293.6000,3095.8000,3282.0000,358.00,110.00,104514480.00,3243.2000,3085.8000,196.2000,157.4000
SF,IF1606,2015-11-05,3260.0000,3360.8000,3248.2000,3330.0000,368.00,92.00,90811020.00,3317.8000,3243.2000,86.8000,74.6000
SF,IF1606,2015-11-06,3330.0000,3466.8000,3325.0000,3459.4000,445.00,123.00,124677540.00,3445.8000,3317.8000,141.6000,128.0000
SF,IF1606,2015-11-09,3459.4000,3597.0000,3403.2000,3550.2000,511.00,167.00,177841860.00,3571.4000,3445.8000,104.4000,125.6000
SF,IF1606,2015-11-10,3589.8000,3589.8000,3523.2000,3540.0000,525.00,77.00,82044180.00,3539.6000,3571.4000,-31.4000,-31.8000
SF,IF1606,2015-11-11,3549.8000,3569.2000,3510.0000,3558.2000,529.00,50.00,52944780.00,3546.6000,3539.6000,18.6000,7.0000
SF,IF1606,2015-11-12,3567.6000,3567.8000,3474.2000,3478.2000,542.00,51.00,53724780.00,3509.6000,3546.6000,-68.4000,-37.0000
SF,IF1606,2015-11-13,3488.2000,3497.6000,3436.2000,3445.0000,566.00,81.00,84354420.00,3461.8000,3509.6000,-64.6000,-47.8000
SF,IF1606,2015-11-16,3400.0000,3470.0000,3395.0000,3470.0000,574.00,80.00,82294080.00,3454.2000,3461.8000,8.2000,-7.6000
SF,IF1606,2015-11-17,3489.4000,3560.0000,3410.2000,3410.2000,573.00,87.00,91739400.00,3438.2000,3454.2000,-44.0000,-16.0000
SF,IF1606,2015-11-18,3438.0000,3460.0000,3388.8000,3388.8000,612.00,91.00,93567780.00,3402.2000,3438.2000,-49.4000,-36.0000
SF,IF1606,2015-11-19,3388.8000,3450.0000,3388.8000,3450.0000,621.00,90.00,92123880.00,3445.2000,3402.2000,47.8000,43.0000
SF,IF1606,2015-11-20,3466.6000,3466.6000,3408.0000,3418.0000,643.00,103.00,106177980.00,3420.2000,3445.2000,-27.2000,-25.0000
SF,IF1606,2015-11-23,3400.0000,3455.0000,3381.0000,3382.2000,674.00,107.00,109600260.00,3389.8000,3420.2000,-38.0000,-30.4000
