市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC2001,2019-11-18,4790.0000,4822.8000,4765.0000,4812.2000,727.00,753.00,721936640.00,4808.6000,4828.0000,-15.8000,-19.4000
SF,IC2001,2019-11-19,4805.0000,4908.0000,4804.0000,4905.0000,1529.00,1389.00,1354503120.00,4893.6000,4808.6000,96.4000,85.0000
SF,IC2001,2019-11-20,4908.6000,4912.4000,4858.0000,4859.0000,1646.00,1141.00,1115386080.00,4867.8000,4893.6000,-34.6000,-25.8000
SF,IC2001,2019-11-21,4858.8000,4893.0000,4830.8000,4875.6000,2116.00,1550.00,1506811440.00,4862.8000,4867.8000,7.8000,-5.0000
SF,IC2001,2019-11-22,4888.0000,4960.8000,4795.0000,4813.4000,3361.00,3252.00,3164921840.00,4809.6000,4862.8000,-49.4000,-53.2000
SF,IC2001,2019-11-25,4831.0000,4844.2000,4781.0000,4834.8000,3670.00,2040.00,1964351360.00,4820.0000,4809.6000,25.2000,10.4000
SF,IC2001,2019-11-26,4843.2000,4859.0000,4804.6000,4813.0000,4041.00,2262.00,2182207440.00,4821.4000,4820.0000,-7.0000,1.4000
SF,IC2001,2019-11-27,4813.0000,4879.8000,4798.0000,4839.0000,4638.00,2354.00,2280010320.00,4825.4000,4821.4000,17.6000,4.0000
SF,IC2001,2019-11-28,4832.8000,4859.0000,4818.8000,4837.0000,4593.00,1886.00,1824798360.00,4828.4000,4825.4000,11.6000,3.0000
SF,IC2001,2019-11-29,4837.0000,4857.0000,4786.2000,4843.2000,5608.00,3092.00,2985224440.00,4834.6000,4828.4000,14.8000,6.2000
SF,IC2001,2019-12-02,4857.8000,4885.2000,4833.0000,4859.0000,5974.00,3082.00,2995356680.00,4843.2000,4834.6000,24.4000,8.6000
SF,IC2001,2019-12-03,4844.8000,4888.0000,4814.2000,4888.0000,7616.00,3677.00,3561803680.00,4868.0000,4843.2000,44.8000,24.8000
SF,IC2001,2019-12-04,4864.8000,4894.0000,4851.0000,4872.8000,8484.00,4083.00,3976939160.00,4865.0000,4868.0000,4.8000,-3.0000
SF,IC2001,2019-12-05,4889.8000,4942.0000,4877.0000,4922.8000,10378.00,5665.00,5567592640.00,4928.2000,4865.0000,57.8000,63.2000
SF,IC2001,2019-12-06,4930.2000,4989.6000,4915.2000,4989.6000,12102.00,6212.00,6139299200.00,4963.0000,4928.2000,61.4000,34.8000
SF,IC2001,2019-12-09,4984.8000,5016.4000,4975.0000,4996.2000,13265.00,5424.00,5416737080.00,4989.4000,4963.0000,33.2000,26.4000
SF,IC2001,2019-12-10,4987.8000,5041.4000,4973.8000,5028.0000,16254.00,7696.00,7701676920.00,5029.6000,4989.4000,38.6000,40.2000
