市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH2007,2020-05-18,2742.4000,2783.6000,2742.4000,2768.8000,1328.00,1415.00,1176043500.00,2771.6000,2785.2000,-16.4000,-13.6000
SF,IH2007,2020-05-19,2799.0000,2804.8000,2782.6000,2787.6000,1980.00,1329.00,1112098200.00,2786.6000,2771.6000,16.0000,15.0000
SF,IH2007,2020-05-20,2787.2000,2798.0000,2779.0000,2787.4000,2944.00,1989.00,1664727960.00,2789.2000,2786.6000,0.8000,2.6000
SF,IH2007,2020-05-21,2798.8000,2802.0000,2776.6000,2781.0000,3120.00,1541.00,1290352740.00,2782.6000,2789.2000,-8.2000,-6.6000
SF,IH2007,2020-05-22,2774.2000,2774.2000,2701.2000,2704.0000,4574.00,2812.00,2305330620.00,2713.0000,2782.6000,-78.6000,-69.6000
SF,IH2007,2020-05-25,2711.4000,2720.8000,2693.6000,2720.8000,4361.00,1522.00,1238455080.00,2716.4000,2713.0000,7.8000,3.4000
SF,IH2007,2020-05-26,2733.0000,2739.0000,2724.0000,2736.8000,4640.00,1256.00,1029433860.00,2734.6000,2716.4000,20.4000,18.2000
SF,IH2007,2020-05-27,2742.4000,2743.0000,2720.0000,2727.4000,4488.00,1015.00,831425520.00,2725.0000,2734.6000,-7.2000,-9.6000
SF,IH2007,2020-05-28,2731.4000,2766.6000,2714.0000,2736.8000,5275.00,2042.00,1679854860.00,2736.6000,2725.0000,11.8000,11.6000
SF,IH2007,2020-05-29,2722.4000,2745.0000,2719.0000,2732.0000,5145.00,1629.00,1336132620.00,2730.8000,2736.6000,-4.6000,-5.8000
SF,IH2007,2020-06-01,2762.8000,2804.6000,2762.8000,2796.6000,5991.00,2282.00,1908754200.00,2795.6000,2730.8000,65.8000,64.8000
SF,IH2007,2020-06-02,2795.0000,2827.6000,2794.4000,2816.2000,5861.00,2091.00,1763070780.00,2819.0000,2795.6000,20.6000,23.4000
SF,IH2007,2020-06-03,2834.4000,2859.2000,2821.2000,2821.2000,6894.00,2773.00,2361762180.00,2825.4000,2819.0000,2.2000,6.4000
SF,IH2007,2020-06-04,2834.0000,2836.0000,2812.0000,2818.0000,6352.00,2268.00,1919401920.00,2819.4000,2825.4000,-7.4000,-6.0000
SF,IH2007,2020-06-05,2819.2000,2837.4000,2806.4000,2835.8000,6454.00,1915.00,1618611000.00,2828.0000,2819.4000,16.4000,8.6000
SF,IH2007,2020-06-08,2848.0000,2862.8000,2835.0000,2842.4000,7366.00,3112.00,2659656600.00,2841.4000,2828.0000,14.4000,13.4000
SF,IH2007,2020-06-09,2843.0000,2865.0000,2840.0000,2858.6000,7219.00,2972.00,2547703680.00,2859.6000,2841.4000,17.2000,18.2000
SF,IH2007,2020-06-10,2858.6000,2862.0000,2844.0000,2844.8000,8066.00,2943.00,2516278800.00,2846.6000,2859.6000,-14.8000,-13.0000
