市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1903,2018-07-23,3392.8000,3459.0000,3385.0000,3451.8000,105.00,109.00,111852720.00,3449.2000,3423.6000,28.2000,25.6000
SF,IF1903,2018-07-24,3469.8000,3538.0000,3469.8000,3525.0000,140.00,117.00,123446040.00,3524.8000,3449.2000,75.8000,75.6000
SF,IF1903,2018-07-25,3533.0000,3533.0000,3511.8000,3522.4000,157.00,49.00,51747780.00,3520.2000,3524.8000,-2.4000,-4.6000
SF,IF1903,2018-07-26,3527.2000,3534.6000,3474.2000,3479.0000,199.00,107.00,112275840.00,3478.8000,3520.2000,-41.2000,-41.4000
SF,IF1903,2018-07-27,3485.2000,3493.8000,3460.2000,3476.0000,278.00,169.00,176318460.00,3474.4000,3478.8000,-2.8000,-4.4000
SF,IF1903,2018-07-30,3484.6000,3503.6000,3450.2000,3463.0000,346.00,181.00,188361720.00,3452.2000,3474.4000,-11.4000,-22.2000
SF,IF1903,2018-07-31,3463.0000,3488.2000,3454.0000,3473.4000,353.00,78.00,81130920.00,3468.6000,3452.2000,21.2000,16.4000
SF,IF1903,2018-08-01,3488.4000,3506.2000,3375.2000,3376.0000,414.00,185.00,191789100.00,3396.8000,3468.6000,-92.6000,-71.8000
SF,IF1903,2018-08-02,3370.0000,3370.0000,3258.0000,3300.0000,456.00,180.00,178438080.00,3286.8000,3396.8000,-96.8000,-110.0000
SF,IF1903,2018-08-03,3291.6000,3306.6000,3230.0000,3230.0000,466.00,102.00,100128720.00,3254.2000,3286.8000,-56.8000,-32.6000
SF,IF1903,2018-08-06,3238.0000,3278.4000,3182.0000,3207.6000,588.00,220.00,212720640.00,3202.4000,3254.2000,-46.6000,-51.8000
SF,IF1903,2018-08-07,3237.0000,3305.0000,3209.6000,3301.0000,563.00,162.00,158290500.00,3290.2000,3202.4000,98.6000,87.8000
SF,IF1903,2018-08-08,3324.2000,3324.2000,3232.0000,3250.2000,604.00,154.00,150850080.00,3241.2000,3290.2000,-40.0000,-49.0000
SF,IF1903,2018-08-09,3233.0000,3354.2000,3233.0000,3333.0000,638.00,212.00,211432980.00,3343.2000,3241.2000,91.8000,102.0000
SF,IF1903,2018-08-10,3343.0000,3367.2000,3316.2000,3340.2000,658.00,111.00,111349380.00,3342.8000,3343.2000,-3.0000,-0.4000
SF,IF1903,2018-08-13,3304.8000,3336.2000,3264.2000,3325.6000,751.00,218.00,215660100.00,3319.2000,3342.8000,-17.2000,-23.6000
SF,IF1903,2018-08-14,3325.6000,3325.6000,3282.0000,3304.6000,750.00,101.00,99956160.00,3295.2000,3319.2000,-14.6000,-24.0000
SF,IF1903,2018-08-15,3304.6000,3306.4000,3213.0000,3223.4000,928.00,311.00,302657580.00,3223.2000,3295.2000,-71.8000,-72.0000
SF,IF1903,2018-08-16,3192.0000,3260.4000,3161.0000,3205.2000,954.00,279.00,268889580.00,3211.0000,3223.2000,-18.0000,-12.2000
SF,IF1903,2018-08-17,3227.4000,3248.2000,3155.0000,3164.2000,1115.00,359.00,345242460.00,3169.4000,3211.0000,-46.8000,-41.6000
SF,IF1903,2018-08-20,3182.4000,3211.6000,3158.0000,3209.0000,1219.00,403.00,384784620.00,3190.4000,3169.4000,39.6000,21.0000
SF,IF1903,2018-08-21,3211.8000,3281.8000,3206.6000,3256.8000,1280.00,361.00,352686780.00,3263.6000,3190.4000,66.4000,73.2000
SF,IF1903,2018-08-22,3264.0000,3264.0000,3236.8000,3255.0000,1302.00,170.00,165624300.00,3246.6000,3263.6000,-8.6000,-17.0000
SF,IF1903,2018-08-23,3267.4000,3284.0000,3220.2000,3255.2000,1348.00,248.00,242351940.00,3267.2000,3246.6000,8.6000,20.6000
SF,IF1903,2018-08-24,3251.2000,3296.0000,3226.8000,3261.8000,1366.00,201.00,196715400.00,3269.6000,3267.2000,-5.4000,2.4000
SF,IF1903,2018-08-27,3291.2000,3348.6000,3281.6000,3345.0000,1404.00,278.00,276400980.00,3345.2000,3269.6000,75.4000,75.6000
SF,IF1903,2018-08-28,3356.0000,3363.0000,3331.6000,3338.2000,1383.00,191.00,191775360.00,3336.6000,3345.2000,-7.0000,-8.6000
SF,IF1903,2018-08-29,3331.2000,3337.2000,3318.4000,3331.2000,1427.00,175.00,174685200.00,3327.4000,3336.6000,-5.4000,-9.2000
SF,IF1903,2018-08-30,3334.6000,3346.4000,3292.2000,3300.4000,1482.00,186.00,184709940.00,3299.6000,3327.4000,-27.0000,-27.8000
SF,IF1903,2018-08-31,3277.2000,3303.8000,3255.8000,3279.4000,1541.00,228.00,224262240.00,3276.4000,3299.6000,-20.2000,-23.2000
SF,IF1903,2018-09-03,3265.8000,3276.4000,3238.0000,3267.4000,1573.00,213.00,207983040.00,3266.8000,3276.4000,-9.0000,-9.6000
SF,IF1903,2018-09-04,3269.2000,3330.2000,3258.0000,3310.0000,1588.00,205.00,203027520.00,3320.0000,3266.8000,43.2000,53.2000
SF,IF1903,2018-09-05,3297.4000,3305.2000,3239.0000,3239.0000,1659.00,245.00,240944760.00,3253.2000,3320.0000,-81.0000,-66.8000
SF,IF1903,2018-09-06,3232.8000,3262.8000,3201.6000,3206.4000,1661.00,182.00,176534580.00,3214.2000,3253.2000,-46.8000,-39.0000
SF,IF1903,2018-09-07,3229.6000,3276.8000,3202.0000,3229.8000,1737.00,316.00,307350600.00,3222.6000,3214.2000,15.6000,8.4000
SF,IF1903,2018-09-10,3215.6000,3230.6000,3177.4000,3181.6000,1777.00,240.00,230111340.00,3184.2000,3222.6000,-41.0000,-38.4000
SF,IF1903,2018-09-11,3188.8000,3204.8000,3165.6000,3174.6000,1826.00,203.00,193748760.00,3173.6000,3184.2000,-9.6000,-10.6000
SF,IF1903,2018-09-12,3161.4000,3184.0000,3150.2000,3164.6000,1939.00,259.00,245909400.00,3161.6000,3173.6000,-9.0000,-12.0000
SF,IF1903,2018-09-13,3202.0000,3210.2000,3152.4000,3198.0000,1996.00,364.00,347694540.00,3190.4000,3161.6000,36.4000,28.8000
SF,IF1903,2018-09-14,3205.8000,3211.0000,3189.4000,3200.4000,2053.00,246.00,236119860.00,3202.4000,3190.4000,10.0000,12.0000
SF,IF1903,2018-09-17,3180.4000,3180.4000,3160.0000,3165.8000,2101.00,226.00,214866840.00,3167.8000,3202.4000,-36.6000,-34.6000
SF,IF1903,2018-09-18,3158.6000,3221.8000,3158.6000,3217.8000,2305.00,554.00,529446060.00,3211.0000,3167.8000,50.0000,43.2000
SF,IF1903,2018-09-19,3214.8000,3288.0000,3210.8000,3257.0000,2393.00,598.00,583456020.00,3268.0000,3211.0000,46.0000,57.0000
SF,IF1903,2018-09-20,3266.6000,3288.4000,3265.0000,3272.6000,2464.00,438.00,430356240.00,3269.6000,3268.0000,4.6000,1.6000
SF,IF1903,2018-09-21,3285.2000,3408.8000,3278.0000,3408.8000,2769.00,748.00,748742100.00,3389.0000,3269.6000,139.2000,119.4000
SF,IF1903,2018-09-25,3372.0000,3390.0000,3358.2000,3377.8000,2798.00,505.00,511138200.00,3371.2000,3389.0000,-11.2000,-17.8000
SF,IF1903,2018-09-26,3390.0000,3448.8000,3380.0000,3414.4000,2925.00,538.00,551346060.00,3414.6000,3371.2000,43.2000,43.4000
SF,IF1903,2018-09-27,3421.4000,3421.4000,3393.8000,3406.6000,2967.00,405.00,413694540.00,3408.4000,3414.6000,-8.0000,-6.2000
SF,IF1903,2018-09-28,3425.0000,3450.0000,3412.0000,3448.0000,3004.00,361.00,371845200.00,3435.4000,3408.4000,39.6000,27.0000
SF,IF1903,2018-10-08,3379.0000,3379.0000,3300.0000,3300.0000,3346.00,820.00,822011100.00,3315.8000,3435.4000,-135.4000,-119.6000
SF,IF1903,2018-10-09,3315.0000,3325.0000,3285.0000,3294.4000,3351.00,482.00,478136460.00,3293.0000,3315.8000,-21.4000,-22.8000
SF,IF1903,2018-10-10,3308.8000,3328.0000,3268.2000,3291.2000,3399.00,418.00,413660880.00,3294.8000,3293.0000,-1.8000,1.8000
SF,IF1903,2018-10-11,3200.0000,3224.6000,3098.2000,3108.4000,3628.00,844.00,803125680.00,3123.2000,3294.8000,-186.4000,-171.6000
SF,IF1903,2018-10-12,3121.0000,3184.6000,3103.6000,3166.2000,3684.00,753.00,710379540.00,3167.8000,3123.2000,43.0000,44.6000
SF,IF1903,2018-10-15,3168.0000,3185.0000,3113.2000,3117.0000,3701.00,428.00,404274300.00,3123.0000,3167.8000,-50.8000,-44.8000
SF,IF1903,2018-10-16,3123.0000,3169.4000,3096.0000,3108.0000,3941.00,710.00,666461940.00,3104.8000,3123.0000,-15.0000,-18.2000
SF,IF1903,2018-10-17,3140.0000,3158.8000,3073.0000,3131.4000,4031.00,899.00,842268360.00,3130.8000,3104.8000,26.6000,26.0000
SF,IF1903,2018-10-18,3119.8000,3119.8000,3060.0000,3060.0000,4282.00,859.00,796477680.00,3070.8000,3130.8000,-70.8000,-60.0000
SF,IF1903,2018-10-19,3044.8000,3149.4000,3034.4000,3131.8000,4814.00,1290.00,1194050940.00,3141.2000,3070.8000,61.0000,70.4000
SF,IF1903,2018-10-22,3161.8000,3300.0000,3160.0000,3288.6000,5516.00,1832.00,1788938760.00,3284.0000,3141.2000,147.4000,142.8000
SF,IF1903,2018-10-23,3289.6000,3293.6000,3168.0000,3180.0000,5780.00,1457.00,1413997200.00,3184.8000,3284.0000,-104.0000,-99.2000
SF,IF1903,2018-10-24,3180.0000,3252.8000,3174.0000,3186.2000,6049.00,1560.00,1499595420.00,3193.4000,3184.8000,1.4000,8.6000
SF,IF1903,2018-10-25,3126.4000,3203.4000,3108.0000,3201.6000,6166.00,1131.00,1067492580.00,3184.6000,3193.4000,8.2000,-8.8000
SF,IF1903,2018-10-26,3215.6000,3228.8000,3150.4000,3165.6000,6249.00,876.00,837074820.00,3163.8000,3184.6000,-19.0000,-20.8000
SF,IF1903,2018-10-29,3166.2000,3177.0000,3060.0000,3079.8000,6541.00,1024.00,954874740.00,3075.4000,3163.8000,-84.0000,-88.4000
SF,IF1903,2018-10-30,3074.6000,3151.8000,3060.0000,3113.8000,6644.00,920.00,857486340.00,3119.4000,3075.4000,38.4000,44.0000
SF,IF1903,2018-10-31,3121.0000,3180.0000,3114.0000,3152.4000,6715.00,979.00,924525960.00,3151.6000,3119.4000,33.0000,32.2000
SF,IF1903,2018-11-01,3185.4000,3223.0000,3171.0000,3172.6000,6750.00,1026.00,984927720.00,3178.6000,3151.6000,21.0000,27.0000
SF,IF1903,2018-11-02,3242.8000,3305.8000,3230.0000,3305.8000,6813.00,1426.00,1398447960.00,3292.8000,3178.6000,127.2000,114.2000
SF,IF1903,2018-11-05,3280.0000,3288.8000,3233.2000,3265.6000,6900.00,1066.00,1044223740.00,3263.0000,3292.8000,-27.2000,-29.8000
SF,IF1903,2018-11-06,3256.6000,3261.8000,3217.8000,3248.0000,7053.00,1074.00,1043667300.00,3241.0000,3263.0000,-15.0000,-22.0000
SF,IF1903,2018-11-07,3255.2000,3280.0000,3208.2000,3216.0000,7107.00,1107.00,1076953200.00,3220.2000,3241.0000,-25.0000,-20.8000
SF,IF1903,2018-11-08,3261.4000,3261.4000,3206.2000,3214.8000,7080.00,911.00,883327140.00,3213.6000,3220.2000,-5.4000,-6.6000
SF,IF1903,2018-11-09,3199.4000,3200.0000,3170.0000,3172.0000,7200.00,967.00,924128460.00,3177.4000,3213.6000,-41.6000,-36.2000
SF,IF1903,2018-11-12,3170.0000,3212.2000,3163.4000,3206.4000,7270.00,1078.00,1031588640.00,3204.6000,3177.4000,29.0000,27.2000
SF,IF1903,2018-11-13,3172.0000,3264.0000,3165.6000,3236.0000,7347.00,1368.00,1320092400.00,3251.8000,3204.6000,31.4000,47.2000
SF,IF1903,2018-11-14,3240.8000,3249.0000,3197.0000,3205.8000,7476.00,1265.00,1222890720.00,3202.6000,3251.8000,-46.0000,-49.2000
SF,IF1903,2018-11-15,3208.4000,3254.6000,3204.0000,3250.2000,7865.00,1586.00,1537190580.00,3246.6000,3202.6000,47.6000,44.0000
SF,IF1903,2018-11-16,3251.4000,3296.2000,3230.6000,3264.0000,8585.00,2461.00,2411603700.00,3272.4000,3246.6000,17.4000,25.8000
SF,IF1903,2018-11-19,3272.0000,3300.6000,3260.2000,3300.6000,8469.00,1736.00,1709582100.00,3294.0000,3272.4000,28.2000,21.6000
SF,IF1903,2018-11-20,3280.4000,3285.8000,3215.0000,3226.8000,9063.00,2479.00,2416417560.00,3222.4000,3294.0000,-67.2000,-71.6000
SF,IF1903,2018-11-21,3204.0000,3237.4000,3195.8000,3225.4000,9014.00,1912.00,1845649800.00,3224.6000,3222.4000,3.0000,2.2000
SF,IF1903,2018-11-22,3234.8000,3235.0000,3193.0000,3214.4000,9031.00,1692.00,1630637700.00,3218.4000,3224.6000,-10.2000,-6.2000
SF,IF1903,2018-11-23,3212.4000,3212.4000,3136.6000,3139.2000,9616.00,2515.00,2392667760.00,3147.6000,3218.4000,-79.2000,-70.8000
SF,IF1903,2018-11-26,3139.2000,3166.4000,3122.2000,3136.2000,9551.00,1880.00,1774513500.00,3132.0000,3147.6000,-11.4000,-15.6000
SF,IF1903,2018-11-27,3150.0000,3158.0000,3116.4000,3129.8000,9777.00,1926.00,1813869660.00,3124.0000,3132.0000,-2.2000,-8.0000
SF,IF1903,2018-11-28,3130.0000,3181.0000,3121.4000,3172.8000,9967.00,2187.00,2071765620.00,3174.8000,3124.0000,48.8000,50.8000
SF,IF1903,2018-11-29,3195.0000,3199.6000,3133.8000,3141.0000,10276.00,2351.00,2235070200.00,3142.4000,3174.8000,-33.8000,-32.4000
SF,IF1903,2018-11-30,3141.2000,3185.0000,3135.2000,3172.8000,10394.00,2378.00,2253326340.00,3172.8000,3142.4000,30.4000,30.4000
SF,IF1903,2018-12-03,3238.8000,3298.6000,3238.8000,3271.4000,11215.00,4136.00,4062069900.00,3273.8000,3172.8000,98.6000,101.0000
SF,IF1903,2018-12-04,3260.0000,3288.0000,3258.0000,3283.0000,11627.00,3254.00,3193831740.00,3278.8000,3273.8000,9.2000,5.0000
SF,IF1903,2018-12-05,3241.0000,3289.4000,3235.0000,3266.2000,11927.00,3746.00,3673126560.00,3273.0000,3278.8000,-12.6000,-5.8000
SF,IF1903,2018-12-06,3242.0000,3242.0000,3198.6000,3204.8000,12595.00,4342.00,4189547700.00,3204.0000,3273.0000,-68.2000,-69.0000
SF,IF1903,2018-12-07,3210.0000,3218.6000,3197.2000,3197.4000,12317.00,2437.00,2344773480.00,3201.6000,3204.0000,-6.6000,-2.4000
SF,IF1903,2018-12-10,3176.4000,3194.4000,3156.2000,3166.6000,13225.00,3280.00,3122685480.00,3170.2000,3201.6000,-35.0000,-31.4000
SF,IF1903,2018-12-11,3170.8000,3183.8000,3161.0000,3181.8000,13463.00,2643.00,2516588340.00,3170.4000,3170.2000,11.6000,0.2000
SF,IF1903,2018-12-12,3196.0000,3200.0000,3177.0000,3183.4000,13846.00,3444.00,3293851020.00,3188.0000,3170.4000,13.0000,17.6000
SF,IF1903,2018-12-13,3190.2000,3258.4000,3187.4000,3239.8000,14386.00,5348.00,5185563360.00,3242.2000,3188.0000,51.8000,54.2000
SF,IF1903,2018-12-14,3229.4000,3235.0000,3180.6000,3181.8000,14799.00,4527.00,4354766460.00,3189.0000,3242.2000,-60.4000,-53.2000
SF,IF1903,2018-12-17,3179.0000,3195.2000,3156.0000,3183.0000,15076.00,3840.00,3660013740.00,3178.6000,3189.0000,-6.0000,-10.4000
