市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1802,2017-12-18,3987.4000,4008.6000,3974.2000,3989.2000,83.00,83.00,99403620.00,3984.8000,3979.8000,9.4000,5.0000
SF,IF1802,2017-12-19,3999.8000,4044.0000,3999.8000,4040.4000,111.00,104.00,125520780.00,4039.0000,3984.8000,55.6000,54.2000
SF,IF1802,2017-12-20,4036.8000,4045.0000,4024.0000,4024.0000,126.00,91.00,110053740.00,4030.2000,4039.0000,-15.0000,-8.8000
SF,IF1802,2017-12-21,4024.4000,4180.0000,4021.2000,4081.6000,149.00,130.00,158768220.00,4087.0000,4030.2000,51.4000,56.8000
SF,IF1802,2017-12-22,4081.6000,4092.0000,4064.0000,4070.0000,179.00,119.00,145536960.00,4072.0000,4087.0000,-17.0000,-15.0000
SF,IF1802,2017-12-25,4079.4000,4098.0000,4039.6000,4052.0000,229.00,140.00,170836440.00,4047.8000,4072.0000,-20.0000,-24.2000
SF,IF1802,2017-12-26,4055.8000,4079.0000,4039.0000,4073.6000,266.00,160.00,194773440.00,4070.0000,4047.8000,25.8000,22.2000
SF,IF1802,2017-12-27,4067.6000,4070.0000,3990.0000,3995.0000,267.00,142.00,171899460.00,4006.0000,4070.0000,-75.0000,-64.0000
SF,IF1802,2017-12-28,4000.8000,4048.0000,3996.8000,4029.4000,338.00,175.00,211267920.00,4035.0000,4006.0000,23.4000,29.0000
SF,IF1802,2017-12-29,4041.4000,4054.8000,4025.0000,4046.2000,408.00,224.00,271340940.00,4039.0000,4035.0000,11.2000,4.0000
SF,IF1802,2018-01-02,4063.0000,4104.8000,4060.2000,4103.6000,497.00,248.00,303718140.00,4096.0000,4039.0000,64.6000,57.0000
SF,IF1802,2018-01-03,4106.8000,4155.2000,4098.0000,4120.8000,621.00,350.00,433413480.00,4132.2000,4096.0000,24.8000,36.2000
SF,IF1802,2018-01-04,4128.8000,4141.8000,4120.0000,4138.2000,648.00,195.00,241701120.00,4134.2000,4132.2000,6.0000,2.0000
SF,IF1802,2018-01-05,4142.2000,4155.2000,4128.0000,4150.4000,757.00,282.00,350235900.00,4147.4000,4134.2000,16.2000,13.2000
SF,IF1802,2018-01-08,4150.4000,4172.6000,4138.0000,4163.8000,845.00,308.00,384163020.00,4158.8000,4147.4000,16.4000,11.4000
SF,IF1802,2018-01-09,4163.0000,4203.8000,4160.0000,4201.4000,1481.00,891.00,1117678680.00,4192.6000,4158.8000,42.6000,33.8000
SF,IF1802,2018-01-10,4201.0000,4215.8000,4181.6000,4215.6000,1655.00,698.00,878896440.00,4205.0000,4192.6000,23.0000,12.4000
SF,IF1802,2018-01-11,4215.0000,4216.8000,4193.0000,4210.8000,1874.00,777.00,980461560.00,4212.0000,4205.0000,5.8000,7.0000
SF,IF1802,2018-01-12,4214.8000,4233.8000,4204.0000,4233.6000,2366.00,1152.00,1457932260.00,4224.4000,4212.0000,21.6000,12.4000
SF,IF1802,2018-01-15,4236.8000,4267.0000,4221.0000,4224.0000,4019.00,2468.00,3141237120.00,4235.6000,4224.4000,-0.4000,11.2000
SF,IF1802,2018-01-16,4220.2000,4275.8000,4218.6000,4273.6000,6064.00,3804.00,4849037340.00,4252.0000,4235.6000,38.0000,16.4000
SF,IF1802,2018-01-17,4271.6000,4287.0000,4243.0000,4254.0000,9518.00,6039.00,7724347800.00,4254.4000,4252.0000,2.0000,2.4000
SF,IF1802,2018-01-18,4268.4000,4296.0000,4260.0000,4287.4000,14718.00,10033.00,12874857540.00,4276.4000,4254.4000,33.0000,22.0000
SF,IF1802,2018-01-19,4293.4000,4330.0000,4290.2000,4303.6000,19272.00,14861.00,19200253560.00,4304.6000,4276.4000,27.2000,28.2000
SF,IF1802,2018-01-22,4297.6000,4355.0000,4293.2000,4354.8000,19527.00,14150.00,18350501280.00,4344.4000,4304.6000,50.2000,39.8000
SF,IF1802,2018-01-23,4362.0000,4402.0000,4359.6000,4400.0000,20205.00,14938.00,19620667440.00,4387.2000,4344.4000,55.6000,42.8000
SF,IF1802,2018-01-24,4405.0000,4414.0000,4369.0000,4404.6000,20169.00,15271.00,20143261320.00,4404.6000,4387.2000,17.4000,17.4000
SF,IF1802,2018-01-25,4401.8000,4402.8000,4358.2000,4373.0000,20215.00,15135.00,19891864440.00,4385.8000,4404.6000,-31.6000,-18.8000
SF,IF1802,2018-01-26,4373.0000,4426.0000,4370.0000,4397.8000,19988.00,14657.00,19328696820.00,4408.8000,4385.8000,12.0000,23.0000
SF,IF1802,2018-01-29,4412.8000,4418.6000,4300.0000,4315.2000,21003.00,17973.00,23518338600.00,4318.2000,4408.8000,-93.6000,-90.6000
SF,IF1802,2018-01-30,4313.2000,4324.0000,4266.2000,4267.6000,20482.00,14737.00,18992622180.00,4275.2000,4318.2000,-50.6000,-43.0000
SF,IF1802,2018-01-31,4254.6000,4296.0000,4246.2000,4280.0000,20062.00,16237.00,20801065080.00,4271.8000,4275.2000,4.8000,-3.4000
SF,IF1802,2018-02-01,4285.0000,4301.0000,4218.8000,4239.4000,20753.00,18908.00,24135335160.00,4233.8000,4271.8000,-32.4000,-38.0000
SF,IF1802,2018-02-02,4228.2000,4282.8000,4192.0000,4270.4000,19755.00,18113.00,23063653920.00,4270.6000,4233.8000,36.6000,36.8000
SF,IF1802,2018-02-05,4220.0000,4268.8000,4215.0000,4264.0000,19387.00,15924.00,20287572120.00,4261.2000,4270.6000,-6.6000,-9.4000
SF,IF1802,2018-02-06,4203.0000,4216.6000,4113.0000,4119.8000,19867.00,18860.00,23595508560.00,4141.4000,4261.2000,-141.4000,-119.8000
SF,IF1802,2018-02-07,4183.8000,4206.8000,4019.2000,4023.0000,18790.00,21554.00,26643915840.00,4043.0000,4141.4000,-118.4000,-98.4000
SF,IF1802,2018-02-08,4018.8000,4073.0000,3971.6000,3996.8000,17345.00,18338.00,22148371560.00,3997.6000,4043.0000,-46.2000,-45.4000
SF,IF1802,2018-02-09,3929.0000,3932.0000,3715.0000,3781.2000,16968.00,21304.00,24454980600.00,3776.0000,3997.6000,-216.4000,-221.6000
SF,IF1802,2018-02-12,3818.6000,3895.8000,3808.4000,3865.6000,13399.00,15159.00,17533559400.00,3880.6000,3776.0000,89.6000,104.6000
SF,IF1802,2018-02-13,3907.6000,3976.0000,3903.8000,3920.6000,9339.00,11992.00,14166400740.00,3923.4000,3880.6000,40.0000,42.8000
