市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1509,2015-04-16,7752.8000,7762.8000,7516.2000,7643.2000,215.00,743.00,1134382960.00,7604.0000,7866.8000,-223.6000,-262.8000
SF,IC1509,2015-04-17,7649.0000,7714.0000,7569.6000,7608.8000,298.00,571.00,872546520.00,7652.8000,7604.0000,4.8000,48.8000
SF,IC1509,2015-04-20,7590.0000,7698.2000,7419.0000,7419.4000,343.00,454.00,684995000.00,7445.2000,7652.8000,-233.4000,-207.6000
SF,IC1509,2015-04-21,7481.6000,8024.0000,7471.0000,8024.0000,401.00,610.00,936124960.00,7862.4000,7445.2000,578.8000,417.2000
SF,IC1509,2015-04-22,8075.2000,8075.2000,7962.6000,8029.0000,423.00,702.00,1126347720.00,8030.8000,7862.4000,166.6000,168.4000
SF,IC1509,2015-04-23,8029.0000,8180.0000,7984.4000,8102.0000,464.00,461.00,744349280.00,8079.2000,8030.8000,71.2000,48.4000
SF,IC1509,2015-04-24,8080.0000,8151.0000,7948.2000,8120.0000,384.00,595.00,956678560.00,8120.4000,8079.2000,40.8000,41.2000
SF,IC1509,2015-04-27,8177.6000,8419.8000,8140.0000,8187.0000,608.00,1046.00,1733955800.00,8200.6000,8120.4000,66.6000,80.2000
SF,IC1509,2015-04-28,8144.2000,8257.8000,7881.8000,7993.4000,607.00,849.00,1363568760.00,7943.2000,8200.6000,-207.2000,-257.4000
SF,IC1509,2015-04-29,8076.6000,8118.0000,7933.8000,8118.0000,690.00,679.00,1093952400.00,8105.8000,7943.2000,174.8000,162.6000
SF,IC1509,2015-04-30,8139.4000,8224.8000,8122.2000,8154.0000,711.00,354.00,579107800.00,8174.2000,8105.8000,48.2000,68.4000
SF,IC1509,2015-05-04,8200.0000,8299.0000,8025.8000,8140.4000,764.00,539.00,875064320.00,8122.2000,8174.2000,-33.8000,-52.0000
SF,IC1509,2015-05-05,8121.8000,8127.6000,7892.2000,7935.4000,841.00,522.00,836962880.00,7932.6000,8122.2000,-186.8000,-189.6000
SF,IC1509,2015-05-06,7935.4000,8071.0000,7774.6000,7835.2000,845.00,640.00,1020676000.00,7850.0000,7932.6000,-97.4000,-82.6000
SF,IC1509,2015-05-07,7804.0000,7859.6000,7715.0000,7716.0000,827.00,692.00,1075058000.00,7736.0000,7850.0000,-134.0000,-114.0000
SF,IC1509,2015-05-08,7775.8000,7976.6000,7755.6000,7976.6000,1126.00,1654.00,2594726720.00,7910.6000,7736.0000,240.6000,174.6000
SF,IC1509,2015-05-11,7976.6000,8228.0000,7926.0000,8211.6000,1395.00,1714.00,2756233720.00,8173.8000,7910.6000,301.0000,263.2000
SF,IC1509,2015-05-12,8220.2000,8349.4000,8152.0000,8323.8000,1486.00,1296.00,2136422720.00,8304.4000,8173.8000,150.0000,130.6000
SF,IC1509,2015-05-13,8319.6000,8404.6000,8207.4000,8367.4000,1931.00,2162.00,3592335960.00,8346.4000,8304.4000,63.0000,42.0000
SF,IC1509,2015-05-14,8367.4000,8445.0000,8255.0000,8345.0000,2273.00,2254.00,3755663520.00,8329.8000,8346.4000,-1.4000,-16.6000
SF,IC1509,2015-05-15,8348.0000,8483.2000,8266.0000,8348.6000,1979.00,2397.00,3998632200.00,8415.0000,8329.8000,18.8000,85.2000
SF,IC1509,2015-05-18,8385.0000,8586.0000,8346.4000,8557.6000,2156.00,2430.00,4138120040.00,8561.0000,8415.0000,142.6000,146.0000
SF,IC1509,2015-05-19,8591.0000,9024.4000,8498.0000,8969.0000,2468.00,5180.00,9079314680.00,8942.6000,8561.0000,408.0000,381.6000
SF,IC1509,2015-05-20,9000.8000,9339.0000,8963.8000,9156.2000,2407.00,4424.00,8136632160.00,9165.8000,8942.6000,213.6000,223.2000
SF,IC1509,2015-05-21,9195.0000,9613.2000,9192.8000,9594.2000,2598.00,5113.00,9589240360.00,9492.0000,9165.8000,428.4000,326.2000
SF,IC1509,2015-05-22,9601.0000,9733.6000,9400.0000,9611.8000,2482.00,5058.00,9675578360.00,9606.8000,9492.0000,119.8000,114.8000
SF,IC1509,2015-05-25,9498.0000,9848.6000,9316.8000,9804.0000,2514.00,4823.00,9300657920.00,9808.0000,9606.8000,197.2000,201.2000
SF,IC1509,2015-05-26,9808.0000,10395.4000,9808.0000,10395.0000,2717.00,5326.00,10781118320.00,10255.8000,9808.0000,587.0000,447.8000
SF,IC1509,2015-05-27,10395.2000,10730.2000,10304.0000,10582.4000,3404.00,7783.00,16299817920.00,10616.8000,10255.8000,326.6000,361.0000
SF,IC1509,2015-05-28,10600.0000,10808.0000,9900.0000,10036.0000,4368.00,11907.00,24937165920.00,10237.4000,10616.8000,-580.8000,-379.4000
SF,IC1509,2015-05-29,10066.0000,10479.6000,9920.0000,10245.0000,4785.00,10630.00,21800095280.00,10221.8000,10237.4000,7.6000,-15.6000
SF,IC1509,2015-06-01,10260.0000,11142.2000,10260.0000,11130.0000,5671.00,8648.00,18411166000.00,10935.8000,10221.8000,908.2000,714.0000
SF,IC1509,2015-06-02,11002.2000,11618.6000,11002.2000,11430.0000,5968.00,9661.00,21834400440.00,11502.0000,10935.8000,494.2000,566.2000
SF,IC1509,2015-06-03,11506.2000,11684.2000,10966.6000,11248.4000,6544.00,12460.00,28261196040.00,11301.8000,11502.0000,-253.6000,-200.2000
SF,IC1509,2015-06-04,11435.0000,11435.0000,10171.8000,10895.4000,5941.00,14256.00,30713217320.00,10784.0000,11301.8000,-406.4000,-517.8000
SF,IC1509,2015-06-05,10980.0000,11254.6000,10540.0000,10900.4000,5399.00,13897.00,30417530640.00,10896.4000,10784.0000,116.4000,112.4000
SF,IC1509,2015-06-08,10896.4000,10896.4000,10270.2000,10451.0000,6069.00,12290.00,25857349080.00,10549.6000,10896.4000,-445.4000,-346.8000
SF,IC1509,2015-06-09,10450.8000,10766.0000,10222.2000,10478.0000,6226.00,10152.00,21349473200.00,10462.0000,10549.6000,-71.6000,-87.6000
SF,IC1509,2015-06-10,10570.0000,11160.0000,10380.8000,10775.0000,6324.00,11747.00,25370000920.00,10925.2000,10462.0000,313.0000,463.2000
SF,IC1509,2015-06-11,10855.4000,11071.0000,10740.0000,11044.8000,6368.00,9440.00,20544783320.00,10976.2000,10925.2000,119.6000,51.0000
SF,IC1509,2015-06-12,11098.8000,11412.2000,11028.4000,11375.6000,6395.00,11040.00,24826995600.00,11347.6000,10976.2000,399.4000,371.4000
SF,IC1509,2015-06-15,11355.4000,11535.2000,10888.0000,11177.8000,6938.00,12139.00,27322063200.00,11216.2000,11347.6000,-169.8000,-131.4000
SF,IC1509,2015-06-16,11169.8000,11177.0000,10518.2000,10663.2000,6825.00,15153.00,32684289640.00,10645.6000,11216.2000,-553.0000,-570.6000
SF,IC1509,2015-06-17,10681.2000,10985.0000,10336.8000,10903.0000,6957.00,15812.00,33563830560.00,10877.6000,10645.6000,257.4000,232.0000
SF,IC1509,2015-06-18,10886.0000,11088.0000,10480.0000,10495.4000,7296.00,16427.00,35638456960.00,10624.0000,10877.6000,-382.2000,-253.6000
SF,IC1509,2015-06-19,10449.0000,10557.2000,9888.0000,9915.6000,7202.00,22346.00,45729672440.00,10015.0000,10624.0000,-708.4000,-609.0000
SF,IC1509,2015-06-23,10015.0000,10022.2000,9306.4000,9782.2000,6893.00,19727.00,38580375440.00,9827.8000,10015.0000,-232.8000,-187.2000
SF,IC1509,2015-06-24,9855.0000,10109.8000,9567.0000,9909.4000,6719.00,15131.00,29760293320.00,9830.2000,9827.8000,81.6000,2.4000
SF,IC1509,2015-06-25,10005.2000,10005.2000,9133.2000,9188.0000,7110.00,17314.00,33390800160.00,9387.2000,9830.2000,-642.2000,-443.0000
SF,IC1509,2015-06-26,9200.0000,9200.0000,8448.6000,8448.6000,6806.00,19315.00,33940923680.00,8448.6000,9387.2000,-938.6000,-938.6000
SF,IC1509,2015-06-29,8650.0000,8667.0000,7603.8000,7603.8000,4132.00,26488.00,42087710120.00,7672.2000,8448.6000,-844.8000,-776.4000
SF,IC1509,2015-06-30,7530.0000,8400.0000,7361.8000,8099.6000,3659.00,30911.00,48095106640.00,8091.4000,7672.2000,427.4000,419.2000
SF,IC1509,2015-07-01,8249.0000,8488.0000,7282.4000,7282.4000,4186.00,23069.00,37495933640.00,7616.8000,8091.4000,-809.0000,-474.6000
SF,IC1509,2015-07-02,7350.2000,7996.6000,7083.0000,7419.0000,3718.00,26156.00,39299447280.00,7291.0000,7616.8000,-197.8000,-325.8000
SF,IC1509,2015-07-03,7501.0000,7742.4000,6941.2000,7226.8000,2900.00,22938.00,33493406200.00,7259.0000,7291.0000,-64.2000,-32.0000
SF,IC1509,2015-07-06,7979.0000,7980.0000,6552.2000,7217.8000,3017.00,16840.00,23993175480.00,7038.0000,7259.0000,-41.2000,-221.0000
SF,IC1509,2015-07-07,7300.0000,7300.0000,6334.2000,6334.2000,2678.00,5132.00,6921005520.00,6428.8000,7038.0000,-703.8000,-609.2000
SF,IC1509,2015-07-08,5851.2000,6030.0000,5786.0000,5786.0000,2408.00,1858.00,2158595600.00,5786.0000,6428.8000,-642.8000,-642.8000
SF,IC1509,2015-07-09,5775.8000,6364.6000,5306.6000,6364.6000,2366.00,2479.00,2978339360.00,6364.6000,5786.0000,578.6000,578.6000
SF,IC1509,2015-07-10,6501.2000,7001.0000,6500.6000,7001.0000,2606.00,3259.00,4433764840.00,7001.0000,6364.6000,636.4000,636.4000
SF,IC1509,2015-07-13,7400.2000,7695.8000,6400.6000,7131.2000,4307.00,12866.00,19123772000.00,7431.4000,7001.0000,130.2000,430.4000
SF,IC1509,2015-07-14,7400.6000,7720.0000,7241.2000,7336.2000,4258.00,11788.00,17542983680.00,7406.4000,7431.4000,-95.2000,-25.0000
SF,IC1509,2015-07-15,7340.2000,7340.2000,6665.8000,6665.8000,4221.00,9332.00,12920982000.00,6689.4000,7406.4000,-740.6000,-717.0000
SF,IC1509,2015-07-16,6550.0000,7200.0000,6228.0000,6985.4000,4260.00,13661.00,18569728040.00,6908.2000,6689.4000,296.0000,218.8000
SF,IC1509,2015-07-17,7098.8000,7599.0000,7000.0000,7599.0000,5404.00,12905.00,18908050720.00,7502.2000,6908.2000,690.8000,594.0000
SF,IC1509,2015-07-20,7680.2000,7809.2000,7160.2000,7315.0000,5058.00,14826.00,22157229080.00,7437.6000,7502.2000,-187.2000,-64.6000
SF,IC1509,2015-07-21,7315.0000,7680.0000,7140.2000,7470.0000,4307.00,12344.00,18386213600.00,7454.0000,7437.6000,32.4000,16.4000
SF,IC1509,2015-07-22,7424.0000,7635.0000,7321.4000,7518.8000,4167.00,8357.00,12548398480.00,7489.4000,7454.0000,64.8000,35.4000
SF,IC1509,2015-07-23,7549.6000,8238.2000,7456.4000,8225.0000,4399.00,11263.00,17729885360.00,8161.2000,7489.4000,735.6000,671.8000
