市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1509,2015-04-16,3089.0000,3309.8000,3084.4000,3298.8000,772.00,1727.00,1648854060.00,3251.6000,3036.8000,262.0000,214.8000
SF,IH1509,2015-04-17,3298.8000,3368.8000,3265.0000,3284.6000,1645.00,3220.00,3201102960.00,3301.8000,3251.6000,33.0000,50.2000
SF,IH1509,2015-04-20,3317.8000,3340.0000,3164.0000,3167.6000,1953.00,3376.00,3321889140.00,3194.4000,3301.8000,-134.2000,-107.4000
SF,IH1509,2015-04-21,3186.4000,3255.0000,3174.4000,3248.8000,1841.00,2094.00,2019287700.00,3228.4000,3194.4000,54.4000,34.0000
SF,IH1509,2015-04-22,3260.4000,3351.8000,3251.0000,3332.0000,2021.00,1938.00,1912925880.00,3327.0000,3228.4000,103.6000,98.6000
SF,IH1509,2015-04-23,3367.8000,3369.8000,3276.8000,3286.0000,2338.00,2723.00,2708258460.00,3293.2000,3327.0000,-41.0000,-33.8000
SF,IH1509,2015-04-24,3240.2000,3283.0000,3189.4000,3243.6000,2411.00,2097.00,2036648400.00,3247.0000,3293.2000,-49.6000,-46.2000
SF,IH1509,2015-04-27,3260.2000,3366.8000,3260.2000,3366.6000,2140.00,1907.00,1895314500.00,3341.4000,3247.0000,119.6000,94.4000
SF,IH1509,2015-04-28,3367.0000,3392.6000,3283.8000,3304.4000,2489.00,2886.00,2882220660.00,3303.2000,3341.4000,-37.0000,-38.2000
SF,IH1509,2015-04-29,3303.0000,3340.8000,3277.2000,3310.4000,2461.00,1752.00,1741178340.00,3315.6000,3303.2000,7.2000,12.4000
SF,IH1509,2015-04-30,3312.4000,3342.8000,3265.0000,3279.4000,2571.00,1023.00,1016237040.00,3289.6000,3315.6000,-36.2000,-26.0000
SF,IH1509,2015-05-04,3305.6000,3318.8000,3244.0000,3287.0000,2627.00,1343.00,1320974520.00,3284.4000,3289.6000,-2.6000,-5.2000
SF,IH1509,2015-05-05,3293.4000,3293.4000,3157.4000,3178.0000,2734.00,2099.00,2031297840.00,3180.6000,3284.4000,-106.4000,-103.8000
SF,IH1509,2015-05-06,3179.2000,3270.0000,3131.8000,3165.2000,2965.00,2579.00,2476520100.00,3164.6000,3180.6000,-15.4000,-16.0000
SF,IH1509,2015-05-07,3185.6000,3185.6000,3125.6000,3130.4000,3280.00,3172.00,3003616080.00,3149.0000,3164.6000,-34.2000,-15.6000
SF,IH1509,2015-05-08,3156.6000,3170.4000,3072.6000,3121.2000,3511.00,2667.00,2498468280.00,3118.8000,3149.0000,-27.8000,-30.2000
SF,IH1509,2015-05-11,3160.0000,3191.6000,3103.0000,3190.0000,3873.00,3168.00,2989700220.00,3183.2000,3118.8000,71.2000,64.4000
SF,IH1509,2015-05-12,3198.0000,3216.2000,3158.2000,3185.0000,4043.00,2223.00,2124109380.00,3183.6000,3183.2000,1.8000,0.4000
SF,IH1509,2015-05-13,3197.6000,3209.8000,3103.8000,3121.6000,4210.00,3541.00,3356331480.00,3124.6000,3183.6000,-62.0000,-59.0000
SF,IH1509,2015-05-14,3139.8000,3171.8000,3105.6000,3124.8000,4192.00,4052.00,3808303860.00,3120.8000,3124.6000,0.2000,-3.8000
SF,IH1509,2015-05-15,3129.8000,3136.2000,3025.4000,3044.6000,4604.00,6506.00,6012348300.00,3079.0000,3120.8000,-76.2000,-41.8000
SF,IH1509,2015-05-18,3048.6000,3051.6000,2953.6000,2964.4000,4650.00,4358.00,3940113600.00,2980.8000,3079.0000,-114.6000,-98.2000
SF,IH1509,2015-05-19,2976.8000,3149.0000,2970.0000,3145.0000,5074.00,7537.00,6974167860.00,3116.4000,2980.8000,164.2000,135.6000
SF,IH1509,2015-05-20,3145.2000,3222.4000,3110.0000,3146.6000,5299.00,7025.00,6660018780.00,3163.6000,3116.4000,30.2000,47.2000
SF,IH1509,2015-05-21,3131.0000,3206.8000,3131.0000,3202.0000,5522.00,5261.00,5010713580.00,3186.0000,3163.6000,38.4000,22.4000
SF,IH1509,2015-05-22,3206.2000,3318.8000,3204.2000,3315.0000,6081.00,10426.00,10218488940.00,3289.4000,3186.0000,129.0000,103.4000
SF,IH1509,2015-05-25,3306.0000,3454.8000,3297.4000,3435.0000,6977.00,10278.00,10420957200.00,3425.0000,3289.4000,145.6000,135.6000
SF,IH1509,2015-05-26,3460.0000,3485.4000,3402.8000,3453.8000,7680.00,12403.00,12852722820.00,3463.4000,3425.0000,28.8000,38.4000
SF,IH1509,2015-05-27,3470.0000,3547.6000,3391.0000,3429.0000,8228.00,10960.00,11378717580.00,3421.8000,3463.4000,-34.4000,-41.6000
SF,IH1509,2015-05-28,3442.2000,3464.8000,3136.4000,3184.0000,7251.00,16512.00,16413391200.00,3201.6000,3421.8000,-237.8000,-220.2000
SF,IH1509,2015-05-29,3201.6000,3228.8000,3089.2000,3140.6000,7138.00,14457.00,13765262040.00,3137.2000,3201.6000,-61.0000,-64.4000
SF,IH1509,2015-06-01,3132.0000,3374.0000,3112.2000,3368.2000,7557.00,12357.00,12065855400.00,3346.2000,3137.2000,231.0000,209.0000
SF,IH1509,2015-06-02,3368.2000,3389.0000,3255.2000,3332.2000,8214.00,13842.00,13803613980.00,3342.4000,3346.2000,-14.0000,-3.8000
SF,IH1509,2015-06-03,3336.2000,3377.6000,3250.6000,3291.6000,8384.00,16273.00,16168421220.00,3311.6000,3342.4000,-50.8000,-30.8000
SF,IH1509,2015-06-04,3281.6000,3424.8000,3047.6000,3404.2000,9168.00,28956.00,28484307960.00,3324.6000,3311.6000,92.6000,13.0000
SF,IH1509,2015-06-05,3388.0000,3463.6000,3230.0000,3326.8000,10267.00,25896.00,26082566040.00,3330.8000,3324.6000,2.2000,6.2000
