市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1804,2018-02-23,2934.6000,2958.8000,2918.8000,2949.2000,71.00,73.00,64390080.00,2947.2000,2918.0000,31.2000,29.2000
SF,IH1804,2018-02-26,2978.8000,2989.8000,2934.2000,2977.6000,166.00,174.00,154844880.00,2977.6000,2947.2000,30.4000,30.4000
SF,IH1804,2018-02-27,2980.0000,2982.8000,2917.2000,2926.0000,139.00,111.00,98253120.00,2927.2000,2977.6000,-51.6000,-50.4000
SF,IH1804,2018-02-28,2900.0000,2908.6000,2862.0000,2872.4000,587.00,586.00,506789820.00,2883.6000,2927.2000,-54.8000,-43.6000
SF,IH1804,2018-03-01,2851.2000,2910.0000,2850.8000,2886.2000,616.00,359.00,310651680.00,2881.2000,2883.6000,2.6000,-2.4000
SF,IH1804,2018-03-02,2869.8000,2889.8000,2852.8000,2864.6000,681.00,309.00,265938240.00,2865.8000,2881.2000,-16.6000,-15.4000
SF,IH1804,2018-03-05,2871.8000,2898.4000,2841.0000,2855.4000,831.00,401.00,344049060.00,2855.6000,2865.8000,-10.4000,-10.2000
SF,IH1804,2018-03-06,2872.0000,2898.6000,2835.6000,2898.6000,958.00,678.00,583881720.00,2888.4000,2855.6000,43.0000,32.8000
SF,IH1804,2018-03-07,2893.0000,2930.0000,2861.0000,2876.8000,1174.00,794.00,691542120.00,2876.6000,2888.4000,-11.6000,-11.8000
SF,IH1804,2018-03-08,2886.6000,2906.8000,2868.2000,2899.8000,1283.00,668.00,578977260.00,2895.8000,2876.6000,23.2000,19.2000
SF,IH1804,2018-03-09,2911.0000,2918.2000,2890.0000,2908.8000,1526.00,690.00,600634980.00,2907.4000,2895.8000,13.0000,11.6000
SF,IH1804,2018-03-12,2929.0000,2932.2000,2902.0000,2910.6000,2686.00,1759.00,1538831220.00,2914.6000,2907.4000,3.2000,7.2000
SF,IH1804,2018-03-13,2906.6000,2926.6000,2870.6000,2871.4000,4398.00,3182.00,2767327620.00,2883.8000,2914.6000,-43.2000,-30.8000
SF,IH1804,2018-03-14,2861.6000,2880.0000,2857.0000,2866.0000,6986.00,4471.00,3844339140.00,2872.6000,2883.8000,-17.8000,-11.2000
SF,IH1804,2018-03-15,2864.2000,2899.8000,2857.6000,2899.0000,10781.00,7641.00,6616530840.00,2893.2000,2872.6000,26.4000,20.6000
SF,IH1804,2018-03-16,2900.0000,2915.2000,2861.8000,2864.6000,14033.00,11121.00,9654481680.00,2879.2000,2893.2000,-28.6000,-14.0000
SF,IH1804,2018-03-19,2869.8000,2897.6000,2855.2000,2897.4000,14372.00,11822.00,10208975460.00,2889.8000,2879.2000,18.2000,10.6000
SF,IH1804,2018-03-20,2882.2000,2908.8000,2874.8000,2900.0000,14905.00,12068.00,10467987060.00,2900.8000,2889.8000,10.2000,11.0000
SF,IH1804,2018-03-21,2931.8000,2932.4000,2874.2000,2884.0000,15235.00,13553.00,11829803340.00,2889.6000,2900.8000,-16.8000,-11.2000
SF,IH1804,2018-03-22,2894.6000,2903.8000,2845.2000,2859.0000,15770.00,14244.00,12267708720.00,2863.8000,2889.6000,-30.6000,-25.8000
SF,IH1804,2018-03-23,2785.8000,2792.0000,2723.4000,2734.4000,17249.00,17151.00,14211179280.00,2739.2000,2863.8000,-129.4000,-124.6000
SF,IH1804,2018-03-26,2750.0000,2759.0000,2696.2000,2729.6000,16852.00,15686.00,12847905840.00,2723.4000,2739.2000,-9.6000,-15.8000
SF,IH1804,2018-03-27,2765.0000,2769.8000,2716.0000,2738.2000,17014.00,14276.00,11752295640.00,2728.6000,2723.4000,14.8000,5.2000
