市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1603,2015-07-20,7528.2000,7528.2000,6714.0000,6822.0000,56.00,280.00,391501000.00,6929.0000,7149.2000,-327.2000,-220.2000
SF,IC1603,2015-07-21,6825.2000,7148.2000,6719.0000,6994.8000,66.00,115.00,159024080.00,6978.4000,6929.0000,65.8000,49.4000
SF,IC1603,2015-07-22,7080.0000,7160.6000,6850.4000,7033.0000,70.00,59.00,82836840.00,7016.0000,6978.4000,54.6000,37.6000
SF,IC1603,2015-07-23,7115.8000,7717.6000,7000.8000,7707.0000,98.00,271.00,401155600.00,7688.2000,7016.0000,691.0000,672.2000
SF,IC1603,2015-07-24,7798.0000,7889.8000,7226.0000,7279.0000,110.00,253.00,389334280.00,7459.6000,7688.2000,-409.2000,-228.6000
SF,IC1603,2015-07-27,7235.4000,7448.8000,6713.8000,6713.8000,135.00,159.00,226220520.00,6829.2000,7459.6000,-745.8000,-630.4000
SF,IC1603,2015-07-28,6398.8000,6760.6000,6343.0000,6503.8000,138.00,163.00,213254400.00,6552.0000,6829.2000,-325.4000,-277.2000
SF,IC1603,2015-07-29,6642.0000,6986.0000,6305.0000,6986.0000,117.00,156.00,208581640.00,6877.6000,6552.0000,434.0000,325.6000
SF,IC1603,2015-07-30,6969.8000,6996.2000,6410.8000,6471.6000,118.00,185.00,251151480.00,6598.4000,6877.6000,-406.0000,-279.2000
SF,IC1603,2015-07-31,6950.6000,6950.6000,6506.8000,6638.8000,132.00,122.00,161908960.00,6605.2000,6598.4000,40.4000,6.8000
SF,IC1603,2015-08-03,6607.0000,6607.0000,6242.6000,6299.2000,140.00,50.00,63706680.00,6301.6000,6605.2000,-306.0000,-303.6000
SF,IC1603,2015-08-04,6343.2000,6828.8000,6343.2000,6801.0000,163.00,82.00,107992200.00,6774.6000,6301.6000,499.4000,473.0000
SF,IC1603,2015-08-05,6801.0000,6899.0000,6640.8000,6661.4000,174.00,122.00,164394360.00,6690.2000,6774.6000,-113.2000,-84.4000
SF,IC1603,2015-08-06,6579.4000,6884.2000,6547.4000,6754.2000,197.00,71.00,95400240.00,6729.4000,6690.2000,64.0000,39.2000
SF,IC1603,2015-08-07,6754.2000,7221.6000,6754.2000,7121.6000,191.00,110.00,155694760.00,7086.2000,6729.4000,392.2000,356.8000
SF,IC1603,2015-08-10,7160.0000,7683.0000,7160.0000,7673.6000,204.00,145.00,215316840.00,7627.8000,7086.2000,587.4000,541.6000
SF,IC1603,2015-08-11,7673.6000,7719.8000,7500.0000,7514.0000,218.00,108.00,164397000.00,7556.6000,7627.8000,-113.8000,-71.2000
SF,IC1603,2015-08-12,7514.0000,7553.0000,7285.0000,7285.0000,240.00,115.00,170449040.00,7325.6000,7556.6000,-271.6000,-231.0000
SF,IC1603,2015-08-13,7310.0000,7528.0000,7243.0000,7500.0000,264.00,109.00,161484640.00,7480.4000,7325.6000,174.4000,154.8000
SF,IC1603,2015-08-14,7500.0000,7668.8000,7443.0000,7540.0000,327.00,168.00,254749880.00,7515.2000,7480.4000,59.6000,34.8000
