市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1704,2017-02-20,6147.4000,6244.6000,6145.6000,6234.8000,477.00,503.00,622901200.00,6217.6000,6213.2000,21.6000,4.4000
SF,IC1704,2017-02-21,6238.4000,6282.8000,6231.6000,6268.8000,743.00,598.00,749309720.00,6272.0000,6217.6000,51.2000,54.4000
SF,IC1704,2017-02-22,6266.2000,6319.6000,6265.0000,6315.4000,989.00,502.00,632038320.00,6304.4000,6272.0000,43.4000,32.4000
SF,IC1704,2017-02-23,6310.6000,6329.6000,6273.4000,6325.0000,1276.00,638.00,804451960.00,6304.4000,6304.4000,20.6000,0.0000
SF,IC1704,2017-02-24,6315.6000,6340.0000,6298.6000,6336.0000,1525.00,567.00,716576000.00,6326.8000,6304.4000,31.6000,22.4000
SF,IC1704,2017-02-27,6332.2000,6334.0000,6256.2000,6270.4000,1886.00,659.00,830552000.00,6271.0000,6326.8000,-56.4000,-55.8000
SF,IC1704,2017-02-28,6280.4000,6348.0000,6272.6000,6298.2000,2225.00,738.00,928422840.00,6293.8000,6271.0000,27.2000,22.8000
SF,IC1704,2017-03-01,6299.6000,6365.6000,6290.2000,6322.2000,2831.00,1070.00,1355941760.00,6335.0000,6293.8000,28.4000,41.2000
SF,IC1704,2017-03-02,6301.0000,6357.0000,6287.0000,6312.8000,3246.00,1109.00,1399825600.00,6308.8000,6335.0000,-22.2000,-26.2000
SF,IC1704,2017-03-03,6302.2000,6340.6000,6271.6000,6325.0000,3857.00,1281.00,1616625920.00,6325.0000,6308.8000,16.2000,16.2000
SF,IC1704,2017-03-06,6337.4000,6400.4000,6328.2000,6381.0000,4347.00,1252.00,1597583680.00,6384.8000,6325.0000,56.0000,59.8000
SF,IC1704,2017-03-07,6380.2000,6389.6000,6353.8000,6381.6000,5004.00,1085.00,1382924360.00,6374.4000,6384.8000,-3.2000,-10.4000
SF,IC1704,2017-03-08,6375.0000,6381.0000,6341.2000,6361.6000,5670.00,1247.00,1586803800.00,6352.4000,6374.4000,-12.8000,-22.0000
SF,IC1704,2017-03-09,6348.4000,6355.0000,6279.0000,6293.6000,6556.00,1736.00,2189989600.00,6303.6000,6352.4000,-58.8000,-48.8000
