市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1911,2019-09-23,3921.0000,3921.0000,3860.0000,3889.4000,406.00,476.00,553818240.00,3881.8000,3925.2000,-35.8000,-43.4000
SF,IF1911,2019-09-24,3907.0000,3932.8000,3885.6000,3892.0000,373.00,389.00,455476380.00,3897.6000,3881.8000,10.2000,15.8000
SF,IF1911,2019-09-25,3877.2000,3890.2000,3868.0000,3870.0000,481.00,350.00,407256720.00,3877.0000,3897.6000,-27.6000,-20.6000
SF,IF1911,2019-09-26,3882.6000,3893.2000,3842.0000,3844.8000,641.00,575.00,666921180.00,3851.6000,3877.0000,-32.2000,-25.4000
SF,IF1911,2019-09-27,3852.0000,3861.4000,3840.2000,3853.6000,665.00,437.00,504830100.00,3854.8000,3851.6000,2.0000,3.2000
SF,IF1911,2019-09-30,3840.6000,3857.2000,3791.8000,3791.8000,1081.00,798.00,918401460.00,3818.8000,3854.8000,-63.0000,-36.0000
SF,IF1911,2019-10-08,3814.2000,3853.2000,3810.6000,3826.8000,1664.00,1371.00,1577779740.00,3834.0000,3818.8000,8.0000,15.2000
SF,IF1911,2019-10-09,3814.6000,3837.8000,3795.0000,3831.0000,2522.00,1863.00,2134411140.00,3830.0000,3834.0000,-3.0000,-4.0000
SF,IF1911,2019-10-10,3827.0000,3868.8000,3819.6000,3861.6000,3302.00,2249.00,2594370840.00,3858.6000,3830.0000,31.6000,28.6000
SF,IF1911,2019-10-11,3873.4000,3923.6000,3855.0000,3913.6000,5619.00,4369.00,5099230440.00,3912.6000,3858.6000,55.0000,54.0000
SF,IF1911,2019-10-14,3945.2000,3988.0000,3933.2000,3946.8000,10338.00,9414.00,11175865500.00,3947.0000,3912.6000,34.2000,34.4000
SF,IF1911,2019-10-15,3943.4000,3948.0000,3930.2000,3932.0000,14249.00,9638.00,11382174780.00,3936.6000,3947.0000,-15.0000,-10.4000
SF,IF1911,2019-10-16,3936.2000,3965.6000,3912.0000,3914.0000,27052.00,22578.00,26650763160.00,3919.0000,3936.6000,-22.6000,-17.6000
SF,IF1911,2019-10-17,3934.4000,3936.6000,3910.0000,3924.6000,43273.00,35621.00,41930365920.00,3917.4000,3919.0000,5.6000,-1.6000
SF,IF1911,2019-10-18,3929.4000,3943.0000,3843.6000,3854.2000,66473.00,71725.00,83816293320.00,3856.4000,3917.4000,-63.2000,-61.0000
SF,IF1911,2019-10-21,3856.6000,3875.0000,3847.0000,3866.8000,61006.00,52376.00,60671268240.00,3859.8000,3856.4000,10.4000,3.4000
SF,IF1911,2019-10-22,3879.0000,3892.4000,3852.4000,3878.8000,64891.00,61352.00,71208873960.00,3875.4000,3859.8000,19.0000,15.6000
SF,IF1911,2019-10-23,3874.0000,3888.8000,3843.0000,3862.8000,62047.00,56407.00,65442041160.00,3855.4000,3875.4000,-12.6000,-20.0000
SF,IF1911,2019-10-24,3865.4000,3884.8000,3841.6000,3870.4000,66127.00,65622.00,76059538140.00,3863.8000,3855.4000,15.0000,8.4000
SF,IF1911,2019-10-25,3864.0000,3902.0000,3837.2000,3899.0000,68804.00,77655.00,90117580260.00,3891.4000,3863.8000,35.2000,27.6000
SF,IF1911,2019-10-28,3908.0000,3930.0000,3895.6000,3919.0000,64708.00,67048.00,78727789320.00,3916.4000,3891.4000,27.6000,25.0000
SF,IF1911,2019-10-29,3920.4000,3924.6000,3903.6000,3905.0000,59740.00,47765.00,56084784660.00,3908.6000,3916.4000,-11.4000,-7.8000
SF,IF1911,2019-10-30,3900.2000,3906.0000,3870.0000,3877.0000,62682.00,61555.00,71708206380.00,3877.6000,3908.6000,-31.6000,-31.0000
SF,IF1911,2019-10-31,3891.6000,3896.6000,3865.0000,3879.0000,59614.00,56173.00,65436501780.00,3874.8000,3877.6000,1.4000,-2.8000
SF,IF1911,2019-11-01,3875.0000,3960.0000,3866.6000,3959.4000,70550.00,82327.00,96856383660.00,3952.4000,3874.8000,84.6000,77.6000
SF,IF1911,2019-11-04,3969.8000,3982.8000,3960.2000,3974.2000,61715.00,58904.00,70214081460.00,3974.2000,3952.4000,21.8000,21.8000
SF,IF1911,2019-11-05,3978.6000,4039.8000,3968.8000,3996.4000,72215.00,80309.00,96404012460.00,4001.8000,3974.2000,22.2000,27.6000
SF,IF1911,2019-11-06,3999.0000,4004.4000,3969.4000,3983.0000,61989.00,60617.00,72575938860.00,3981.8000,4001.8000,-18.8000,-20.0000
SF,IF1911,2019-11-07,3979.6000,4014.0000,3971.6000,3990.2000,65538.00,68449.00,81930831000.00,3988.0000,3981.8000,8.4000,6.2000
SF,IF1911,2019-11-08,4015.4000,4021.8000,3967.2000,3968.8000,59207.00,67445.00,80840804400.00,3975.8000,3988.0000,-19.2000,-12.2000
SF,IF1911,2019-11-11,3940.0000,3945.8000,3894.0000,3906.6000,55129.00,60327.00,71041323180.00,3909.8000,3975.8000,-69.2000,-66.0000
SF,IF1911,2019-11-12,3913.0000,3920.6000,3876.8000,3897.6000,50879.00,61805.00,72296232300.00,3895.8000,3909.8000,-12.2000,-14.0000
SF,IF1911,2019-11-13,3891.0000,3905.8000,3880.6000,3900.0000,39315.00,51375.00,59987337480.00,3894.6000,3895.8000,4.2000,-1.2000
SF,IF1911,2019-11-14,3906.4000,3915.6000,3891.8000,3900.0000,18472.00,39426.00,46172311020.00,3906.4000,3894.6000,5.4000,11.8000
SF,IF1911,2019-11-15,3906.0000,3919.8000,3880.2000,3892.4000,0.00,17638.00,20629518480.00,3893.0300,3906.4000,-14.0000,-13.3700
