市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF2002,2019-12-23,4035.2000,4059.6000,3981.6000,3984.8000,758.00,801.00,966768840.00,3995.4000,4041.6000,-56.8000,-46.2000
SF,IF2002,2019-12-24,3991.0000,4013.6000,3986.0000,4004.0000,783.00,568.00,681277500.00,4008.0000,3995.4000,8.6000,12.6000
SF,IF2002,2019-12-25,4004.0000,4016.8000,3990.0000,4009.0000,913.00,541.00,649839600.00,3998.4000,4008.0000,1.0000,-9.6000
SF,IF2002,2019-12-26,4008.4000,4040.0000,4008.4000,4038.0000,916.00,425.00,513294360.00,4030.6000,3998.4000,39.6000,32.2000
SF,IF2002,2019-12-27,4041.4000,4087.4000,4034.8000,4037.8000,1323.00,935.00,1139185620.00,4045.4000,4030.6000,7.2000,14.8000
SF,IF2002,2019-12-30,4036.8000,4113.0000,4022.2000,4102.4000,1833.00,1513.00,1852897560.00,4100.8000,4045.4000,57.0000,55.4000
SF,IF2002,2019-12-31,4099.4000,4124.6000,4088.2000,4119.2000,2391.00,1432.00,1763619360.00,4113.8000,4100.8000,18.4000,13.0000
SF,IF2002,2020-01-02,4140.2000,4199.6000,4140.2000,4172.2000,2586.00,1814.00,2269666260.00,4175.2000,4113.8000,58.4000,61.4000
SF,IF2002,2020-01-03,4185.6000,4187.0000,4157.0000,4162.0000,2911.00,1231.00,1540285800.00,4167.2000,4175.2000,-13.2000,-8.0000
SF,IF2002,2020-01-06,4149.4000,4197.2000,4114.8000,4143.2000,4041.00,2982.00,3723034980.00,4138.0000,4167.2000,-24.0000,-29.2000
SF,IF2002,2020-01-07,4167.0000,4184.0000,4152.0000,4171.4000,4307.00,2143.00,2678950200.00,4167.4000,4138.0000,33.4000,29.4000
SF,IF2002,2020-01-08,4145.8000,4168.6000,4116.0000,4131.8000,5129.00,2349.00,2920732320.00,4128.6000,4167.4000,-35.6000,-38.8000
SF,IF2002,2020-01-09,4160.0000,4181.2000,4153.6000,4174.0000,5115.00,2124.00,2655910920.00,4168.8000,4128.6000,45.4000,40.2000
SF,IF2002,2020-01-10,4185.8000,4198.0000,4161.0000,4172.2000,6402.00,3031.00,3794994120.00,4177.6000,4168.8000,3.4000,8.8000
SF,IF2002,2020-01-13,4185.0000,4221.4000,4160.2000,4220.0000,8798.00,5448.00,6840843720.00,4203.8000,4177.6000,42.4000,26.2000
SF,IF2002,2020-01-14,4230.6000,4243.2000,4202.6000,4206.2000,12150.00,7137.00,9041483460.00,4208.2000,4203.8000,2.4000,4.4000
SF,IF2002,2020-01-15,4218.8000,4218.8000,4164.0000,4174.8000,22663.00,17440.00,21864788220.00,4179.0000,4208.2000,-33.4000,-29.2000
SF,IF2002,2020-01-16,4185.0000,4185.0000,4154.2000,4168.0000,41333.00,33757.00,42202030560.00,4163.0000,4179.0000,-11.0000,-16.0000
SF,IF2002,2020-01-17,4176.2000,4198.2000,4157.0000,4172.6000,59980.00,55746.00,69816245220.00,4170.8000,4163.0000,9.6000,7.8000
SF,IF2002,2020-01-20,4186.0000,4206.2000,4166.2000,4202.2000,56696.00,53915.00,67722502680.00,4194.8000,4170.8000,31.4000,24.0000
SF,IF2002,2020-01-21,4176.2000,4179.0000,4117.6000,4123.4000,61974.00,63514.00,78905366820.00,4128.0000,4194.8000,-71.4000,-66.8000
SF,IF2002,2020-01-22,4105.6000,4155.0000,4048.0000,4136.4000,64685.00,77951.00,95921436120.00,4140.6000,4128.0000,8.4000,12.6000
SF,IF2002,2020-01-23,4093.0000,4106.0000,3961.8000,3994.2000,62931.00,79898.00,96914824980.00,3990.2000,4140.6000,-146.4000,-150.4000
SF,IF2002,2020-02-03,3673.0000,3746.0000,3591.2000,3591.2000,67195.00,87300.00,96083920680.00,3616.8000,3990.2000,-399.0000,-373.4000
SF,IF2002,2020-02-04,3660.0000,3782.2000,3659.8000,3766.8000,65112.00,87830.00,98511326340.00,3767.2000,3616.8000,150.0000,150.4000
SF,IF2002,2020-02-05,3787.6000,3849.6000,3766.0000,3800.4000,64435.00,84416.00,96396894360.00,3798.2000,3767.2000,33.2000,31.0000
SF,IF2002,2020-02-06,3815.0000,3917.4000,3789.0000,3891.8000,68280.00,92820.00,107223608700.00,3889.2000,3798.2000,93.6000,91.0000
SF,IF2002,2020-02-07,3870.2000,3896.6000,3843.6000,3892.8000,62471.00,75548.00,87610208100.00,3880.6000,3889.2000,3.6000,-8.6000
SF,IF2002,2020-02-10,3865.8000,3915.0000,3855.8000,3891.4000,62874.00,74000.00,86302237380.00,3895.0000,3880.6000,10.8000,14.4000
SF,IF2002,2020-02-11,3918.6000,3956.0000,3909.0000,3935.6000,60340.00,72619.00,85741377060.00,3941.6000,3895.0000,40.6000,46.6000
SF,IF2002,2020-02-12,3924.2000,3971.6000,3921.2000,3966.4000,56338.00,62759.00,74361885240.00,3966.0000,3941.6000,24.8000,24.4000
SF,IF2002,2020-02-13,3962.6000,3986.8000,3938.4000,3953.0000,56583.00,64289.00,76411810020.00,3955.0000,3966.0000,-13.0000,-11.0000
SF,IF2002,2020-02-14,3948.0000,4002.8000,3947.2000,3983.8000,56621.00,68877.00,82171871220.00,3972.4000,3955.0000,28.8000,17.4000
SF,IF2002,2020-02-17,4000.4000,4083.2000,3996.0000,4079.2000,50256.00,68545.00,83139340080.00,4074.6000,3972.4000,106.8000,102.2000
SF,IF2002,2020-02-18,4064.2000,4075.0000,4023.0000,4046.2000,39002.00,58223.00,70754233260.00,4046.8000,4074.6000,-28.4000,-27.8000
SF,IF2002,2020-02-19,4049.2000,4082.2000,4039.2000,4049.2000,30476.00,48570.00,59195063880.00,4050.4000,4046.8000,2.4000,3.6000
SF,IF2002,2020-02-20,4062.0000,4155.0000,4049.0000,4134.0000,14293.00,33338.00,40876199640.00,4132.6000,4050.4000,83.6000,82.2000
SF,IF2002,2020-02-21,4122.6000,4187.6000,4122.6000,4154.2000,0.00,13505.00,16803241500.00,4154.1400,4132.6000,21.6000,21.5400
