市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1207,2012-05-21,2579.0000,2605.2000,2566.0000,2587.2000,2213.00,7293.00,5658501840.00,2583.8000,2563.4000,23.8000,20.4000
SF,IF1207,2012-05-22,2598.0000,2615.6000,2592.6000,2611.8000,2703.00,6728.00,5256819240.00,2611.0000,2583.8000,28.0000,27.2000
SF,IF1207,2012-05-23,2602.4000,2619.6000,2580.2000,2591.6000,2878.00,7814.00,6094012380.00,2592.4000,2611.0000,-19.4000,-18.6000
SF,IF1207,2012-05-24,2600.8000,2611.6000,2568.8000,2584.2000,4128.00,8258.00,6416789100.00,2578.0000,2592.4000,-8.2000,-14.4000
SF,IF1207,2012-05-25,2586.2000,2586.8000,2558.4000,2565.2000,6019.00,8231.00,6352926300.00,2564.4000,2578.0000,-12.8000,-13.6000
SF,IF1207,2012-05-28,2568.4000,2599.4000,2545.2000,2597.0000,7969.00,12546.00,9663689160.00,2592.2000,2564.4000,32.6000,27.8000
SF,IF1207,2012-05-29,2597.2000,2652.6000,2595.0000,2641.4000,9354.00,17144.00,13509359460.00,2641.2000,2592.2000,49.2000,49.0000
SF,IF1207,2012-05-30,2636.2000,2638.8000,2626.0000,2628.0000,10452.00,10047.00,7936014660.00,2631.6000,2641.2000,-13.2000,-9.6000
SF,IF1207,2012-05-31,2620.0000,2636.8000,2607.2000,2628.8000,11313.00,12903.00,10152244860.00,2625.4000,2631.6000,-2.8000,-6.2000
SF,IF1207,2012-06-01,2626.8000,2652.2000,2610.6000,2623.8000,12996.00,19161.00,15130175520.00,2620.4000,2625.4000,-1.6000,-5.0000
SF,IF1207,2012-06-04,2598.4000,2598.4000,2538.2000,2539.8000,14702.00,20385.00,15729722040.00,2550.6000,2620.4000,-80.6000,-69.8000
SF,IF1207,2012-06-05,2551.2000,2559.4000,2540.0000,2543.0000,16596.00,15562.00,11904708360.00,2544.6000,2550.6000,-7.6000,-6.0000
SF,IF1207,2012-06-06,2545.0000,2563.6000,2534.8000,2542.8000,17979.00,20802.00,15912749760.00,2540.8000,2544.6000,-1.8000,-3.8000
SF,IF1207,2012-06-07,2562.2000,2571.8000,2517.2000,2527.4000,19098.00,26624.00,20339032620.00,2525.0000,2540.8000,-13.4000,-15.8000
SF,IF1207,2012-06-08,2543.6000,2543.6000,2505.0000,2506.0000,21397.00,38020.00,28784352780.00,2510.6000,2525.0000,-19.0000,-14.4000
SF,IF1207,2012-06-11,2527.4000,2557.0000,2515.0000,2545.8000,25456.00,61811.00,47032641780.00,2545.2000,2510.6000,35.2000,34.6000
SF,IF1207,2012-06-12,2529.8000,2539.4000,2517.6000,2530.4000,29897.00,89621.00,67927012020.00,2524.2000,2545.2000,-14.8000,-21.0000
SF,IF1207,2012-06-13,2533.4000,2568.8000,2524.8000,2560.4000,41119.00,292325.00,223612713600.00,2561.4000,2524.2000,36.2000,37.2000
SF,IF1207,2012-06-14,2556.0000,2576.0000,2543.0000,2547.4000,44361.00,295965.00,227284942140.00,2549.8000,2561.4000,-14.0000,-11.6000
SF,IF1207,2012-06-15,2555.8000,2573.0000,2531.8000,2560.6000,45114.00,414309.00,317515372740.00,2559.8000,2549.8000,10.8000,10.0000
SF,IF1207,2012-06-18,2579.0000,2590.2000,2565.0000,2572.4000,48402.00,363196.00,280588989120.00,2571.6000,2559.8000,12.6000,11.8000
SF,IF1207,2012-06-19,2572.2000,2573.0000,2550.2000,2558.0000,50132.00,292607.00,224689260480.00,2554.2000,2571.6000,-13.6000,-17.4000
SF,IF1207,2012-06-20,2563.4000,2569.8000,2548.0000,2549.0000,53365.00,305212.00,234447400080.00,2555.2000,2554.2000,-5.2000,1.0000
SF,IF1207,2012-06-21,2544.8000,2545.2000,2493.2000,2510.8000,54959.00,341378.00,257263212960.00,2506.2000,2555.2000,-44.4000,-49.0000
SF,IF1207,2012-06-25,2500.2000,2506.8000,2459.2000,2467.6000,58564.00,271087.00,202270763640.00,2468.2000,2506.2000,-38.6000,-38.0000
SF,IF1207,2012-06-26,2463.2000,2469.0000,2448.8000,2461.0000,58898.00,317299.00,234185248440.00,2460.4000,2468.2000,-7.2000,-7.8000
SF,IF1207,2012-06-27,2456.0000,2475.0000,2449.8000,2454.8000,57732.00,290944.00,214858397700.00,2454.8000,2460.4000,-5.6000,-5.6000
SF,IF1207,2012-06-28,2461.2000,2468.0000,2435.4000,2439.4000,59858.00,324209.00,238586345040.00,2445.6000,2454.8000,-15.4000,-9.2000
SF,IF1207,2012-06-29,2431.2000,2472.0000,2431.0000,2469.0000,56213.00,364747.00,268519812300.00,2467.6000,2445.6000,23.4000,22.0000
SF,IF1207,2012-07-02,2477.0000,2477.8000,2455.2000,2464.0000,58822.00,324752.00,240241124580.00,2462.8000,2467.6000,-3.6000,-4.8000
SF,IF1207,2012-07-03,2466.6000,2499.2000,2461.2000,2469.0000,56974.00,400439.00,297945900180.00,2467.4000,2462.8000,6.2000,4.6000
SF,IF1207,2012-07-04,2473.0000,2486.0000,2463.4000,2469.6000,57457.00,399476.00,296315529900.00,2467.8000,2467.4000,2.2000,0.4000
SF,IF1207,2012-07-05,2469.6000,2469.8000,2431.6000,2444.8000,59828.00,377809.00,276831328560.00,2444.6000,2467.8000,-23.0000,-23.2000
SF,IF1207,2012-07-06,2442.8000,2495.0000,2429.0000,2479.6000,58312.00,475826.00,350540233860.00,2481.2000,2444.6000,35.0000,36.6000
SF,IF1207,2012-07-09,2467.8000,2478.8000,2425.2000,2430.8000,58054.00,361963.00,266830481700.00,2431.0000,2481.2000,-50.4000,-50.2000
SF,IF1207,2012-07-10,2427.4000,2435.6000,2418.2000,2422.6000,58205.00,334547.00,243427432680.00,2422.6000,2431.0000,-8.4000,-8.4000
SF,IF1207,2012-07-11,2415.0000,2440.0000,2411.0000,2428.6000,56843.00,392345.00,285558561480.00,2426.4000,2422.6000,6.0000,3.8000
SF,IF1207,2012-07-12,2427.0000,2464.8000,2412.4000,2446.4000,51818.00,528147.00,386159894760.00,2453.2000,2426.4000,20.0000,26.8000
SF,IF1207,2012-07-13,2448.6000,2477.0000,2446.2000,2457.0000,47028.00,417636.00,307789059300.00,2455.8000,2453.2000,3.8000,2.6000
SF,IF1207,2012-07-16,2462.0000,2464.8000,2413.6000,2417.0000,45844.00,347330.00,253182984000.00,2416.2000,2455.8000,-38.8000,-39.6000
SF,IF1207,2012-07-17,2412.0000,2429.0000,2409.6000,2422.4000,37084.00,269322.00,195366994740.00,2419.0000,2416.2000,6.2000,2.8000
SF,IF1207,2012-07-18,2418.4000,2430.0000,2380.6000,2419.2000,23135.00,168683.00,122012051640.00,2411.4000,2419.0000,0.2000,-7.6000
SF,IF1207,2012-07-19,2423.6000,2449.0000,2414.6000,2422.8000,10878.00,57314.00,41826932400.00,2430.2000,2411.4000,11.4000,18.8000
