市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1209,2012-01-30,2577.0000,2578.4000,2532.6000,2537.4000,166.00,393.00,300662340.00,2540.2000,2553.2000,-15.8000,-13.0000
SF,IF1209,2012-01-31,2541.2000,2554.0000,2519.6000,2532.6000,367.00,410.00,311290020.00,2525.2000,2540.2000,-7.6000,-15.0000
SF,IF1209,2012-02-01,2529.0000,2547.2000,2485.0000,2493.2000,369.00,184.00,138827340.00,2497.0000,2525.2000,-32.0000,-28.2000
SF,IF1209,2012-02-02,2504.8000,2546.6000,2485.4000,2540.4000,365.00,549.00,413762160.00,2533.0000,2497.0000,43.4000,36.0000
SF,IF1209,2012-02-03,2533.4000,2568.0000,2529.0000,2554.4000,360.00,470.00,360179340.00,2562.2000,2533.0000,21.4000,29.2000
SF,IF1209,2012-02-06,2571.8000,2579.6000,2547.8000,2558.6000,396.00,432.00,332066580.00,2554.0000,2562.2000,-3.6000,-8.2000
SF,IF1209,2012-02-07,2554.0000,2556.0000,2505.0000,2521.0000,428.00,399.00,302166300.00,2519.6000,2554.0000,-33.0000,-34.4000
SF,IF1209,2012-02-08,2520.2000,2595.4000,2515.2000,2586.8000,465.00,684.00,526967940.00,2589.2000,2519.6000,67.2000,69.6000
SF,IF1209,2012-02-09,2583.4000,2599.4000,2568.0000,2590.8000,404.00,875.00,679439880.00,2589.6000,2589.2000,1.6000,0.4000
SF,IF1209,2012-02-10,2583.0000,2625.8000,2579.8000,2593.0000,448.00,645.00,502493040.00,2589.8000,2589.6000,3.4000,0.2000
SF,IF1209,2012-02-13,2581.0000,2615.8000,2564.2000,2592.4000,489.00,741.00,576291300.00,2590.8000,2589.8000,2.6000,1.0000
SF,IF1209,2012-02-14,2587.0000,2597.0000,2574.8000,2584.8000,480.00,744.00,576897480.00,2584.6000,2590.8000,-6.0000,-6.2000
SF,IF1209,2012-02-15,2595.6000,2621.2000,2581.0000,2609.4000,588.00,856.00,668471760.00,2603.6000,2584.6000,24.8000,19.0000
SF,IF1209,2012-02-16,2598.0000,2615.0000,2571.0000,2593.0000,668.00,530.00,412998420.00,2581.8000,2603.6000,-10.6000,-21.8000
SF,IF1209,2012-02-17,2602.8000,2617.0000,2584.0000,2600.4000,741.00,577.00,450484740.00,2601.6000,2581.8000,18.6000,19.8000
SF,IF1209,2012-02-20,2626.0000,2634.8000,2603.6000,2604.6000,714.00,548.00,431032080.00,2608.0000,2601.6000,3.0000,6.4000
SF,IF1209,2012-02-21,2607.6000,2617.8000,2580.2000,2617.4000,734.00,617.00,481659900.00,2610.8000,2608.0000,9.4000,2.8000
SF,IF1209,2012-02-22,2617.8000,2658.0000,2615.2000,2652.2000,677.00,1089.00,863098680.00,2648.6000,2610.8000,41.4000,37.8000
SF,IF1209,2012-02-23,2651.4000,2670.0000,2650.0000,2661.6000,712.00,369.00,294508380.00,2659.8000,2648.6000,13.0000,11.2000
SF,IF1209,2012-02-24,2666.0000,2713.8000,2656.8000,2713.8000,696.00,753.00,606016980.00,2698.4000,2659.8000,54.0000,38.6000
SF,IF1209,2012-02-27,2713.8000,2760.8000,2713.8000,2735.0000,912.00,794.00,651538320.00,2736.6000,2698.4000,36.6000,38.2000
SF,IF1209,2012-02-28,2732.0000,2749.6000,2726.0000,2735.2000,984.00,789.00,648238500.00,2743.4000,2736.6000,-1.4000,6.8000
SF,IF1209,2012-02-29,2729.0000,2736.0000,2712.0000,2716.0000,1072.00,451.00,368369220.00,2716.8000,2743.4000,-27.4000,-26.6000
SF,IF1209,2012-03-01,2708.0000,2720.2000,2694.0000,2694.0000,989.00,859.00,698114400.00,2700.4000,2716.8000,-22.8000,-16.4000
SF,IF1209,2012-03-02,2698.8000,2740.0000,2698.8000,2738.0000,975.00,586.00,478786140.00,2734.0000,2700.4000,37.6000,33.6000
SF,IF1209,2012-03-05,2720.0000,2749.0000,2720.0000,2722.2000,985.00,277.00,227452980.00,2725.2000,2734.0000,-11.8000,-8.8000
SF,IF1209,2012-03-06,2719.6000,2722.0000,2680.4000,2688.0000,956.00,356.00,287586600.00,2687.2000,2725.2000,-37.2000,-38.0000
SF,IF1209,2012-03-07,2669.2000,2686.0000,2663.0000,2667.2000,976.00,529.00,424346640.00,2669.2000,2687.2000,-20.0000,-18.0000
