市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IH1810,2018-08-20,2392.0000,2409.0000,2370.8000,2409.0000,39.00,44.00,31542780.00,2402.0000,2376.6000,32.4000,25.4000
SF,IH1810,2018-08-21,2415.0000,2465.2000,2410.8000,2447.8000,61.00,70.00,51216480.00,2450.0000,2402.0000,45.8000,48.0000
SF,IH1810,2018-08-22,2454.2000,2454.2000,2435.4000,2443.6000,58.00,72.00,52818180.00,2444.8000,2450.0000,-6.4000,-5.2000
SF,IH1810,2018-08-23,2448.4000,2473.8000,2428.8000,2453.4000,132.00,145.00,106637160.00,2462.6000,2444.8000,8.6000,17.8000
SF,IH1810,2018-08-24,2444.6000,2493.2000,2436.0000,2472.2000,145.00,163.00,120311520.00,2475.6000,2462.6000,9.6000,13.0000
SF,IH1810,2018-08-27,2491.8000,2520.6000,2482.0000,2516.6000,203.00,200.00,150056760.00,2516.0000,2475.6000,41.0000,40.4000
SF,IH1810,2018-08-28,2525.8000,2531.4000,2503.8000,2508.2000,229.00,176.00,132976560.00,2509.2000,2516.0000,-7.8000,-6.8000
SF,IH1810,2018-08-29,2509.0000,2513.8000,2500.4000,2504.6000,228.00,128.00,96208860.00,2503.4000,2509.2000,-4.6000,-5.8000
SF,IH1810,2018-08-30,2512.4000,2523.4000,2480.0000,2483.8000,288.00,194.00,145253940.00,2484.4000,2503.4000,-19.6000,-19.0000
SF,IH1810,2018-08-31,2471.4000,2493.2000,2458.4000,2469.2000,343.00,281.00,208661460.00,2474.0000,2484.4000,-15.2000,-10.4000
SF,IH1810,2018-09-03,2459.8000,2473.6000,2446.4000,2462.6000,364.00,240.00,177130920.00,2464.4000,2474.0000,-11.4000,-9.6000
SF,IH1810,2018-09-04,2463.6000,2511.4000,2449.8000,2502.6000,494.00,330.00,245594460.00,2504.6000,2464.4000,38.2000,40.2000
SF,IH1810,2018-09-05,2495.4000,2495.4000,2435.2000,2436.0000,552.00,370.00,273865620.00,2447.8000,2504.6000,-68.6000,-56.8000
SF,IH1810,2018-09-06,2434.4000,2454.2000,2409.8000,2416.0000,663.00,395.00,288230520.00,2419.2000,2447.8000,-31.8000,-28.6000
SF,IH1810,2018-09-07,2432.0000,2464.6000,2417.8000,2443.0000,902.00,624.00,457638360.00,2440.0000,2419.2000,23.8000,20.8000
SF,IH1810,2018-09-10,2435.2000,2447.6000,2416.2000,2419.0000,1107.00,756.00,550119120.00,2420.6000,2440.0000,-21.0000,-19.4000
SF,IH1810,2018-09-11,2422.6000,2428.6000,2393.0000,2402.0000,1214.00,658.00,476001840.00,2400.8000,2420.6000,-18.6000,-19.8000
SF,IH1810,2018-09-12,2391.2000,2407.0000,2380.0000,2383.8000,1412.00,719.00,515887500.00,2391.4000,2400.8000,-17.0000,-9.4000
SF,IH1810,2018-09-13,2416.8000,2429.6000,2390.0000,2422.2000,2047.00,1500.00,1083731340.00,2414.0000,2391.4000,30.8000,22.6000
SF,IH1810,2018-09-14,2425.6000,2441.0000,2415.8000,2428.8000,2232.00,1364.00,994156920.00,2430.6000,2414.0000,14.8000,16.6000
SF,IH1810,2018-09-17,2425.8000,2425.8000,2401.0000,2401.6000,2997.00,1887.00,1363637820.00,2407.0000,2430.6000,-29.0000,-23.6000
SF,IH1810,2018-09-18,2397.0000,2470.0000,2393.6000,2466.2000,4812.00,4057.00,2960938980.00,2458.8000,2407.0000,59.2000,51.8000
SF,IH1810,2018-09-19,2466.0000,2508.0000,2460.0000,2486.8000,7409.00,6606.00,4925958960.00,2494.0000,2458.8000,28.0000,35.2000
SF,IH1810,2018-09-20,2494.0000,2508.8000,2489.4000,2496.8000,10891.00,8909.00,6673695720.00,2493.6000,2494.0000,2.8000,-0.4000
SF,IH1810,2018-09-21,2506.6000,2596.0000,2496.0000,2595.0000,17602.00,17763.00,13525074000.00,2576.4000,2493.6000,101.4000,82.8000
SF,IH1810,2018-09-25,2567.2000,2570.8000,2546.0000,2557.2000,16662.00,13744.00,10552639440.00,2555.4000,2576.4000,-19.2000,-21.0000
SF,IH1810,2018-09-26,2568.8000,2620.6000,2565.0000,2592.6000,19282.00,18604.00,14475532800.00,2592.0000,2555.4000,37.2000,36.6000
SF,IH1810,2018-09-27,2592.0000,2595.6000,2570.0000,2582.8000,17892.00,14989.00,11611380360.00,2586.8000,2592.0000,-9.2000,-5.2000
SF,IH1810,2018-09-28,2595.0000,2630.0000,2589.0000,2609.6000,18768.00,17950.00,14041756980.00,2604.6000,2586.8000,22.8000,17.8000
SF,IH1810,2018-10-08,2541.6000,2558.0000,2482.6000,2483.6000,18967.00,17953.00,13594780140.00,2499.0000,2604.6000,-121.0000,-105.6000
SF,IH1810,2018-10-09,2487.2000,2516.0000,2481.0000,2499.4000,18298.00,16382.00,12272420280.00,2495.8000,2499.0000,0.4000,-3.2000
SF,IH1810,2018-10-10,2506.6000,2525.0000,2474.4000,2500.4000,18680.00,17669.00,13251885960.00,2498.8000,2495.8000,4.6000,3.0000
SF,IH1810,2018-10-11,2420.0000,2449.6000,2364.4000,2386.8000,17810.00,21383.00,15499036620.00,2386.2000,2498.8000,-112.0000,-112.6000
SF,IH1810,2018-10-12,2402.0000,2458.0000,2394.2000,2446.6000,16548.00,19839.00,14415446220.00,2445.8000,2386.2000,60.4000,59.6000
SF,IH1810,2018-10-15,2445.0000,2451.8000,2409.0000,2415.0000,14917.00,15684.00,11430510300.00,2415.6000,2445.8000,-30.8000,-30.2000
SF,IH1810,2018-10-16,2424.0000,2465.6000,2407.6000,2420.0000,15109.00,18005.00,13156004520.00,2417.6000,2415.6000,4.4000,2.0000
