市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IC1703,2016-07-18,5730.0000,5838.6000,5730.0000,5740.0000,209.00,211.00,243112680.00,5757.8000,5985.6000,-245.6000,-227.8000
SF,IC1703,2016-07-19,5750.4000,5761.8000,5691.0000,5736.0000,274.00,198.00,226855720.00,5725.6000,5757.8000,-21.8000,-32.2000
SF,IC1703,2016-07-20,5744.0000,5778.0000,5698.2000,5700.6000,350.00,163.00,186840640.00,5717.2000,5725.6000,-25.0000,-8.4000
SF,IC1703,2016-07-21,5710.0000,5788.6000,5701.2000,5719.8000,433.00,193.00,221547000.00,5727.0000,5717.2000,2.6000,9.8000
SF,IC1703,2016-07-22,5719.8000,5722.0000,5663.0000,5666.6000,472.00,156.00,177573720.00,5672.4000,5727.0000,-60.4000,-54.6000
SF,IC1703,2016-07-25,5655.2000,5707.8000,5641.0000,5681.0000,513.00,123.00,139646080.00,5670.8000,5672.4000,8.6000,-1.6000
SF,IC1703,2016-07-26,5695.8000,5766.8000,5692.4000,5765.6000,566.00,148.00,169593640.00,5750.4000,5670.8000,94.8000,79.6000
SF,IC1703,2016-07-27,5779.8000,5787.0000,5477.2000,5514.6000,689.00,293.00,329732960.00,5545.0000,5750.4000,-235.8000,-205.4000
SF,IC1703,2016-07-28,5540.0000,5565.6000,5485.0000,5532.2000,743.00,184.00,203503440.00,5535.6000,5545.0000,-12.8000,-9.4000
SF,IC1703,2016-07-29,5555.4000,5569.0000,5518.0000,5550.8000,807.00,222.00,246313600.00,5553.6000,5535.6000,15.2000,18.0000
SF,IC1703,2016-08-01,5541.4000,5543.4000,5417.0000,5471.2000,940.00,283.00,309218920.00,5476.0000,5553.6000,-82.4000,-77.6000
SF,IC1703,2016-08-02,5491.0000,5544.6000,5476.6000,5544.6000,978.00,181.00,199038800.00,5521.0000,5476.0000,68.6000,45.0000
SF,IC1703,2016-08-03,5530.2000,5648.0000,5519.0000,5631.6000,1168.00,447.00,500221320.00,5622.6000,5521.0000,110.6000,101.6000
SF,IC1703,2016-08-04,5641.6000,5689.8000,5630.0000,5683.0000,1274.00,414.00,468295000.00,5671.6000,5622.6000,60.4000,49.0000
SF,IC1703,2016-08-05,5673.0000,5676.0000,5637.6000,5660.8000,1415.00,319.00,360673800.00,5651.4000,5671.6000,-10.8000,-20.2000
SF,IC1703,2016-08-08,5660.2000,5749.6000,5606.0000,5749.6000,1543.00,329.00,373543440.00,5720.2000,5651.4000,98.2000,68.8000
SF,IC1703,2016-08-09,5736.4000,5794.6000,5736.4000,5791.0000,1570.00,278.00,320564320.00,5781.2000,5720.2000,70.8000,61.0000
SF,IC1703,2016-08-10,5787.8000,5819.0000,5770.0000,5772.0000,1586.00,210.00,243346520.00,5780.2000,5781.2000,-9.2000,-1.0000
SF,IC1703,2016-08-11,5769.4000,5783.2000,5705.8000,5705.8000,1700.00,271.00,311195360.00,5732.4000,5780.2000,-74.4000,-47.8000
SF,IC1703,2016-08-12,5702.8000,5787.0000,5687.6000,5768.8000,1788.00,304.00,348131080.00,5766.8000,5732.4000,36.4000,34.4000
SF,IC1703,2016-08-15,5788.0000,6053.0000,5771.6000,5976.2000,1869.00,458.00,540098000.00,5991.4000,5766.8000,209.4000,224.6000
SF,IC1703,2016-08-16,5976.2000,6050.4000,5976.2000,6006.6000,1915.00,289.00,348120360.00,6009.4000,5991.4000,15.2000,18.0000
SF,IC1703,2016-08-17,5999.6000,6006.0000,5953.4000,5978.0000,1988.00,270.00,323009320.00,5981.6000,6009.4000,-31.4000,-27.8000
SF,IC1703,2016-08-18,5978.0000,6000.0000,5921.6000,5956.6000,1993.00,186.00,222114080.00,5945.8000,5981.6000,-25.0000,-35.8000
SF,IC1703,2016-08-19,5976.8000,6003.2000,5920.0000,5972.0000,2057.00,168.00,200070600.00,5976.4000,5945.8000,26.2000,30.6000
SF,IC1703,2016-08-22,6008.6000,6008.6000,5902.2000,5918.0000,2102.00,183.00,217768480.00,5925.8000,5976.4000,-58.4000,-50.6000
SF,IC1703,2016-08-23,5928.4000,5948.6000,5841.2000,5906.4000,2128.00,182.00,215495880.00,5896.4000,5925.8000,-19.4000,-29.4000
SF,IC1703,2016-08-24,5906.4000,5946.2000,5899.8000,5907.0000,2138.00,182.00,215494240.00,5907.2000,5896.4000,10.6000,10.8000
SF,IC1703,2016-08-25,5871.0000,5872.0000,5786.2000,5863.6000,2196.00,237.00,276026440.00,5850.2000,5907.2000,-43.6000,-57.0000
SF,IC1703,2016-08-26,5892.6000,5947.8000,5860.2000,5875.0000,2239.00,334.00,394558040.00,5886.0000,5850.2000,24.8000,35.8000
SF,IC1703,2016-08-29,5875.0000,5929.0000,5875.0000,5910.2000,2246.00,131.00,154712920.00,5901.4000,5886.0000,24.2000,15.4000
SF,IC1703,2016-08-30,5929.8000,5949.0000,5891.8000,5907.6000,2280.00,145.00,171434920.00,5906.8000,5901.4000,6.2000,5.4000
SF,IC1703,2016-08-31,5906.0000,5960.4000,5868.2000,5950.0000,2416.00,316.00,373955000.00,5936.6000,5906.8000,43.2000,29.8000
SF,IC1703,2016-09-01,5952.0000,5952.0000,5870.6000,5876.2000,2465.00,210.00,248686040.00,5900.4000,5936.6000,-60.4000,-36.2000
SF,IC1703,2016-09-02,5880.4000,5919.0000,5859.2000,5884.0000,2480.00,179.00,210717080.00,5873.4000,5900.4000,-16.4000,-27.0000
SF,IC1703,2016-09-05,5896.6000,5946.6000,5892.4000,5908.2000,2472.00,171.00,202399160.00,5903.6000,5873.4000,34.8000,30.2000
SF,IC1703,2016-09-06,5906.4000,6030.0000,5856.0000,6015.0000,2483.00,223.00,265400200.00,6010.4000,5903.6000,111.4000,106.8000
SF,IC1703,2016-09-07,6025.0000,6080.0000,5998.0000,6012.0000,2477.00,181.00,218414440.00,6018.6000,6010.4000,1.6000,8.2000
SF,IC1703,2016-09-08,6012.0000,6039.4000,6004.8000,6037.0000,2475.00,149.00,179374360.00,6020.6000,6018.6000,18.4000,2.0000
SF,IC1703,2016-09-09,6037.0000,6043.6000,5995.4000,6011.0000,2543.00,235.00,282658800.00,6004.0000,6020.6000,-9.6000,-16.6000
SF,IC1703,2016-09-12,5949.8000,5949.8000,5818.0000,5818.0000,2627.00,370.00,433719200.00,5831.6000,6004.0000,-186.0000,-172.4000
SF,IC1703,2016-09-13,5839.8000,5865.6000,5821.2000,5837.0000,2685.00,207.00,241951040.00,5835.8000,5831.6000,5.4000,4.2000
SF,IC1703,2016-09-14,5812.4000,5830.6000,5780.8000,5782.0000,2779.00,240.00,278852360.00,5793.0000,5835.8000,-53.8000,-42.8000
SF,IC1703,2016-09-19,5815.0000,5837.6000,5815.0000,5836.6000,2885.00,342.00,398422640.00,5827.8000,5793.0000,43.6000,34.8000
SF,IC1703,2016-09-20,5836.6000,5857.0000,5820.6000,5825.0000,2895.00,109.00,127109520.00,5827.6000,5827.8000,-2.8000,-0.2000
