市场,合约,时间,开盘价,最高价,最低价,收盘价,持仓量,成交量,成交额,今结算,昨结算,收盘涨跌,结算涨跌
SF,IF1204,2012-02-20,2580.2000,2593.8000,2560.4000,2561.6000,958.00,3561.00,2754374640.00,2564.4000,2549.8000,11.8000,14.6000
SF,IF1204,2012-02-21,2565.2000,2579.8000,2536.6000,2579.8000,1156.00,3358.00,2580483780.00,2574.2000,2564.4000,15.4000,9.8000
SF,IF1204,2012-02-22,2581.0000,2617.0000,2574.0000,2608.0000,1812.00,5746.00,4478042040.00,2603.4000,2574.2000,33.8000,29.2000
SF,IF1204,2012-02-23,2604.2000,2626.0000,2602.2000,2617.2000,1823.00,5474.00,4293966840.00,2615.8000,2603.4000,13.8000,12.4000
SF,IF1204,2012-02-24,2622.2000,2669.8000,2610.0000,2669.8000,2796.00,7181.00,5679906780.00,2653.0000,2615.8000,54.0000,37.2000
SF,IF1204,2012-02-27,2677.0000,2711.8000,2672.2000,2680.6000,3571.00,8841.00,7132837440.00,2689.4000,2653.0000,27.6000,36.4000
SF,IF1204,2012-02-28,2680.6000,2696.4000,2667.6000,2678.4000,4399.00,7651.00,6156447840.00,2688.0000,2689.4000,-11.0000,-1.4000
SF,IF1204,2012-02-29,2676.0000,2683.6000,2655.8000,2659.8000,4567.00,6434.00,5150734020.00,2660.6000,2688.0000,-28.2000,-27.4000
SF,IF1204,2012-03-01,2652.8000,2671.2000,2643.2000,2647.6000,4860.00,5972.00,4761799560.00,2654.0000,2660.6000,-13.0000,-6.6000
SF,IF1204,2012-03-02,2653.2000,2696.0000,2653.2000,2692.2000,5341.00,8471.00,6800301360.00,2688.2000,2654.0000,38.2000,34.2000
SF,IF1204,2012-03-05,2688.2000,2704.4000,2674.4000,2677.8000,6033.00,7517.00,6068553000.00,2679.8000,2688.2000,-10.4000,-8.4000
SF,IF1204,2012-03-06,2671.2000,2677.8000,2634.4000,2642.0000,6881.00,10385.00,8258326200.00,2643.6000,2679.8000,-37.8000,-36.2000
SF,IF1204,2012-03-07,2619.0000,2645.0000,2619.0000,2621.6000,7523.00,9732.00,7676482020.00,2623.8000,2643.6000,-22.0000,-19.8000
SF,IF1204,2012-03-08,2630.0000,2661.0000,2628.8000,2647.2000,8396.00,12112.00,9611883840.00,2642.0000,2623.8000,23.4000,18.2000
SF,IF1204,2012-03-09,2656.0000,2676.0000,2648.8000,2673.8000,9709.00,15394.00,12305346600.00,2671.4000,2642.0000,31.8000,29.4000
SF,IF1204,2012-03-12,2672.0000,2676.4000,2652.0000,2658.4000,12950.00,20208.00,16145494140.00,2659.2000,2671.4000,-13.0000,-12.2000
SF,IF1204,2012-03-13,2660.0000,2691.8000,2660.0000,2690.6000,21367.00,50206.00,40344963960.00,2688.2000,2659.2000,31.4000,29.0000
SF,IF1204,2012-03-14,2704.4000,2715.4000,2610.0000,2622.0000,37876.00,232126.00,186039789120.00,2629.2000,2688.2000,-66.2000,-59.0000
SF,IF1204,2012-03-15,2620.0000,2631.4000,2598.2000,2600.4000,48532.00,323390.00,253796650860.00,2609.4000,2629.2000,-28.8000,-19.8000
SF,IF1204,2012-03-16,2605.2000,2632.8000,2586.0000,2627.0000,50080.00,365726.00,286820322120.00,2622.6000,2609.4000,17.6000,13.2000
SF,IF1204,2012-03-19,2625.0000,2634.6000,2608.0000,2629.4000,48033.00,282149.00,222028636200.00,2630.0000,2622.6000,6.8000,7.4000
SF,IF1204,2012-03-20,2633.6000,2633.8000,2595.0000,2596.2000,49421.00,321056.00,251468247720.00,2603.4000,2630.0000,-33.8000,-26.6000
SF,IF1204,2012-03-21,2608.2000,2620.0000,2580.2000,2601.6000,51628.00,360190.00,280973880000.00,2597.8000,2603.4000,-1.8000,-5.6000
SF,IF1204,2012-03-22,2599.0000,2609.6000,2580.6000,2596.4000,51083.00,309414.00,240885850920.00,2594.8000,2597.8000,-1.4000,-3.0000
SF,IF1204,2012-03-23,2590.0000,2591.2000,2560.8000,2571.0000,53121.00,290760.00,224858038200.00,2567.4000,2594.8000,-23.8000,-27.4000
SF,IF1204,2012-03-26,2568.2000,2575.0000,2558.2000,2568.8000,54606.00,193913.00,149346587700.00,2564.0000,2567.4000,1.4000,-3.4000
SF,IF1204,2012-03-27,2579.6000,2580.6000,2560.0000,2564.8000,55058.00,209970.00,161945422380.00,2566.0000,2564.0000,0.8000,2.0000
SF,IF1204,2012-03-28,2558.6000,2559.0000,2484.6000,2493.0000,57628.00,294714.00,223116269340.00,2494.8000,2566.0000,-73.0000,-71.2000
SF,IF1204,2012-03-29,2482.0000,2486.0000,2444.0000,2464.0000,54496.00,318736.00,236248714260.00,2467.0000,2494.8000,-30.8000,-27.8000
SF,IF1204,2012-03-30,2467.2000,2471.6000,2450.6000,2453.6000,51249.00,259901.00,192005094120.00,2457.4000,2467.0000,-13.4000,-9.6000
SF,IF1204,2012-04-05,2440.0000,2519.0000,2438.8000,2511.4000,47473.00,361987.00,270365910180.00,2513.0000,2457.4000,54.0000,55.6000
SF,IF1204,2012-04-06,2513.8000,2526.0000,2504.0000,2520.6000,42485.00,283250.00,213766538340.00,2515.0000,2513.0000,7.6000,2.0000
SF,IF1204,2012-04-09,2511.0000,2524.8000,2489.0000,2501.0000,39861.00,326355.00,245523928800.00,2502.8000,2515.0000,-14.0000,-12.2000
SF,IF1204,2012-04-10,2498.0000,2523.2000,2460.8000,2517.0000,39295.00,395486.00,295394534340.00,2508.4000,2502.8000,14.2000,5.6000
SF,IF1204,2012-04-11,2500.0000,2545.0000,2494.0000,2521.4000,34564.00,411222.00,310786125360.00,2515.6000,2508.4000,13.0000,7.2000
SF,IF1204,2012-04-12,2525.0000,2577.0000,2517.2000,2572.2000,34732.00,371592.00,283635091020.00,2566.8000,2515.6000,56.6000,51.2000
SF,IF1204,2012-04-13,2581.6000,2598.8000,2568.8000,2586.2000,29612.00,311243.00,241045037880.00,2583.0000,2566.8000,19.4000,16.2000
SF,IF1204,2012-04-16,2571.2000,2588.8000,2560.2000,2574.2000,25292.00,269399.00,208086565560.00,2580.0000,2583.0000,-8.8000,-3.0000
SF,IF1204,2012-04-17,2578.2000,2579.0000,2546.2000,2549.6000,19258.00,243627.00,187034178540.00,2550.2000,2580.0000,-30.4000,-29.8000
SF,IF1204,2012-04-18,2558.0000,2605.8000,2550.4000,2593.4000,8578.00,79753.00,61662290400.00,2599.2000,2550.2000,43.2000,49.0000
SF,IF1204,2012-04-19,2591.6000,2603.8000,2584.0000,2596.0000,4002.00,19988.00,15561965880.00,2593.2000,2599.2000,-3.2000,-6.0000
SF,IF1204,2012-04-20,2595.8000,2621.6000,2589.6000,2621.0000,0.00,11240.00,8783267700.00,2621.4000,2593.2000,27.8000,28.2000
