市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IH2012,2020-09-15 09:29:00.100,3247.8000,26039,0,3897360.000,4.000,-,-,-,-,3247.6000,3247.4000,3247.0000,3246.8000,3242.2000,3248.8000,3249.0000,3249.4000,3250.8000,3251.0000,6,6,6,6,3,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:00.100,3247.6000,26037,-2,5845920.000,2,0,2,双平,S,3247.6000,3247.4000,3247.0000,3246.8000,3242.2000,3248.0000,3248.4000,3248.8000,3249.0000,3249.4000,4,6,6,6,3,1,5,1,1,1
SF,IH2012,2020-09-15 09:30:00.600,3249.0000,26020,-17,24358620.000,19,1,18,多平,S,3249.0000,3248.2000,3246.0000,3242.2000,3240.2000,3249.4000,3250.8000,3251.0000,3252.0000,3253.0000,2,2,1,3,3,1,1,1,2,2
SF,IH2012,2020-09-15 09:30:01.100,3246.0000,26014,-6,30205500.000,6,0,6,双平,S,3242.2000,3240.2000,3240.0000,3238.8000,3238.0000,3246.6000,3246.8000,3247.0000,3247.2000,3247.4000,3,3,3,1,3,2,1,3,1,1
SF,IH2012,2020-09-15 09:30:01.600,3243.2000,26014,0,31178460.000,1,0,1,多换,S,3243.2000,3242.8000,3242.6000,3242.4000,3242.2000,3246.2000,3246.4000,3247.4000,3247.6000,3248.4000,1,4,4,1,3,3,1,1,3,2
SF,IH2012,2020-09-15 09:30:02.100,3243.2000,26013,-1,32151420.000,1,0,1,双平,S,3243.4000,3242.8000,3242.6000,3242.4000,3242.2000,3246.0000,3246.2000,3247.4000,3247.6000,3247.8000,6,2,1,3,3,1,1,1,3,2
SF,IH2012,2020-09-15 09:30:02.600,3245.8000,26012,-1,33125160.000,1,0,1,双平,S,3243.4000,3242.8000,3242.6000,3242.4000,3242.2000,3246.0000,3246.2000,3247.0000,3247.4000,3247.6000,6,1,1,3,3,1,1,2,1,3
SF,IH2012,2020-09-15 09:30:03.100,3246.0000,26011,-1,34098960.000,1,0,1,双平,S,3244.0000,3243.4000,3242.8000,3242.6000,3242.4000,3245.0000,3246.2000,3247.4000,3247.6000,3248.4000,1,6,1,1,3,2,1,1,3,1
SF,IH2012,2020-09-15 09:30:03.600,3246.2000,26009,-2,37019940.000,3,0,3,多平,S,3246.0000,3245.0000,3244.0000,3243.4000,3242.8000,3247.4000,3247.6000,3248.4000,3248.6000,3249.4000,1,5,1,5,1,1,3,1,1,1
SF,IH2012,2020-09-15 09:30:04.100,3245.0000,26008,-1,40915080.000,4,1,3,多平,S,3245.0000,3244.0000,3243.4000,3242.8000,3242.6000,3246.6000,3246.8000,3247.0000,3247.2000,3247.4000,4,1,4,1,1,1,1,6,1,2
SF,IH2012,2020-09-15 09:30:04.600,3245.0000,26007,-1,46756740.000,6,2,4,多平,S,3245.6000,3243.4000,3242.8000,3242.6000,3242.2000,3247.0000,3247.2000,3247.4000,3247.6000,3248.6000,1,4,1,1,3,5,1,2,3,1
SF,IH2012,2020-09-15 09:30:05.100,3247.0000,26006,-1,52600620.000,6,2,4,多平,S,3246.8000,3245.0000,3243.4000,3242.8000,3242.2000,3247.0000,3247.2000,3247.4000,3247.6000,3248.6000,1,1,1,1,3,2,1,2,3,1
SF,IH2012,2020-09-15 09:30:05.600,3246.8000,26006,0,53574660.000,1,0,1,多换,S,3245.0000,3243.4000,3242.8000,3242.2000,3240.6000,3246.6000,3246.8000,3247.0000,3247.2000,3247.4000,1,1,1,3,1,2,1,2,1,2
SF,IH2012,2020-09-15 09:30:06.100,3246.8000,26006,0,53574660.000,0,-,-,-,-,3245.2000,3245.0000,3243.4000,3242.8000,3242.2000,3247.0000,3247.2000,3247.4000,3247.6000,3248.6000,1,1,1,1,3,2,1,2,3,1
SF,IH2012,2020-09-15 09:30:06.600,3245.0000,26004,-2,56495340.000,3,0,3,多平,S,3243.4000,3242.8000,3242.2000,3240.6000,3240.2000,3245.0000,3246.8000,3247.0000,3247.2000,3247.4000,1,1,3,1,3,1,1,4,1,2
SF,IH2012,2020-09-15 09:30:07.100,3246.8000,26003,-1,58442880.000,2,0,2,多平,S,3243.6000,3243.4000,3242.8000,3242.4000,3242.2000,3247.0000,3247.2000,3247.4000,3247.6000,3248.6000,6,1,1,1,3,4,1,2,3,1
SF,IH2012,2020-09-15 09:30:07.600,3246.8000,26003,0,58442880.000,0,-,-,-,-,3244.4000,3244.0000,3243.8000,3243.6000,3243.4000,3246.4000,3247.0000,3247.2000,3247.4000,3247.6000,5,1,2,4,1,1,3,1,2,3
SF,IH2012,2020-09-15 09:30:08.100,3247.0000,26003,0,60391020.000,2,1,1,多换,S,3244.6000,3244.4000,3244.0000,3243.8000,3243.6000,3247.0000,3247.2000,3247.4000,3247.6000,3248.6000,1,5,1,1,3,2,1,2,3,1
SF,IH2012,2020-09-15 09:30:08.600,3247.0000,26003,0,60391020.000,0,-,-,-,-,3244.8000,3244.6000,3244.4000,3244.0000,3243.8000,3247.0000,3247.2000,3247.4000,3248.6000,3249.4000,1,1,5,1,1,2,1,2,1,1
SF,IH2012,2020-09-15 09:30:09.100,3247.0000,26003,0,62339220.000,2,1,1,多换,S,3245.0000,3244.8000,3244.4000,3244.0000,3243.8000,3247.2000,3247.4000,3248.6000,3249.4000,3249.8000,1,1,5,1,1,1,2,1,1,1
SF,IH2012,2020-09-15 09:30:09.600,3247.0000,26003,0,62339220.000,0,-,-,-,-,3245.0000,3244.4000,3244.0000,3243.8000,3243.6000,3247.2000,3247.4000,3248.6000,3249.4000,3249.6000,1,5,1,1,3,1,2,1,1,1
SF,IH2012,2020-09-15 09:30:10.100,3245.2000,26003,0,63312780.000,1,0,1,多换,S,3245.2000,3245.0000,3244.4000,3244.0000,3243.8000,3247.0000,3247.2000,3247.4000,3248.6000,3249.4000,1,1,5,1,1,2,1,2,1,1
SF,IH2012,2020-09-15 09:30:10.600,3245.2000,26002,-1,64286340.000,1,0,1,双平,S,3245.4000,3245.2000,3244.4000,3244.0000,3243.8000,3246.8000,3247.0000,3247.4000,3248.6000,3249.4000,1,1,5,1,1,2,2,1,1,1
SF,IH2012,2020-09-15 09:30:11.100,3245.2000,26001,-1,66233520.000,2,0,2,多平,S,3244.4000,3243.8000,3243.6000,3243.4000,3242.8000,3246.6000,3246.8000,3247.0000,3247.4000,3248.6000,5,1,3,1,1,1,2,2,1,1
SF,IH2012,2020-09-15 09:30:11.600,3246.4000,26000,-1,67207440.000,1,0,1,双平,S,3244.4000,3243.8000,3243.6000,3243.4000,3242.8000,3245.2000,3246.4000,3246.8000,3247.0000,3247.4000,5,1,3,1,1,3,1,2,2,1
SF,IH2012,2020-09-15 09:30:12.100,3244.4000,25997,-3,71101560.000,4,0,4,多平,S,3245.2000,3245.0000,3244.4000,3243.6000,3243.4000,3246.4000,3246.8000,3247.0000,3247.4000,3248.6000,4,1,4,3,1,2,2,2,1,1
SF,IH2012,2020-09-15 09:30:12.600,3244.4000,25997,0,71101560.000,0,-,-,-,-,3245.2000,3245.0000,3244.4000,3243.6000,3243.4000,3246.8000,3247.0000,3247.4000,3248.6000,3249.4000,4,2,4,3,1,2,2,1,1,1
SF,IH2012,2020-09-15 09:30:13.100,3246.8000,25998,1,74996940.000,4,2,2,空开,S,3246.8000,3245.2000,3245.0000,3244.4000,3243.6000,3247.0000,3247.4000,3248.6000,3249.4000,3249.6000,20,3,1,4,3,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:13.600,3245.2000,25998,0,95451300.000,21,10,11,多换,S,3245.2000,3245.0000,3244.4000,3243.6000,3243.4000,3247.0000,3247.4000,3248.6000,3249.4000,3249.6000,2,1,4,1,1,3,1,1,1,1
SF,IH2012,2020-09-15 09:30:14.100,3245.2000,25995,-3,98371980.000,3,0,3,双平,S,3245.2000,3245.0000,3244.4000,3243.6000,3243.4000,3246.4000,3246.6000,3246.8000,3247.0000,3247.4000,2,1,4,1,1,1,1,2,2,1
SF,IH2012,2020-09-15 09:30:14.600,3245.2000,25995,0,100319100.000,2,1,1,多换,S,3245.0000,3244.4000,3243.6000,3243.4000,3242.4000,3246.4000,3246.6000,3246.8000,3247.0000,3247.4000,1,4,1,1,5,1,1,1,2,1
SF,IH2012,2020-09-15 09:30:15.100,3246.4000,25995,0,102266880.000,2,1,1,多换,S,3246.4000,3245.0000,3244.4000,3243.6000,3243.4000,3246.6000,3246.8000,3247.0000,3247.4000,3248.6000,3,1,4,1,1,1,1,2,1,1
SF,IH2012,2020-09-15 09:30:15.600,3246.4000,25995,0,110058240.000,8,4,4,多换,S,3245.0000,3244.4000,3243.6000,3243.4000,3242.4000,3246.6000,3247.0000,3247.4000,3248.6000,3249.4000,1,4,1,1,5,1,2,1,1,1
SF,IH2012,2020-09-15 09:30:16.600,3246.6000,25995,0,112979640.000,3,1,2,多换,S,3246.6000,3244.4000,3243.6000,3243.4000,3242.4000,3247.0000,3247.4000,3248.6000,3249.4000,3249.6000,3,4,1,1,5,2,1,1,1,1
SF,IH2012,2020-09-15 09:30:17.100,3246.6000,25995,0,116875560.000,4,2,2,多换,S,3246.6000,3244.4000,3243.6000,3243.4000,3242.4000,3246.8000,3247.0000,3247.4000,3248.6000,3249.0000,3,4,1,1,5,1,3,1,1,1
SF,IH2012,2020-09-15 09:30:17.600,3246.8000,25991,-4,123693780.000,7,1,6,多平,S,3244.4000,3243.6000,3243.4000,3243.0000,3242.4000,3247.0000,3247.4000,3248.6000,3249.0000,3249.4000,4,1,1,1,5,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:18.100,3246.8000,25991,0,123693780.000,0,-,-,-,-,3244.4000,3243.6000,3243.4000,3243.0000,3242.4000,3246.8000,3247.0000,3247.4000,3248.6000,3249.0000,4,1,1,1,5,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:18.600,3246.8000,25991,0,123693780.000,0,-,-,-,-,3244.6000,3244.4000,3243.6000,3243.4000,3243.0000,3246.4000,3246.8000,3247.0000,3247.4000,3248.6000,2,4,1,1,1,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:19.100,3246.4000,25990,-1,125641620.000,2,0,2,多平,S,3246.4000,3246.0000,3244.8000,3244.6000,3244.4000,3247.0000,3247.4000,3248.6000,3249.0000,3249.4000,1,1,1,2,4,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:19.600,3247.0000,25991,1,127589820.000,2,1,1,空开,S,3247.0000,3246.0000,3244.4000,3243.6000,3243.4000,3247.4000,3248.6000,3249.0000,3249.4000,3249.6000,1,1,4,1,1,1,1,1,1,1
SF,IH2012,2020-09-15 09:30:20.100,3246.0000,25990,-1,129537720.000,2,0,2,多平,S,3244.4000,3243.6000,3243.4000,3243.0000,3242.4000,3246.8000,3247.2000,3247.4000,3248.6000,3249.0000,4,1,1,1,5,1,1,2,1,1
SF,IH2012,2020-09-15 09:30:20.600,3246.0000,25990,0,129537720.000,0,-,-,-,-,3244.6000,3244.4000,3243.6000,3243.4000,3243.0000,3246.4000,3246.6000,3247.2000,3247.4000,3248.6000,2,4,1,1,1,1,1,1,2,1
