市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IH2007,2020-06-16 09:29:00.300,2807.6000,11400,0,39587160.000,47.000,-,-,-,-,2806.0000,2805.0000,2804.8000,2802.0000,2801.8000,2807.6000,2807.8000,2808.0000,2808.6000,2810.0000,1,4,1,1,2,1,1,5,5,3
SF,IH2007,2020-06-16 09:30:00.300,2806.0000,11390,-10,71591880.000,38,14,24,多平,S,2805.0000,2804.8000,2801.8000,2801.2000,2795.2000,2806.0000,2807.6000,2807.8000,2808.6000,2810.0000,3,1,1,5,1,17,11,1,4,5
SF,IH2007,2020-06-16 09:30:00.800,2805.0000,11380,-10,95160480.000,28,9,19,多平,S,2805.2000,2805.0000,2804.0000,2801.8000,2801.2000,2806.0000,2807.6000,2807.8000,2808.0000,2808.6000,2,3,4,1,5,2,11,1,1,4
SF,IH2007,2020-06-16 09:30:01.300,2805.2000,11376,-4,101894940.000,8,2,6,多平,S,2805.2000,2805.0000,2804.0000,2801.8000,2801.2000,2805.8000,2806.0000,2807.0000,2807.6000,2807.8000,3,1,4,1,5,3,2,3,10,1
SF,IH2007,2020-06-16 09:30:01.800,2805.4000,11369,-7,111154260.000,11,2,9,多平,S,2805.8000,2805.2000,2805.0000,2804.0000,2801.8000,2807.0000,2807.6000,2807.8000,2808.0000,2808.6000,1,3,1,4,1,2,10,1,1,4
SF,IH2007,2020-06-16 09:30:02.300,2805.0000,11354,-15,127985160.000,20,2,18,多平,S,2805.0000,2801.2000,2800.6000,2796.2000,2795.2000,2806.8000,2807.0000,2807.6000,2807.8000,2808.0000,3,4,5,1,1,1,2,10,1,1
SF,IH2007,2020-06-16 09:30:02.800,2806.6000,11352,-2,131351700.000,4,1,3,多平,S,2801.2000,2800.6000,2796.2000,2795.2000,2795.0000,2806.6000,2806.8000,2807.0000,2807.6000,2807.8000,4,5,1,1,2,1,1,2,10,1
SF,IH2007,2020-06-16 09:30:03.300,2806.0000,11348,-4,136402980.000,6,1,5,多平,S,2805.0000,2803.2000,2802.8000,2802.2000,2802.0000,2806.4000,2806.6000,2807.0000,2807.6000,2807.8000,1,2,4,1,1,1,1,2,10,1
SF,IH2007,2020-06-16 09:30:03.800,2805.2000,11346,-2,138928020.000,3,0,3,多平,S,2806.0000,2805.2000,2805.0000,2803.2000,2802.8000,2806.2000,2806.6000,2807.0000,2807.6000,2807.8000,1,3,2,2,4,1,1,3,10,1
SF,IH2007,2020-06-16 09:30:04.300,2806.0000,11343,-3,143137200.000,5,1,4,多平,S,2805.2000,2805.0000,2803.2000,2802.8000,2801.8000,2807.0000,2807.6000,2807.8000,2808.0000,2808.6000,2,1,2,4,5,3,10,1,1,4
