市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IH2103,2020-07-30 09:29:00.400,3233.8000,1929,0,2910420.000,3.000,-,-,-,-,3226.0000,3223.4000,3218.0000,3216.4000,3215.2000,3234.2000,3235.8000,3236.0000,3238.6000,3246.0000,1,1,1,1,4,1,4,1,1,1
SF,IH2103,2020-07-30 09:30:00.400,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.2000,3226.0000,3223.4000,3216.4000,3215.2000,3235.8000,3236.0000,3238.6000,3249.0000,3257.0000,1,1,1,1,4,4,1,1,1,1
SF,IH2103,2020-07-30 09:30:00.900,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.0000,3215.2000,3212.8000,3207.0000,3195.8000,3235.4000,3235.8000,3236.0000,3249.0000,3257.0000,1,4,1,2,1,1,4,1,1,1
SF,IH2103,2020-07-30 09:30:01.400,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.0000,3215.2000,3212.8000,3207.0000,3195.8000,3235.2000,3235.4000,3235.8000,3236.0000,3249.0000,1,4,1,2,1,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:01.900,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.0000,3215.2000,3207.0000,3195.8000,3148.4000,3234.8000,3235.2000,3235.8000,3249.0000,3257.0000,1,4,2,1,1,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:02.400,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.2000,3226.0000,3215.2000,3207.0000,3195.8000,3234.6000,3234.8000,3235.8000,3249.0000,3257.0000,1,1,4,2,1,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:02.900,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.4000,3226.2000,3226.0000,3215.2000,3207.0000,3234.2000,3234.6000,3235.8000,3249.0000,3257.0000,1,1,1,4,2,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:03.400,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.4000,3226.0000,3215.2000,3207.0000,3195.8000,3234.0000,3234.2000,3235.8000,3249.0000,3257.0000,1,1,4,2,1,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:03.900,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.6000,3226.4000,3226.0000,3215.2000,3207.0000,3233.6000,3234.0000,3235.8000,3249.0000,3257.0000,1,1,1,4,2,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:04.400,3233.8000,1929,0,2910420.000,0,-,-,-,-,3227.0000,3226.6000,3226.0000,3215.2000,3207.0000,3233.4000,3233.6000,3235.8000,3249.0000,3257.0000,1,1,1,4,2,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:04.900,3233.8000,1929,0,2910420.000,0,-,-,-,-,3227.0000,3226.0000,3215.2000,3207.0000,3195.8000,3233.0000,3233.4000,3235.8000,3249.0000,3257.0000,1,1,4,2,1,1,1,4,1,1
SF,IH2103,2020-07-30 09:30:05.400,3233.8000,1929,0,2910420.000,0,-,-,-,-,3226.0000,3215.2000,3207.0000,3195.8000,3148.4000,3232.6000,3232.8000,3233.0000,3235.8000,3249.0000,1,4,2,1,1,1,1,1,4,1
