市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IH2012,2020-10-30 09:29:00.000,3312.8000,32575,0,46710480.000,47.000,-,-,-,-,3312.8000,3310.2000,3310.0000,3309.0000,3307.8000,3313.8000,3314.0000,3314.8000,3315.8000,3316.6000,1,2,2,3,1,1,5,1,2,4
SF,IH2012,2020-10-30 09:30:00.500,3312.6000,32566,-9,67574520.000,21,6,15,多平,S,3310.0000,3309.0000,3308.4000,3307.8000,3307.0000,3312.8000,3313.2000,3313.4000,3313.6000,3313.8000,1,3,1,1,1,3,1,3,1,2
SF,IH2012,2020-10-30 09:30:01.000,3309.4000,32561,-5,73531860.000,6,0,6,多平,S,3309.0000,3308.4000,3307.8000,3307.0000,3306.0000,3309.4000,3309.8000,3310.0000,3310.2000,3310.4000,1,1,1,1,2,1,1,1,1,2
SF,IH2012,2020-10-30 09:30:01.500,3312.8000,32546,-15,92406360.000,19,2,17,多平,S,3313.0000,3312.8000,3309.4000,3309.2000,3309.0000,3313.8000,3314.0000,3320.0000,3324.4000,3325.0000,1,5,42,1,1,2,5,1,1,1
SF,IH2012,2020-10-30 09:30:02.000,3312.8000,32537,-9,103338720.000,11,1,10,多平,S,3309.4000,3309.2000,3309.0000,3308.4000,3307.8000,3312.2000,3312.4000,3312.6000,3312.8000,3313.0000,42,1,1,1,1,1,4,1,1,4
SF,IH2012,2020-10-30 09:30:02.500,3309.8000,32535,-2,105325320.000,2,0,2,双平,S,3311.0000,3309.8000,3309.6000,3309.4000,3309.0000,3312.0000,3312.4000,3312.8000,3313.0000,3313.2000,2,4,4,42,1,1,1,1,1,1
SF,IH2012,2020-10-30 09:30:03.000,3311.0000,32531,-4,109298880.000,4,0,4,双平,S,3309.8000,3309.6000,3309.4000,3309.0000,3308.4000,3311.0000,3311.4000,3311.6000,3311.8000,3312.0000,4,3,42,1,1,1,1,3,5,1
SF,IH2012,2020-10-30 09:30:03.500,3311.4000,32530,-1,112279200.000,3,1,2,多平,S,3311.2000,3311.0000,3310.4000,3310.2000,3310.0000,3312.4000,3313.0000,3313.2000,3313.4000,3313.6000,1,4,1,1,1,1,6,1,4,2
SF,IH2012,2020-10-30 09:30:04.000,3310.4000,32520,-10,130155000.000,18,4,14,多平,S,3310.2000,3309.4000,3309.0000,3308.4000,3307.8000,3310.4000,3310.6000,3310.8000,3311.0000,3311.2000,11,42,1,1,1,1,1,3,2,5
SF,IH2012,2020-10-30 09:30:04.500,3310.2000,32506,-14,149025300.000,19,2,17,多平,S,3310.2000,3310.0000,3309.8000,3309.4000,3309.0000,3311.2000,3312.0000,3312.4000,3312.8000,3313.0000,3,1,1,42,1,3,1,1,1,6
SF,IH2012,2020-10-30 09:30:05.000,3312.4000,32497,-9,157965900.000,9,0,9,双平,S,3310.6000,3310.4000,3310.2000,3310.0000,3309.8000,3311.4000,3312.8000,3313.0000,3313.4000,3313.6000,1,1,3,1,1,1,1,6,1,1
SF,IH2012,2020-10-30 09:30:05.500,3311.0000,32495,-2,159952500.000,2,0,2,双平,S,3311.2000,3310.6000,3310.2000,3310.0000,3309.8000,3312.6000,3312.8000,3313.0000,3313.4000,3313.8000,1,1,3,1,1,1,1,5,1,2
SF,IH2012,2020-10-30 09:30:06.000,3311.2000,32494,-1,164919240.000,5,2,3,多平,S,3310.2000,3310.0000,3309.8000,3309.4000,3309.0000,3311.0000,3311.6000,3311.8000,3312.2000,3312.4000,3,2,1,42,1,2,3,2,2,4
SF,IH2012,2020-10-30 09:30:06.500,3312.2000,32489,-5,170878080.000,6,0,6,多平,S,3309.8000,3309.4000,3309.0000,3308.4000,3307.8000,3312.2000,3312.4000,3312.6000,3312.8000,3313.0000,1,42,1,1,1,1,1,1,1,5
SF,IH2012,2020-10-30 09:30:07.000,3310.0000,32489,0,171871080.000,1,0,1,多换,S,3309.8000,3309.4000,3309.0000,3308.4000,3307.8000,3310.8000,3311.4000,3311.8000,3312.0000,3312.2000,1,42,1,1,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:07.500,3309.8000,32487,-2,174849900.000,3,0,3,多平,S,3309.4000,3309.0000,3308.4000,3307.8000,3307.0000,3309.6000,3310.6000,3310.8000,3311.4000,3311.8000,42,1,1,1,2,1,1,1,1,1
SF,IH2012,2020-10-30 09:30:08.000,3310.2000,32485,-2,177828900.000,3,0,3,多平,S,3309.4000,3309.0000,3308.4000,3307.8000,3307.0000,3310.4000,3310.6000,3310.8000,3311.4000,3311.8000,42,1,1,1,2,1,1,1,1,1
SF,IH2012,2020-10-30 09:30:08.500,3309.4000,32484,-1,180807600.000,3,1,2,多平,S,3309.4000,3309.0000,3308.4000,3307.8000,3307.0000,3310.8000,3311.0000,3311.4000,3312.0000,3312.2000,40,1,1,1,2,1,1,1,1,1
SF,IH2012,2020-10-30 09:30:09.000,3309.4000,32484,0,180807600.000,0,-,-,-,-,3309.4000,3309.2000,3309.0000,3308.4000,3307.8000,3310.8000,3311.0000,3311.4000,3312.0000,3312.2000,40,1,1,1,1,1,1,1,1,1
SF,IH2012,2020-10-30 09:30:09.500,3310.8000,32483,-1,181800840.000,1,0,1,双平,S,3310.8000,3310.2000,3310.0000,3309.8000,3309.6000,3311.0000,3312.0000,3312.8000,3313.0000,3313.8000,1,2,1,6,2,1,1,1,6,2
SF,IH2012,2020-10-30 09:30:10.000,3311.0000,32482,-1,182794140.000,1,0,1,双平,S,3312.2000,3311.0000,3310.8000,3310.0000,3309.6000,3312.8000,3313.0000,3313.8000,3314.0000,3314.8000,1,2,3,1,2,1,6,2,5,1
SF,IH2012,2020-10-30 09:30:10.500,3310.8000,32478,-4,187762020.000,5,0,5,多平,S,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3311.6000,3312.6000,3313.0000,3313.8000,3314.0000,3,1,3,40,1,1,5,6,2,5
SF,IH2012,2020-10-30 09:30:11.000,3311.6000,32477,-1,188755500.000,1,0,1,双平,S,3311.6000,3310.8000,3310.0000,3309.6000,3309.4000,3313.0000,3313.8000,3314.0000,3314.8000,3315.8000,1,4,1,3,40,5,2,5,1,1
SF,IH2012,2020-10-30 09:30:11.500,3312.8000,32474,-3,191736120.000,3,0,3,双平,S,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.8000,3313.0000,3313.8000,3314.0000,3314.8000,4,1,2,40,1,2,5,2,5,1
SF,IH2012,2020-10-30 09:30:12.000,3312.8000,32473,-1,192729960.000,1,0,1,双平,S,3311.0000,3310.8000,3310.0000,3309.6000,3309.4000,3312.6000,3313.0000,3313.8000,3314.0000,3314.8000,5,4,1,2,40,1,5,2,5,1
SF,IH2012,2020-10-30 09:30:12.500,3312.6000,32472,-1,193723740.000,1,0,1,双平,S,3311.4000,3311.2000,3311.0000,3310.8000,3310.0000,3313.0000,3313.8000,3314.0000,3314.8000,3315.8000,1,1,5,4,1,5,2,5,1,1
SF,IH2012,2020-10-30 09:30:13.000,3312.6000,32472,0,193723740.000,0,-,-,-,-,3312.8000,3311.8000,3311.6000,3311.4000,3311.0000,3313.0000,3313.8000,3314.0000,3314.8000,3315.8000,2,1,1,3,5,5,2,5,1,1
SF,IH2012,2020-10-30 09:30:13.500,3313.0000,32470,-2,197699220.000,4,1,3,多平,S,3311.8000,3311.6000,3311.4000,3311.0000,3310.8000,3312.6000,3313.0000,3313.8000,3314.0000,3314.8000,1,1,3,5,4,1,4,2,5,1
SF,IH2012,2020-10-30 09:30:14.000,3313.0000,32469,-1,199686900.000,2,0,2,多平,S,3311.8000,3311.6000,3311.4000,3311.0000,3310.8000,3313.0000,3313.8000,3314.0000,3314.8000,3315.8000,1,1,3,5,4,3,1,5,1,1
SF,IH2012,2020-10-30 09:30:14.500,3313.0000,32469,0,199686900.000,0,-,-,-,-,3312.0000,3311.8000,3311.4000,3311.0000,3310.8000,3313.0000,3313.8000,3314.0000,3314.8000,3315.8000,1,2,3,5,4,3,1,5,1,1
SF,IH2012,2020-10-30 09:30:15.000,3312.6000,32464,-5,204655440.000,5,0,5,双平,S,3311.8000,3311.4000,3311.0000,3310.8000,3310.0000,3312.6000,3312.8000,3313.0000,3313.2000,3313.8000,2,2,5,4,1,1,1,3,1,1
SF,IH2012,2020-10-30 09:30:15.500,3312.6000,32463,-1,206643000.000,2,0,2,多平,S,3312.6000,3311.8000,3311.4000,3311.0000,3310.8000,3312.8000,3313.0000,3313.2000,3313.8000,3314.0000,19,2,2,5,4,1,3,1,1,5
SF,IH2012,2020-10-30 09:30:16.000,3313.0000,32462,-1,210618480.000,4,1,3,多平,S,3312.6000,3311.8000,3311.4000,3311.0000,3310.8000,3313.0000,3313.2000,3313.8000,3314.0000,3315.8000,19,2,2,2,4,1,1,1,5,1
SF,IH2012,2020-10-30 09:30:16.500,3313.2000,32460,-2,212606340.000,2,0,2,双平,S,3313.0000,3312.6000,3311.8000,3311.4000,3311.0000,3313.8000,3314.0000,3315.8000,3316.0000,3317.0000,1,19,5,2,1,1,5,1,1,1
SF,IH2012,2020-10-30 09:30:17.000,3313.8000,32459,-1,213600480.000,1,0,1,双平,S,3313.0000,3312.6000,3311.8000,3311.4000,3311.0000,3313.8000,3314.0000,3315.4000,3315.8000,3316.0000,1,19,5,2,1,1,5,1,1,1
SF,IH2012,2020-10-30 09:30:17.500,3313.8000,32459,0,213600480.000,0,-,-,-,-,3313.2000,3313.0000,3312.6000,3311.8000,3311.4000,3313.8000,3314.0000,3315.4000,3315.8000,3316.0000,1,2,20,5,2,1,5,1,1,1
SF,IH2012,2020-10-30 09:30:18.000,3313.2000,32458,-1,214594440.000,1,0,1,双平,S,3313.0000,3312.6000,3311.8000,3311.4000,3311.0000,3313.8000,3314.0000,3315.4000,3315.8000,3316.0000,2,20,5,2,1,1,5,1,1,1
SF,IH2012,2020-10-30 09:30:18.500,3313.8000,32457,-1,215588580.000,1,0,1,双平,S,3313.8000,3313.0000,3312.6000,3311.8000,3311.4000,3314.0000,3315.4000,3315.8000,3316.0000,3317.0000,1,2,20,5,2,5,1,1,1,1
SF,IH2012,2020-10-30 09:30:19.000,3313.8000,32456,-1,216582720.000,1,0,1,双平,S,3313.0000,3312.6000,3311.8000,3311.0000,3310.8000,3313.4000,3314.0000,3315.4000,3315.8000,3316.0000,2,20,5,1,4,1,5,1,1,1
SF,IH2012,2020-10-30 09:30:19.500,3313.0000,32456,0,217576620.000,1,0,1,多换,S,3313.0000,3312.6000,3311.8000,3311.0000,3310.8000,3314.0000,3315.4000,3315.8000,3316.0000,3317.0000,1,20,4,1,4,5,1,1,1,1
SF,IH2012,2020-10-30 09:30:20.000,3313.0000,32456,0,217576620.000,0,-,-,-,-,3313.0000,3312.6000,3311.8000,3311.0000,3310.8000,3314.0000,3315.4000,3315.8000,3316.0000,3317.0000,2,20,4,1,4,5,1,1,1,1
SF,IH2012,2020-10-30 09:30:20.500,3314.0000,32455,-1,219565020.000,2,0,2,多平,S,3313.4000,3313.0000,3312.6000,3311.8000,3311.0000,3314.0000,3315.4000,3315.8000,3316.0000,3317.0000,1,2,20,4,1,3,1,1,1,1
SF,IH2012,2020-10-30 09:30:21.000,3313.4000,32454,-1,220559040.000,1,0,1,双平,S,3313.0000,3312.6000,3311.8000,3311.0000,3310.8000,3313.8000,3314.0000,3315.4000,3315.8000,3316.0000,2,20,4,1,4,2,3,1,1,1
SF,IH2012,2020-10-30 09:30:21.500,3313.4000,32454,0,220559040.000,0,-,-,-,-,3313.2000,3313.0000,3312.6000,3311.8000,3310.8000,3313.6000,3313.8000,3314.0000,3315.4000,3315.8000,1,2,20,4,4,1,1,3,1,1
SF,IH2012,2020-10-30 09:30:22.000,3313.2000,32452,-2,224534760.000,4,1,3,多平,S,3312.6000,3311.8000,3310.8000,3310.0000,3309.8000,3313.6000,3313.8000,3314.0000,3315.4000,3315.8000,20,4,4,2,1,1,1,3,1,1
SF,IH2012,2020-10-30 09:30:22.500,3312.6000,32452,0,225528540.000,1,0,1,多换,S,3312.6000,3311.8000,3310.8000,3310.0000,3309.8000,3313.6000,3313.8000,3314.0000,3315.4000,3315.8000,19,4,4,2,1,1,1,3,1,1
SF,IH2012,2020-10-30 09:30:23.000,3312.6000,32452,0,244410360.000,19,9,10,多换,S,3311.8000,3310.8000,3310.0000,3309.8000,3309.6000,3313.2000,3313.4000,3313.6000,3313.8000,3314.0000,3,4,2,1,2,1,3,1,1,3
SF,IH2012,2020-10-30 09:30:23.500,3313.0000,32452,0,246397800.000,2,1,1,多换,S,3311.8000,3310.8000,3310.0000,3309.6000,3309.4000,3313.0000,3313.2000,3313.4000,3313.6000,3313.8000,2,4,3,2,40,2,2,2,1,1
SF,IH2012,2020-10-30 09:30:24.000,3313.0000,32452,0,246397800.000,0,-,-,-,-,3311.8000,3310.8000,3310.0000,3309.6000,3309.4000,3312.8000,3313.0000,3313.2000,3313.4000,3313.6000,2,4,3,2,40,1,2,2,1,1
SF,IH2012,2020-10-30 09:30:24.500,3312.6000,32452,0,250371900.000,4,2,2,多换,S,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.6000,3312.8000,3313.0000,3313.2000,3313.4000,3,3,2,40,1,5,1,1,3,1
SF,IH2012,2020-10-30 09:30:25.000,3312.6000,32452,0,252359460.000,2,1,1,多换,S,3311.0000,3310.8000,3310.0000,3309.6000,3309.4000,3311.6000,3312.6000,3312.8000,3313.0000,3313.2000,3,3,3,2,40,1,4,1,1,3
SF,IH2012,2020-10-30 09:30:25.500,3311.6000,32452,0,253352940.000,1,0,1,多换,S,3311.6000,3311.0000,3310.8000,3310.0000,3309.6000,3312.6000,3312.8000,3313.0000,3313.2000,3313.4000,1,1,3,3,2,2,1,1,2,1
SF,IH2012,2020-10-30 09:30:26.000,3311.6000,32452,0,253352940.000,0,-,-,-,-,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.2000,3312.4000,3312.6000,3313.0000,3313.2000,3,3,2,40,1,1,3,2,1,1
SF,IH2012,2020-10-30 09:30:26.500,3312.0000,32452,0,254346540.000,1,0,1,多换,S,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.2000,3312.4000,3312.6000,3313.0000,3313.2000,3,3,2,40,1,1,2,2,1,1
SF,IH2012,2020-10-30 09:30:27.000,3312.0000,32452,0,254346540.000,0,-,-,-,-,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.2000,3312.4000,3312.6000,3313.0000,3313.2000,2,3,2,40,1,1,2,2,1,1
SF,IH2012,2020-10-30 09:30:27.500,3312.0000,32452,0,254346540.000,0,-,-,-,-,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,2,3,2,40,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:28.000,3312.0000,32452,0,254346540.000,0,-,-,-,-,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,2,3,2,40,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:28.500,3310.8000,32452,0,255339780.000,1,0,1,多换,S,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,1,3,2,40,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:29.000,3310.8000,32452,0,255339780.000,0,-,-,-,-,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,1,3,2,40,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:29.500,3311.8000,32451,-1,256333320.000,1,0,1,双平,S,3311.4000,3310.8000,3310.0000,3309.6000,3309.4000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,1,1,3,2,40,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:30.000,3311.4000,32452,1,257326740.000,1,1,0,双开,S,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,1,3,2,40,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:30.500,3311.4000,32452,0,257326740.000,0,-,-,-,-,3310.8000,3310.0000,3309.6000,3309.4000,3309.2000,3312.0000,3312.2000,3312.4000,3312.6000,3313.0000,1,3,2,40,1,1,1,1,2,1
SF,IH2012,2020-10-30 09:30:31.000,3311.4000,32452,0,257326740.000,0,-,-,-,-,3310.8000,3310.6000,3310.0000,3309.6000,3309.4000,3312.2000,3312.4000,3312.6000,3313.0000,3313.2000,1,1,3,2,40,1,1,2,1,1
SF,IH2012,2020-10-30 09:30:31.500,3312.2000,32453,1,260307300.000,3,2,1,空开,S,3312.2000,3312.0000,3311.0000,3310.6000,3310.0000,3312.4000,3312.6000,3313.0000,3313.2000,3313.8000,6,1,1,1,3,1,2,1,1,1
SF,IH2012,2020-10-30 09:30:32.000,3312.2000,32454,1,266269260.000,6,3,3,空开,S,3312.0000,3311.0000,3310.6000,3310.4000,3310.0000,3312.2000,3312.6000,3313.0000,3313.2000,3313.8000,4,1,1,2,3,1,2,1,1,1
SF,IH2012,2020-10-30 09:30:32.500,3312.2000,32453,-1,267262920.000,1,0,1,双平,S,3312.0000,3311.0000,3310.6000,3310.4000,3310.0000,3312.2000,3312.6000,3313.0000,3313.2000,3313.8000,4,1,1,2,2,2,2,1,1,1
