市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IH2009,2020-09-18 09:29:00.100,3267.0000,12064,0,69587100.000,71.000,-,-,-,-,3266.8000,3266.2000,3265.8000,3264.2000,3264.0000,3268.2000,3269.0000,3269.2000,3269.6000,3269.8000,1,1,5,5,1,1,3,1,1,3
SF,IH2009,2020-09-18 09:30:00.100,3266.8000,12060,-4,74487480.000,5,0,5,多平,S,3267.0000,3264.0000,3262.8000,3262.0000,3261.2000,3268.0000,3268.2000,3269.0000,3269.2000,3269.6000,1,1,5,5,1,3,3,3,1,1
SF,IH2009,2020-09-18 09:30:00.600,3268.6000,12024,-36,110757480.000,37,0,37,多平,S,3262.0000,3261.2000,3261.0000,3260.6000,3260.4000,3266.8000,3267.0000,3271.0000,3271.2000,3271.6000,1,1,2,1,5,1,1,4,6,1
SF,IH2009,2020-09-18 09:30:01.100,3268.2000,12017,-7,118600800.000,8,0,8,多平,S,3267.8000,3267.4000,3266.6000,3266.2000,3265.2000,3270.2000,3271.0000,3271.2000,3271.4000,3271.6000,1,1,2,1,1,2,4,6,1,1
SF,IH2009,2020-09-18 09:30:01.600,3268.8000,12006,-11,129385500.000,11,0,11,双平,S,3267.4000,3264.8000,3264.0000,3263.4000,3262.8000,3268.0000,3269.2000,3269.4000,3270.0000,3270.4000,1,4,1,1,1,1,2,1,3,1
SF,IH2009,2020-09-18 09:30:02.100,3268.0000,12003,-3,133306860.000,4,0,4,多平,S,3267.4000,3265.2000,3264.8000,3264.0000,3263.4000,3269.0000,3269.2000,3269.4000,3270.0000,3270.4000,1,2,4,1,1,3,1,2,4,1
SF,IH2009,2020-09-18 09:30:02.600,3267.4000,11998,-5,138207240.000,5,0,5,双平,S,3266.6000,3265.4000,3265.2000,3264.8000,3264.0000,3268.2000,3268.8000,3269.0000,3269.2000,3269.4000,1,3,2,1,1,1,2,3,1,1
SF,IH2009,2020-09-18 09:30:03.100,3269.0000,11992,-6,148010520.000,10,2,8,多平,S,3267.0000,3266.8000,3265.2000,3263.8000,3262.6000,3267.4000,3269.8000,3270.0000,3271.0000,3271.6000,2,3,2,5,2,1,1,1,1,1
SF,IH2009,2020-09-18 09:30:03.600,3270.0000,11987,-5,154873200.000,7,1,6,多平,S,3267.2000,3265.2000,3264.4000,3263.8000,3262.6000,3271.0000,3271.6000,3272.0000,3276.0000,3278.8000,3,2,1,5,2,1,1,1,1,1
SF,IH2009,2020-09-18 09:30:04.100,3268.4000,11979,-8,163695300.000,9,0,9,多平,S,3265.2000,3264.4000,3263.8000,3262.6000,3262.2000,3268.4000,3269.0000,3269.2000,3270.0000,3270.2000,3,1,5,2,3,1,1,3,1,2
