市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IH1912,2019-11-11 09:29:00.000,2992.0000,22474,0,18849600.000,21.000,-,-,-,-,2991.2000,2991.0000,2990.6000,2990.0000,2988.6000,2992.2000,2993.0000,2995.0000,2995.6000,2996.0000,1,2,1,3,1,5,3,13,1,3
SF,IH1912,2019-11-11 09:30:00.500,2995.0000,22472,-2,32316900.000,15,6,9,多平,S,2994.6000,2992.4000,2992.2000,2992.0000,2991.8000,2995.0000,2996.0000,2998.0000,2999.0000,2999.2000,1,1,4,3,1,12,3,2,1,1
SF,IH1912,2019-11-11 09:30:01.000,2992.0000,22468,-4,59248080.000,30,13,17,多平,S,2991.2000,2991.0000,2990.8000,2990.6000,2990.2000,2992.0000,2993.6000,2994.4000,2994.6000,2994.8000,2,2,1,1,1,3,1,1,8,15
SF,IH1912,2019-11-11 09:30:01.500,2991.2000,22458,-10,71812620.000,14,2,12,多平,S,2990.8000,2990.6000,2990.4000,2990.2000,2990.0000,2991.2000,2991.8000,2992.2000,2992.6000,2993.6000,1,1,2,1,4,1,3,2,8,2
SF,IH1912,2019-11-11 09:30:02.000,2990.8000,22455,-3,79888260.000,9,3,6,多平,S,2990.4000,2990.2000,2990.0000,2988.8000,2988.6000,2990.8000,2991.0000,2991.6000,2991.8000,2992.0000,3,1,4,1,1,1,1,1,11,4
SF,IH1912,2019-11-11 09:30:02.500,2990.4000,22452,-3,86167920.000,7,2,5,多平,S,2990.0000,2988.8000,2988.6000,2988.4000,2988.0000,2990.4000,2990.6000,2990.8000,2991.4000,2991.6000,3,1,1,1,2,3,6,2,1,1
SF,IH1912,2019-11-11 09:30:03.000,2990.4000,22450,-2,94241160.000,9,3,6,多平,S,2988.8000,2988.6000,2988.4000,2988.0000,2987.4000,2990.4000,2990.6000,2990.8000,2991.0000,2991.2000,1,1,1,2,1,1,7,2,8,3
SF,IH1912,2019-11-11 09:30:03.500,2990.2000,22453,3,102313080.000,9,6,3,空开,S,2988.6000,2988.4000,2988.0000,2987.4000,2987.2000,2988.8000,2990.2000,2990.4000,2990.6000,2990.8000,1,1,2,1,1,5,17,1,4,5
SF,IH1912,2019-11-11 09:30:04.000,2988.6000,22450,-3,107692680.000,6,1,5,多平,S,2988.4000,2988.0000,2987.4000,2987.2000,2986.6000,2988.8000,2990.0000,2990.2000,2990.4000,2990.6000,1,2,1,1,1,4,6,9,1,4
SF,IH1912,2019-11-11 09:30:04.500,2988.0000,22447,-3,112175040.000,5,1,4,多平,S,2987.4000,2987.2000,2986.6000,2986.0000,2985.8000,2988.2000,2988.4000,2988.6000,2988.8000,2990.0000,1,1,1,2,1,2,3,7,4,8
SF,IH1912,2019-11-11 09:30:05.000,2988.2000,22444,-3,116657100.000,5,1,4,多平,S,2988.2000,2987.4000,2987.2000,2986.6000,2986.0000,2988.4000,2988.6000,2988.8000,2990.0000,2990.2000,4,4,1,1,2,1,3,4,8,13
SF,IH1912,2019-11-11 09:30:05.500,2988.6000,22444,0,121139640.000,5,2,3,多换,S,2988.4000,2988.2000,2987.4000,2987.2000,2986.6000,2988.8000,2989.0000,2989.2000,2990.0000,2990.2000,1,4,1,1,2,6,2,1,8,13
SF,IH1912,2019-11-11 09:30:06.000,2988.4000,22445,1,126518580.000,6,3,3,空开,S,2988.4000,2988.2000,2987.2000,2986.6000,2986.0000,2988.8000,2990.0000,2990.2000,2990.4000,2990.6000,2,1,1,2,2,5,8,13,1,3
SF,IH1912,2019-11-11 09:30:06.500,2988.4000,22448,3,130104600.000,4,3,1,空开,S,2988.2000,2987.2000,2986.6000,2986.0000,2985.8000,2988.4000,2988.8000,2990.0000,2990.2000,2990.6000,1,1,2,2,1,2,5,8,13,3
SF,IH1912,2019-11-11 09:30:07.000,2988.8000,22446,-2,134587560.000,5,1,4,多平,S,2988.4000,2988.2000,2987.2000,2986.6000,2986.0000,2988.8000,2990.0000,2990.2000,2990.6000,2990.8000,3,1,1,2,2,2,8,9,2,5
SF,IH1912,2019-11-11 09:30:07.500,2988.8000,22446,0,135484200.000,1,0,1,多换,S,2988.8000,2988.4000,2988.2000,2987.2000,2986.6000,2989.2000,2990.0000,2990.2000,2990.6000,2990.8000,1,3,1,1,2,7,8,9,2,5
SF,IH1912,2019-11-11 09:30:08.000,2989.0000,22442,-4,139967940.000,5,0,5,多平,S,2989.2000,2989.0000,2988.8000,2988.4000,2988.2000,2990.0000,2990.2000,2990.6000,2990.8000,2991.2000,3,3,2,1,1,8,8,2,5,4
SF,IH1912,2019-11-11 09:30:08.500,2989.4000,22439,-3,143555460.000,4,0,4,多平,S,2989.4000,2989.2000,2989.0000,2988.8000,2988.4000,2990.0000,2990.2000,2990.6000,2990.8000,2991.2000,7,4,1,3,1,6,4,2,5,4
SF,IH1912,2019-11-11 09:30:09.000,2990.0000,22435,-4,147143460.000,4,0,4,双平,S,2989.8000,2989.6000,2989.4000,2989.2000,2989.0000,2990.0000,2990.2000,2990.6000,2990.8000,2991.2000,1,6,8,4,1,2,4,1,5,4
SF,IH1912,2019-11-11 09:30:09.500,2989.4000,22434,-1,154319100.000,8,3,5,多平,S,2989.2000,2989.0000,2988.8000,2988.4000,2988.2000,2989.8000,2990.4000,2990.6000,2990.8000,2991.2000,7,1,5,1,2,1,3,1,5,4
SF,IH1912,2019-11-11 09:30:10.000,2989.2000,22426,-8,164185920.000,11,1,10,多平,S,2990.2000,2989.2000,2989.0000,2988.8000,2988.6000,2990.8000,2991.2000,2993.6000,2994.6000,2995.0000,3,6,2,5,1,4,4,2,3,12
SF,IH1912,2019-11-11 09:30:10.500,2989.2000,22422,-4,168670620.000,5,0,5,多平,S,2989.2000,2989.0000,2988.8000,2988.6000,2988.4000,2990.0000,2990.6000,2990.8000,2991.2000,2993.6000,4,2,5,1,1,2,2,7,4,2
SF,IH1912,2019-11-11 09:30:11.000,2990.0000,22420,-2,170464620.000,2,0,2,双平,S,2990.0000,2989.2000,2989.0000,2988.8000,2988.6000,2990.2000,2990.6000,2990.8000,2991.2000,2993.6000,11,7,2,5,1,12,2,7,4,2
SF,IH1912,2019-11-11 09:30:11.500,2990.0000,22413,-7,176743620.000,7,0,7,双平,S,2990.0000,2989.2000,2989.0000,2988.8000,2988.6000,2990.2000,2990.6000,2990.8000,2991.2000,2993.6000,6,5,2,5,1,12,2,7,4,2
SF,IH1912,2019-11-11 09:30:12.000,2990.0000,22407,-6,186609960.000,11,2,9,多平,S,2989.2000,2989.0000,2988.8000,2988.6000,2988.4000,2990.2000,2990.6000,2990.8000,2991.2000,2993.6000,1,2,5,1,1,11,2,7,4,2
SF,IH1912,2019-11-11 09:30:12.500,2990.2000,22407,0,187507020.000,1,0,1,多换,S,2989.2000,2989.0000,2988.8000,2988.6000,2988.4000,2990.2000,2990.6000,2990.8000,2991.2000,2993.6000,1,2,5,1,1,10,2,7,4,2
SF,IH1912,2019-11-11 09:30:13.000,2990.2000,22405,-2,189301140.000,2,0,2,双平,S,2989.4000,2989.2000,2989.0000,2988.8000,2988.6000,2990.2000,2990.6000,2990.8000,2991.2000,2993.6000,1,1,3,5,1,8,2,7,4,2
SF,IH1912,2019-11-11 09:30:13.500,2990.2000,22405,0,189301140.000,0,-,-,-,-,2989.4000,2989.2000,2989.0000,2988.8000,2988.6000,2990.2000,2990.6000,2990.8000,2991.2000,2993.6000,1,1,3,5,1,8,2,8,4,2
SF,IH1912,2019-11-11 09:30:14.000,2989.2000,22403,-2,191991780.000,3,0,3,多平,S,2989.0000,2988.8000,2988.6000,2988.4000,2988.2000,2990.2000,2990.8000,2991.2000,2993.6000,2994.6000,3,5,1,2,2,7,8,4,2,3
SF,IH1912,2019-11-11 09:30:14.500,2990.0000,22402,-1,192888780.000,1,0,1,双平,S,2989.2000,2989.0000,2988.8000,2988.6000,2988.4000,2990.2000,2990.8000,2991.2000,2993.6000,2994.6000,5,3,5,1,2,7,8,4,2,3
SF,IH1912,2019-11-11 09:30:15.000,2990.0000,22402,0,192888780.000,0,-,-,-,-,2989.4000,2989.0000,2988.8000,2988.6000,2988.4000,2990.2000,2990.8000,2991.2000,2993.6000,2994.6000,1,3,5,1,2,7,8,4,2,3
SF,IH1912,2019-11-11 09:30:15.500,2990.2000,22400,-2,195579720.000,3,0,3,多平,S,2989.0000,2988.8000,2988.6000,2988.4000,2988.2000,2990.2000,2990.8000,2991.2000,2993.6000,2994.6000,3,4,1,2,1,5,8,4,2,3
SF,IH1912,2019-11-11 09:30:16.000,2990.2000,22399,-1,200065020.000,5,2,3,多平,S,2990.2000,2989.6000,2989.2000,2989.0000,2988.8000,2990.8000,2991.0000,2991.2000,2993.6000,2994.6000,3,4,14,3,4,8,1,4,2,3
SF,IH1912,2019-11-11 09:30:16.500,2990.2000,22399,0,202756200.000,3,1,2,多换,S,2989.2000,2989.0000,2988.8000,2988.6000,2988.4000,2990.0000,2990.6000,2990.8000,2991.0000,2991.2000,1,3,4,1,2,6,4,9,1,4
SF,IH1912,2019-11-11 09:30:17.000,2990.0000,22400,1,204550200.000,2,1,1,空开,S,2989.2000,2989.0000,2988.8000,2988.6000,2988.4000,2990.0000,2990.6000,2990.8000,2991.0000,2991.2000,4,3,4,1,2,4,4,9,1,4
