市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2003,2019-12-25 09:29:00.200,5098.4000,54038,0,38747840.000,38.000,-,-,-,-,5098.4000,5097.4000,5095.4000,5095.0000,5094.4000,5098.8000,5099.0000,5100.0000,5102.0000,5103.0000,4,5,5,9,5,1,2,4,2,1
SF,IC2003,2019-12-25 09:30:00.200,5095.0000,54047,9,63209400.000,24,16,8,空开,S,5094.4000,5093.6000,5093.4000,5092.2000,5091.4000,5095.0000,5095.8000,5096.0000,5096.6000,5096.8000,5,1,5,1,5,2,2,4,1,1
SF,IC2003,2019-12-25 09:30:00.700,5091.4000,54051,4,80525760.000,17,10,7,空开,S,5091.0000,5090.8000,5090.0000,5089.2000,5089.0000,5092.0000,5094.4000,5094.6000,5094.8000,5095.0000,2,2,8,1,2,2,11,10,1,3
SF,IC2003,2019-12-25 09:30:01.200,5091.6000,54048,-3,86635160.000,6,1,5,多平,S,5090.8000,5090.0000,5089.2000,5089.0000,5088.0000,5091.0000,5091.8000,5092.0000,5094.4000,5094.6000,1,8,1,2,10,1,7,3,3,6
SF,IC2003,2019-12-25 09:30:01.700,5090.0000,54044,-4,91725720.000,5,0,5,多平,S,5090.0000,5089.2000,5089.0000,5088.0000,5087.6000,5091.0000,5091.8000,5092.0000,5093.6000,5094.4000,6,1,2,10,2,1,5,3,1,3
SF,IC2003,2019-12-25 09:30:02.200,5090.0000,54043,-1,93761720.000,2,0,2,多平,S,5090.0000,5089.2000,5089.0000,5088.0000,5087.6000,5090.8000,5091.0000,5091.8000,5092.0000,5093.6000,4,1,2,10,2,1,1,5,3,1
SF,IC2003,2019-12-25 09:30:02.700,5090.8000,54043,0,94779880.000,1,0,1,多换,S,5090.2000,5090.0000,5089.2000,5089.0000,5088.0000,5091.8000,5092.0000,5093.6000,5094.4000,5094.6000,1,4,1,2,10,5,3,1,3,6
SF,IC2003,2019-12-25 09:30:03.200,5090.4000,54042,-1,95797960.000,1,0,1,双平,S,5090.4000,5090.2000,5090.0000,5089.2000,5089.0000,5091.0000,5091.8000,5092.0000,5093.6000,5094.4000,13,1,4,1,2,2,5,3,1,3
SF,IC2003,2019-12-25 09:30:03.700,5092.8000,54042,0,106999920.000,11,5,6,多换,S,5092.0000,5091.0000,5090.4000,5090.2000,5090.0000,5092.8000,5093.6000,5094.4000,5094.6000,5095.0000,1,2,13,1,4,1,1,3,5,1
SF,IC2003,2019-12-25 09:30:04.200,5092.0000,54039,-3,111073560.000,4,0,4,多平,S,5092.2000,5091.0000,5090.2000,5090.0000,5089.2000,5092.6000,5093.6000,5094.4000,5094.6000,5095.0000,11,2,1,4,1,1,1,3,4,1
SF,IC2003,2019-12-25 09:30:04.700,5092.2000,54036,-3,115147400.000,4,0,4,多平,S,5092.2000,5091.0000,5090.2000,5090.0000,5089.2000,5092.4000,5092.8000,5093.6000,5094.4000,5094.6000,8,3,1,4,1,5,1,1,3,4
SF,IC2003,2019-12-25 09:30:05.200,5092.2000,54037,1,122276520.000,7,4,3,空开,S,5092.2000,5091.0000,5090.2000,5090.0000,5089.2000,5092.8000,5093.4000,5093.6000,5094.4000,5094.6000,3,3,1,4,3,1,1,1,3,1
SF,IC2003,2019-12-25 09:30:05.700,5092.8000,54037,0,124313520.000,2,1,1,多换,S,5092.2000,5091.0000,5090.2000,5090.0000,5089.2000,5093.4000,5093.6000,5094.4000,5094.6000,5095.0000,2,3,1,5,3,1,1,3,1,1
SF,IC2003,2019-12-25 09:30:06.200,5092.8000,54037,0,124313520.000,0,-,-,-,-,5092.6000,5092.4000,5092.2000,5092.0000,5091.0000,5093.2000,5093.6000,5094.2000,5094.4000,5095.0000,2,1,2,1,3,1,2,1,3,1
SF,IC2003,2019-12-25 09:30:06.700,5092.8000,54037,0,124313520.000,0,-,-,-,-,5092.8000,5092.6000,5092.4000,5092.0000,5091.0000,5093.6000,5094.2000,5094.4000,5095.0000,5095.2000,2,2,1,1,3,1,1,3,1,2
SF,IC2003,2019-12-25 09:30:07.200,5092.8000,54037,0,124313520.000,0,-,-,-,-,5092.8000,5092.6000,5092.4000,5092.0000,5091.0000,5093.6000,5094.2000,5094.4000,5095.0000,5095.2000,2,2,1,1,3,1,1,3,1,2
SF,IC2003,2019-12-25 09:30:07.700,5092.8000,54037,0,129406800.000,5,2,3,多换,S,5093.0000,5092.6000,5092.4000,5092.0000,5091.0000,5095.0000,5095.2000,5096.0000,5096.2000,5096.6000,1,2,1,1,3,1,1,2,2,1
SF,IC2003,2019-12-25 09:30:08.200,5092.8000,54038,1,132462480.000,3,2,1,空开,S,5093.6000,5092.4000,5092.0000,5091.0000,5090.0000,5095.0000,5096.0000,5096.2000,5096.6000,5096.8000,7,1,1,3,6,1,2,2,1,1
SF,IC2003,2019-12-25 09:30:08.700,5092.8000,54038,0,132462480.000,0,-,-,-,-,5093.6000,5093.4000,5092.4000,5092.0000,5091.0000,5094.8000,5095.0000,5096.2000,5096.6000,5096.8000,7,1,1,1,3,1,1,2,1,1
SF,IC2003,2019-12-25 09:30:09.200,5093.0000,54037,-1,140611280.000,8,3,5,多平,S,5092.0000,5091.0000,5090.0000,5089.2000,5089.0000,5094.8000,5095.0000,5096.2000,5096.6000,5096.8000,1,1,6,3,2,1,1,2,1,1
SF,IC2003,2019-12-25 09:30:09.700,5093.0000,54037,0,140611280.000,0,-,-,-,-,5092.8000,5092.6000,5092.2000,5092.0000,5091.0000,5094.6000,5094.8000,5095.0000,5096.2000,5096.8000,1,2,3,1,1,1,2,1,2,1
SF,IC2003,2019-12-25 09:30:10.200,5093.0000,54037,0,140611280.000,0,-,-,-,-,5093.2000,5093.0000,5092.8000,5092.6000,5092.2000,5094.4000,5094.6000,5094.8000,5095.0000,5096.2000,2,1,1,3,2,1,1,1,1,2
SF,IC2003,2019-12-25 09:30:10.700,5093.0000,54037,0,140611280.000,0,-,-,-,-,5093.2000,5092.8000,5092.6000,5092.2000,5092.0000,5094.2000,5094.4000,5095.0000,5096.2000,5096.8000,2,1,3,2,1,1,2,1,2,1
SF,IC2003,2019-12-25 09:30:11.200,5094.2000,54037,0,142648960.000,2,1,1,多换,S,5093.2000,5092.8000,5092.6000,5092.2000,5092.0000,5094.4000,5095.0000,5096.2000,5096.8000,5097.6000,2,2,3,1,1,2,1,2,1,1
