市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2012,2020-05-12 09:29:00.300,5102.2000,11164,0,11224840.000,11.000,-,-,-,-,5100.0000,5091.0000,5090.8000,5090.0000,5085.8000,5108.8000,5116.0000,5118.0000,5119.8000,5124.0000,5,2,1,1,1,1,1,1,1,5
SF,IC2012,2020-05-12 09:30:00.300,5102.2000,11164,0,11224840.000,0,-,-,-,-,5100.0000,5091.0000,5090.0000,5085.8000,5081.2000,5108.0000,5108.4000,5108.6000,5108.8000,5116.0000,5,2,1,1,1,9,7,3,1,1
SF,IC2012,2020-05-12 09:30:00.800,5102.2000,11164,0,11224840.000,0,-,-,-,-,5100.2000,5100.0000,5091.0000,5090.0000,5085.8000,5107.8000,5108.0000,5108.6000,5108.8000,5116.0000,1,5,2,1,1,1,10,2,1,1
SF,IC2012,2020-05-12 09:30:01.300,5102.2000,11164,0,11224840.000,0,-,-,-,-,5100.2000,5100.0000,5091.0000,5090.0000,5085.8000,5107.8000,5108.0000,5108.8000,5116.0000,5118.0000,1,5,2,1,1,1,10,1,1,1
SF,IC2012,2020-05-12 09:30:01.800,5102.2000,11164,0,11224840.000,0,-,-,-,-,5100.4000,5100.2000,5100.0000,5091.0000,5090.0000,5107.8000,5108.0000,5108.8000,5116.0000,5118.0000,1,1,5,2,1,1,10,1,1,1
SF,IC2012,2020-05-12 09:30:02.300,5102.2000,11164,0,11224840.000,0,-,-,-,-,5100.6000,5100.4000,5100.0000,5091.0000,5090.0000,5107.8000,5108.0000,5108.8000,5116.0000,5118.0000,1,1,5,2,1,1,10,1,1,1
SF,IC2012,2020-05-12 09:30:02.800,5102.2000,11164,0,11224840.000,0,-,-,-,-,5100.8000,5100.6000,5100.0000,5091.0000,5090.0000,5105.0000,5107.8000,5108.0000,5108.8000,5116.0000,1,1,5,2,1,7,1,10,1,1
SF,IC2012,2020-05-12 09:30:03.300,5102.2000,11164,0,11224840.000,0,-,-,-,-,5102.8000,5101.0000,5100.8000,5100.0000,5091.0000,5105.0000,5108.0000,5108.8000,5116.0000,5118.0000,1,5,1,5,2,7,10,1,1,1
SF,IC2012,2020-05-12 09:30:03.800,5102.2000,11164,0,11224840.000,0,-,-,-,-,5103.0000,5102.8000,5100.8000,5100.0000,5091.0000,5105.0000,5108.0000,5108.8000,5116.0000,5118.0000,1,1,1,5,2,7,10,1,1,1
SF,IC2012,2020-05-12 09:30:04.300,5102.2000,11164,0,11224840.000,0,-,-,-,-,5103.0000,5102.8000,5100.8000,5100.0000,5091.0000,5105.0000,5108.0000,5108.8000,5116.0000,5118.0000,1,1,1,5,2,7,10,1,1,1
SF,IC2012,2020-05-12 09:30:05.300,5105.0000,11164,0,14287840.000,3,1,2,多换,S,5103.0000,5102.8000,5100.8000,5100.0000,5091.0000,5105.0000,5108.0000,5108.8000,5116.0000,5118.0000,1,1,1,5,2,4,10,1,1,1
