市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2103,2020-08-17 09:29:00.300,6188.0000,14139,0,4950400.000,4.000,-,-,-,-,6185.0000,6172.0000,6168.0000,6163.0000,6158.0000,6189.0000,6198.0000,6200.0000,6208.0000,6218.0000,1,1,1,25,1,2,1,12,1,1
SF,IC2103,2020-08-17 09:30:00.300,6198.0000,14140,1,8665600.000,3,2,1,空开,S,6189.0000,6186.8000,6185.0000,6172.0000,6168.0000,6198.0000,6200.0000,6208.0000,6218.0000,6218.4000,18,1,1,1,1,1,12,1,6,2
SF,IC2103,2020-08-17 09:30:00.800,6198.0000,14140,0,8665600.000,0,-,-,-,-,6190.0000,6189.0000,6186.8000,6185.0000,6172.0000,6197.8000,6198.0000,6200.0000,6208.0000,6218.0000,1,18,1,1,1,1,2,13,1,6
SF,IC2103,2020-08-17 09:30:01.300,6189.0000,14139,-1,11141400.000,2,0,2,多平,S,6189.0000,6186.8000,6185.0000,6168.0000,6163.0000,6198.0000,6200.0000,6208.0000,6218.0000,6218.4000,17,1,1,1,25,2,14,1,6,2
SF,IC2103,2020-08-17 09:30:01.800,6189.0000,14139,0,12379200.000,1,0,1,多换,S,6189.0000,6186.8000,6185.0000,6168.0000,6163.0000,6197.0000,6197.8000,6198.0000,6200.0000,6208.0000,16,1,1,1,25,1,2,2,14,1
SF,IC2103,2020-08-17 09:30:02.300,6189.0000,14138,-1,18569600.000,5,2,3,多平,S,6189.0000,6186.8000,6185.0000,6168.0000,6163.0000,6192.0000,6195.2000,6196.6000,6196.8000,6197.8000,13,1,1,1,25,1,1,1,1,1
SF,IC2103,2020-08-17 09:30:02.800,6189.0000,14137,-1,21045800.000,2,0,2,多平,S,6189.0000,6186.8000,6185.0000,6168.0000,6163.0000,6191.4000,6191.8000,6198.0000,6200.0000,6208.0000,12,1,1,1,25,1,1,2,14,1
SF,IC2103,2020-08-17 09:30:03.300,6191.4000,14136,-1,23521880.000,2,0,2,多平,S,6191.4000,6189.0000,6186.8000,6185.0000,6168.0000,6191.8000,6192.0000,6198.0000,6200.0000,6208.0000,1,11,1,1,1,1,2,2,14,1
SF,IC2103,2020-08-17 09:30:03.800,6191.4000,14136,0,24760160.000,1,0,1,多换,S,6189.0000,6186.8000,6185.0000,6168.0000,6163.0000,6191.0000,6191.4000,6191.6000,6191.8000,6192.0000,11,1,1,1,25,1,1,1,1,2
SF,IC2103,2020-08-17 09:30:04.300,6191.0000,14135,-1,28474360.000,3,1,2,多平,S,6191.0000,6189.0000,6186.8000,6185.0000,6168.0000,6191.6000,6191.8000,6192.0000,6198.0000,6200.0000,2,10,1,1,1,1,1,2,2,14
