市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2006,2020-01-07 09:29:00.000,5363.0000,37486,0,10726000.000,10.000,-,-,-,-,5363.0000,5362.4000,5360.4000,5360.0000,5358.4000,5364.0000,5366.0000,5366.6000,5369.6000,5370.0000,6,5,7,1,5,1,1,3,3,7
SF,IC2006,2020-01-07 09:30:00.500,5364.0000,37486,0,18236600.000,7,3,4,多换,S,5364.0000,5363.2000,5363.0000,5362.4000,5360.4000,5365.0000,5366.6000,5369.6000,5370.0000,5373.6000,7,1,8,5,7,1,2,3,7,1
SF,IC2006,2020-01-07 09:30:01.000,5364.0000,37483,-3,34329440.000,15,6,9,多平,S,5365.0000,5364.4000,5364.0000,5363.2000,5363.0000,5366.6000,5369.6000,5370.0000,5370.4000,5372.4000,7,1,1,1,6,2,3,7,1,1
SF,IC2006,2020-01-07 09:30:01.500,5364.0000,37483,0,34329440.000,0,-,-,-,-,5365.0000,5364.4000,5364.0000,5363.2000,5363.0000,5366.4000,5366.6000,5369.6000,5370.0000,5372.4000,7,1,14,1,6,1,3,3,7,1
SF,IC2006,2020-01-07 09:30:02.000,5365.0000,37480,-3,38622280.000,4,0,4,多平,S,5365.0000,5364.4000,5364.0000,5363.2000,5363.0000,5366.6000,5369.6000,5370.0000,5371.4000,5372.2000,8,1,14,1,7,3,3,8,1,1
SF,IC2006,2020-01-07 09:30:02.500,5366.4000,37480,0,39695560.000,1,0,1,多换,S,5365.0000,5364.4000,5364.2000,5364.0000,5363.2000,5366.6000,5369.6000,5370.0000,5371.4000,5372.2000,6,1,1,14,1,3,3,8,1,1
SF,IC2006,2020-01-07 09:30:03.000,5365.0000,37479,-1,50426560.000,10,4,6,多平,S,5365.0000,5364.4000,5364.2000,5364.0000,5363.2000,5368.0000,5368.6000,5369.6000,5370.0000,5371.4000,2,1,1,14,1,1,1,3,8,1
SF,IC2006,2020-01-07 09:30:03.500,5365.0000,37479,0,50426560.000,0,-,-,-,-,5365.2000,5364.4000,5364.2000,5364.0000,5363.2000,5367.6000,5367.8000,5368.0000,5368.6000,5369.6000,1,1,1,14,1,4,1,2,1,3
SF,IC2006,2020-01-07 09:30:04.000,5368.0000,37479,0,52573640.000,2,1,1,多换,S,5368.0000,5366.6000,5366.4000,5365.8000,5364.4000,5368.6000,5369.6000,5370.0000,5371.4000,5372.2000,9,4,1,2,1,1,3,8,1,1
SF,IC2006,2020-01-07 09:30:04.500,5368.4000,37480,1,65456920.000,12,6,6,空开,S,5366.6000,5366.4000,5364.4000,5364.2000,5364.0000,5367.4000,5369.6000,5370.0000,5371.4000,5372.2000,16,1,1,1,16,2,3,8,1,1
SF,IC2006,2020-01-07 09:30:05.000,5367.6000,37477,-3,68677840.000,3,0,3,双平,S,5367.4000,5366.6000,5366.4000,5364.4000,5364.2000,5369.6000,5370.0000,5371.4000,5372.2000,5372.4000,1,16,1,1,1,2,8,1,1,1
SF,IC2006,2020-01-07 09:30:05.500,5367.6000,37476,-1,69751360.000,1,0,1,双平,S,5368.0000,5367.4000,5366.6000,5366.4000,5364.4000,5369.2000,5369.6000,5370.0000,5371.4000,5372.2000,2,1,16,1,1,4,4,8,1,1
SF,IC2006,2020-01-07 09:30:06.000,5367.4000,37475,-1,72972040.000,3,1,2,多平,S,5366.6000,5366.4000,5364.4000,5364.2000,5364.0000,5369.0000,5369.6000,5370.0000,5371.2000,5371.4000,16,1,1,1,16,1,4,8,1,1
SF,IC2006,2020-01-07 09:30:06.500,5367.4000,37475,0,74045520.000,1,0,1,多换,S,5366.8000,5366.6000,5366.4000,5364.4000,5364.2000,5369.0000,5369.6000,5370.0000,5371.2000,5371.4000,1,16,1,1,1,1,4,8,1,1
SF,IC2006,2020-01-07 09:30:07.000,5369.6000,37475,0,76193240.000,2,1,1,多换,S,5369.0000,5366.8000,5366.6000,5366.4000,5364.4000,5369.6000,5370.0000,5371.2000,5371.4000,5372.2000,1,1,16,1,1,3,8,1,1,1
SF,IC2006,2020-01-07 09:30:07.500,5366.6000,37475,0,87999800.000,11,5,6,多换,S,5366.6000,5366.4000,5364.4000,5364.2000,5364.0000,5368.8000,5369.0000,5369.4000,5369.6000,5370.0000,6,1,1,1,16,1,1,1,2,8
SF,IC2006,2020-01-07 09:30:08.000,5366.6000,37474,-1,89073120.000,1,0,1,双平,S,5366.8000,5366.6000,5366.4000,5366.0000,5364.4000,5368.8000,5369.0000,5369.4000,5369.6000,5370.0000,2,6,1,1,1,1,1,1,2,8
SF,IC2006,2020-01-07 09:30:08.500,5369.0000,37472,-2,91220680.000,2,0,2,双平,S,5369.2000,5369.0000,5367.0000,5366.6000,5366.4000,5369.6000,5370.0000,5371.4000,5372.2000,5373.6000,1,1,1,6,1,2,7,1,1,1
SF,IC2006,2020-01-07 09:30:09.000,5369.0000,37471,-1,93368280.000,2,0,2,多平,S,5367.0000,5366.6000,5366.4000,5366.0000,5364.4000,5369.0000,5369.6000,5370.0000,5371.4000,5372.2000,1,6,1,1,2,2,2,7,1,1
SF,IC2006,2020-01-07 09:30:09.500,5369.0000,37471,0,93368280.000,0,-,-,-,-,5367.4000,5367.0000,5366.6000,5366.4000,5366.0000,5369.0000,5369.6000,5370.0000,5371.4000,5372.2000,2,2,6,1,1,2,2,7,1,1
SF,IC2006,2020-01-07 09:30:10.000,5367.6000,37470,-1,94441800.000,1,0,1,双平,S,5367.6000,5367.0000,5366.6000,5366.4000,5366.0000,5369.6000,5370.0000,5371.4000,5372.2000,5373.6000,1,3,6,1,1,2,7,1,1,2
SF,IC2006,2020-01-07 09:30:10.500,5367.6000,37470,0,94441800.000,0,-,-,-,-,5369.0000,5367.8000,5367.6000,5367.0000,5366.6000,5369.6000,5370.0000,5371.4000,5372.2000,5373.6000,1,3,1,3,6,2,7,1,1,2
SF,IC2006,2020-01-07 09:30:11.000,5369.0000,37469,-1,95515600.000,1,0,1,双平,S,5369.0000,5367.8000,5367.6000,5367.0000,5366.6000,5369.6000,5370.0000,5371.4000,5372.2000,5373.6000,1,3,1,3,6,2,7,1,1,2
SF,IC2006,2020-01-07 09:30:11.500,5369.0000,37468,-1,98737240.000,3,1,2,多平,S,5367.8000,5367.6000,5367.0000,5366.4000,5366.0000,5369.0000,5370.0000,5371.4000,5372.2000,5373.6000,2,1,3,1,1,1,7,1,1,2
SF,IC2006,2020-01-07 09:30:12.000,5370.0000,37467,-1,106255040.000,7,3,4,多平,S,5368.0000,5367.0000,5366.4000,5366.0000,5364.4000,5369.0000,5370.0000,5371.4000,5372.2000,5373.6000,1,3,1,1,1,1,1,1,1,2
SF,IC2006,2020-01-07 09:30:12.500,5369.0000,37466,-1,107328840.000,1,0,1,双平,S,5368.4000,5368.0000,5367.0000,5366.4000,5366.0000,5370.0000,5371.4000,5372.2000,5373.6000,5374.0000,3,1,3,1,1,1,1,1,2,5
SF,IC2006,2020-01-07 09:30:13.000,5370.0000,37467,1,108402840.000,1,1,0,双开,S,5370.0000,5368.6000,5368.4000,5367.0000,5366.4000,5371.4000,5372.2000,5373.6000,5374.0000,5375.0000,2,1,3,3,1,1,1,2,5,2
SF,IC2006,2020-01-07 09:30:13.500,5370.0000,37468,1,111624840.000,3,2,1,空开,S,5368.6000,5368.4000,5367.0000,5366.6000,5366.0000,5371.2000,5371.4000,5372.2000,5373.6000,5374.0000,1,1,3,1,1,1,1,1,2,5
SF,IC2006,2020-01-07 09:30:14.000,5370.0000,37468,0,111624840.000,0,-,-,-,-,5368.8000,5368.6000,5368.4000,5367.0000,5366.6000,5371.2000,5371.4000,5372.2000,5373.6000,5374.0000,1,3,1,3,1,1,1,1,2,5
SF,IC2006,2020-01-07 09:30:14.500,5371.2000,37468,0,112699080.000,1,0,1,多换,S,5371.2000,5369.0000,5368.8000,5368.4000,5367.0000,5371.4000,5372.2000,5373.6000,5374.0000,5375.0000,2,1,1,1,3,1,1,2,5,2
SF,IC2006,2020-01-07 09:30:15.000,5370.0000,37467,-1,115921560.000,3,1,2,多平,S,5369.0000,5368.8000,5368.6000,5368.4000,5367.0000,5371.4000,5372.2000,5373.6000,5374.0000,5375.0000,1,1,2,1,3,1,1,2,5,2
SF,IC2006,2020-01-07 09:30:15.500,5371.4000,37468,1,116995840.000,1,1,0,双开,S,5371.4000,5371.2000,5369.2000,5369.0000,5368.8000,5372.2000,5373.6000,5374.0000,5375.0000,5376.6000,2,2,3,1,1,1,2,5,2,9
SF,IC2006,2020-01-07 09:30:16.000,5371.4000,37468,0,120218680.000,3,1,2,多换,S,5371.4000,5371.2000,5369.2000,5369.0000,5368.8000,5372.0000,5372.2000,5373.6000,5374.0000,5375.0000,1,2,3,1,1,3,1,2,5,2
SF,IC2006,2020-01-07 09:30:16.500,5371.2000,37467,-1,125590240.000,5,2,3,多平,S,5369.2000,5369.0000,5368.8000,5368.6000,5368.4000,5371.2000,5372.0000,5372.2000,5373.6000,5374.0000,3,1,1,2,1,7,1,1,2,5
SF,IC2006,2020-01-07 09:30:17.000,5371.2000,37466,-1,127738720.000,2,0,2,多平,S,5369.4000,5369.2000,5368.8000,5368.6000,5368.4000,5371.2000,5371.4000,5372.0000,5372.2000,5373.6000,1,3,1,2,1,5,1,1,1,2
SF,IC2006,2020-01-07 09:30:17.500,5372.0000,37459,-7,135258600.000,7,0,7,双平,S,5369.4000,5369.2000,5368.8000,5368.6000,5368.4000,5372.2000,5373.6000,5374.0000,5375.0000,5376.2000,1,1,1,2,1,1,2,5,2,1
SF,IC2006,2020-01-07 09:30:18.000,5372.0000,37459,0,135258600.000,0,-,-,-,-,5371.0000,5369.6000,5369.4000,5369.2000,5368.8000,5372.2000,5373.6000,5374.0000,5375.0000,5376.2000,1,2,1,1,1,1,2,5,2,1
SF,IC2006,2020-01-07 09:30:18.500,5371.2000,37458,-1,136332840.000,1,0,1,双平,S,5371.0000,5369.6000,5369.2000,5368.8000,5368.6000,5372.0000,5372.2000,5373.6000,5374.0000,5375.0000,1,2,1,1,2,1,1,2,5,2
SF,IC2006,2020-01-07 09:30:19.000,5371.2000,37457,-1,137407080.000,1,0,1,双平,S,5371.0000,5369.6000,5369.2000,5368.8000,5368.6000,5372.0000,5372.2000,5373.6000,5374.0000,5375.0000,1,2,1,1,4,1,1,2,5,2
SF,IC2006,2020-01-07 09:30:19.500,5371.0000,37457,0,138481280.000,1,0,1,多换,S,5369.6000,5369.2000,5368.8000,5368.6000,5368.4000,5372.0000,5372.2000,5373.6000,5374.0000,5375.0000,2,1,1,4,1,1,1,2,5,2
SF,IC2006,2020-01-07 09:30:20.000,5371.0000,37457,0,139555480.000,1,0,1,多换,S,5369.8000,5369.6000,5369.2000,5368.8000,5368.6000,5372.2000,5373.6000,5374.0000,5375.0000,5376.6000,1,4,1,1,4,1,2,5,2,4
SF,IC2006,2020-01-07 09:30:20.500,5371.0000,37457,0,139555480.000,0,-,-,-,-,5370.2000,5370.0000,5369.8000,5369.6000,5369.2000,5372.2000,5373.6000,5374.0000,5375.0000,5376.6000,1,1,1,2,1,1,2,5,2,4
SF,IC2006,2020-01-07 09:30:21.000,5371.0000,37457,0,139555480.000,0,-,-,-,-,5370.4000,5370.2000,5370.0000,5369.6000,5369.2000,5372.2000,5373.6000,5374.0000,5375.0000,5376.6000,1,3,1,2,1,1,2,5,2,4
SF,IC2006,2020-01-07 09:30:21.500,5371.0000,37457,0,139555480.000,0,-,-,-,-,5370.4000,5370.2000,5370.0000,5369.6000,5369.2000,5372.2000,5373.6000,5374.0000,5375.0000,5376.6000,1,3,1,2,1,1,1,5,2,4
SF,IC2006,2020-01-07 09:30:22.000,5372.2000,37456,-1,140629920.000,1,0,1,双平,S,5372.0000,5370.8000,5370.4000,5370.2000,5370.0000,5373.6000,5374.0000,5375.0000,5376.6000,5378.6000,1,1,1,2,1,1,5,2,4,1
SF,IC2006,2020-01-07 09:30:22.500,5372.0000,37455,-1,143853200.000,3,1,2,多平,S,5370.8000,5370.4000,5370.0000,5369.6000,5369.2000,5373.4000,5373.6000,5374.0000,5375.0000,5376.6000,1,1,1,2,1,1,1,5,2,4
SF,IC2006,2020-01-07 09:30:23.000,5373.4000,37454,-1,144927880.000,1,0,1,双平,S,5371.4000,5371.2000,5371.0000,5370.8000,5370.0000,5373.6000,5374.0000,5375.0000,5375.8000,5376.6000,2,1,2,1,1,1,5,2,1,4
SF,IC2006,2020-01-07 09:30:23.500,5373.4000,37454,0,144927880.000,0,-,-,-,-,5372.2000,5371.8000,5371.6000,5371.2000,5371.0000,5373.6000,5374.0000,5375.0000,5375.8000,5376.6000,5,1,1,1,1,1,5,2,1,4
SF,IC2006,2020-01-07 09:30:24.000,5372.2000,37455,1,147077040.000,2,1,1,空开,S,5373.8000,5373.4000,5372.4000,5372.2000,5371.8000,5374.0000,5375.0000,5375.8000,5376.6000,5378.6000,2,5,2,4,1,5,2,1,4,1
SF,IC2006,2020-01-07 09:30:24.500,5374.0000,37450,-5,152451040.000,5,0,5,双平,S,5373.4000,5372.4000,5372.2000,5371.2000,5370.0000,5375.0000,5375.8000,5376.6000,5378.6000,5379.8000,5,1,4,1,1,2,1,4,1,1
SF,IC2006,2020-01-07 09:30:25.000,5373.6000,37449,-1,153525760.000,1,0,1,双平,S,5373.4000,5372.4000,5372.2000,5371.2000,5371.0000,5375.0000,5376.6000,5378.6000,5379.8000,5380.0000,5,1,4,1,1,2,4,1,1,5
SF,IC2006,2020-01-07 09:30:25.500,5373.8000,37449,0,154600520.000,1,0,1,多换,S,5373.4000,5372.4000,5372.2000,5371.2000,5371.0000,5374.8000,5375.0000,5376.6000,5378.6000,5379.8000,5,1,4,1,1,1,2,4,1,1
SF,IC2006,2020-01-07 09:30:26.000,5374.8000,37448,-1,155675480.000,1,0,1,双平,S,5373.6000,5373.4000,5372.2000,5371.0000,5370.2000,5375.0000,5376.6000,5378.6000,5379.8000,5380.0000,1,7,4,1,1,2,4,1,1,5
SF,IC2006,2020-01-07 09:30:26.500,5373.4000,37440,-8,165348480.000,9,0,9,多平,S,5373.4000,5372.2000,5371.0000,5370.2000,5370.0000,5375.0000,5376.6000,5378.6000,5379.8000,5380.0000,2,4,1,1,1,1,4,1,1,5
SF,IC2006,2020-01-07 09:30:27.000,5375.0000,37439,-1,166423480.000,1,0,1,双平,S,5374.8000,5374.4000,5374.0000,5373.8000,5373.6000,5376.6000,5378.6000,5379.8000,5380.0000,5380.4000,1,1,1,2,2,4,1,1,5,5
SF,IC2006,2020-01-07 09:30:27.500,5375.0000,37439,0,166423480.000,0,-,-,-,-,5374.8000,5374.4000,5374.0000,5373.8000,5373.6000,5376.4000,5376.6000,5378.6000,5379.8000,5380.0000,1,1,1,2,2,3,4,1,1,5
SF,IC2006,2020-01-07 09:30:28.000,5376.6000,37439,0,170724640.000,4,2,2,多换,S,5376.4000,5375.0000,5374.8000,5374.4000,5374.0000,5376.6000,5378.6000,5379.8000,5380.0000,5380.4000,1,1,1,1,1,3,1,1,5,5
SF,IC2006,2020-01-07 09:30:28.500,5375.0000,37438,-1,172874920.000,2,0,2,多平,S,5375.0000,5374.8000,5374.0000,5373.6000,5373.4000,5376.0000,5376.6000,5378.6000,5379.8000,5380.0000,5,1,1,1,2,1,3,1,1,5
SF,IC2006,2020-01-07 09:30:29.000,5376.6000,37437,-1,177176080.000,4,1,3,多平,S,5376.6000,5375.2000,5375.0000,5374.8000,5374.0000,5378.6000,5379.8000,5380.0000,5380.4000,5383.4000,2,3,5,1,1,1,1,5,5,5
SF,IC2006,2020-01-07 09:30:29.500,5376.6000,37437,0,179326720.000,2,1,1,多换,S,5376.0000,5375.0000,5374.8000,5374.0000,5373.6000,5377.6000,5378.2000,5378.6000,5379.8000,5380.0000,3,5,1,1,3,2,5,1,1,5
SF,IC2006,2020-01-07 09:30:30.000,5376.6000,37437,0,179326720.000,0,-,-,-,-,5376.0000,5375.0000,5374.8000,5374.0000,5373.6000,5376.2000,5377.0000,5377.4000,5377.6000,5378.2000,3,5,1,1,3,1,1,1,2,5
SF,IC2006,2020-01-07 09:30:30.500,5376.2000,37436,-1,180401960.000,1,0,1,双平,S,5376.0000,5375.0000,5374.8000,5374.0000,5373.6000,5377.0000,5377.4000,5378.6000,5379.8000,5380.0000,3,5,1,1,3,2,1,1,1,5
SF,IC2006,2020-01-07 09:30:31.000,5377.0000,37431,-5,185779040.000,5,0,5,双平,S,5376.0000,5375.0000,5374.8000,5374.0000,5373.6000,5378.6000,5379.8000,5380.0000,5380.4000,5383.4000,6,5,1,1,3,1,1,5,5,5
SF,IC2006,2020-01-07 09:30:31.500,5377.0000,37431,0,185779040.000,0,-,-,-,-,5377.6000,5376.2000,5376.0000,5375.0000,5374.8000,5378.4000,5378.6000,5379.8000,5380.0000,5380.4000,1,1,6,5,1,1,1,1,5,5
SF,IC2006,2020-01-07 09:30:32.000,5377.4000,37431,0,186854520.000,1,0,1,多换,S,5376.2000,5376.0000,5375.0000,5374.0000,5373.6000,5378.4000,5378.6000,5379.8000,5380.0000,5380.4000,1,6,5,1,2,1,1,1,5,5
SF,IC2006,2020-01-07 09:30:32.500,5378.4000,37430,-1,187930200.000,1,0,1,双平,S,5376.8000,5376.6000,5376.4000,5376.2000,5376.0000,5378.6000,5379.8000,5380.0000,5380.4000,5383.4000,1,1,2,1,7,1,1,5,5,5
SF,IC2006,2020-01-07 09:30:33.000,5376.8000,37428,-2,193307160.000,5,1,4,多平,S,5376.6000,5376.4000,5376.0000,5375.0000,5374.0000,5378.6000,5379.8000,5380.0000,5380.4000,5383.4000,1,2,7,5,1,1,1,5,5,5
