市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2001,2019-12-09 09:29:00.100,4984.8000,12102,0,3987840.000,4.000,-,-,-,-,4983.4000,4980.6000,4980.0000,4977.8000,4975.0000,4985.0000,4987.0000,4989.0000,4991.0000,4991.8000,1,1,1,1,7,2,1,1,1,1
SF,IC2001,2019-12-09 09:30:00.100,4991.0000,12101,-1,8975240.000,5,2,3,多平,S,4991.0000,4989.0000,4988.0000,4987.8000,4987.2000,4991.8000,4993.0000,4995.0000,4997.0000,4999.0000,2,1,5,2,3,1,1,1,1,1
SF,IC2001,2019-12-09 09:30:00.600,4993.0000,12099,-2,12969400.000,4,1,3,多平,S,4991.4000,4991.2000,4991.0000,4990.0000,4988.0000,4995.0000,4996.8000,4997.0000,4999.0000,5004.0000,3,1,2,3,5,1,1,1,1,1
SF,IC2001,2019-12-09 09:30:01.100,4994.2000,12097,-2,15966160.000,3,0,3,多平,S,4993.6000,4993.2000,4991.6000,4991.4000,4991.2000,4996.8000,4997.0000,4999.0000,5004.0000,5005.0000,3,1,1,3,2,1,1,1,1,2
SF,IC2001,2019-12-09 09:30:01.600,4994.2000,12097,0,15966160.000,0,-,-,-,-,4993.8000,4993.2000,4991.6000,4991.4000,4991.2000,4996.4000,4996.6000,4996.8000,4997.0000,4999.0000,1,1,1,3,2,1,1,1,1,1
SF,IC2001,2019-12-09 09:30:02.100,4994.2000,12097,0,15966160.000,0,-,-,-,-,4993.8000,4993.2000,4991.6000,4991.4000,4991.2000,4996.4000,4996.8000,4997.0000,4999.0000,5004.0000,1,1,1,3,2,1,1,1,1,1
SF,IC2001,2019-12-09 09:30:02.600,4993.8000,12096,-1,16964920.000,1,0,1,双平,S,4994.0000,4993.2000,4991.4000,4991.2000,4991.0000,4996.2000,4996.4000,4996.8000,4997.0000,4999.0000,1,1,3,7,4,1,1,1,1,1
SF,IC2001,2019-12-09 09:30:03.100,4993.8000,12095,-1,18962440.000,2,0,2,多平,S,4993.2000,4991.4000,4991.2000,4991.0000,4990.0000,4995.8000,4996.0000,4996.2000,4996.4000,4996.8000,1,3,7,4,4,1,4,1,1,1
SF,IC2001,2019-12-09 09:30:03.600,4993.8000,12095,0,18962440.000,0,-,-,-,-,4993.4000,4991.4000,4991.2000,4991.0000,4990.0000,4995.6000,4995.8000,4996.4000,4996.8000,4997.0000,1,3,7,4,4,6,1,1,1,1
SF,IC2001,2019-12-09 09:30:04.100,4993.8000,12095,0,18962440.000,0,-,-,-,-,4991.4000,4991.2000,4991.0000,4990.0000,4987.2000,4994.0000,4995.2000,4995.6000,4995.8000,4996.8000,3,6,3,4,1,1,1,7,1,1
