市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2006,2019-12-04 09:29:00.300,4701.6000,19933,0,9403200.000,10.000,-,-,-,-,4701.6000,4701.4000,4701.2000,4696.6000,4690.2000,4707.0000,4709.4000,4709.6000,4710.2000,4713.2000,2,1,8,5,1,1,1,1,1,1
SF,IC2006,2019-12-04 09:30:00.300,4701.2000,19938,5,19746040.000,11,8,3,空开,S,4700.0000,4696.6000,4693.6000,4691.6000,4690.2000,4701.6000,4705.0000,4705.8000,4706.4000,4707.0000,1,5,4,6,1,1,2,1,1,1
SF,IC2006,2019-12-04 09:30:00.800,4700.0000,19937,-1,22566040.000,3,1,2,多平,S,4696.6000,4693.6000,4691.6000,4690.2000,4690.0000,4700.0000,4700.2000,4701.0000,4701.4000,4701.6000,5,4,6,1,1,2,1,2,1,3
SF,IC2006,2019-12-04 09:30:01.300,4700.0000,19937,0,22566040.000,0,-,-,-,-,4696.6000,4693.6000,4691.6000,4690.2000,4690.0000,4699.8000,4700.0000,4700.2000,4701.0000,4701.4000,5,4,6,1,1,1,2,1,2,1
SF,IC2006,2019-12-04 09:30:01.800,4698.8000,19939,2,26323760.000,4,3,1,空开,S,4696.6000,4696.0000,4693.6000,4691.6000,4691.2000,4699.0000,4699.8000,4700.0000,4700.2000,4701.0000,2,1,4,6,1,2,2,2,1,2
SF,IC2006,2019-12-04 09:30:02.300,4699.0000,19938,-1,27263560.000,1,0,1,双平,S,4696.6000,4696.0000,4693.6000,4691.6000,4691.2000,4698.8000,4699.0000,4699.6000,4699.8000,4700.0000,2,1,4,6,1,3,1,2,1,3
SF,IC2006,2019-12-04 09:30:02.800,4696.6000,19938,0,28202880.000,1,0,1,多换,S,4696.6000,4696.0000,4693.6000,4691.6000,4691.2000,4698.0000,4698.8000,4699.6000,4699.8000,4700.0000,1,1,4,6,1,1,3,2,1,3
SF,IC2006,2019-12-04 09:30:03.300,4696.0000,19937,-1,30081400.000,2,0,2,多平,S,4693.6000,4691.6000,4691.2000,4690.2000,4690.0000,4696.6000,4697.8000,4698.0000,4698.8000,4699.0000,4,6,1,1,1,1,1,1,2,2
SF,IC2006,2019-12-04 09:30:03.800,4696.6000,19936,-1,31020720.000,1,0,1,双平,S,4693.8000,4693.6000,4693.4000,4691.6000,4691.2000,4696.6000,4697.8000,4698.0000,4698.8000,4699.0000,2,4,1,6,1,1,1,1,2,2
SF,IC2006,2019-12-04 09:30:04.300,4696.6000,19936,0,31020720.000,0,-,-,-,-,4695.0000,4694.4000,4693.8000,4693.6000,4693.4000,4696.6000,4698.0000,4699.0000,4699.2000,4699.6000,2,1,2,4,1,1,1,2,1,2
SF,IC2006,2019-12-04 09:30:04.800,4696.6000,19935,-1,31960040.000,1,0,1,双平,S,4697.2000,4696.6000,4695.4000,4695.2000,4695.0000,4698.0000,4699.0000,4699.2000,4699.6000,4700.0000,2,3,1,2,2,1,2,1,2,4
