市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2009,2020-02-13 09:29:00.300,5188.8000,11022,0,2075520.000,2.000,-,-,-,-,5188.0000,5186.2000,5182.4000,5181.2000,5180.2000,5189.0000,5196.2000,5198.0000,5198.8000,5199.0000,1,1,5,1,2,1,1,5,4,1
SF,IC2009,2020-02-13 09:30:00.300,5189.4000,11019,-3,8302200.000,6,1,5,多平,S,5189.0000,5187.8000,5186.2000,5182.4000,5181.2000,5196.2000,5198.0000,5198.8000,5199.0000,5200.0000,1,3,1,5,1,1,5,1,1,5
SF,IC2009,2020-02-13 09:30:00.800,5189.4000,11019,0,8302200.000,0,-,-,-,-,5189.2000,5189.0000,5188.4000,5187.8000,5186.2000,5196.0000,5196.2000,5198.0000,5198.8000,5199.0000,2,2,1,3,1,1,1,5,1,1
SF,IC2009,2020-02-13 09:30:01.300,5189.4000,11019,0,8302200.000,0,-,-,-,-,5189.2000,5189.0000,5188.8000,5188.4000,5187.8000,5196.0000,5196.2000,5198.0000,5198.8000,5199.0000,2,2,3,1,3,1,1,5,1,1
SF,IC2009,2020-02-13 09:30:01.800,5189.4000,11019,0,8302200.000,0,-,-,-,-,5189.6000,5189.2000,5189.0000,5188.8000,5187.8000,5196.0000,5196.2000,5198.0000,5198.8000,5199.0000,1,2,2,3,3,1,1,5,1,1
SF,IC2009,2020-02-13 09:30:02.300,5189.4000,11018,-1,9340080.000,1,0,1,双平,S,5189.8000,5189.6000,5189.0000,5188.8000,5187.8000,5195.8000,5196.0000,5196.2000,5198.0000,5198.8000,2,1,2,3,3,1,1,1,5,1
SF,IC2009,2020-02-13 09:30:02.800,5189.4000,11018,0,9340080.000,0,-,-,-,-,5189.8000,5189.6000,5189.0000,5188.8000,5187.8000,5195.6000,5195.8000,5196.2000,5198.0000,5198.8000,2,1,2,3,3,1,1,1,5,1
SF,IC2009,2020-02-13 09:30:03.300,5189.4000,11017,-1,10377960.000,1,0,1,双平,S,5189.8000,5189.6000,5189.0000,5188.8000,5187.8000,5195.4000,5195.6000,5196.2000,5198.0000,5198.8000,2,1,2,3,3,1,1,1,5,1
SF,IC2009,2020-02-13 09:30:03.800,5189.4000,11016,-1,11415840.000,1,0,1,双平,S,5189.8000,5189.6000,5189.0000,5188.8000,5187.8000,5195.2000,5195.4000,5196.2000,5198.0000,5198.8000,1,1,3,3,3,1,1,1,5,1
SF,IC2009,2020-02-13 09:30:04.300,5189.4000,11016,0,11415840.000,0,-,-,-,-,5189.8000,5189.6000,5189.0000,5188.8000,5187.8000,5194.6000,5195.0000,5195.2000,5196.2000,5198.0000,1,1,3,3,3,1,1,1,1,5
SF,IC2009,2020-02-13 09:30:04.800,5189.4000,11016,0,11415840.000,0,-,-,-,-,5190.0000,5189.8000,5189.6000,5189.0000,5188.8000,5194.4000,5194.6000,5196.2000,5198.0000,5198.8000,1,1,1,3,3,2,1,1,5,1
SF,IC2009,2020-02-13 09:30:05.300,5189.4000,11016,0,11415840.000,0,-,-,-,-,5190.4000,5190.0000,5189.8000,5189.0000,5188.8000,5194.4000,5194.6000,5196.2000,5198.0000,5198.8000,3,1,1,2,3,2,1,1,5,1
SF,IC2009,2020-02-13 09:30:05.800,5194.4000,11016,0,12454720.000,1,0,1,多换,S,5190.6000,5190.4000,5189.8000,5189.0000,5188.8000,5194.4000,5194.6000,5196.2000,5198.0000,5198.8000,2,2,1,2,3,1,1,1,5,1
SF,IC2009,2020-02-13 09:30:06.300,5194.4000,11015,-1,13493600.000,1,0,1,双平,S,5190.6000,5190.4000,5189.8000,5189.0000,5188.8000,5196.2000,5198.0000,5198.8000,5199.0000,5200.0000,2,3,1,2,3,1,5,1,3,5
SF,IC2009,2020-02-13 09:30:06.800,5194.4000,11015,0,13493600.000,0,-,-,-,-,5194.4000,5190.6000,5190.4000,5189.8000,5189.0000,5196.0000,5196.2000,5198.0000,5198.8000,5199.0000,1,2,2,1,2,1,1,5,1,3
SF,IC2009,2020-02-13 09:30:07.300,5194.4000,11015,0,14532480.000,1,0,1,多换,S,5194.4000,5193.2000,5191.4000,5190.6000,5190.4000,5196.2000,5198.0000,5198.8000,5199.0000,5200.0000,1,1,1,1,2,1,5,1,3,5
SF,IC2009,2020-02-13 09:30:07.800,5194.4000,11015,0,15571360.000,1,0,1,多换,S,5193.2000,5191.4000,5190.6000,5190.4000,5189.8000,5196.2000,5198.0000,5198.8000,5199.0000,5200.0000,1,1,1,2,1,1,5,1,3,5
SF,IC2009,2020-02-13 09:30:08.300,5194.4000,11015,0,15571360.000,0,-,-,-,-,5193.2000,5190.4000,5189.8000,5189.0000,5188.8000,5196.0000,5196.2000,5198.0000,5198.8000,5199.0000,1,2,1,2,3,1,1,5,1,3
