市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2103,2020-08-19 09:29:00.000,6284.2000,15043,0,15082080.000,12.000,-,-,-,-,6284.0000,6270.6000,6263.2000,6262.0000,6260.0000,6290.2000,6298.0000,6300.0000,6304.8000,6307.0000,2,1,1,2,1,3,5,9,1,5
SF,IC2103,2020-08-19 09:30:00.500,6284.0000,15045,2,17595680.000,2,2,0,双开,S,6270.6000,6263.2000,6260.0000,6256.0000,6253.2000,6284.0000,6289.8000,6290.0000,6290.2000,6298.0000,1,1,1,5,1,5,1,1,3,5
SF,IC2103,2020-08-19 09:30:01.000,6284.0000,15044,-1,20106600.000,2,0,2,多平,S,6276.4000,6272.4000,6271.2000,6271.0000,6270.8000,6284.0000,6289.8000,6290.2000,6298.0000,6300.0000,1,1,1,1,2,4,1,3,5,9
SF,IC2103,2020-08-19 09:30:01.500,6284.0000,15044,0,20106600.000,0,-,-,-,-,6277.0000,6276.8000,6276.6000,6276.4000,6271.2000,6284.0000,6289.8000,6290.2000,6298.0000,6300.0000,1,1,2,1,1,5,1,3,5,9
SF,IC2103,2020-08-19 09:30:02.000,6276.4000,15038,-6,27638880.000,6,0,6,双平,S,6279.8000,6277.2000,6271.2000,6270.8000,6263.2000,6284.0000,6289.8000,6290.2000,6298.0000,6300.0000,1,1,1,1,1,5,1,3,5,9
SF,IC2103,2020-08-19 09:30:02.500,6279.6000,15038,0,30150520.000,2,1,1,多换,S,6280.2000,6271.2000,6270.8000,6263.2000,6260.0000,6284.0000,6289.8000,6290.2000,6298.0000,6300.0000,1,1,1,1,1,5,1,3,5,9
SF,IC2103,2020-08-19 09:30:03.000,6280.2000,15037,-1,31406560.000,1,0,1,双平,S,6280.4000,6271.2000,6270.8000,6260.0000,6256.0000,6284.0000,6289.8000,6290.2000,6298.0000,6300.0000,1,1,1,1,5,5,1,3,5,9
SF,IC2103,2020-08-19 09:30:03.500,6280.4000,15037,0,32662640.000,1,0,1,多换,S,6271.2000,6270.8000,6260.0000,6256.0000,6250.0000,6283.2000,6284.0000,6289.0000,6289.8000,6290.2000,1,1,1,5,1,1,5,6,1,3
SF,IC2103,2020-08-19 09:30:04.000,6280.4000,15037,0,32662640.000,0,-,-,-,-,6272.6000,6271.4000,6271.2000,6270.8000,6260.0000,6283.2000,6284.0000,6289.0000,6289.8000,6290.2000,1,3,1,1,1,2,4,6,1,3
SF,IC2103,2020-08-19 09:30:04.500,6280.4000,15037,0,32662640.000,0,-,-,-,-,6273.0000,6272.8000,6271.2000,6270.8000,6260.0000,6283.0000,6283.2000,6284.0000,6289.0000,6289.8000,1,1,1,1,1,1,2,3,6,1
SF,IC2103,2020-08-19 09:30:05.000,6280.4000,15037,0,32662640.000,0,-,-,-,-,6273.0000,6272.8000,6271.2000,6270.8000,6260.0000,6283.0000,6283.2000,6284.0000,6289.0000,6289.8000,1,1,1,1,1,2,1,3,6,1
SF,IC2103,2020-08-19 09:30:05.500,6273.0000,15038,1,33917240.000,1,1,0,双开,S,6272.8000,6271.2000,6270.8000,6260.0000,6256.0000,6279.8000,6282.8000,6283.0000,6284.0000,6289.0000,1,1,1,1,5,1,2,2,3,6
