市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IC2009,2020-04-24 09:29:00.300,5010.8000,39512,0,12025920.000,12.000,-,-,-,-,5010.0000,5008.2000,5005.6000,5005.2000,5001.2000,5010.8000,5011.0000,5012.6000,5012.8000,5014.8000,3,1,1,1,1,2,1,1,5,5
SF,IC2009,2020-04-24 09:30:00.300,5009.6000,39514,2,22045480.000,10,6,4,空开,S,5005.6000,5005.2000,5003.0000,5001.2000,5001.0000,5007.8000,5008.0000,5009.6000,5009.8000,5010.0000,1,1,1,3,1,3,1,11,3,3
SF,IC2009,2020-04-24 09:30:00.800,5005.8000,39511,-3,28053160.000,6,1,5,多平,S,5005.6000,5005.2000,5003.0000,5001.2000,5001.0000,5007.6000,5008.0000,5008.8000,5009.6000,5009.8000,1,1,1,3,1,1,1,4,7,3
SF,IC2009,2020-04-24 09:30:01.300,5007.6000,39507,-4,32058280.000,4,0,4,双平,S,5005.2000,5003.0000,5001.2000,5001.0000,5000.6000,5005.6000,5009.6000,5009.8000,5010.0000,5010.4000,1,1,3,1,1,1,2,4,4,6
SF,IC2009,2020-04-24 09:30:01.800,5005.6000,39505,-2,34060520.000,2,0,2,双平,S,5005.2000,5005.0000,5003.0000,5001.2000,5001.0000,5009.8000,5010.0000,5010.4000,5010.6000,5010.8000,1,1,1,3,1,1,3,6,1,2
SF,IC2009,2020-04-24 09:30:02.300,5005.2000,39503,-2,37063760.000,3,0,3,多平,S,5005.0000,5003.0000,5001.2000,5001.0000,5000.6000,5008.2000,5008.8000,5009.2000,5009.4000,5009.6000,1,1,3,1,1,1,1,2,4,1
SF,IC2009,2020-04-24 09:30:02.800,5005.0000,39503,0,38064760.000,1,0,1,多换,S,5003.0000,5001.2000,5001.0000,5000.6000,5000.0000,5008.0000,5008.2000,5009.2000,5009.4000,5009.6000,1,3,1,1,5,2,1,1,4,1
SF,IC2009,2020-04-24 09:30:03.300,5007.4000,39502,-1,39066240.000,1,0,1,双平,S,5005.2000,5003.6000,5003.2000,5003.0000,5001.2000,5008.0000,5008.2000,5009.2000,5009.4000,5009.6000,1,1,4,1,3,2,1,1,4,1
SF,IC2009,2020-04-24 09:30:03.800,5007.4000,39502,0,39066240.000,0,-,-,-,-,5005.4000,5005.2000,5004.6000,5003.2000,5003.0000,5008.0000,5008.2000,5009.2000,5009.4000,5009.6000,5,1,1,3,1,2,1,1,4,1
SF,IC2009,2020-04-24 09:30:04.300,5007.4000,39502,0,39066240.000,0,-,-,-,-,5005.4000,5005.2000,5004.6000,5003.2000,5003.0000,5005.8000,5006.4000,5007.2000,5008.0000,5008.2000,5,1,1,3,1,2,3,2,2,1
SF,IC2009,2020-04-24 09:30:04.800,5005.4000,39499,-3,50079400.000,11,4,7,多平,S,5005.4000,5005.2000,5003.2000,5003.0000,5001.2000,5007.6000,5008.2000,5009.4000,5009.8000,5010.0000,2,1,3,1,2,1,1,4,2,2
SF,IC2009,2020-04-24 09:30:05.300,5005.4000,39499,0,50079400.000,0,-,-,-,-,5005.4000,5005.2000,5003.2000,5003.0000,5001.2000,5006.8000,5007.4000,5007.6000,5008.2000,5009.4000,2,1,3,1,2,2,2,1,1,4
SF,IC2009,2020-04-24 09:30:05.800,5005.4000,39499,0,51080480.000,1,0,1,多换,S,5005.4000,5005.2000,5003.2000,5003.0000,5001.2000,5006.2000,5006.4000,5006.6000,5007.4000,5007.6000,1,1,3,1,2,2,2,1,1,1
SF,IC2009,2020-04-24 09:30:06.300,5005.4000,39499,0,52081560.000,1,0,1,多换,S,5005.2000,5003.2000,5003.0000,5001.2000,5001.0000,5005.4000,5006.6000,5007.4000,5008.2000,5009.4000,1,3,1,2,2,2,1,1,1,3
SF,IC2009,2020-04-24 09:30:06.800,5005.4000,39497,-2,54083720.000,2,0,2,双平,S,5005.4000,5005.2000,5003.2000,5003.0000,5001.2000,5006.6000,5007.4000,5008.2000,5009.4000,5009.8000,1,1,3,1,2,1,1,1,3,2
SF,IC2009,2020-04-24 09:30:07.300,5005.4000,39497,0,54083720.000,0,-,-,-,-,5005.4000,5005.2000,5003.2000,5003.0000,5001.2000,5006.2000,5006.6000,5007.4000,5008.2000,5009.4000,1,1,3,1,2,2,1,1,1,3
SF,IC2009,2020-04-24 09:30:07.800,5005.4000,39496,-1,55084800.000,1,0,1,双平,S,5005.2000,5003.2000,5003.0000,5001.2000,5001.0000,5005.4000,5005.8000,5006.6000,5007.4000,5007.8000,1,3,1,2,2,1,4,1,1,6
SF,IC2009,2020-04-24 09:30:08.300,5005.2000,39494,-2,57086920.000,2,0,2,双平,S,5003.2000,5003.0000,5001.2000,5001.0000,5000.8000,5005.8000,5006.6000,5007.4000,5007.8000,5008.2000,3,1,2,2,1,4,1,1,6,1
SF,IC2009,2020-04-24 09:30:08.800,5005.2000,39494,0,57086920.000,0,-,-,-,-,5005.0000,5003.2000,5003.0000,5001.2000,5001.0000,5005.6000,5006.6000,5007.4000,5007.8000,5008.2000,1,1,4,2,2,1,1,1,6,1
SF,IC2009,2020-04-24 09:30:09.300,5005.2000,39494,0,57086920.000,0,-,-,-,-,5005.0000,5003.2000,5003.0000,5001.2000,5001.0000,5007.4000,5007.8000,5008.2000,5009.4000,5009.8000,1,1,4,2,2,1,6,1,3,1
SF,IC2009,2020-04-24 09:30:09.800,5005.2000,39493,-1,58087960.000,1,0,1,双平,S,5005.0000,5003.0000,5001.2000,5001.0000,5000.8000,5007.8000,5008.2000,5009.4000,5009.8000,5010.0000,1,4,2,2,1,6,1,3,1,2
SF,IC2009,2020-04-24 09:30:10.300,5005.0000,39490,-3,61091040.000,3,0,3,双平,S,5003.0000,5001.2000,5001.0000,5000.8000,5000.6000,5007.6000,5007.8000,5008.2000,5009.4000,5009.8000,4,2,2,1,1,2,6,1,3,1
SF,IC2009,2020-04-24 09:30:10.800,5005.0000,39490,0,61091040.000,0,-,-,-,-,5003.6000,5003.2000,5003.0000,5001.2000,5001.0000,5007.4000,5007.6000,5007.8000,5008.2000,5009.4000,1,4,4,2,2,1,2,6,1,3
SF,IC2009,2020-04-24 09:30:11.300,5006.4000,39486,-4,65096520.000,4,0,4,双平,S,5006.4000,5005.0000,5004.6000,5003.8000,5003.2000,5007.6000,5007.8000,5010.6000,5010.8000,5012.8000,1,1,1,5,1,1,6,1,2,5
SF,IC2009,2020-04-24 09:30:11.800,5007.8000,39485,-1,68101160.000,3,1,2,多平,S,5006.6000,5005.0000,5004.2000,5003.8000,5003.2000,5007.8000,5010.6000,5010.8000,5012.8000,5013.4000,1,1,3,4,1,4,1,2,5,5
SF,IC2009,2020-04-24 09:30:12.300,5007.8000,39485,0,72107400.000,4,2,2,多换,S,5006.6000,5006.4000,5005.0000,5004.2000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,1,1,1,3,4,1,2,5,5,5
SF,IC2009,2020-04-24 09:30:12.800,5007.8000,39485,0,72107400.000,0,-,-,-,-,5007.6000,5006.8000,5006.6000,5006.4000,5003.8000,5010.4000,5010.6000,5010.8000,5012.8000,5013.4000,1,4,1,1,1,1,1,2,5,5
SF,IC2009,2020-04-24 09:30:13.300,5007.8000,39485,0,72107400.000,0,-,-,-,-,5007.8000,5007.6000,5006.8000,5006.4000,5003.8000,5010.4000,5010.6000,5010.8000,5012.8000,5013.4000,4,1,1,1,1,1,1,2,5,5
SF,IC2009,2020-04-24 09:30:13.800,5010.4000,39485,0,73109480.000,1,0,1,多换,S,5007.8000,5007.6000,5006.8000,5006.4000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,4,1,1,1,1,1,2,5,5,5
SF,IC2009,2020-04-24 09:30:14.300,5010.4000,39485,0,73109480.000,0,-,-,-,-,5007.8000,5007.6000,5006.8000,5006.4000,5003.8000,5010.4000,5010.6000,5010.8000,5012.8000,5013.4000,3,1,1,1,1,1,1,2,5,5
SF,IC2009,2020-04-24 09:30:14.800,5010.4000,39484,-1,74111560.000,1,0,1,双平,S,5008.0000,5007.8000,5007.6000,5006.8000,5006.4000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,1,3,1,1,1,1,2,5,5,5
SF,IC2009,2020-04-24 09:30:15.300,5010.4000,39484,0,74111560.000,0,-,-,-,-,5008.2000,5008.0000,5007.6000,5006.8000,5006.4000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,3,1,1,1,1,1,2,5,5,5
SF,IC2009,2020-04-24 09:30:15.800,5010.4000,39484,0,74111560.000,0,-,-,-,-,5008.4000,5008.2000,5007.6000,5006.8000,5006.4000,5010.4000,5010.6000,5010.8000,5012.8000,5013.4000,1,3,1,1,1,1,1,3,5,5
SF,IC2009,2020-04-24 09:30:16.300,5010.4000,39484,0,74111560.000,0,-,-,-,-,5010.0000,5008.6000,5008.2000,5007.6000,5006.8000,5010.4000,5010.6000,5010.8000,5012.8000,5013.4000,1,1,2,1,1,1,1,3,5,5
SF,IC2009,2020-04-24 09:30:16.800,5008.6000,39481,-3,78119360.000,4,0,4,多平,S,5008.2000,5007.6000,5006.8000,5006.4000,5003.8000,5010.8000,5012.8000,5013.4000,5014.8000,5016.8000,2,1,1,1,1,3,5,5,5,6
SF,IC2009,2020-04-24 09:30:17.300,5008.6000,39481,0,78119360.000,0,-,-,-,-,5008.2000,5007.6000,5006.8000,5006.4000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,1,1,1,1,1,3,5,5,5
SF,IC2009,2020-04-24 09:30:17.800,5008.6000,39481,0,78119360.000,0,-,-,-,-,5008.2000,5007.6000,5006.8000,5006.4000,5003.8000,5008.4000,5010.6000,5010.8000,5012.8000,5013.4000,2,1,1,1,1,1,1,3,5,5
SF,IC2009,2020-04-24 09:30:18.300,5008.4000,39480,-1,79121040.000,1,0,1,双平,S,5008.6000,5007.6000,5006.8000,5006.4000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,1,1,1,1,1,3,5,5,5
SF,IC2009,2020-04-24 09:30:18.800,5008.4000,39480,0,79121040.000,0,-,-,-,-,5009.2000,5008.8000,5008.6000,5007.6000,5006.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,1,1,2,1,1,1,3,5,5,5
SF,IC2009,2020-04-24 09:30:19.300,5008.8000,39479,-1,80122800.000,1,0,1,双平,S,5008.6000,5007.6000,5006.8000,5003.8000,5003.2000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,1,1,1,1,2,3,5,5,5
SF,IC2009,2020-04-24 09:30:19.800,5008.8000,39479,0,80122800.000,0,-,-,-,-,5009.2000,5008.8000,5008.6000,5007.6000,5006.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,1,1,2,1,1,2,3,5,5,5
SF,IC2009,2020-04-24 09:30:20.800,5009.0000,39478,-1,81124600.000,1,0,1,双平,S,5008.8000,5008.6000,5007.6000,5006.8000,5003.8000,5009.0000,5010.6000,5010.8000,5012.8000,5013.4000,1,2,1,1,1,1,2,3,5,5
SF,IC2009,2020-04-24 09:30:21.300,5010.6000,39477,-1,82126720.000,1,0,1,双平,S,5009.0000,5008.6000,5007.6000,5006.8000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,1,2,1,1,1,1,3,5,5,5
SF,IC2009,2020-04-24 09:30:21.800,5009.0000,39476,-1,83128520.000,1,0,1,双平,S,5008.6000,5007.6000,5006.8000,5003.8000,5003.2000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,1,1,1,1,1,3,5,5,5
SF,IC2009,2020-04-24 09:30:22.300,5009.0000,39476,0,83128520.000,0,-,-,-,-,5008.8000,5008.6000,5007.6000,5006.8000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,2,1,1,1,2,3,5,5,5
SF,IC2009,2020-04-24 09:30:22.800,5010.6000,39476,0,84130640.000,1,0,1,多换,S,5008.8000,5008.6000,5007.6000,5006.8000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,2,1,1,1,1,3,5,5,5
SF,IC2009,2020-04-24 09:30:23.300,5009.0000,39474,-2,86134560.000,2,0,2,双平,S,5009.0000,5008.8000,5008.6000,5007.6000,5006.8000,5010.8000,5012.8000,5013.4000,5014.8000,5016.8000,1,2,2,1,1,3,5,5,5,6
SF,IC2009,2020-04-24 09:30:23.800,5009.0000,39474,0,86134560.000,0,-,-,-,-,5010.6000,5009.2000,5009.0000,5008.6000,5007.6000,5010.8000,5012.8000,5013.4000,5014.8000,5016.8000,1,2,1,2,1,3,5,5,5,6
SF,IC2009,2020-04-24 09:30:24.300,5010.6000,39474,0,87136680.000,1,0,1,多换,S,5009.0000,5008.6000,5007.6000,5006.8000,5003.8000,5010.8000,5012.8000,5013.4000,5014.8000,5016.8000,1,2,1,1,1,3,5,5,5,6
SF,IC2009,2020-04-24 09:30:24.800,5010.8000,39473,-1,88138840.000,1,0,1,双平,S,5009.2000,5008.6000,5007.6000,5006.8000,5003.8000,5010.8000,5012.8000,5013.4000,5014.8000,5016.8000,2,2,1,1,1,2,5,5,5,6
SF,IC2009,2020-04-24 09:30:25.300,5010.8000,39473,0,88138840.000,0,-,-,-,-,5009.2000,5008.6000,5007.6000,5006.8000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,2,1,1,1,1,2,5,5,5
SF,IC2009,2020-04-24 09:30:27.300,5010.8000,39473,0,88138840.000,0,-,-,-,-,5009.2000,5008.6000,5007.6000,5006.8000,5003.8000,5010.6000,5010.8000,5012.8000,5013.4000,5014.8000,2,2,1,1,1,1,2,5,5,5
SF,IC2009,2020-04-24 09:30:27.800,5010.8000,39471,-2,90143120.000,2,0,2,双平,S,5009.2000,5008.6000,5007.6000,5006.8000,5003.8000,5010.8000,5012.8000,5013.4000,5014.8000,5016.8000,2,2,1,1,1,1,5,5,5,6
SF,IC2009,2020-04-24 09:30:28.300,5009.4000,39470,-1,93149040.000,3,1,2,多平,S,5009.2000,5008.6000,5007.6000,5006.8000,5003.8000,5012.8000,5013.4000,5014.8000,5016.8000,5017.0000,2,2,1,1,1,5,5,5,6,1
SF,IC2009,2020-04-24 09:30:28.800,5009.4000,39470,0,95152800.000,2,1,1,多换,S,5009.6000,5009.4000,5009.2000,5008.6000,5006.8000,5012.6000,5012.8000,5013.4000,5014.8000,5016.8000,2,3,1,2,1,1,5,5,5,6
SF,IC2009,2020-04-24 09:30:29.300,5009.4000,39470,0,95152800.000,0,-,-,-,-,5009.8000,5009.6000,5009.4000,5008.6000,5003.8000,5012.6000,5012.8000,5013.4000,5014.8000,5016.8000,4,1,1,2,1,1,5,5,5,6
SF,IC2009,2020-04-24 09:30:30.800,5012.6000,39470,0,96155320.000,1,0,1,多换,S,5012.6000,5009.8000,5009.6000,5009.4000,5008.6000,5012.8000,5013.4000,5014.8000,5016.8000,5017.0000,1,3,1,1,2,5,5,5,6,1
SF,IC2009,2020-04-24 09:30:31.300,5012.6000,39470,0,97157840.000,1,0,1,多换,S,5009.8000,5009.6000,5009.4000,5008.6000,5003.8000,5012.6000,5012.8000,5013.4000,5014.8000,5016.8000,3,1,1,2,1,2,5,5,5,6
SF,IC2009,2020-04-24 09:30:31.800,5012.6000,39470,0,98160360.000,1,0,1,多换,S,5010.0000,5009.8000,5009.6000,5008.6000,5005.4000,5012.6000,5012.8000,5013.4000,5014.8000,5016.8000,1,3,1,2,5,2,5,5,5,6
SF,IC2009,2020-04-24 09:30:32.300,5012.6000,39469,-1,99162880.000,1,0,1,双平,S,5010.2000,5010.0000,5009.6000,5008.6000,5005.4000,5012.6000,5012.8000,5013.4000,5014.8000,5016.8000,3,3,1,2,5,1,5,5,5,6
