市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2006,2020-04-15 09:29:00.200,3741.8000,41871,0,23573340.000,21.000,-,-,-,-,3740.0000,3738.0000,3737.0000,3736.2000,3736.0000,3742.0000,3742.6000,3744.0000,3744.6000,3745.0000,1,1,1,1,7,8,1,1,2,10
SF,IF2006,2020-04-15 09:30:00.200,3737.0000,41869,-2,26937840.000,3,0,3,多平,S,3736.2000,3736.0000,3735.6000,3734.0000,3733.6000,3739.8000,3740.0000,3740.8000,3741.6000,3741.8000,1,7,1,3,2,5,4,2,5,5
SF,IF2006,2020-04-15 09:30:00.700,3739.4000,41868,-1,29181420.000,2,0,2,多平,S,3738.2000,3737.8000,3736.8000,3736.4000,3736.2000,3738.8000,3739.4000,3739.6000,3739.8000,3740.0000,1,1,1,2,1,1,3,4,6,7
SF,IF2006,2020-04-15 09:30:01.200,3738.6000,41864,-4,37032060.000,7,1,6,多平,S,3738.4000,3737.8000,3736.4000,3736.2000,3736.0000,3738.8000,3739.6000,3740.0000,3740.8000,3741.8000,1,1,1,1,7,1,4,6,2,2
SF,IF2006,2020-04-15 09:30:01.700,3738.8000,41861,-3,41519100.000,4,0,4,多平,S,3738.8000,3738.6000,3738.4000,3738.2000,3737.8000,3739.6000,3740.0000,3741.2000,3741.8000,3742.0000,1,2,1,1,1,2,6,2,2,14
SF,IF2006,2020-04-15 09:30:02.200,3739.6000,41860,-1,43762620.000,2,0,2,多平,S,3739.0000,3738.8000,3738.6000,3738.2000,3737.8000,3740.0000,3741.2000,3741.8000,3742.0000,3742.6000,2,1,2,1,1,4,2,2,14,1
SF,IF2006,2020-04-15 09:30:02.700,3739.2000,41859,-1,44884380.000,1,0,1,双平,S,3739.2000,3739.0000,3738.8000,3738.6000,3738.2000,3740.0000,3741.0000,3741.2000,3741.8000,3742.0000,5,2,2,2,1,3,1,1,4,14
SF,IF2006,2020-04-15 09:30:03.200,3740.0000,41859,0,46006380.000,1,0,1,多换,S,3739.4000,3739.2000,3739.0000,3738.8000,3738.6000,3740.0000,3741.8000,3742.0000,3742.6000,3744.0000,6,2,1,4,2,2,4,14,1,1
SF,IF2006,2020-04-15 09:30:03.700,3740.0000,41860,1,48250380.000,2,1,1,空开,S,3739.6000,3739.4000,3739.0000,3738.8000,3738.6000,3741.8000,3742.0000,3742.6000,3744.0000,3744.6000,2,5,1,4,2,4,14,1,1,2
SF,IF2006,2020-04-15 09:30:04.200,3739.8000,41859,-1,49372320.000,1,0,1,双平,S,3739.8000,3739.6000,3739.0000,3738.8000,3738.6000,3741.8000,3742.0000,3742.6000,3744.0000,3744.6000,4,2,1,4,2,4,14,1,1,2
SF,IF2006,2020-04-15 09:30:04.700,3741.8000,41861,2,51617400.000,2,2,0,双开,S,3740.2000,3740.0000,3739.8000,3739.0000,3738.8000,3741.8000,3742.0000,3742.6000,3744.0000,3744.6000,2,8,4,1,4,1,14,1,1,2
SF,IF2006,2020-04-15 09:30:05.200,3741.8000,41855,-6,61719720.000,9,1,8,多平,S,3740.4000,3740.2000,3740.0000,3739.8000,3739.0000,3742.0000,3742.6000,3744.0000,3744.6000,3744.8000,7,1,4,1,1,9,2,1,2,1
SF,IF2006,2020-04-15 09:30:05.700,3741.8000,41855,0,61719720.000,0,-,-,-,-,3740.6000,3740.4000,3740.0000,3739.8000,3739.0000,3742.0000,3742.6000,3744.0000,3744.6000,3744.8000,1,6,5,1,1,9,2,1,2,1
