市场代码,合约代码,时间,最新,持仓,增仓,成交额,成交量,开仓,平仓,成交类型,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
SF,IF2001,2019-12-10 09:29:00.400,3898.4000,7060,0,0.000,0.000,-,-,-,-,3891.2000,3888.2000,3888.0000,3883.2000,3883.0000,3892.2000,3894.6000,3894.8000,3896.4000,3896.6000,2,1,2,2,2,1,2,1,3,1
SF,IF2001,2019-12-10 09:30:00.400,3888.0000,7059,-1,4667580.000,4,1,3,多平,S,3888.0000,3883.2000,3883.0000,3882.8000,3882.4000,3888.6000,3889.4000,3889.6000,3889.8000,3890.2000,1,2,2,2,3,1,1,1,1,1
SF,IF2001,2019-12-10 09:30:00.900,3886.4000,7056,-3,8166480.000,3,0,3,双平,S,3885.2000,3883.2000,3882.8000,3882.2000,3881.2000,3889.0000,3889.4000,3889.6000,3889.8000,3890.2000,1,2,2,1,1,1,1,1,1,1
SF,IF2001,2019-12-10 09:30:01.400,3886.4000,7056,0,8166480.000,0,-,-,-,-,3886.0000,3885.6000,3885.4000,3885.2000,3883.2000,3888.8000,3889.0000,3889.4000,3889.6000,3889.8000,1,2,2,1,2,3,1,1,1,1
SF,IF2001,2019-12-10 09:30:01.900,3886.4000,7056,0,8166480.000,0,-,-,-,-,3886.2000,3886.0000,3885.6000,3885.4000,3885.2000,3888.8000,3889.0000,3889.4000,3889.6000,3889.8000,4,1,2,2,1,3,1,1,1,1
SF,IF2001,2019-12-10 09:30:02.400,3886.4000,7056,0,8166480.000,0,-,-,-,-,3886.2000,3886.0000,3885.6000,3885.4000,3885.2000,3888.8000,3889.0000,3889.4000,3889.6000,3890.4000,4,1,2,2,1,3,1,1,1,6
SF,IF2001,2019-12-10 09:30:02.900,3888.8000,7055,-1,9333120.000,1,0,1,双平,S,3886.2000,3886.0000,3885.6000,3885.4000,3885.2000,3888.6000,3888.8000,3889.0000,3889.4000,3889.6000,4,1,2,2,1,1,2,1,1,1
SF,IF2001,2019-12-10 09:30:03.400,3888.8000,7055,0,9333120.000,0,-,-,-,-,3886.4000,3886.2000,3886.0000,3885.6000,3885.4000,3888.6000,3888.8000,3889.0000,3889.4000,3889.6000,2,4,1,2,2,1,2,1,1,1
SF,IF2001,2019-12-10 09:30:03.900,3888.8000,7054,-1,11666400.000,2,0,2,多平,S,3886.6000,3886.4000,3886.2000,3885.4000,3885.2000,3888.4000,3888.6000,3888.8000,3889.0000,3889.4000,1,2,2,2,1,2,1,1,1,1
SF,IF2001,2019-12-10 09:30:04.400,3888.8000,7054,0,11666400.000,0,-,-,-,-,3886.8000,3886.6000,3886.2000,3885.4000,3885.2000,3888.2000,3888.4000,3888.6000,3888.8000,3889.0000,2,1,1,2,1,3,4,3,1,1
SF,IF2001,2019-12-10 09:30:04.900,3886.8000,7055,1,13998480.000,2,1,1,空开,S,3886.6000,3885.2000,3883.2000,3882.8000,3882.2000,3887.2000,3887.4000,3888.0000,3888.2000,3888.4000,1,1,2,2,1,1,1,3,8,2
SF,IF2001,2019-12-10 09:30:05.400,3888.0000,7052,-3,17497260.000,3,0,3,双平,S,3886.6000,3886.0000,3885.2000,3883.2000,3882.8000,3888.0000,3888.2000,3888.4000,3889.0000,3889.4000,1,1,1,2,2,1,8,2,1,1
